id,split,scene,frame,k0_point_rel,k0_depth_rel,k0_depth_delta_1.01,k0_depth_delta_1.25,k0_alignment_scale,k0_alignment_z_shift,k0_boundary_f1,k1_point_rel,k1_depth_rel,k1_depth_delta_1.01,k1_depth_delta_1.25,k1_alignment_scale,k1_alignment_z_shift,k1_boundary_f1,k3_point_rel,k3_depth_rel,k3_depth_delta_1.01,k3_depth_delta_1.25,k3_alignment_scale,k3_alignment_z_shift,k3_boundary_f1,k5_point_rel,k5_depth_rel,k5_depth_delta_1.01,k5_depth_delta_1.25,k5_alignment_scale,k5_alignment_z_shift,k5_boundary_f1,k0_crop_point_rel,k0_crop_depth_rel,k0_crop_depth_delta_1.01,k0_crop_depth_delta_1.25,k0_crop_boundary_f1,k0_structure_point_rel,k0_structure_depth_rel,k0_structure_depth_delta_1.01,k0_structure_depth_delta_1.25,k0_structure_boundary_f1,k1_crop_point_rel,k1_crop_depth_rel,k1_crop_depth_delta_1.01,k1_crop_depth_delta_1.25,k1_crop_boundary_f1,k1_structure_point_rel,k1_structure_depth_rel,k1_structure_depth_delta_1.01,k1_structure_depth_delta_1.25,k1_structure_boundary_f1,k3_crop_point_rel,k3_crop_depth_rel,k3_crop_depth_delta_1.01,k3_crop_depth_delta_1.25,k3_crop_boundary_f1,k3_structure_point_rel,k3_structure_depth_rel,k3_structure_depth_delta_1.01,k3_structure_depth_delta_1.25,k3_structure_boundary_f1,k5_crop_point_rel,k5_crop_depth_rel,k5_crop_depth_delta_1.01,k5_crop_depth_delta_1.25,k5_crop_boundary_f1,k5_structure_point_rel,k5_structure_depth_rel,k5_structure_depth_delta_1.01,k5_structure_depth_delta_1.25,k5_structure_boundary_f1
ai_001_001_cam_00_frame.0000,train,ai_001_001,0,0.01899634674191475,0.01730206049978733,0.5557047724723816,0.9998931884765625,2.1499922275543213,0.0443572998046875,0.8455169200897217,0.01849578134715557,0.01685144752264023,0.5591939687728882,0.9998931884765625,2.1533615589141846,0.043874502182006836,0.8452299237251282,0.017549458891153336,0.016010193154215813,0.5483297109603882,0.9998931884765625,2.1606063842773438,0.04402613639831543,0.8458142280578613,0.0166377704590559,0.015178291127085686,0.5364278554916382,0.9998931884765625,2.1659433841705322,0.04751324653625488,0.8446804881095886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0014,train,ai_001_001,14,0.015203270129859447,0.013808291405439377,0.4044596552848816,0.9989471435546875,1.8975797891616821,0.02073502540588379,0.8893855810165405,0.013720768503844738,0.011727288365364075,0.5314229726791382,0.99896240234375,1.8951746225357056,0.025760173797607422,0.891316294670105,0.011947736144065857,0.008760003373026848,0.7187754511833191,0.9989980459213257,1.8959481716156006,0.02804267406463623,0.8936882019042969,0.011675359681248665,0.00795549526810646,0.7592875361442566,0.9990438222885132,1.9057588577270508,0.017365217208862305,0.8922967910766602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0028,train,ai_001_001,28,0.009116060100495815,0.008212260901927948,0.7246907949447632,0.9997202754020691,2.04130220413208,0.06862664222717285,0.9169636964797974,0.008982202038168907,0.008106136694550514,0.7147115468978882,0.9997152090072632,2.043794631958008,0.06792950630187988,0.9172046184539795,0.00903522502630949,0.008178195916116238,0.6972758173942566,0.9997152090072632,2.0490570068359375,0.06700992584228516,0.9175903797149658,0.00938678439706564,0.008516713976860046,0.6926015615463257,0.9997152090072632,2.0544192790985107,0.06792902946472168,0.919061005115509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0043,train,ai_001_001,43,0.008122829720377922,0.007217343896627426,0.7627716064453125,0.9998830556869507,1.784419298171997,0.041187286376953125,0.8910123705863953,0.0075897881761193275,0.006729300133883953,0.8155466914176941,0.9998830556869507,1.7848132848739624,0.0414431095123291,0.8906134366989136,0.006905917078256607,0.006054040975868702,0.8622538447380066,0.9998830556869507,1.7840574979782104,0.04550743103027344,0.8889436721801758,0.007000080309808254,0.006000835448503494,0.8545786738395691,0.9998830556869507,1.7858754396438599,0.04411721229553223,0.8882635235786438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0056,train,ai_001_001,56,0.008457024581730366,0.007455295883119106,0.78509521484375,0.9997711181640625,1.5740560293197632,0.0448150634765625,0.8681499361991882,0.008291137404739857,0.007190491072833538,0.7948557734489441,0.999786376953125,1.5760031938552856,0.04374217987060547,0.8681369423866272,0.008380191400647163,0.007177229039371014,0.7646586298942566,0.999786376953125,1.5797032117843628,0.04531288146972656,0.871589183807373,0.009057453833520412,0.007651117630302906,0.7366790771484375,0.999786376953125,1.5836786031723022,0.04507875442504883,0.8727301955223083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0071,train,ai_001_001,71,0.02210768684744835,0.01784888282418251,0.2083486020565033,0.9995982050895691,1.5244836807250977,0.09082174301147461,0.8856156468391418,0.021494518965482712,0.017388518899679184,0.22833251953125,0.999603271484375,1.5271079540252686,0.0895226001739502,0.8865290880203247,0.020247381180524826,0.016502797603607178,0.2854563593864441,0.9995982050895691,1.5322892665863037,0.08598959445953369,0.8873885869979858,0.019065288826823235,0.015539320185780525,0.3431549072265625,0.9996083974838257,1.536494255065918,0.08354783058166504,0.8862929344177246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0085,train,ai_001_001,85,0.011267549358308315,0.009820211678743362,0.7338358759880066,0.9993743896484375,1.9832563400268555,0.04963278770446777,0.9023164510726929,0.011300127021968365,0.009852219372987747,0.7366587519645691,0.9993795156478882,1.9843791723251343,0.0505375862121582,0.9034233689308167,0.011721919290721416,0.010237674228847027,0.7223154902458191,0.9993795156478882,1.986904263496399,0.05332183837890625,0.9026278257369995,0.012359770014882088,0.010803247801959515,0.702667236328125,0.9993795156478882,1.990053415298462,0.05652737617492676,0.9011846780776978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0099,train,ai_001_001,99,0.0205303393304348,0.013922654092311859,0.7501678466796875,0.9960479736328125,2.0653076171875,-0.0626533031463623,0.9142591953277588,0.020452890545129776,0.013523752801120281,0.7748464345932007,0.9960530996322632,2.0693867206573486,-0.06519436836242676,0.9141746163368225,0.020606134086847305,0.013020509853959084,0.8168792724609375,0.9960530996322632,2.078763723373413,-0.07202506065368652,0.9154840707778931,0.02118188887834549,0.012933919206261635,0.8062846064567566,0.9960581660270691,2.0887937545776367,-0.0803842544555664,0.9148238301277161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_018_003_cam_00_frame.0000,train,ai_018_003,0,0.016366012394428253,0.014633400365710258,0.5163370966911316,0.9942728877067566,3.095996856689453,0.0806732177734375,0.8897940516471863,0.01678200624883175,0.014991838485002518,0.4970550537109375,0.9942678213119507,3.100465774536133,0.07834959030151367,0.8895094990730286,0.0178753100335598,0.015776239335536957,0.4670206904411316,0.9942525625228882,3.1107256412506104,0.06895923614501953,0.8902177214622498,0.019053209573030472,0.016648605465888977,0.4490254819393158,0.994232177734375,3.1203691959381104,0.062111854553222656,0.8901070952415466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_018_003_cam_00_frame.0014,train,ai_018_003,14,0.024508213624358177,0.02021564543247223,0.3798065185546875,0.995025634765625,3.1010749340057373,0.1436772346496582,0.8229587078094482,0.023730790242552757,0.01968800462782383,0.3923492431640625,0.995025634765625,3.1064183712005615,0.1374516487121582,0.8230322003364563,0.022593697533011436,0.019071705639362335,0.4005839228630066,0.9950053095817566,3.1202423572540283,0.12510216236114502,0.8231046795845032,0.021836616098880768,0.018978362902998924,0.3986257016658783,0.9949951171875,3.1379337310791016,0.11105728149414062,0.8230238556861877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
