step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/edge,base/k1/global,base/k1/local,refined/k1/edge,refined/k1/global,refined/k1/local,refined/k2/edge,refined/k2/global,refined/k2/local,refined/k3/edge,refined/k3/global,refined/k3/local,ssr_max_abs_log_depth_residual,ssr_max_depth_span
3001,detached_warmup,0.06785816978663206,0.8958229422569275,5e-07,5e-07,5e-08,0.0004500476425164379,0.006457096300437115,0.00986356078647077,0.00045456001680577174,0.0064217643812298775,0.009439144312636927,0.00045804585170117207,0.006401584396371618,0.010414853459224105,0.0004652690367947798,0.00639489057357423,0.010637353087076917,0.009420476853847504,516.0
3002,detached_warmup,0.1918038260191679,0.7438528537750244,5e-07,5e-07,5e-08,0.0006898108913446777,0.019356669625267386,0.029610577854327857,0.000688648913637735,0.019329223432578146,0.03090650774538517,0.0006882441521156579,0.019312452408485115,0.026729830191470683,0.0006906184571562335,0.01930758112575859,0.024493663804605603,0.01004695612937212,784.0
3003,detached_warmup,0.1637029042467475,1.0548583269119263,5e-07,5e-07,5e-08,0.0006186272476043086,0.017212397593539208,0.012866476172348484,0.0006209408020367846,0.017173043597722426,0.012905049487017095,0.0006219264541869052,0.017156451169284992,0.02628944840398617,0.0006268530451052357,0.017150083600427024,0.040461603057337925,0.013586487621068954,634.0
3004,detached_warmup,0.1632071826606989,0.5758094191551208,5e-07,5e-07,5e-08,0.0006548001183546148,0.024658165959408507,0.015041882725199685,0.0006555187283083797,0.02464079493074678,0.016017669753637165,0.0006560187539434992,0.024634099449031055,0.016187476430786774,0.0006603479268960655,0.02463690406875685,0.014763504674192518,0.011724108830094337,501.0
3005,detached_warmup,0.11412994796410203,0.7935084104537964,5e-07,5e-07,5e-08,0.0005742299763369374,0.011811135773314163,0.01543568167835474,0.0005763178232882638,0.011790649994509295,0.015725356002803892,0.0005782828302471898,0.011781000532209873,0.015808455180376768,0.0005831434646097478,0.011781640321714804,0.017684052960248664,0.010116299614310265,593.0
3006,detached_warmup,0.24131967267021537,0.5317800641059875,5e-07,5e-07,5e-08,0.0006963013001950458,0.028469775919802487,0.027969139104243368,0.000696111012075562,0.02845066209556535,0.034214833576697856,0.000696377013809979,0.028439860208891332,0.049097588867880404,0.0006999391771387309,0.02843876532278955,0.01345032302197069,0.008599745109677315,522.0
3007,detached_warmup,0.1358616165816784,0.705069363117218,5e-07,5e-07,5e-08,0.000667711763526313,0.01584605744574219,0.016887357225641608,0.0006665497785434127,0.015829849988222122,0.016760041937232018,0.0006658824277110398,0.015819385880604386,0.01653346384409815,0.0006686419510515407,0.01581820979481563,0.019698467222042382,0.00928337499499321,514.0
3008,detached_warmup,0.25089011481031775,0.6290159225463867,5e-07,5e-07,5e-08,0.0007190739379439037,0.028644196165259928,0.02069753792602569,0.0007203698987723328,0.028617980249691755,0.021134763839654624,0.0007220368133857846,0.028602934209629893,0.03608586167683825,0.0007265915992320515,0.02860307291848585,0.05561569822020829,0.008575784042477608,521.0
3009,detached_warmup,0.1602800264954567,0.7375552654266357,5e-07,5e-07,5e-08,0.0007672591527807526,0.015768074430525303,0.02500426024198532,0.0007657311143702827,0.015745708718895912,0.024243331979960203,0.0007650140760233626,0.015732865431346,0.022722451481968164,0.0007674070875509642,0.015728207246866077,0.022269713459536433,0.013784307986497879,646.0
3010,detached_warmup,0.1767167611978948,0.8862681984901428,5e-07,5e-07,5e-08,0.0006811821076553315,0.016514121554791927,0.029950530326459557,0.0006847689473943319,0.016496310898219235,0.029439025005558506,0.000686711813614238,0.016491049304022454,0.019181409559678286,0.0006923172331880778,0.016495968549861573,0.029403368360362947,0.012227422557771206,999.0
3011,detached_warmup,0.09729708032682538,0.6687334179878235,5e-07,5e-07,5e-08,0.00058196061218041,0.008955043478636071,0.014571746869478375,0.0005833249269926455,0.008920568419853225,0.015056573145557195,0.0005841854144819081,0.008895144710550085,0.014779582677874714,0.000588304490520386,0.008881994348485023,0.01489865139592439,0.008323431015014648,596.0
3012,detached_warmup,0.09809798933565617,0.5933687090873718,5e-07,5e-07,5e-08,0.0005789070200989954,0.011031545553123578,0.013313441828358918,0.0005801025472464971,0.011002039420418441,0.013202811416704208,0.0005813661628053524,0.01098149543395266,0.012629284290596843,0.0005856138886883855,0.010971929674269632,0.012639451713766903,0.008277134969830513,497.0
3013,detached_warmup,0.08942670049145818,0.517385721206665,5e-07,5e-07,5e-08,0.0005258604578557424,0.008828667982015759,0.012691817479208112,0.000526132105733268,0.008797793183475733,0.012738568882923573,0.0005266641601338051,0.008781371230725199,0.012630866141989827,0.0005305894956109114,0.00877479073824361,0.014073578990064561,0.00995146669447422,516.0
3014,detached_warmup,0.206737678963691,1.138480544090271,5e-07,5e-07,5e-08,0.00068647497027996,0.026380851224530488,0.027963809436187148,0.0006844800591352396,0.026359002571552992,0.02591874700738117,0.0006834158193669282,0.02634443511487916,0.022683242801576853,0.0006853235463495366,0.02633982978295535,0.022008070605807006,0.009777684696018696,514.0
3015,detached_warmup,0.13154823100194335,0.8168290257453918,5e-07,5e-07,5e-08,0.0006942440923012327,0.015400828968267888,0.01620713307056576,0.000692786015861202,0.015376806608401239,0.01766180800041184,0.0006917872306075878,0.015361308236606419,0.01573787472443655,0.0006946982939552981,0.01535491377580911,0.01767404086422175,0.009802458807826042,492.0
3016,detached_warmup,0.09815444331616163,0.5710081458091736,5e-07,5e-07,5e-08,0.000571990753087448,0.008747740153921768,0.01534282194916159,0.0005742495814047288,0.008722023601876572,0.015080547658726573,0.0005758623883593827,0.008706307096872479,0.015069312124978751,0.000580568601435516,0.008702172752236947,0.015480847214348614,0.007534787058830261,500.0
3017,detached_warmup,0.2264374545775354,0.9531198143959045,5e-07,5e-07,5e-08,0.0006497785325336736,0.021912136115133762,0.04580755444476381,0.0006496365422208328,0.021886683389311656,0.029703902342589572,0.0006499766604974866,0.02187253040028736,0.016583801858359948,0.0006531903927680105,0.021867156494408846,0.044201108743436635,0.00853547640144825,523.0
3018,detached_warmup,0.07911060913465917,0.5703681707382202,5e-07,5e-07,5e-08,0.0005408698416431434,0.00849781249416992,0.011162216542288661,0.0005417702232080046,0.008478694449877366,0.010351150704082102,0.0005430561213870533,0.008473352674627677,0.010708330082707107,0.0005475538091559429,0.008472949441056699,0.010792852466693148,0.007181959226727486,519.0
3019,detached_warmup,0.08196096960455179,0.7955856919288635,5e-07,5e-07,5e-08,0.000530329085449921,0.008147306594764814,0.012773323192959651,0.0005334632187441457,0.00811609065567609,0.01241677688085474,0.0005355497414711863,0.0080964364024112,0.01160469965543598,0.0005414726692833938,0.008093254626146518,0.01057226856937632,0.008958065882325172,516.0
3020,detached_warmup,0.11943902354687452,0.6415897607803345,5e-07,5e-07,5e-08,0.0006619662599405274,0.0113582625053823,0.017698144540190697,0.0006602747016586363,0.011338209791574627,0.017929205729160458,0.000659184814139735,0.011325202824082226,0.01779558346606791,0.0006619736232096329,0.011324299674015492,0.018026718171313405,0.008579641580581665,491.0
