mode,repeat,id,split,scene,frame,iteration,highlighted,max_abs_residual,max_signed_residual,max_row,max_col,p99_abs_residual,p999_abs_residual,mean_abs_residual,pixels_exceeding_threshold,cumulative_max_abs_residual,depth_span,active_voxels
eval,0,ai_001_001_cam_00_frame.0000,train,ai_001_001,0,1,False,0.17591390013694763,-0.17591390013694763,354,17,0.04309949278831482,0.10135911405086517,0.02131010591983795,0,0.17591390013694763,189.0,196608
eval,0,ai_001_001_cam_00_frame.0000,train,ai_001_001,0,2,False,0.20809459686279297,-0.20809459686279297,372,37,0.07803279161453247,0.15529406070709229,0.01950695365667343,0,0.31062453985214233,195.0,196608
eval,0,ai_001_001_cam_00_frame.0000,train,ai_001_001,0,3,False,0.2661530673503876,-0.2661530673503876,370,42,0.0748516395688057,0.1430816650390625,0.019989237189292908,0,0.4874553084373474,202.0,196608
eval,0,ai_001_001_cam_00_frame.0014,train,ai_001_001,14,1,False,0.10672874748706818,0.10672874748706818,249,39,0.06065800413489342,0.08361092209815979,0.02031955122947693,0,0.10672874748706818,282.0,196608
eval,0,ai_001_001_cam_00_frame.0014,train,ai_001_001,14,2,False,0.17928896844387054,-0.17928896844387054,228,20,0.08937442302703857,0.13833500444889069,0.019062571227550507,0,0.21956515312194824,281.0,196608
eval,0,ai_001_001_cam_00_frame.0014,train,ai_001_001,14,3,False,0.1652148813009262,0.1652148813009262,234,26,0.04040248319506645,0.11552131175994873,0.020561881363391876,0,0.2525596022605896,282.0,196608
eval,0,ai_001_001_cam_00_frame.0028,train,ai_001_001,28,1,False,0.29864266514778137,-0.29864266514778137,106,352,0.025542233139276505,0.2165253758430481,0.018135881051421165,0,0.29864266514778137,200.0,196608
eval,0,ai_001_001_cam_00_frame.0028,train,ai_001_001,28,2,False,0.19317905604839325,0.19317905604839325,120,352,0.030662015080451965,0.09948542714118958,0.020043879747390747,0,0.30936551094055176,200.0,196608
eval,0,ai_001_001_cam_00_frame.0028,train,ai_001_001,28,3,False,0.40288758277893066,-0.40288758277893066,121,354,0.027247823774814606,0.2119920551776886,0.019174087792634964,0,0.46640491485595703,199.0,196608
eval,0,ai_001_001_cam_00_frame.0043,train,ai_001_001,43,1,False,0.20520170032978058,0.20520170032978058,361,359,0.05995398014783859,0.12390369921922684,0.01876646652817726,0,0.20520170032978058,99.0,196608
eval,0,ai_001_001_cam_00_frame.0043,train,ai_001_001,43,2,False,0.2162638157606125,-0.2162638157606125,346,358,0.08286429941654205,0.17813897132873535,0.01815659925341606,0,0.26835089921951294,99.0,196608
eval,0,ai_001_001_cam_00_frame.0043,train,ai_001_001,43,3,False,0.2370425909757614,0.2370425909757614,357,357,0.034571435302495956,0.14753358066082,0.01953723095357418,0,0.35249945521354675,117.0,196608
eval,0,ai_001_001_cam_00_frame.0056,train,ai_001_001,56,1,False,0.36811885237693787,-0.36811885237693787,366,484,0.09766548871994019,0.26142051815986633,0.01865718886256218,0,0.36811885237693787,125.0,196608
eval,0,ai_001_001_cam_00_frame.0056,train,ai_001_001,56,2,False,0.17576678097248077,-0.17576678097248077,362,489,0.03917594999074936,0.11561492085456848,0.019324231892824173,0,0.49000871181488037,163.0,196608
eval,0,ai_001_001_cam_00_frame.0056,train,ai_001_001,56,3,False,0.17243726551532745,-0.17243726551532745,367,488,0.03912646695971489,0.10889191925525665,0.0196008812636137,0,0.5890514850616455,184.0,196608
eval,0,ai_001_001_cam_00_frame.0071,train,ai_001_001,71,1,False,0.17705535888671875,0.17705535888671875,207,389,0.05370909720659256,0.09854628145694733,0.02102593705058098,0,0.17705535888671875,253.0,196608
eval,0,ai_001_001_cam_00_frame.0071,train,ai_001_001,71,2,False,0.17297886312007904,0.17297886312007904,204,401,0.05277926102280617,0.12454693764448166,0.02095542661845684,0,0.24807916581630707,248.0,196608
eval,0,ai_001_001_cam_00_frame.0071,train,ai_001_001,71,3,False,0.1727110594511032,0.1727110594511032,181,401,0.04542537033557892,0.10967258363962173,0.02143303118646145,0,0.2907438576221466,247.0,196608
eval,0,ai_001_001_cam_00_frame.0085,train,ai_001_001,85,1,False,0.237388014793396,-0.237388014793396,290,93,0.0870303213596344,0.18212810158729553,0.018947064876556396,0,0.237388014793396,177.0,196608
eval,0,ai_001_001_cam_00_frame.0085,train,ai_001_001,85,2,False,0.30693307518959045,-0.30693307518959045,151,470,0.08177365362644196,0.24149298667907715,0.01819903776049614,0,0.4742428660392761,177.0,196608
eval,0,ai_001_001_cam_00_frame.0085,train,ai_001_001,85,3,False,0.38038861751556396,-0.38038861751556396,165,475,0.037995051592588425,0.2699560225009918,0.018175268545746803,0,0.7706167101860046,188.0,196608
eval,0,ai_001_001_cam_00_frame.0099,train,ai_001_001,99,1,False,0.14218933880329132,0.14218933880329132,377,368,0.05041131377220154,0.081614188849926,0.02034701034426689,0,0.14218933880329132,309.0,196608
eval,0,ai_001_001_cam_00_frame.0099,train,ai_001_001,99,2,False,0.1831783503293991,-0.1831783503293991,371,485,0.058970365673303604,0.15294671058654785,0.01967436447739601,0,0.2590637505054474,315.0,196608
eval,0,ai_001_001_cam_00_frame.0099,train,ai_001_001,99,3,False,0.3057756721973419,-0.3057756721973419,370,502,0.03949672728776932,0.23614847660064697,0.018703218549489975,0,0.5124003887176514,341.0,196608
eval,0,ai_018_003_cam_00_frame.0000,train,ai_018_003,0,1,False,0.20036302506923676,-0.20036302506923676,300,438,0.06743058562278748,0.09286940097808838,0.020216019824147224,0,0.20036302506923676,373.0,196608
eval,0,ai_018_003_cam_00_frame.0000,train,ai_018_003,0,2,False,0.18176037073135376,0.18176037073135376,86,151,0.041892390698194504,0.11685745418071747,0.01939297839999199,0,0.23349514603614807,375.0,196608
eval,0,ai_018_003_cam_00_frame.0000,train,ai_018_003,0,3,False,0.20983435213565826,0.20983435213565826,84,139,0.03408274054527283,0.1405581831932068,0.0197363942861557,0,0.3523908257484436,375.0,196608
eval,0,ai_018_003_cam_00_frame.0014,train,ai_018_003,14,1,False,0.15543882548809052,-0.15543882548809052,358,152,0.0602792352437973,0.1270969808101654,0.020682504400610924,0,0.15543882548809052,460.0,196608
eval,0,ai_018_003_cam_00_frame.0014,train,ai_018_003,14,2,False,0.16868095099925995,0.16868095099925995,72,161,0.05969739332795143,0.1083916574716568,0.020153449848294258,0,0.22813177108764648,460.0,196608
eval,0,ai_018_003_cam_00_frame.0014,train,ai_018_003,14,3,False,0.19502823054790497,0.19502823054790497,85,184,0.052009034901857376,0.1471087634563446,0.020220814272761345,0,0.3470093011856079,460.0,196608
eval,0,ai_018_003_cam_00_frame.0028,train,ai_018_003,28,1,False,0.16904272139072418,-0.16904272139072418,246,140,0.08375850319862366,0.14264266192913055,0.019991397857666016,0,0.16904272139072418,383.0,196608
eval,0,ai_018_003_cam_00_frame.0028,train,ai_018_003,28,2,False,0.19982598721981049,-0.19982598721981049,190,138,0.08405665308237076,0.15157952904701233,0.019084936007857323,0,0.33369022607803345,381.0,196608
eval,0,ai_018_003_cam_00_frame.0028,train,ai_018_003,28,3,False,0.2523418664932251,-0.2523418664932251,113,129,0.055244892835617065,0.1845763474702835,0.018666524440050125,0,0.4818218946456909,379.0,196608
eval,0,ai_018_003_cam_00_frame.0042,train,ai_018_003,42,1,False,0.23566608130931854,0.23566608130931854,363,301,0.09301437437534332,0.11472724378108978,0.017560310661792755,0,0.23566608130931854,402.0,196608
eval,0,ai_018_003_cam_00_frame.0042,train,ai_018_003,42,2,False,0.22734369337558746,0.22734369337558746,355,298,0.058021605014801025,0.12359336763620377,0.01811782456934452,0,0.3795585632324219,399.0,196608
eval,0,ai_018_003_cam_00_frame.0042,train,ai_018_003,42,3,False,0.31475457549095154,0.31475457549095154,371,290,0.05156596750020981,0.13907812535762787,0.018417149782180786,0,0.5130769610404968,398.0,196608
eval,0,ai_018_003_cam_00_frame.0057,train,ai_018_003,57,1,False,0.1296595335006714,-0.1296595335006714,277,198,0.044563986361026764,0.0830104649066925,0.02075647935271263,0,0.1296595335006714,291.0,196608
eval,0,ai_018_003_cam_00_frame.0057,train,ai_018_003,57,2,False,0.19607417285442352,0.19607417285442352,213,183,0.03240787610411644,0.12325968593358994,0.01974276825785637,0,0.2615875005722046,288.0,196608
eval,0,ai_018_003_cam_00_frame.0057,train,ai_018_003,57,3,False,0.16036324203014374,-0.16036324203014374,266,197,0.04221484810113907,0.08602990210056305,0.020465809851884842,0,0.31279751658439636,287.0,196608
eval,0,ai_018_003_cam_00_frame.0071,train,ai_018_003,71,1,False,0.13102538883686066,-0.13102538883686066,31,504,0.04509638249874115,0.08780767023563385,0.02142537198960781,0,0.13102538883686066,416.0,196608
eval,0,ai_018_003_cam_00_frame.0071,train,ai_018_003,71,2,False,0.12274166941642761,0.12274166941642761,266,481,0.05384664982557297,0.07580739259719849,0.021168898791074753,0,0.18218272924423218,415.0,196608
eval,0,ai_018_003_cam_00_frame.0071,train,ai_018_003,71,3,False,0.12575332820415497,0.12575332820415497,292,477,0.04775163531303406,0.08129294216632843,0.021381791681051254,0,0.2601315975189209,414.0,196608
eval,0,ai_018_003_cam_00_frame.0085,train,ai_018_003,85,1,False,0.1622357815504074,-0.1622357815504074,243,177,0.0887826532125473,0.11222877353429794,0.020157231017947197,0,0.1622357815504074,405.0,196608
eval,0,ai_018_003_cam_00_frame.0085,train,ai_018_003,85,2,False,0.17007802426815033,-0.17007802426815033,247,174,0.05399612337350845,0.0849427580833435,0.02010824903845787,0,0.30838489532470703,410.0,196608
eval,0,ai_018_003_cam_00_frame.0085,train,ai_018_003,85,3,False,0.12469926476478577,0.12469926476478577,63,294,0.05404221639037132,0.09301558136940002,0.019735366106033325,0,0.3374594748020172,418.0,196608
eval,0,ai_018_003_cam_00_frame.0099,train,ai_018_003,99,1,False,0.1411581188440323,0.1411581188440323,77,102,0.04624726623296738,0.0929921492934227,0.021053027361631393,0,0.1411581188440323,357.0,196608
eval,0,ai_018_003_cam_00_frame.0099,train,ai_018_003,99,2,False,0.20148615539073944,0.20148615539073944,72,104,0.03473007678985596,0.14631840586662292,0.019321095198392868,0,0.2703792452812195,355.0,196608
eval,0,ai_018_003_cam_00_frame.0099,train,ai_018_003,99,3,False,0.3018583357334137,0.3018583357334137,90,112,0.027026580646634102,0.19965213537216187,0.019733496010303497,0,0.49511396884918213,353.0,196608
eval,0,ai_036_002_cam_00_frame.0000,train,ai_036_002,0,1,False,0.24259118735790253,-0.24259118735790253,277,30,0.0680469200015068,0.2148575335741043,0.018048174679279327,0,0.24259118735790253,468.0,196608
eval,0,ai_036_002_cam_00_frame.0000,train,ai_036_002,0,2,False,0.17207886278629303,-0.17207886278629303,283,37,0.06904467195272446,0.13096991181373596,0.017941664904356003,0,0.3623148798942566,466.0,196608
eval,0,ai_036_002_cam_00_frame.0000,train,ai_036_002,0,3,False,0.11152204871177673,-0.11152204871177673,281,31,0.05385668948292732,0.08617598563432693,0.017973579466342926,0,0.4355867803096771,469.0,196608
eval,0,ai_036_002_cam_00_frame.0014,train,ai_036_002,14,1,False,0.23360203206539154,-0.23360203206539154,355,60,0.1571742296218872,0.19474521279335022,0.019425218924880028,0,0.23360203206539154,359.0,196608
eval,0,ai_036_002_cam_00_frame.0014,train,ai_036_002,14,2,False,0.22363601624965668,-0.22363601624965668,350,91,0.1530950367450714,0.19467952847480774,0.018877174705266953,0,0.4097779393196106,383.0,196608
eval,0,ai_036_002_cam_00_frame.0014,train,ai_036_002,14,3,False,0.31174996495246887,-0.31174996495246887,370,130,0.15053704380989075,0.2407039999961853,0.017702840268611908,0,0.5893198251724243,416.0,196608
eval,0,ai_036_002_cam_00_frame.0028,train,ai_036_002,28,1,False,0.14554451406002045,-0.14554451406002045,8,409,0.041409172117710114,0.07044509053230286,0.02092590555548668,0,0.14554451406002045,230.0,196608
eval,0,ai_036_002_cam_00_frame.0028,train,ai_036_002,28,2,False,0.1766989380121231,0.1766989380121231,194,173,0.03545016422867775,0.11285030096769333,0.019643355160951614,0,0.23971861600875854,229.0,196608
eval,0,ai_036_002_cam_00_frame.0028,train,ai_036_002,28,3,False,0.1716863363981247,0.1716863363981247,195,202,0.032636214047670364,0.11772405356168747,0.02052839659154415,0,0.31818825006484985,228.0,196608
eval,0,ai_036_002_cam_00_frame.0042,train,ai_036_002,42,1,False,0.24480028450489044,-0.24480028450489044,30,247,0.044978104531764984,0.10909347981214523,0.020883431658148766,0,0.24480028450489044,161.0,196608
eval,0,ai_036_002_cam_00_frame.0042,train,ai_036_002,42,2,False,0.24720364809036255,-0.24720364809036255,37,256,0.039021123200654984,0.15126967430114746,0.01973772794008255,0,0.40476495027542114,156.0,196608
