split,objective,batch_count,loss_mean,loss_median,loss_min,loss_max,parameter_numel_mean,parameter_numel_median,parameter_numel_min,parameter_numel_max,active_parameter_numel_mean,active_parameter_numel_median,active_parameter_numel_min,active_parameter_numel_max,active_parameter_tensors_mean,active_parameter_tensors_median,active_parameter_tensors_min,active_parameter_tensors_max,gradient_l2_mean,gradient_l2_median,gradient_l2_min,gradient_l2_max,gradient_rms_mean,gradient_rms_median,gradient_rms_min,gradient_rms_max,gradient_l1_mean,gradient_l1_median,gradient_l1_min,gradient_l1_max,gradient_abs_max_mean,gradient_abs_max_median,gradient_abs_max_min,gradient_abs_max_max,gradient_nonzero_fraction_mean,gradient_nonzero_fraction_median,gradient_nonzero_fraction_min,gradient_nonzero_fraction_max,loss_normalized_gradient_rms_mean,loss_normalized_gradient_rms_median,loss_normalized_gradient_rms_min,loss_normalized_gradient_rms_max,cosine_to_paper_combined_mean,cosine_to_paper_combined_median,cosine_to_paper_combined_min,cosine_to_paper_combined_max,projection_fraction_to_paper_combined_mean,projection_fraction_to_paper_combined_median,projection_fraction_to_paper_combined_min,projection_fraction_to_paper_combined_max,cosine_to_checkpoint_combined_mean,cosine_to_checkpoint_combined_median,cosine_to_checkpoint_combined_min,cosine_to_checkpoint_combined_max,projection_fraction_to_checkpoint_combined_mean,projection_fraction_to_checkpoint_combined_median,projection_fraction_to_checkpoint_combined_min,projection_fraction_to_checkpoint_combined_max,max_abs_log_depth_residual_mean,max_abs_log_depth_residual_median,max_abs_log_depth_residual_min,max_abs_log_depth_residual_max
train,combined_checkpoint,1,0.028129685670137405,0.028129685670137405,0.028129685670137405,0.028129685670137405,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,126.0,126.0,126.0,126.0,3.6727025710671986,3.6727025710671986,3.6727025710671986,3.6727025710671986,0.000515601883060466,0.000515601883060466,0.000515601883060466,0.000515601883060466,1058.9469786593577,1058.9469786593577,1058.9469786593577,1058.9469786593577,1.2850556373596191,1.2850556373596191,1.2850556373596191,1.2850556373596191,0.9996770930363666,0.9996770930363666,0.9996770930363666,0.9996770930363666,0.01832945768063918,0.01832945768063918,0.01832945768063918,0.01832945768063918,0.9999710093510207,0.9999710093510207,0.9999710093510207,0.9999710093510207,0.9826220807580575,0.9826220807580575,0.9826220807580575,0.9826220807580575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2616155445575714,0.2616155445575714,0.2616155445575714,0.2616155445575714
train,combined_paper,1,0.02862207219004631,0.02862207219004631,0.02862207219004631,0.02862207219004631,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,126.0,126.0,126.0,126.0,3.73754688496607,3.73754688496607,3.73754688496607,3.73754688496607,0.0005247052203727241,0.0005247052203727241,0.0005247052203727241,0.0005247052203727241,1062.058381091641,1062.058381091641,1062.058381091641,1062.058381091641,1.3021947145462036,1.3021947145462036,1.3021947145462036,1.3021947145462036,0.9996770930363666,0.9996770930363666,0.9996770930363666,0.9996770930363666,0.01833218842048749,0.01833218842048749,0.01833218842048749,0.01833218842048749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999710093510207,0.9999710093510207,0.9999710093510207,0.9999710093510207,1.0176262462686365,1.0176262462686365,1.0176262462686365,1.0176262462686365,0.2616155445575714,0.2616155445575714,0.2616155445575714,0.2616155445575714
train,edge_paper,1,0.0019695470109581947,0.0019695470109581947,0.0019695470109581947,0.0019695470109581947,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,126.0,126.0,126.0,126.0,0.2828621701890488,0.2828621701890488,0.2828621701890488,0.2828621701890488,3.971033994012337e-05,3.971033994012337e-05,3.971033994012337e-05,3.971033994012337e-05,23.689819055617843,23.689819055617843,23.689819055617843,23.689819055617843,0.09053672105073929,0.09053672105073929,0.09053672105073929,0.09053672105073929,0.9996770930363666,0.9996770930363666,0.9996770930363666,0.9996770930363666,0.020162169127815887,0.020162169127815887,0.020162169127815887,0.020162169127815887,0.9184796338698727,0.9184796338698727,0.9184796338698727,0.9184796338698727,0.06951167450391293,0.06951167450391293,0.06951167450391293,0.06951167450391293,0.9154417172816127,0.9154417172816127,0.9154417172816127,0.9154417172816127,0.0705049825901431,0.0705049825901431,0.0705049825901431,0.0705049825901431,0.2616155445575714,0.2616155445575714,0.2616155445575714,0.2616155445575714
train,global,1,0.013357674703001976,0.013357674703001976,0.013357674703001976,0.013357674703001976,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,126.0,126.0,126.0,126.0,2.035618249966272,2.035618249966272,2.035618249966272,2.035618249966272,0.00028577555153612156,0.00028577555153612156,0.00028577555153612156,0.00028577555153612156,768.1674812512772,768.1674812512772,768.1674812512772,768.1674812512772,0.7475070953369141,0.7475070953369141,0.7475070953369141,0.7475070953369141,0.9996770930363666,0.9996770930363666,0.9996770930363666,0.9996770930363666,0.021394109221112935,0.021394109221112935,0.021394109221112935,0.021394109221112935,0.9958673971107089,0.9958673971107089,0.9958673971107089,0.9958673971107089,0.5423894095507436,0.5423894095507436,0.5423894095507436,0.5423894095507436,0.9963485726369451,0.9963485726369451,0.9963485726369451,0.9963485726369451,0.5522323952299436,0.5522323952299436,0.5522323952299436,0.5522323952299436,0.2616155445575714,0.2616155445575714,0.2616155445575714,0.2616155445575714
train,local,1,0.013294852338731289,0.013294852338731289,0.013294852338731289,0.013294852338731289,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,50739073.0,126.0,126.0,126.0,126.0,1.4561063926234645,1.4561063926234645,1.4561063926234645,1.4561063926234645,0.00020441927530082693,0.00020441927530082693,0.00020441927530082693,0.00020441927530082693,383.23909143524884,383.23909143524884,383.23909143524884,383.23909143524884,0.4861312806606293,0.4861312806606293,0.4861312806606293,0.4861312806606293,0.9996770930363666,0.9996770930363666,0.9996770930363666,0.9996770930363666,0.015375821415127834,0.015375821415127834,0.015375821415127834,0.015375821415127834,0.9961757484644627,0.9961757484644627,0.9961757484644627,0.9961757484644627,0.38809891090603316,0.38809891090603316,0.38809891090603316,0.38809891090603316,0.996018801170862,0.996018801170862,0.996018801170862,0.996018801170862,0.39488886330826045,0.39488886330826045,0.39488886330826045,0.39488886330826045,0.2616155445575714,0.2616155445575714,0.2616155445575714,0.2616155445575714
