id,split,scene,frame,k0_point_rel,k0_depth_rel,k0_depth_delta_1.01,k0_depth_delta_1.25,k0_alignment_scale,k0_alignment_z_shift,k0_boundary_f1,k1_point_rel,k1_depth_rel,k1_depth_delta_1.01,k1_depth_delta_1.25,k1_alignment_scale,k1_alignment_z_shift,k1_boundary_f1,k3_point_rel,k3_depth_rel,k3_depth_delta_1.01,k3_depth_delta_1.25,k3_alignment_scale,k3_alignment_z_shift,k3_boundary_f1,k5_point_rel,k5_depth_rel,k5_depth_delta_1.01,k5_depth_delta_1.25,k5_alignment_scale,k5_alignment_z_shift,k5_boundary_f1,k0_crop_point_rel,k0_crop_depth_rel,k0_crop_depth_delta_1.01,k0_crop_depth_delta_1.25,k0_crop_boundary_f1,k0_structure_point_rel,k0_structure_depth_rel,k0_structure_depth_delta_1.01,k0_structure_depth_delta_1.25,k0_structure_boundary_f1,k1_crop_point_rel,k1_crop_depth_rel,k1_crop_depth_delta_1.01,k1_crop_depth_delta_1.25,k1_crop_boundary_f1,k1_structure_point_rel,k1_structure_depth_rel,k1_structure_depth_delta_1.01,k1_structure_depth_delta_1.25,k1_structure_boundary_f1,k3_crop_point_rel,k3_crop_depth_rel,k3_crop_depth_delta_1.01,k3_crop_depth_delta_1.25,k3_crop_boundary_f1,k3_structure_point_rel,k3_structure_depth_rel,k3_structure_depth_delta_1.01,k3_structure_depth_delta_1.25,k3_structure_boundary_f1,k5_crop_point_rel,k5_crop_depth_rel,k5_crop_depth_delta_1.01,k5_crop_depth_delta_1.25,k5_crop_boundary_f1,k5_structure_point_rel,k5_structure_depth_rel,k5_structure_depth_delta_1.01,k5_structure_depth_delta_1.25,k5_structure_boundary_f1
ai_001_001_cam_00_frame.0000,train,ai_001_001,0,0.01899634674191475,0.01730206049978733,0.5557047724723816,0.9998931884765625,2.1499922275543213,0.0443572998046875,0.8455169200897217,0.006218565162271261,0.005592824425548315,0.8919423818588257,0.9998626708984375,2.199596881866455,0.05211472511291504,0.8376204371452332,0.012224412523210049,0.010557572357356548,0.6564992666244507,0.9998626708984375,2.302814483642578,0.051522016525268555,0.8262069821357727,0.020466163754463196,0.017954468727111816,0.4613698422908783,0.9998270869255066,2.408179759979248,0.05340218544006348,0.7751872539520264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0014,train,ai_001_001,14,0.015203270129859447,0.013808291405439377,0.4044596552848816,0.9989471435546875,1.8975797891616821,0.02073502540588379,0.8893855810165405,0.010527532547712326,0.006529304664582014,0.8630778193473816,0.9991709589958191,1.9158432483673096,0.027897119522094727,0.8890548944473267,0.015048108994960785,0.01080981083214283,0.6176300048828125,0.9990488886833191,1.9993205070495605,0.004035472869873047,0.7961729764938354,0.021690798923373222,0.016986293718218803,0.3257802426815033,0.9989166259765625,2.076472043991089,-0.0022764205932617188,0.7162326574325562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0028,train,ai_001_001,28,0.009116060100495815,0.008212260901927948,0.7246907949447632,0.9997202754020691,2.04130220413208,0.06862664222717285,0.9169636964797974,0.004716630559414625,0.004206606652587652,0.9322357177734375,0.9996287226676941,2.0805726051330566,0.06578922271728516,0.8915377259254456,0.012348009273409843,0.010975881479680538,0.6455078125,0.999908447265625,2.1552109718322754,0.06401467323303223,0.8653625845909119,0.019993433728814125,0.017776483669877052,0.4567718505859375,0.9999135732650757,2.2303905487060547,0.06065940856933594,0.8346740007400513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0043,train,ai_001_001,43,0.008122829720377922,0.007217343896627426,0.7627716064453125,0.9998830556869507,1.784419298171997,0.041187286376953125,0.8910123705863953,0.00553334504365921,0.004844775423407555,0.9202067255973816,0.9998677968978882,1.80585515499115,0.04101896286010742,0.9018793106079102,0.011370299383997917,0.010265843942761421,0.550384521484375,0.9998931884765625,1.8564664125442505,0.04008746147155762,0.9204419255256653,0.01895768754184246,0.01731126382946968,0.3518422544002533,0.9998881220817566,1.907871961593628,0.04064202308654785,0.926079273223877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0056,train,ai_001_001,56,0.008457024581730366,0.007455295883119106,0.78509521484375,0.9997711181640625,1.5740560293197632,0.0448150634765625,0.8681499361991882,0.006242070347070694,0.005529496818780899,0.8706716299057007,0.99981689453125,1.5977396965026855,0.049059152603149414,0.8622723817825317,0.007818078622221947,0.0069147078320384026,0.7617747187614441,0.9998270869255066,1.6567806005477905,0.04411911964416504,0.870717465877533,0.011211819015443325,0.009826230816543102,0.6424662470817566,0.9998321533203125,1.7135380506515503,0.045110225677490234,0.873619019985199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0071,train,ai_001_001,71,0.02210768684744835,0.01784888282418251,0.2083486020565033,0.9995982050895691,1.5244836807250977,0.09082174301147461,0.8856156468391418,0.01303493045270443,0.011154530569911003,0.54779052734375,0.9996185302734375,1.562484860420227,0.06375670433044434,0.8812914490699768,0.008213150314986706,0.007077023386955261,0.7951507568359375,0.9995880126953125,1.624548077583313,0.03975212574005127,0.86116623878479,0.013613412156701088,0.01140064187347889,0.5808258056640625,0.9995626211166382,1.6870306730270386,0.02535700798034668,0.8572415113449097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0085,train,ai_001_001,85,0.011267549358308315,0.009820211678743362,0.7338358759880066,0.9993743896484375,1.9832563400268555,0.04963278770446777,0.9023164510726929,0.00628997664898634,0.005407880526036024,0.8912150263786316,0.9991455078125,2.0187535285949707,0.0505671501159668,0.9064173698425293,0.010063685476779938,0.009038309566676617,0.6974691152572632,0.9990438222885132,2.087766408920288,0.05263066291809082,0.8845863938331604,0.01660642959177494,0.01500190794467926,0.44610595703125,0.9990081787109375,2.155658483505249,0.048593759536743164,0.8539968132972717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0099,train,ai_001_001,99,0.0205303393304348,0.013922654092311859,0.7501678466796875,0.9960479736328125,2.0653076171875,-0.0626533031463623,0.9142591953277588,0.01565653085708618,0.009899144992232323,0.864227294921875,0.9962819814682007,2.088289499282837,-0.03809309005737305,0.9271727800369263,0.018814852461218834,0.014627641998231411,0.4181365966796875,0.99627685546875,2.1516857147216797,-0.015074968338012695,0.938492476940155,0.02583680860698223,0.021676138043403625,0.2660980224609375,0.9950612783432007,2.229793071746826,-0.022621750831604004,0.9422454237937927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_018_003_cam_00_frame.0000,train,ai_018_003,0,0.016366012394428253,0.014633400365710258,0.5163370966911316,0.9942728877067566,3.095996856689453,0.0806732177734375,0.8897940516471863,0.011389053426682949,0.010297833941876888,0.7792816162109375,0.9943695068359375,3.127403736114502,0.09238386154174805,0.8942686319351196,0.013043377548456192,0.011914575472474098,0.6880340576171875,0.9942220449447632,3.221418857574463,0.09261703491210938,0.8923282027244568,0.015439908020198345,0.01407207828015089,0.6006571650505066,0.9941558837890625,3.3188893795013428,0.09464645385742188,0.8887542486190796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_018_003_cam_00_frame.0014,train,ai_018_003,14,0.024508213624358177,0.02021564543247223,0.3798065185546875,0.995025634765625,3.1010749340057373,0.1436772346496582,0.8229587078094482,0.020422205328941345,0.017805464565753937,0.373748779296875,0.9952749013900757,3.1631057262420654,0.11228299140930176,0.818511962890625,0.0195627324283123,0.01778128556907177,0.37689208984375,0.9951884150505066,3.2636795043945312,0.07375526428222656,0.8092877268791199,0.020990122109651566,0.018416427075862885,0.4297231137752533,0.9951019287109375,3.376901388168335,0.04250288009643555,0.7870336174964905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
