step,train/k0_point_rel,train/k0_depth_rel,train/k0_depth_delta_1.01,train/k0_depth_delta_1.25,train/k0_boundary_f1,val/k0_point_rel,val/k0_depth_rel,val/k0_depth_delta_1.01,val/k0_depth_delta_1.25,val/k0_boundary_f1,train/k3_point_rel,train/k3_depth_rel,train/k3_depth_delta_1.01,train/k3_depth_delta_1.25,train/k3_boundary_f1,val/k3_point_rel,val/k3_depth_rel,val/k3_depth_delta_1.01,val/k3_depth_delta_1.25,val/k3_boundary_f1
0,0.012859626673161983,0.01163498917594552,0.6119067072868347,0.9996109157800674,0.8857196420431137,0.022347492864355445,0.02038333984091878,0.4258996658027172,0.9927900433540344,0.8452016860246658,0.012859626673161983,0.01163498917594552,0.6119067072868347,0.9996109157800674,0.8857196420431137,0.022347492864355445,0.02038333984091878,0.4258996658027172,0.9927900433540344,0.8452016860246658
4,0.011838135775178671,0.010525879799388349,0.661824569106102,0.999623641371727,0.883206382393837,0.02201369358226657,0.02007975894957781,0.4393865317106247,0.9928103685379028,0.8448266535997391,0.011778156738728285,0.010447868844494224,0.664263442158699,0.999623641371727,0.8829479068517685,0.022067803889513016,0.020118307787925005,0.4385295584797859,0.992810383439064,0.8446317315101624
