snapshot,step,stage,k0/full/point_rel,k0/full/depth_rel,k0/full/depth_delta_1.01,k0/full/depth_delta_1.25,k0/full/boundary_f1,k0/crop/point_rel,k0/crop/depth_rel,k0/crop/depth_delta_1.01,k0/crop/depth_delta_1.25,k0/crop/boundary_f1,k0/structure/point_rel,k0/structure/depth_rel,k0/structure/depth_delta_1.01,k0/structure/depth_delta_1.25,k0/structure/boundary_f1,k1/full/point_rel,k1/full/depth_rel,k1/full/depth_delta_1.01,k1/full/depth_delta_1.25,k1/full/boundary_f1,k1/crop/point_rel,k1/crop/depth_rel,k1/crop/depth_delta_1.01,k1/crop/depth_delta_1.25,k1/crop/boundary_f1,k1/structure/point_rel,k1/structure/depth_rel,k1/structure/depth_delta_1.01,k1/structure/depth_delta_1.25,k1/structure/boundary_f1,k3/full/point_rel,k3/full/depth_rel,k3/full/depth_delta_1.01,k3/full/depth_delta_1.25,k3/full/boundary_f1,k3/crop/point_rel,k3/crop/depth_rel,k3/crop/depth_delta_1.01,k3/crop/depth_delta_1.25,k3/crop/boundary_f1,k3/structure/point_rel,k3/structure/depth_rel,k3/structure/depth_delta_1.01,k3/structure/depth_delta_1.25,k3/structure/boundary_f1,k5/full/point_rel,k5/full/depth_rel,k5/full/depth_delta_1.01,k5/full/depth_delta_1.25,k5/full/boundary_f1,k5/crop/point_rel,k5/crop/depth_rel,k5/crop/depth_delta_1.01,k5/crop/depth_delta_1.25,k5/crop/boundary_f1,k5/structure/point_rel,k5/structure/depth_rel,k5/structure/depth_delta_1.01,k5/structure/depth_delta_1.25,k5/structure/boundary_f1
periodic,0,initial,0.1455439031124115,0.12164153903722763,0.3094492256641388,0.8377012014389038,0.9484434723854065,0.140702024102211,0.12738123536109924,0.23574258387088776,0.8553096055984497,0.9609407186508179,0.1906721591949463,0.17074811458587646,0.08850181847810745,0.841879665851593,0.6123239398002625,0.1455439031124115,0.12164153903722763,0.3094492256641388,0.8377012014389038,0.9484434723854065,0.140702024102211,0.12738123536109924,0.23574258387088776,0.8553096055984497,0.9609407186508179,0.1906721591949463,0.17074811458587646,0.08850181847810745,0.841879665851593,0.6123239398002625,0.1455439031124115,0.12164153903722763,0.3094492256641388,0.8377012014389038,0.9484434723854065,0.140702024102211,0.12738123536109924,0.23574258387088776,0.8553096055984497,0.9609407186508179,0.1906721591949463,0.17074811458587646,0.08850181847810745,0.841879665851593,0.6123239398002625,0.1455439031124115,0.12164153903722763,0.3094492256641388,0.8377012014389038,0.9484434723854065,0.140702024102211,0.12738123536109924,0.23574258387088776,0.8553096055984497,0.9609407186508179,0.1906721591949463,0.17074811458587646,0.08850181847810745,0.841879665851593,0.6123239398002625
periodic,100,detached,0.017160817980766296,0.015329277142882347,0.8188139796257019,0.9842513799667358,0.9606346487998962,0.04716973751783371,0.043030790984630585,0.4995659291744232,0.9489120841026306,0.9726129770278931,0.045159000903367996,0.041139353066682816,0.3764176070690155,0.9697216749191284,0.6799302697181702,0.01721915230154991,0.015315797179937363,0.8191700577735901,0.9842462539672852,0.9606168866157532,0.04715372622013092,0.04301132634282112,0.5007325410842896,0.9489120841026306,0.9726930260658264,0.045196861028671265,0.04117586463689804,0.37696024775505066,0.969667375087738,0.6797292232513428,0.01729065552353859,0.015357390977442265,0.8194549083709717,0.9842564463615417,0.9607321619987488,0.047137822955846786,0.04299607872962952,0.5019806027412415,0.9489120841026306,0.9728891253471375,0.045260943472385406,0.04124487563967705,0.37696024775505066,0.9696131348609924,0.6804827451705933,0.017382513731718063,0.01542632095515728,0.8192870616912842,0.9842513799667358,0.9606656432151794,0.04715447872877121,0.04301464185118675,0.5026588439941406,0.9489392042160034,0.9728446006774902,0.045337799936532974,0.04132634028792381,0.37582072615623474,0.9695045948028564,0.680477499961853
periodic,200,detached,0.01226312667131424,0.011078729294240475,0.8567308783531189,0.9890990853309631,0.9649320840835571,0.031585097312927246,0.02885979600250721,0.6013619899749756,0.9692875742912292,0.9776948690414429,0.030261632055044174,0.027609024196863174,0.5076238512992859,0.9836128354072571,0.7394840717315674,0.012179500423371792,0.010981191881000996,0.860256016254425,0.9890990853309631,0.9647191166877747,0.03131755068898201,0.028604120016098022,0.6149004697799683,0.9692604541778564,0.9776178598403931,0.030039923265576363,0.027409521862864494,0.51690274477005,0.9835585355758667,0.7428157925605774,0.012117472477257252,0.01089881919324398,0.8640558123588562,0.989109218120575,0.964898943901062,0.031057043001055717,0.02836206927895546,0.6302566528320312,0.969314694404602,0.9776577949523926,0.029741402715444565,0.027144936844706535,0.5316078066825867,0.9834500551223755,0.7465840578079224,0.012123381718993187,0.010891851969063282,0.8657039403915405,0.9890888929367065,0.9646628499031067,0.03094792179763317,0.028261587023735046,0.637202262878418,0.9692604541778564,0.9772944450378418,0.029582077637314796,0.02700001746416092,0.5378479957580566,0.9833415150642395,0.7470832467079163
periodic,300,detached,0.010904585011303425,0.009094529785215855,0.8821240663528442,0.9912304282188416,0.9675408005714417,0.024811843410134315,0.022608116269111633,0.6753215193748474,0.9777525067329407,0.9793574213981628,0.023652605712413788,0.021295756101608276,0.6117532253265381,0.9873026609420776,0.791233241558075,0.010187455452978611,0.008383125998079777,0.9113476276397705,0.9912558794021606,0.9672477841377258,0.02252482995390892,0.0204242542386055,0.7829508185386658,0.9778609871864319,0.9780169725418091,0.020603196695446968,0.0183474812656641,0.7441532611846924,0.9875196814537048,0.8291752934455872,0.00976057443767786,0.008000021800398827,0.9290445446968079,0.991245687007904,0.9686240553855896,0.021257266402244568,0.01918698661029339,0.8356937766075134,0.9779152870178223,0.977967381477356,0.01922166347503662,0.016967618837952614,0.7989039421081543,0.9874112010002136,0.8510752320289612,0.009747723117470741,0.008070926181972027,0.930519700050354,0.991276204586029,0.9685195684432983,0.021081356331706047,0.019035980105400085,0.8394378423690796,0.978050947189331,0.9781637191772461,0.01934911496937275,0.017129838466644287,0.7947800159454346,0.9873026609420776,0.8566438555717468
periodic,400,detached,0.009128178469836712,0.008333127945661545,0.8917686343193054,0.992059588432312,0.9695636034011841,0.022244254127144814,0.020354731008410454,0.6970807313919067,0.9802485704421997,0.9799575209617615,0.020953739061951637,0.019081732258200645,0.628466010093689,0.9885506629943848,0.8113659620285034,0.008037345483899117,0.007290252018719912,0.9300923943519592,0.9921714663505554,0.9711853265762329,0.018748322501778603,0.0170296523720026,0.8141245245933533,0.9807369112968445,0.9805821776390076,0.01699802652001381,0.015348777174949646,0.7557111382484436,0.9889305233955383,0.8865811228752136,0.007641955744475126,0.006912233307957649,0.9481606483459473,0.9922019839286804,0.9716874957084656,0.01721927337348461,0.015569867566227913,0.8728091716766357,0.9807911515235901,0.9814320802688599,0.015613466501235962,0.01405823789536953,0.8243529200553894,0.9886049628257751,0.9110114574432373,0.007788161281496286,0.007017306983470917,0.9503937363624573,0.9922071099281311,0.9697996973991394,0.01696120575070381,0.015311137773096561,0.8854794502258301,0.9807640314102173,0.979314923286438,0.015514719299972057,0.013954873196780682,0.8460035920143127,0.988279402256012,0.9122799038887024
periodic,500,detached,0.008090139366686344,0.00726699223741889,0.912115752696991,0.9927513599395752,0.9716525673866272,0.019150199368596077,0.017473069950938225,0.7590211033821106,0.9820663332939148,0.9818373322486877,0.018343551084399223,0.016664888709783554,0.7031309604644775,0.9888762831687927,0.841053307056427,0.006621844135224819,0.005844886880367994,0.95591801404953,0.9928683638572693,0.9741344451904297,0.014566040597856045,0.013100024312734604,0.9071029424667358,0.9825546741485596,0.9842351675033569,0.012580735608935356,0.011208838783204556,0.8904444575309753,0.9890390634536743,0.9155369400978088,0.006273273378610611,0.005478200037032366,0.9669665098190308,0.992965042591095,0.9746426939964294,0.013446299359202385,0.012016382068395615,0.9357534646987915,0.9829345345497131,0.9848390817642212,0.01120290532708168,0.009879367426037788,0.9247382283210754,0.9888762831687927,0.9294085502624512,0.006403137464076281,0.005567680113017559,0.9672309756278992,0.9930108189582825,0.9730527997016907,0.013697713613510132,0.012262617237865925,0.9372456669807434,0.9829616546630859,0.9839145541191101,0.011383515782654285,0.01003676000982523,0.9246839284896851,0.9884964227676392,0.9337577819824219
periodic,600,detached,0.0074576810002326965,0.006649527233093977,0.9193236827850342,0.9930973052978516,0.9728056788444519,0.017763977870345116,0.01624055579304695,0.7855282425880432,0.9831244349479675,0.9825233817100525,0.01690586656332016,0.015430045314133167,0.7315101623535156,0.9893646240234375,0.8589865565299988,0.005584856029599905,0.004892299883067608,0.9636092185974121,0.9937636256217957,0.9760000705718994,0.012698010541498661,0.011476858519017696,0.9216995239257812,0.9847522974014282,0.9848197102546692,0.01070493645966053,0.009641607291996479,0.9072114825248718,0.9908297061920166,0.930380642414093,0.004943995736539364,0.004275614861398935,0.9753952622413635,0.9941146373748779,0.9766960144042969,0.010983348824083805,0.009847349487245083,0.9517337083816528,0.985566258430481,0.9859520792961121,0.00919294822961092,0.008244766853749752,0.9431331157684326,0.9910467267036438,0.9506033658981323,0.004943089559674263,0.004288705997169018,0.9760870933532715,0.9941807389259338,0.9757832884788513,0.01078120432794094,0.009668510407209396,0.95273756980896,0.9858104586601257,0.9844637513160706,0.00922793336212635,0.008287524804472923,0.9427533149719238,0.9911552667617798,0.956120491027832
periodic,700,detached,0.007059511262923479,0.006358479615300894,0.9244918823242188,0.9934177398681641,0.9732329249382019,0.016951028257608414,0.015469006262719631,0.8007217049598694,0.9837484955787659,0.9821428060531616,0.015795569866895676,0.014345747418701649,0.7601606249809265,0.9899072647094727,0.8718546032905579,0.004665288142859936,0.004077903460711241,0.9692708253860474,0.9950353503227234,0.978117823600769,0.010606138035655022,0.00949097704142332,0.9352108240127563,0.9876824617385864,0.9866647124290466,0.008494498208165169,0.0074924323707818985,0.9265831112861633,0.99327152967453,0.9440352916717529,0.0038348855450749397,0.003247462911531329,0.9822013974189758,0.9958848357200623,0.979768693447113,0.008258304558694363,0.007230513729155064,0.9659504294395447,0.9895002841949463,0.9876828789710999,0.006638061720877886,0.005651089362800121,0.9601715207099915,0.9934885501861572,0.9701793193817139,0.003934191539883614,0.003317497204989195,0.982435405254364,0.9960221648216248,0.9782519340515137,0.008101560175418854,0.007064614910632372,0.9661946296691895,0.9898800849914551,0.9869530200958252,0.007078459020704031,0.006014901679009199,0.9570242762565613,0.993162989616394,0.9737124443054199
periodic,800,detached,0.00660852063447237,0.006072289776057005,0.9288563132286072,0.9936771988868713,0.9736047983169556,0.016205700114369392,0.014812068082392216,0.8203375339508057,0.9842368364334106,0.9829736351966858,0.014614580199122429,0.013290521688759327,0.797113299369812,0.9902870655059814,0.886073887348175,0.0040640574879944324,0.003655313979834318,0.9714937210083008,0.9957475066184998,0.9787413477897644,0.009651849046349525,0.008669099770486355,0.9407998323440552,0.9892560839653015,0.9872037768363953,0.007863776758313179,0.006948826368898153,0.9341256022453308,0.994193971157074,0.9449531435966492,0.00320583232678473,0.002848209347575903,0.9842157363891602,0.996617317199707,0.9800699949264526,0.007144459988921881,0.006287220399826765,0.9695860147476196,0.9915622472763062,0.9872506856918335,0.00622704578563571,0.005353847052901983,0.9630473852157593,0.99430251121521,0.9674608707427979,0.003295303788036108,0.002946615219116211,0.9854518175125122,0.996678352355957,0.9795315861701965,0.006887766532599926,0.006031412165611982,0.9732216000556946,0.9919963479042053,0.9874176979064941,0.006647857371717691,0.005742027424275875,0.9644582271575928,0.9938684105873108,0.9699676036834717
periodic,900,detached,0.006651687901467085,0.005996127147227526,0.9293904304504395,0.9938552379608154,0.9738341569900513,0.01592353731393814,0.01450052298605442,0.8132563233375549,0.984535276889801,0.983157753944397,0.014640187844634056,0.013285432010889053,0.7814857363700867,0.9902870655059814,0.882337212562561,0.003973647020757198,0.003452284261584282,0.9729434251785278,0.9961391687393188,0.9791305065155029,0.00895058922469616,0.007945396937429905,0.9446796178817749,0.9903413653373718,0.9872972369194031,0.00740484893321991,0.00647621788084507,0.9359704852104187,0.9946823120117188,0.9479377865791321,0.0030963949393481016,0.0026495398487895727,0.9862046837806702,0.9969479441642761,0.9809355139732361,0.006407208740711212,0.005530472844839096,0.9738456010818481,0.9926474690437317,0.9886481761932373,0.006022029556334019,0.005105188116431236,0.9686906933784485,0.9943567514419556,0.9717242121696472,0.0032055359333753586,0.002759647788479924,0.9875374436378479,0.9970446228981018,0.9810736775398254,0.0063833752647042274,0.005503250751644373,0.9771013259887695,0.9930273294448853,0.988481342792511,0.006558794993907213,0.005592964123934507,0.9693418145179749,0.9943567514419556,0.9728018641471863
