step,stage,loss,base_loss,refined_loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/global,base/k1/local,base/k1/edge,refined/k1/global,refined/k1/local,refined/k1/edge,refined/k2/global,refined/k2/local,refined/k2/edge,refined/k3/global,refined/k3/local,refined/k3/edge
12,detached,0.3017805814743042,0.07861755788326263,0.22316303849220276,1.4307520389556885,2e-05,1e-05,0.0,0.04295643791556358,0.03498588129878044,0.0006752394838258624,0.042649488896131516,0.03498733416199684,0.0007155375787988305,0.04235412925481796,0.03468771651387215,0.0007516012992709875,0.04207799211144447,0.024157367646694183,0.0007818543817847967
13,detached,0.2796790599822998,0.06514912843704224,0.21452993154525757,1.2906359434127808,2e-05,1e-05,0.0,0.04069533571600914,0.023769579827785492,0.0006842201109975576,0.04037337750196457,0.034402113407850266,0.0007267641485668719,0.04007013142108917,0.034889645874500275,0.0007674336666241288,0.039786357432603836,0.022715378552675247,0.000798722030594945
14,detached,0.25895416736602783,0.06199709326028824,0.1969570815563202,1.1375371217727661,2e-05,1e-05,0.0,0.038291335105895996,0.02301090583205223,0.0006948509835638106,0.03796597197651863,0.033289551734924316,0.0007408220553770661,0.03766707703471184,0.025432495400309563,0.0007822555489838123,0.0373874306678772,0.022876277565956116,0.0008151995716616511
15,detached,0.2519187033176422,0.060929059982299805,0.1909896433353424,1.0132023096084595,2e-05,1e-05,0.0,0.035797227174043655,0.024424083530902863,0.0007077474147081375,0.03547711670398712,0.03226974233984947,0.0007568221772089601,0.03518442437052727,0.025138739496469498,0.0007986127166077495,0.034916263073682785,0.025613710284233093,0.0008342015789821744
16,detached,0.25070300698280334,0.06822346150875092,0.18247954547405243,0.9808471202850342,2e-05,1e-05,0.0,0.03326938673853874,0.034231215715408325,0.000722854514606297,0.03296677768230438,0.02437572553753853,0.0007736589759588242,0.032701488584280014,0.03366795927286148,0.00081390340346843,0.03246571123600006,0.023863522335886955,0.0008507993770763278
17,detached,0.24013346433639526,0.06465849280357361,0.17547497153282166,0.8363804221153259,2e-05,1e-05,0.0,0.03075748309493065,0.03316328674554825,0.0007377246511168778,0.03048756718635559,0.034592751413583755,0.0007905788952484727,0.030254611745476723,0.023722508922219276,0.0008292983984574676,0.030053636059165,0.023879030719399452,0.0008649956434965134
18,detached,0.23153191804885864,0.06239533796906471,0.16913658380508423,0.7458411455154419,2e-05,1e-05,0.0,0.02834608592092991,0.033297207206487656,0.0007520420476794243,0.028115514665842056,0.023533448576927185,0.0008050695760175586,0.027923310175538063,0.03491955250501633,0.0008419851073995233,0.027766544371843338,0.02435491234064102,0.0008762526558712125
19,detached,0.22397777438163757,0.0515676848590374,0.17241008579730988,0.7068427801132202,2e-05,1e-05,0.0,0.02615407109260559,0.02464919537305832,0.0007644196739420295,0.025971146300435066,0.03427419066429138,0.0008154510287567973,0.025827640667557716,0.024602413177490234,0.0008500200929120183,0.025722840800881386,0.033463817089796066,0.0008825680706650019
20,detached,0.21164363622665405,0.05805664882063866,0.1535869836807251,0.8458980917930603,2e-05,1e-05,0.0,0.024172747507691383,0.03310607373714447,0.0007778303697705269,0.02405525930225849,0.02370554581284523,0.0008258697343990207,0.023976419121026993,0.032422613352537155,0.0008569234050810337,0.02393750287592411,0.022918201982975006,0.0008886483265087008
21,detached,0.1951359510421753,0.055605508387088776,0.13953043520450592,1.2693040370941162,2e-05,1e-05,0.0,0.02265055477619171,0.03216765448451042,0.0007872998248785734,0.022667262703180313,0.021603194996714592,0.0008325853268615901,0.02273641899228096,0.022863920778036118,0.0008636356797069311,0.0228598490357399,0.024210495874285698,0.000893082469701767
22,detached,0.20329071581363678,0.05514022707939148,0.1481504887342453,1.8456580638885498,2e-05,1e-05,0.0,0.022108078002929688,0.03224105387926102,0.0007910938002169132,0.022315025329589844,0.02330848202109337,0.0008354743476957083,0.02253425493836403,0.030518248677253723,0.0008639427833259106,0.02277182973921299,0.024111278355121613,0.0008919551037251949
23,detached,0.20941400527954102,0.0533931590616703,0.156020849943161,2.021695852279663,2e-05,1e-05,0.0,0.02185838855803013,0.030745886266231537,0.0007888855179771781,0.022122491151094437,0.02320134826004505,0.0008330297423526645,0.022399839013814926,0.03197468817234039,0.0008600910659879446,0.022698640823364258,0.031043607741594315,0.0008871052414178848
24,detached,0.20408153533935547,0.052276335656642914,0.15180520713329315,1.8950235843658447,2e-05,1e-05,0.0,0.021556533873081207,0.029934726655483246,0.0007850753027014434,0.021841026842594147,0.030423954129219055,0.0008297890890389681,0.022146010771393776,0.021750591695308685,0.0008567646145820618,0.022466784343123436,0.030607838183641434,0.0008824575925245881
25,detached,0.19227993488311768,0.04370725899934769,0.14857268333435059,1.7942413091659546,2e-05,1e-05,0.0,0.021220723167061806,0.021704211831092834,0.0007823253981769085,0.0214906744658947,0.022300975397229195,0.0008268369128927588,0.021788103505969048,0.029058445245027542,0.0008543063304387033,0.02211134321987629,0.02926466055214405,0.0008773448644205928
26,detached,0.18489250540733337,0.044801265001297,0.14009124040603638,1.6804091930389404,2e-05,1e-05,0.0,0.020856797695159912,0.02316462993621826,0.0007798360893502831,0.021061262115836143,0.02167367935180664,0.0008249199017882347,0.021329069510102272,0.02290327474474907,0.0008480338146910071,0.02162805199623108,0.028952278196811676,0.0008706701919436455
27,detached,0.18790490925312042,0.042962055653333664,0.14494284987449646,1.6370960474014282,2e-05,1e-05,0.0,0.02038123644888401,0.021803557872772217,0.0007772644748911262,0.02051490917801857,0.028462007641792297,0.0008220879826694727,0.020737575367093086,0.02195165492594242,0.0008434088667854667,0.021005289629101753,0.029741590842604637,0.0008643240435048938
28,detached,0.1778663545846939,0.041445791721343994,0.13642056286334991,1.523843765258789,2e-05,1e-05,0.0,0.019669320434331894,0.021002955734729767,0.0007735149119980633,0.019816525280475616,0.022380543872714043,0.000819569337181747,0.020035142078995705,0.029578587040305138,0.000837438739836216,0.020288914442062378,0.02180618792772293,0.000857661128975451
29,detached,0.1863199770450592,0.04781998321413994,0.13849999010562897,1.3845258951187134,2e-05,1e-05,0.0,0.018790150061249733,0.028261922299861908,0.0007679135305806994,0.01897289976477623,0.02856767363846302,0.0008150057401508093,0.01919521763920784,0.02196391485631466,0.0008299141190946102,0.019443538039922714,0.027864864096045494,0.0008469627355225384
30,detached,0.16726148128509521,0.046329937875270844,0.12093153595924377,1.3192859888076782,2e-05,1e-05,0.0,0.01792442426085472,0.027645548805594444,0.000759968301281333,0.018101371824741364,0.02206159569323063,0.0008066731970757246,0.018313245847821236,0.020189400762319565,0.0008190269581973553,0.018547343090176582,0.021256327629089355,0.0008365489775314927
31,detached,0.16917359828948975,0.03906979411840439,0.13010381162166595,1.2734078168869019,2e-05,1e-05,0.0,0.017079012468457222,0.02123989909887314,0.0007508847629651427,0.0172269307076931,0.027391621842980385,0.0007982102688401937,0.017405344173312187,0.020516321063041687,0.0008094767690636218,0.017611373215913773,0.027520067989826202,0.0008244623895734549
32,detached,0.1803848147392273,0.04535599797964096,0.13502880930900574,1.1488744020462036,2e-05,1e-05,0.0,0.016252996399998665,0.02836095169186592,0.0007420483743771911,0.016353299841284752,0.02799161523580551,0.0007900473428890109,0.01648448035120964,0.027271172031760216,0.0008015987114049494,0.016643540933728218,0.02787882834672928,0.0008142261067405343
33,detached,0.16961514949798584,0.043551791459321976,0.12606336176395416,0.9608365297317505,2e-05,1e-05,0.0,0.015566385351121426,0.027253005653619766,0.0007323987665586174,0.015587223693728447,0.027825159952044487,0.0007784228073433042,0.01565392315387726,0.02748052217066288,0.0007909140549600124,0.01575731299817562,0.021387949585914612,0.0008019378874450922
34,detached,0.1590994894504547,0.03674469143152237,0.12235479056835175,0.826315701007843,2e-05,1e-05,0.0,0.015130732208490372,0.020891131833195686,0.0007228237809613347,0.015040416270494461,0.02008887566626072,0.0007674543303437531,0.015017575584352016,0.027213670313358307,0.0007817227160558105,0.015047510154545307,0.027604514732956886,0.0007930509163998067
35,detached,0.15253546833992004,0.035064131021499634,0.11747132986783981,0.8365768194198608,2e-05,1e-05,0.0,0.014744726940989494,0.019602736458182335,0.0007166671566665173,0.014634551480412483,0.019361894577741623,0.0007562647224403918,0.01458977535367012,0.02543570287525654,0.0007737588020972908,0.014598661102354527,0.02653489075601101,0.0007858265889808536
36,detached,0.15312312543392181,0.03509176895022392,0.11803135275840759,1.047781229019165,2e-05,1e-05,0.0,0.014383521862328053,0.01999269798398018,0.0007155488710850477,0.014349290169775486,0.019119227305054665,0.0007492601289413869,0.014355272054672241,0.027080312371253967,0.0007673688814975321,0.014387117698788643,0.026444142684340477,0.0007793582044541836
37,detached,0.1510341316461563,0.03318866714835167,0.11784546077251434,1.216713786125183,2e-05,1e-05,0.0,0.014086557552218437,0.018385915085673332,0.0007161927642300725,0.01408034935593605,0.019677121192216873,0.0007442746427841485,0.014102158136665821,0.027015186846256256,0.0007634341600351036,0.014146534726023674,0.026540905237197876,0.0007754982216283679
38,detached,0.15702219307422638,0.04030367359519005,0.11671852320432663,1.2339770793914795,2e-05,1e-05,0.0,0.013711911626160145,0.0258752703666687,0.000716491776984185,0.013701279647648335,0.02689720131456852,0.0007403575582429767,0.013721462339162827,0.019347531720995903,0.0007583703845739365,0.013766017742455006,0.027016911655664444,0.0007693914230912924
39,detached,0.160261332988739,0.040010590106248856,0.12025073915719986,0.8646347522735596,2e-05,1e-05,0.0,0.013314159587025642,0.025982491672039032,0.0007139405934140086,0.013272476382553577,0.025186728686094284,0.0007360475137829781,0.013266597874462605,0.02632759138941765,0.0007517957128584385,0.013294302858412266,0.02665260247886181,0.0007625978905707598
40,detached,0.14367157220840454,0.03933434933423996,0.10433722287416458,0.6479748487472534,2e-05,1e-05,0.0,0.013035516254603863,0.025590326637029648,0.0007085070246830583,0.012983188033103943,0.018875036388635635,0.000728261424228549,0.012961356900632381,0.019238533452153206,0.0007425114745274186,0.01297736819833517,0.02507854253053665,0.0007524251705035567
41,detached,0.1550995260477066,0.03842460736632347,0.11667492240667343,0.7367962598800659,2e-05,1e-05,0.0,0.012809891253709793,0.02491188980638981,0.0007028259569779038,0.012808752246201038,0.025742046535015106,0.0007218611426651478,0.012839294970035553,0.025158366188406944,0.0007341238087974489,0.012895581312477589,0.025031307712197304,0.0007435819716192782
42,detached,0.14003337919712067,0.03796917200088501,0.10206420719623566,1.1111823320388794,2e-05,1e-05,0.0,0.012739359401166439,0.02453199028968811,0.0006978210876695812,0.012804882600903511,0.018275950103998184,0.0007152479374781251,0.012888320721685886,0.017699798569083214,0.0007267888868227601,0.012987456284463406,0.025229405611753464,0.0007363465265370905
43,detached,0.1375713348388672,0.03710506856441498,0.10046625882387161,1.0087320804595947,2e-05,1e-05,0.0,0.01264461874961853,0.02376589924097061,0.0006945488275960088,0.01270357146859169,0.024311203509569168,0.000710375839844346,0.012781171128153801,0.018054714426398277,0.0007203233544714749,0.01287420280277729,0.0175788477063179,0.0007318510324694216
44,detached,0.1367369294166565,0.030812222510576248,0.10592470318078995,1.1222305297851562,2e-05,1e-05,0.0,0.012570214457809925,0.01754760928452015,0.0006943981861695647,0.012571999803185463,0.018614759668707848,0.0007092286832630634,0.012584519572556019,0.02349034510552883,0.0007184325950220227,0.012611915357410908,0.023893184959888458,0.0007303154561668634
45,detached,0.14219923317432404,0.03769436106085777,0.10450486838817596,0.929595410823822,2e-05,1e-05,0.0,0.012300504371523857,0.024697134271264076,0.0006967233493924141,0.012292981147766113,0.023551519960165024,0.0007099693175405264,0.012295532040297985,0.018385102972388268,0.0007184870773926377,0.012309015728533268,0.02351207286119461,0.0007301921723410487
46,detached,0.13912415504455566,0.036337368190288544,0.10278677940368652,0.7743943333625793,2e-05,1e-05,0.0,0.012011263519525528,0.02362767606973648,0.000698428601026535,0.012018133886158466,0.023876991122961044,0.0007101512746885419,0.012038004584610462,0.02297484129667282,0.0007181289838626981,0.012072045356035233,0.017650162801146507,0.0007283242302946746
47,detached,0.1261625587940216,0.02947945147752762,0.09668311476707458,0.665937066078186,2e-05,1e-05,0.0,0.011701571755111217,0.01708012819290161,0.0006977497250773013,0.011694897897541523,0.018236445263028145,0.0007081858348101377,0.011699729599058628,0.023214582353830338,0.0007157969521358609,0.011716972105205059,0.01797308400273323,0.0007234239601530135
48,detached,0.13121318817138672,0.03015885129570961,0.10105434060096741,0.9455274939537048,2e-05,1e-05,0.0,0.011339602060616016,0.0181246530264616,0.000694594404194504,0.011320141144096851,0.017987282946705818,0.0007046647369861603,0.011308573186397552,0.023155923932790756,0.0007113886531442404,0.011305168271064758,0.02384229376912117,0.0007188994204625487
49,detached,0.12791652977466583,0.03474399074912071,0.09317254275083542,0.6583634614944458,2e-05,1e-05,0.0,0.01102274376899004,0.023031264543533325,0.0006899830186739564,0.011016313917934895,0.016725460067391396,0.0006999418837949634,0.011018495075404644,0.017702722921967506,0.0007054758025333285,0.011030226945877075,0.023561609908938408,0.0007122962269932032
50,detached,0.126417338848114,0.028610385954380035,0.09780696034431458,0.48566991090774536,2e-05,1e-05,0.0,0.010827658697962761,0.01709892600774765,0.0006838008994236588,0.010835858061909676,0.01685011200606823,0.0006933052791282535,0.010851247236132622,0.022788379341363907,0.0006979558384045959,0.010874101892113686,0.023514002561569214,0.0007019960321485996
51,detached,0.1320265531539917,0.03515647351741791,0.09687007963657379,0.6443557739257812,2e-05,1e-05,0.0,0.010695116594433784,0.02378295175731182,0.0006784044671803713,0.010700185783207417,0.01729816570878029,0.0006884416216053069,0.010711087845265865,0.022740930318832397,0.000693101086653769,0.010727274231612682,0.022615162655711174,0.0006957377190701663
52,detached,0.13046351075172424,0.034041792154312134,0.09642171859741211,0.6204289197921753,2e-05,1e-05,0.0,0.010588183999061584,0.022779909893870354,0.0006736956420354545,0.010593573562800884,0.023298703134059906,0.0006841995054855943,0.010604907758533955,0.017012204974889755,0.000687994877807796,0.010622305795550346,0.022227119654417038,0.0006907170172780752
53,detached,0.11490301042795181,0.02689562551677227,0.0880073830485344,0.5560278296470642,2e-05,1e-05,0.0,0.010564741678535938,0.01566043496131897,0.0006704498082399368,0.01056307926774025,0.016214633360505104,0.0006801638519391418,0.010569152422249317,0.01563221774995327,0.0006841782014816999,0.010582556016743183,0.022395119071006775,0.0006862829905003309
54,detached,0.12582671642303467,0.03267630562186241,0.09315040707588196,0.5422924160957336,2e-05,1e-05,0.0,0.010560122318565845,0.021448224782943726,0.0006679580546915531,0.0105448542162776,0.021602625027298927,0.0006785003934055567,0.010537177324295044,0.021978918462991714,0.0006819810951128602,0.010536636225879192,0.015906265005469322,0.0006834525847807527
55,detached,0.12189224362373352,0.027596307918429375,0.094295933842659,0.6275116801261902,2e-05,1e-05,0.0,0.010543088428676128,0.016387904062867165,0.0006653170567005873,0.010524130426347256,0.016979603096842766,0.000674778944812715,0.010511874221265316,0.02165919914841652,0.0006778755923733115,0.010507033206522465,0.022082146257162094,0.0006792930653318763
56,detached,0.11287758499383926,0.026746174320578575,0.08613140881061554,0.6077740788459778,2e-05,1e-05,0.0,0.010346685536205769,0.015736283734440804,0.0006632035365328193,0.010334249585866928,0.021374762058258057,0.0006717561045661569,0.010329565964639187,0.015303174965083599,0.0006745957653038204,0.01033423189073801,0.016433943063020706,0.0006751313339918852
57,detached,0.12237314879894257,0.03281150385737419,0.08956164866685867,0.5540715456008911,2e-05,1e-05,0.0,0.010063933208584785,0.02208571508526802,0.0006618543993681669,0.010052201338112354,0.0207394827157259,0.0006702961400151253,0.010047550313174725,0.015488618984818459,0.0006725714774802327,0.010053654201328754,0.021162811666727066,0.0006744656711816788
58,detached,0.11641338467597961,0.031841523945331573,0.08457186073064804,0.5088074803352356,2e-05,1e-05,0.0,0.009872357361018658,0.021308699622750282,0.00066046928986907,0.00987345352768898,0.02126849815249443,0.0006676256889477372,0.00988452322781086,0.015089467167854309,0.0006697038188576698,0.009907924570143223,0.016538895666599274,0.0006717688520438969
59,detached,0.10993742942810059,0.02636841870844364,0.0835690125823021,0.5547254681587219,2e-05,1e-05,0.0,0.009747744537889957,0.015961121767759323,0.000659552461002022,0.009751762263476849,0.021329358220100403,0.0006662243977189064,0.009767716750502586,0.015805473551154137,0.0006678258068859577,0.00979440938681364,0.01511504128575325,0.0006711999303661287
60,detached,0.10856546461582184,0.02512676641345024,0.0834387019276619,0.5180550813674927,2e-05,1e-05,0.0,0.009615856222808361,0.014851851388812065,0.0006590604316443205,0.00961671955883503,0.020724579691886902,0.0006646510446444154,0.009631180204451084,0.015719043090939522,0.0006668015266768634,0.009658892638981342,0.01608799770474434,0.0006688393768854439
61,detached,0.12538447976112366,0.03064866177737713,0.09473581612110138,0.6084975004196167,2e-05,1e-05,0.0,0.00950911920517683,0.020481273531913757,0.0006582688656635582,0.009494436904788017,0.02153732255101204,0.0006638142513111234,0.00949243176728487,0.02162841521203518,0.0006657163612544537,0.009505663998425007,0.02107998915016651,0.0006680235965177417
62,detached,0.11257115006446838,0.025775637477636337,0.08679550886154175,0.5696980357170105,2e-05,1e-05,0.0,0.009423518553376198,0.01569628342986107,0.0006558357854373753,0.009399199858307838,0.020907282829284668,0.0006599845946766436,0.009388554841279984,0.015431106090545654,0.0006620918866246939,0.00939377024769783,0.020288366824388504,0.0006651516305282712
63,detached,0.1016753613948822,0.02576141431927681,0.07591395080089569,0.6633604764938354,2e-05,1e-05,0.0,0.009345936588943005,0.015761885792016983,0.0006535907159559429,0.009330100379884243,0.014955694787204266,0.0006574706640094519,0.009328671731054783,0.015314600430428982,0.000659611658193171,0.009340086951851845,0.015665758401155472,0.0006619561463594437
64,detached,0.10472983866930008,0.024595996364951134,0.0801338404417038,0.9220288395881653,2e-05,1e-05,0.0,0.009286529384553432,0.014657778665423393,0.0006516900612041354,0.009261168539524078,0.020662926137447357,0.0006559641333296895,0.009242665022611618,0.014631887897849083,0.0006574834696948528,0.009233009070158005,0.015129396691918373,0.0006593452417291701
65,detached,0.11009037494659424,0.030237900093197823,0.07985247671604156,1.3753072023391724,2e-05,1e-05,0.0,0.009239721111953259,0.02034674771130085,0.000651431386359036,0.009248134680092335,0.014534227550029755,0.0006548151141032577,0.009268144145607948,0.015587321482598782,0.0006558684981428087,0.009296719916164875,0.019949492067098618,0.0006577573949471116
66,detached,0.1078202947974205,0.02425491251051426,0.08356538414955139,1.0359305143356323,2e-05,1e-05,0.0,0.009112384170293808,0.014492841437458992,0.0006496860878542066,0.009092367254197598,0.01996959000825882,0.0006538685411214828,0.009081956930458546,0.014457440935075283,0.0006552364793606102,0.009082036092877388,0.019915681332349777,0.0006572041311301291
67,detached,0.11266519129276276,0.029783830046653748,0.08288136124610901,0.940138041973114,2e-05,1e-05,0.0,0.008987450040876865,0.02014722116291523,0.0006491574458777905,0.008979384787380695,0.014947526156902313,0.0006535344291478395,0.008986006490886211,0.019741475582122803,0.000654707895591855,0.00900455005466938,0.019256966188549995,0.0006572122219949961
68,detached,0.10251747071743011,0.02494327910244465,0.07757419347763062,1.293810486793518,2e-05,1e-05,0.0,0.008959895931184292,0.015336614102125168,0.0006467679049819708,0.00893084891140461,0.019928062334656715,0.000651151523925364,0.008910988457500935,0.014428702183067799,0.0006524382042698562,0.008903254754841328,0.01451436709612608,0.0006543811177834868
69,detached,0.10681024938821793,0.029097625985741615,0.07771262526512146,1.2198415994644165,2e-05,1e-05,0.0,0.008875259198248386,0.019576624035835266,0.0006457431591115892,0.00886434968560934,0.015208018012344837,0.0006498935399577022,0.008865435607731342,0.01445566676557064,0.000650679343380034,0.008880998939275742,0.01948489435017109,0.0006526877405121922
70,detached,0.10729950666427612,0.029564645141363144,0.07773485779762268,0.927550733089447,2e-05,1e-05,0.0,0.008800074458122253,0.02012064680457115,0.0006439238786697388,0.00877600908279419,0.02026156336069107,0.0006478105206042528,0.008764044381678104,0.015115158632397652,0.0006495604757219553,0.008762356825172901,0.014107061550021172,0.0006512933177873492
71,detached,0.10440665483474731,0.02872513234615326,0.07568152248859406,0.9651253819465637,2e-05,1e-05,0.0,0.008765391074120998,0.019317343831062317,0.0006423965096473694,0.00875900685787201,0.019459711387753487,0.0006457653362303972,0.00876610167324543,0.013758576475083828,0.0006470149382948875,0.008789745159447193,0.014206670224666595,0.000648927059955895
72,detached,0.10601580888032913,0.028875527903437614,0.07714027911424637,1.423281192779541,2e-05,1e-05,0.0,0.008823106996715069,0.01941131055355072,0.0006411094800569117,0.00880539882928133,0.014366846531629562,0.0006442917510867119,0.008797140792012215,0.014647722244262695,0.000645191059447825,0.00880348403006792,0.019783109426498413,0.0006470915395766497
73,detached,0.10299701988697052,0.028374167159199715,0.07462285459041595,0.4814218282699585,2e-05,1e-05,0.0,0.008729828521609306,0.01900395378470421,0.0006403853185474873,0.008715457282960415,0.013670101761817932,0.0006429556524381042,0.008718997240066528,0.019113432615995407,0.0006439966964535415,0.008736667223274708,0.013735748827457428,0.0006454956019297242
74,detached,0.1144140362739563,0.028767012059688568,0.08564702421426773,1.3985226154327393,2e-05,1e-05,0.0,0.008718254044651985,0.019409330561757088,0.0006394272204488516,0.008717574179172516,0.018960580229759216,0.0006410091882571578,0.008728757500648499,0.019205987453460693,0.0006416792748495936,0.008749320171773434,0.019359083846211433,0.0006430339999496937
75,detached,0.1082349568605423,0.02797958254814148,0.08025537431240082,1.6457008123397827,2e-05,1e-05,0.0,0.008748285472393036,0.01859297789633274,0.0006383198779076338,0.008719990961253643,0.01910502463579178,0.0006396494572982192,0.008700314909219742,0.013897813856601715,0.0006402939325198531,0.008688272908329964,0.019221734255552292,0.0006422746228054166
76,detached,0.10188835859298706,0.028291035443544388,0.07359732687473297,1.254723072052002,2e-05,1e-05,0.0,0.008579445071518421,0.01907353475689888,0.0006380559643730521,0.008551652543246746,0.01428028754889965,0.0006393248913809657,0.00853343028575182,0.01321941427886486,0.0006398797268047929,0.008524524047970772,0.01856645941734314,0.0006423582672141492
77,detached,0.09885299205780029,0.023640679195523262,0.07521231472492218,1.8974729776382446,2e-05,1e-05,0.0,0.00872089434415102,0.014281126670539379,0.0006386587047018111,0.00873027928173542,0.01364516094326973,0.0006395030068233609,0.008746875450015068,0.018916189670562744,0.0006403913721442223,0.008769910782575607,0.014481711201369762,0.000642290455289185
78,detached,0.10661204159259796,0.028437118977308273,0.07817492634057999,1.8310688734054565,2e-05,1e-05,0.0,0.008528686128556728,0.019269660115242004,0.0006387719186022878,0.008531896397471428,0.014087004587054253,0.0006394635420292616,0.008547198958694935,0.018209146335721016,0.0006408565095625818,0.008570108562707901,0.018307536840438843,0.0006417156546376646
79,detached,0.10010472685098648,0.022752612829208374,0.0773521140217781,1.8906373977661133,2e-05,1e-05,0.0,0.008387246169149876,0.013727371580898762,0.0006379955448210239,0.008359299972653389,0.013344078324735165,0.0006389463087543845,0.008337845094501972,0.018706900998950005,0.0006401020800694823,0.008324997499585152,0.01835767924785614,0.000642266939394176
80,detached,0.1049274429678917,0.022983305156230927,0.08194413781166077,1.9534746408462524,2e-05,1e-05,0.0,0.008355538360774517,0.013990040868520737,0.0006377259269356728,0.008327235467731953,0.018391408026218414,0.0006381499115377665,0.008305292576551437,0.018572960048913956,0.000638689671177417,0.008288574405014515,0.018140915781259537,0.0006409167544916272
81,detached,0.09892948716878891,0.027114877477288246,0.07181461155414581,1.4808270931243896,2e-05,1e-05,0.0,0.00825480930507183,0.01822257786989212,0.0006374905351549387,0.00824696384370327,0.013492892496287823,0.0006380098056979477,0.008253504522144794,0.01827463135123253,0.000638352707028389,0.008272654376924038,0.013358022086322308,0.0006395835080184042
82,detached,0.103871189057827,0.027523629367351532,0.07634755969047546,1.370363473892212,2e-05,1e-05,0.0,0.008165295235812664,0.01872221753001213,0.0006361156702041626,0.008157235570251942,0.01798148639500141,0.0006363446591421962,0.008166234008967876,0.018494434654712677,0.0006368361646309495,0.008185453712940216,0.013451472856104374,0.0006380568956956267
