id,split,scene,frame,k0_point_rel,k0_depth_rel,k0_depth_delta_1.01,k0_depth_delta_1.25,k0_boundary_f1,k1_point_rel,k1_depth_rel,k1_depth_delta_1.01,k1_depth_delta_1.25,k1_boundary_f1,k3_point_rel,k3_depth_rel,k3_depth_delta_1.01,k3_depth_delta_1.25,k3_boundary_f1,k5_point_rel,k5_depth_rel,k5_depth_delta_1.01,k5_depth_delta_1.25,k5_boundary_f1
ai_001_001_cam_00_frame.0000,train,ai_001_001,0,0.017503194510936737,0.015659771859645844,0.4080912470817566,0.9998525381088257,0.8521488904953003,0.01750042662024498,0.015655897557735443,0.4070689082145691,0.9998525381088257,0.8518683314323425,0.01749439351260662,0.01564890146255493,0.4060160517692566,0.9998525381088257,0.8518663048744202,0.017486996948719025,0.01564132422208786,0.4060618281364441,0.9998525381088257,0.8518683314323425
ai_001_001_cam_00_frame.0006,train,ai_001_001,6,0.01716003194451332,0.014618780463933945,0.5472869873046875,0.9997915029525757,0.8994110822677612,0.01713307946920395,0.014592966996133327,0.5483754873275757,0.9997915029525757,0.8989217877388,0.017078353092074394,0.014540867879986763,0.5499318838119507,0.9997915029525757,0.8996371626853943,0.017024945467710495,0.014489484950900078,0.5514984130859375,0.9997915029525757,0.8994110822677612
ai_001_001_cam_00_frame.0013,train,ai_001_001,13,0.035700928419828415,0.02442767284810543,0.10028076171875,0.9989675283432007,0.8777938485145569,0.03570321947336197,0.024423442780971527,0.1005655974149704,0.9989675283432007,0.8779275417327881,0.035691022872924805,0.024403419345617294,0.101593017578125,0.9989675283432007,0.8777947425842285,0.035663481801748276,0.024377118796110153,0.1024831160902977,0.9989675283432007,0.8777965903282166
ai_001_001_cam_00_frame.0019,train,ai_001_001,19,0.01091578509658575,0.010504843667149544,0.6258341670036316,0.99969482421875,0.9199669361114502,0.01093093492090702,0.010520756244659424,0.6242472529411316,0.99969482421875,0.9198082089424133,0.010959590785205364,0.010549867525696754,0.6215006709098816,0.9996897578239441,0.9198082089424133,0.010989384725689888,0.010580576956272125,0.6181691884994507,0.9996897578239441,0.919799268245697
ai_001_001_cam_00_frame.0026,train,ai_001_001,26,0.011471888981759548,0.010385517030954361,0.76898193359375,0.9995473623275757,0.9021641612052917,0.011488759890198708,0.010399436578154564,0.7678884267807007,0.9995473623275757,0.9021641612052917,0.011525372974574566,0.010432513430714607,0.76513671875,0.9995473623275757,0.9021645188331604,0.01156197302043438,0.010465651750564575,0.762451171875,0.9995473623275757,0.9021645188331604
ai_001_001_cam_00_frame.0032,train,ai_001_001,32,0.04727979749441147,0.029664551839232445,0.4484761655330658,0.9915415644645691,0.9265746474266052,0.04729719087481499,0.02967524528503418,0.4477742612361908,0.991546630859375,0.9265758991241455,0.04733243212103844,0.029723938554525375,0.4455922544002533,0.9915517568588257,0.9267858266830444,0.04737047478556633,0.029791567474603653,0.4424540400505066,0.9915568232536316,0.9267895817756653
ai_001_001_cam_00_frame.0040,train,ai_001_001,40,0.02220633625984192,0.01801356114447117,0.6046600341796875,0.9981130361557007,0.83132404088974,0.022217269986867905,0.018017731606960297,0.60369873046875,0.9981130361557007,0.83132404088974,0.022242587059736252,0.018027832731604576,0.6017354726791382,0.9981130361557007,0.8313506245613098,0.022269409149885178,0.018061332404613495,0.5996195673942566,0.9981130361557007,0.8313772082328796
ai_001_001_cam_00_frame.0046,train,ai_001_001,46,0.015250662341713905,0.01415327936410904,0.6613668203353882,0.99737548828125,0.8533341884613037,0.015260937623679638,0.014168113470077515,0.6584523916244507,0.99737548828125,0.8533449769020081,0.015280055813491344,0.014190237037837505,0.6537374258041382,0.9973704218864441,0.8535186648368835,0.01530145388096571,0.014212144538760185,0.6490224599838257,0.9973704218864441,0.8536961674690247
ai_001_001_cam_00_frame.0053,train,ai_001_001,53,0.006547905504703522,0.005746788345277309,0.8695780634880066,0.9994659423828125,0.9221441149711609,0.0065550184808671474,0.0057534463703632355,0.8689982295036316,0.9994659423828125,0.9221441149711609,0.006571428384631872,0.005768702365458012,0.8680013418197632,0.9994659423828125,0.9221329689025879,0.00658809021115303,0.005786018446087837,0.8659006953239441,0.9994659423828125,0.9224404692649841
ai_001_001_cam_00_frame.0059,train,ai_001_001,59,0.0111879613250494,0.010091835632920265,0.6607513427734375,0.9998423457145691,0.7748427391052246,0.011199912056326866,0.010101787745952606,0.6599070429801941,0.9998423457145691,0.7748427391052246,0.011222561821341515,0.010120701976120472,0.6583353877067566,0.9998423457145691,0.7748427391052246,0.011246830224990845,0.010141606442630291,0.6564687490463257,0.9998423457145691,0.7748427391052246
