step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/edge,base/k1/global,base/k1/local,refined/k1/edge,refined/k1/global,refined/k1/local,refined/k2/edge,refined/k2/global,refined/k2/local,refined/k3/edge,refined/k3/global,refined/k3/local,ssr_max_abs_log_depth_residual,ssr_max_depth_span
1,refiner_only,0.12479068245738745,0.6199098825454712,2e-06,0.0,0.0,0.0006325665726762963,0.018368317978456616,0.022080961673054844,0.0006325665726762963,0.018368317978456616,0.02321601938456297,0.0006325665726762963,0.018368317978456616,0.022068591904826462,0.0006325665726762963,0.018368317978456616,0.022503419662825763,0.0,564.0
2,refiner_only,0.15771464235149324,0.3155968487262726,2e-06,0.0,0.0,0.0005233390584180597,0.02564439771231264,0.03169128380250186,0.0005233465308265295,0.025644351000664756,0.030010794987902045,0.0005233724623394664,0.025643752596806735,0.03013816603925079,0.0005234159652900416,0.025643438973929733,0.019064000458456576,4.898620682070032e-05,564.0
3,refiner_only,0.2087232694029808,0.2001548409461975,2e-06,0.0,0.0,0.0006078175647417083,0.03549303533509374,0.0167642030864954,0.0006078330989112146,0.03549216268584132,0.04169801017269492,0.0006078904516471084,0.03549223323352635,0.041400441084988415,0.0006079878730815835,0.03549232392106205,0.017324395361356437,8.532638457836583e-05,501.0
4,refiner_only,0.20604398380964994,0.6705332398414612,2e-06,0.0,0.0,0.0007222991916933097,0.035428044851869345,0.034218236221931875,0.0007223166321637109,0.035426302114501595,0.033160125953145325,0.0007224099826999009,0.03542484692297876,0.03184717730619013,0.0007225732915685512,0.035423054825514555,0.03259517974220216,0.00014277201262302697,455.0
5,refiner_only,0.1473086215555668,0.4523966908454895,2e-06,0.0,0.0,0.0005336773174349219,0.029653559671714902,0.018356742803007364,0.0005337178081390448,0.029651885386556387,0.019658235483802855,0.0005338613154890481,0.02965032623615116,0.01771704450948164,0.0005341003488865681,0.029646224225871265,0.01938322582282126,0.00021651620045304298,634.0
6,refiner_only,0.15933808125555515,0.5368853211402893,2e-06,0.0,0.0,0.0006088053924031556,0.02553686103783548,0.027818646864034235,0.0006088446461944841,0.025534424115903676,0.02821437711827457,0.0006090145652706269,0.025531971943564713,0.026418548077344894,0.000609293274465017,0.025529537815600634,0.026282067177817225,0.00020802239305339754,481.0
7,refiner_only,0.2211795710027218,0.33357521891593933,2e-06,0.0,0.0,0.0007041740100248717,0.04022211558185518,0.02799999574199319,0.0007042438737698831,0.04022320406511426,0.026722365524619818,0.0007045014426694252,0.04022430395707488,0.029129598406143486,0.0007049231135169975,0.040225458797067404,0.042540969676338136,0.0003248441207688302,815.0
8,refiner_only,0.10066332621499896,0.273600697517395,2e-06,0.0,0.0,0.0004846218362217769,0.017291044758167118,0.015546272916253656,0.0004848052813031245,0.017288727569393814,0.016857090406119823,0.00048535650421399623,0.017286339425481856,0.015257205930538476,0.0004862129171669949,0.017284026951529086,0.01523356098914519,0.00025218407972715795,557.0
9,refiner_only,0.14573580399155617,0.3060867190361023,2e-06,0.0,0.0,0.0005466852999234106,0.028711303137242794,0.018278002156876028,0.0005468031449709088,0.02871085691731423,0.019509876030497253,0.0005472098528116476,0.028710432816296816,0.0197542401147075,0.0005478567181853577,0.028710000216960907,0.018698533764109015,0.00033524338505230844,502.0
10,refiner_only,0.20086627453565598,0.3514643907546997,2e-06,0.0,0.0,0.0006980853904678952,0.03702392126433551,0.030965853133238852,0.000698302079399582,0.037021703785285354,0.025271428399719298,0.0006989459616306704,0.03701958362944424,0.028079803567379713,0.0006999269062362146,0.037017389899119735,0.03435918770264834,0.00047860684571787715,792.0
