id,split,scene,frame,k0_point_rel,k0_depth_rel,k0_depth_delta_1.01,k0_depth_delta_1.25,k0_alignment_scale,k0_alignment_z_shift,k0_boundary_f1,k1_point_rel,k1_depth_rel,k1_depth_delta_1.01,k1_depth_delta_1.25,k1_alignment_scale,k1_alignment_z_shift,k1_boundary_f1,k3_point_rel,k3_depth_rel,k3_depth_delta_1.01,k3_depth_delta_1.25,k3_alignment_scale,k3_alignment_z_shift,k3_boundary_f1,k5_point_rel,k5_depth_rel,k5_depth_delta_1.01,k5_depth_delta_1.25,k5_alignment_scale,k5_alignment_z_shift,k5_boundary_f1,k0_crop_point_rel,k0_crop_depth_rel,k0_crop_depth_delta_1.01,k0_crop_depth_delta_1.25,k0_crop_boundary_f1,k0_structure_point_rel,k0_structure_depth_rel,k0_structure_depth_delta_1.01,k0_structure_depth_delta_1.25,k0_structure_boundary_f1,k1_crop_point_rel,k1_crop_depth_rel,k1_crop_depth_delta_1.01,k1_crop_depth_delta_1.25,k1_crop_boundary_f1,k1_structure_point_rel,k1_structure_depth_rel,k1_structure_depth_delta_1.01,k1_structure_depth_delta_1.25,k1_structure_boundary_f1,k3_crop_point_rel,k3_crop_depth_rel,k3_crop_depth_delta_1.01,k3_crop_depth_delta_1.25,k3_crop_boundary_f1,k3_structure_point_rel,k3_structure_depth_rel,k3_structure_depth_delta_1.01,k3_structure_depth_delta_1.25,k3_structure_boundary_f1,k5_crop_point_rel,k5_crop_depth_rel,k5_crop_depth_delta_1.01,k5_crop_depth_delta_1.25,k5_crop_boundary_f1,k5_structure_point_rel,k5_structure_depth_rel,k5_structure_depth_delta_1.01,k5_structure_depth_delta_1.25,k5_structure_boundary_f1
ai_001_001_cam_00_frame.0000,train,ai_001_001,0,0.015143867582082748,0.013398188166320324,0.5213216543197632,0.9998626708984375,2.375182867050171,0.020506858825683594,0.8539453148841858,0.01111664529889822,0.009771961718797684,0.71832275390625,0.9998525381088257,2.430128335952759,0.01175236701965332,0.8451966643333435,0.008951408788561821,0.007458224892616272,0.8295644521713257,0.9998016357421875,2.534595012664795,0.015043973922729492,0.8368438482284546,0.014019968919456005,0.011986665427684784,0.6665191650390625,0.9991557002067566,2.639115810394287,0.020409345626831055,0.8243761658668518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0014,train,ai_001_001,14,0.007504054345190525,0.006356716156005859,0.8680318593978882,0.9989522695541382,2.084052562713623,-0.01754581928253174,0.8891149163246155,0.007316301576793194,0.006234555970877409,0.86090087890625,0.9990031123161316,2.126659631729126,-0.013828039169311523,0.8893071413040161,0.009092319756746292,0.007935510016977787,0.734710693359375,0.9990794062614441,2.2134547233581543,-0.007224321365356445,0.9025152325630188,0.01291491836309433,0.011248941533267498,0.5900980830192566,0.9990183711051941,2.30411696434021,-0.0006155967712402344,0.9082998633384705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0028,train,ai_001_001,28,0.007128773257136345,0.00609563197940588,0.8666433095932007,0.9999186396598816,2.2590043544769287,0.015695571899414062,0.9221713542938232,0.006146986037492752,0.005167749710381031,0.9084066152572632,0.9992218017578125,2.3023786544799805,0.01854252815246582,0.925072968006134,0.0060382201336324215,0.005107163917273283,0.9253438711166382,0.9989980459213257,2.392277240753174,0.021083354949951172,0.9062411189079285,0.008087041787803173,0.007084181532263756,0.81378173828125,0.9989370107650757,2.4853034019470215,0.022132158279418945,0.8883512020111084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0043,train,ai_001_001,43,0.005710942670702934,0.004800293128937483,0.9289398193359375,0.9999542236328125,1.9568144083023071,0.0058858394622802734,0.9122350811958313,0.005706951022148132,0.004903062712401152,0.9505259394645691,0.9999542236328125,1.9915798902511597,0.0070667266845703125,0.9228993058204651,0.007302574813365936,0.00653328001499176,0.7836100459098816,0.9999491572380066,2.064862012863159,0.009732961654663086,0.9287534356117249,0.009750599041581154,0.00884372740983963,0.6759999990463257,0.9999440908432007,2.143049716949463,0.011696338653564453,0.925044059753418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0056,train,ai_001_001,56,0.007214350625872612,0.00622177217155695,0.8363749384880066,0.9998983144760132,1.7264277935028076,0.013072729110717773,0.8851439952850342,0.005484092980623245,0.004668351262807846,0.8991343379020691,0.9999237060546875,1.760411262512207,0.013432621955871582,0.9012423157691956,0.009067941457033157,0.007983903400599957,0.7157033681869507,0.9998983144760132,1.8326340913772583,0.019721269607543945,0.9218552112579346,0.014298512600362301,0.0128212571144104,0.4517619013786316,0.9998881220817566,1.9087855815887451,0.0231630802154541,0.9206286072731018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0071,train,ai_001_001,71,0.012856538407504559,0.010379180312156677,0.63043212890625,0.9996592402458191,1.67726731300354,0.03162384033203125,0.8932819962501526,0.00939630251377821,0.007669148035347462,0.7315267324447632,0.9996541738510132,1.7201136350631714,0.022733211517333984,0.8895643949508667,0.009789947420358658,0.0088459812104702,0.7310791015625,0.9996389150619507,1.8061375617980957,0.011018514633178711,0.8534428477287292,0.014166760258376598,0.012968502938747406,0.5033823847770691,0.9994710683822632,1.8847250938415527,0.009740114212036133,0.8221681714057922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0085,train,ai_001_001,85,0.009475240483880043,0.008315414190292358,0.8034108877182007,0.9995371699333191,2.1834757328033447,0.015693187713623047,0.9118930697441101,0.007442510686814785,0.006519440095871687,0.8545023798942566,0.9994761347770691,2.226073741912842,0.01793050765991211,0.9125776886940002,0.007191020995378494,0.006331196054816246,0.8610178828239441,0.9994252920150757,2.3203811645507812,0.015807628631591797,0.9074428677558899,0.009768875315785408,0.00871220976114273,0.7342733144760132,0.9993540644645691,2.417494058609009,0.015832185745239258,0.8930029273033142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0099,train,ai_001_001,99,0.020020918920636177,0.015412375330924988,0.6312001943588257,0.9931742548942566,2.2747349739074707,-0.08388185501098633,0.9309347867965698,0.01694295182824135,0.012282553128898144,0.7237752676010132,0.9964752197265625,2.3151519298553467,-0.08292531967163086,0.9350789189338684,0.01416823174804449,0.010027153417468071,0.7787882685661316,0.9967753291130066,2.393963098526001,-0.0669713020324707,0.9364856481552124,0.015052437782287598,0.01194547675549984,0.6684214472770691,0.9967550039291382,2.472381114959717,-0.04754900932312012,0.9120028614997864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_018_003_cam_00_frame.0000,train,ai_018_003,0,0.018509577959775925,0.016101842746138573,0.41455078125,0.9954122304916382,3.4547247886657715,-0.011181354522705078,0.893461287021637,0.016107767820358276,0.013831878080964088,0.5033976435661316,0.9954376220703125,3.5208146572113037,-0.006101131439208984,0.8929605484008789,0.015530675649642944,0.013547174632549286,0.5327911376953125,0.9954478144645691,3.6442747116088867,0.009772539138793945,0.8874948620796204,0.020194854587316513,0.018131794407963753,0.440277099609375,0.99005126953125,3.7716472148895264,0.029391765594482422,0.8671837449073792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_018_003_cam_00_frame.0014,train,ai_018_003,14,0.017119091004133224,0.015187214128673077,0.5063883662223816,0.9961649775505066,3.469848155975342,0.03492450714111328,0.8305282592773438,0.016365380957722664,0.013864031061530113,0.532257080078125,0.9963836669921875,3.522564649581909,0.04947364330291748,0.8281109929084778,0.021304970607161522,0.017477355897426605,0.5550944209098816,0.9887746572494507,3.6393685340881348,0.06737065315246582,0.7903177738189697,0.025058036670088768,0.020205823704600334,0.5093282461166382,0.98870849609375,3.77236270904541,0.0773310661315918,0.7919761538505554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
