sample_id,scene,frame,split,k,objective,loss,valid_pixels,gradient_abs_mean,gradient_rms,gradient_abs_max,gradient_l1_mass,gradient_nonzero_fraction,crop_pixels,crop_pixel_share,crop_gradient_mass_share,crop_gradient_enrichment,structure_pixels,structure_pixel_share,structure_gradient_mass_share,structure_gradient_enrichment,gt_boundary_pixels,gt_boundary_pixel_share,gt_boundary_gradient_mass_share,gt_boundary_gradient_enrichment,cosine_global_local,cosine_global_edge,cosine_local_edge
ai_024_018_cam_00_frame.0099,ai_024_018,99,train,3,edge_legacy_max,0.001279431744478643,196608,2.3337602215178777e-06,3.059871687582927e-06,1.0856145308935083e-05,0.4588358998298645,0.9928741455078125,36864,0.1875,0.14494094252586365,0.7730183601379395,18432,0.09375,0.06903880834579468,0.7364139556884766,58568,0.2978922526041667,0.2312357872724533,0.7762396814653479,0.42966291308403015,0.10882047563791275,0.2907869517803192
ai_024_018_cam_00_frame.0099,ai_024_018,99,train,3,edge_paper_min,0.0017059090314432979,196608,3.1116803711483954e-06,4.079828613612335e-06,1.447486283723265e-05,0.6117812395095825,0.9928741455078125,36864,0.1875,0.14494092762470245,0.7730182806650797,18432,0.09375,0.06903880834579468,0.7364139556884766,58568,0.2978922526041667,0.23123577237129211,0.7762396314433649,0.42966291308403015,0.10882047563791275,0.2907869517803192
ai_024_018_cam_00_frame.0099,ai_024_018,99,train,3,combined_paper,0.049118604394607246,196608,7.111775630619377e-06,8.52246921567712e-06,2.6541943952906877e-05,1.3982319831848145,0.999664306640625,36864,0.1875,0.16773967444896698,0.8946115970611572,18432,0.09375,0.08684530854225159,0.926349957784017,58568,0.2978922526041667,0.29461684823036194,0.9890047346140384,0.42966291308403015,0.10882047563791275,0.2907869517803192
ai_017_009_cam_03_frame.0099,ai_017_009,99,train,0,global,0.03469016030430794,196608,1.580126877342991e-06,1.7388432524967357e-06,8.319662811118178e-06,0.3106655776500702,1.0,36864,0.1875,0.23582088947296143,1.257711410522461,18432,0.09375,0.12429952621459961,1.3258616129557292,24788,0.12607828776041666,0.13836047053337097,1.0974171127410441,0.18252146244049072,0.022739917039871216,0.25141265988349915
ai_017_009_cam_03_frame.0099,ai_017_009,99,train,0,local,0.028001651167869568,196608,3.991975972894579e-06,4.738799361803103e-06,2.495898661436513e-05,0.7848544120788574,0.9994303584098816,36864,0.1875,0.1879754513502121,1.0025357405344646,18432,0.09375,0.09569958597421646,1.0207955837249756,24788,0.12607828776041666,0.16852155327796936,1.3366421472839682,0.18252146244049072,0.022739917039871216,0.25141265988349915
ai_017_009_cam_03_frame.0099,ai_017_009,99,train,0,edge_legacy_max,0.0009007040644064546,196608,1.9831247755064396e-06,3.002368657689658e-06,1.1884863852174021e-05,0.3898981809616089,0.999298095703125,36864,0.1875,0.16519206762313843,0.8810243606567383,18432,0.09375,0.09364328533411026,0.9988617102305094,24788,0.12607828776041666,0.04398712143301964,0.34888736367206413,0.18252146244049072,0.022739917039871216,0.25141265988349915
ai_017_009_cam_03_frame.0099,ai_017_009,99,train,0,edge_paper_min,0.001200938830152154,196608,2.6441664431331446e-06,4.003158665000228e-06,1.584648634889163e-05,0.5198642611503601,0.999298095703125,36864,0.1875,0.16519206762313843,0.8810243606567383,18432,0.09375,0.09364329278469086,0.9988617897033691,24788,0.12607828776041666,0.04398711770772934,0.34888733412462686,0.18252146244049072,0.022739917039871216,0.25141265988349915
ai_017_009_cam_03_frame.0099,ai_017_009,99,train,0,combined_paper,0.06389275030232966,196608,6.008020136505365e-06,7.373485914285993e-06,3.340734838275239e-05,1.1812248229980469,0.9999796748161316,36864,0.1875,0.1822536587715149,0.9720195134480795,18432,0.09375,0.09695824980735779,1.0342213312784831,24788,0.12607828776041666,0.14750206470489502,1.1699243963813135,0.18252146244049072,0.022739917039871216,0.25141265988349915
ai_017_009_cam_03_frame.0099,ai_017_009,99,train,3,global,0.025920381769537926,196608,1.6287342532450566e-06,1.8362308082942036e-06,9.22271647141315e-06,0.3202221691608429,1.0,36864,0.1875,0.2149902582168579,1.146614710489909,18432,0.09375,0.10373333096504211,1.106488863627116,24788,0.12607828776041666,0.14019455015659332,1.1119642616260894,0.38008913397789,0.06061161682009697,0.3199549913406372
ai_017_009_cam_03_frame.0099,ai_017_009,99,train,3,local,0.02432319149374962,196608,4.21548611484468e-06,4.931082912662532e-06,2.0541796402540058e-05,0.8287982940673828,0.9966227412223816,36864,0.1875,0.17026889324188232,0.9081007639567057,18432,0.09375,0.09036087989807129,0.9638493855794271,24788,0.12607828776041666,0.13878202438354492,1.1007607007422948,0.38008913397789,0.06061161682009697,0.3199549913406372
ai_017_009_cam_03_frame.0099,ai_017_009,99,train,3,edge_legacy_max,0.0010370268719270825,196608,2.6136235646845307e-06,3.4471293020033045e-06,1.2501525816333015e-05,0.5138592720031738,0.9992777705192566,36864,0.1875,0.17932648956775665,0.9564079443613688,18432,0.09375,0.10364662855863571,1.105564037958781,24788,0.12607828776041666,0.043892841786146164,0.34813957712968474,0.38008913397789,0.06061161682009697,0.3199549913406372
ai_017_009_cam_03_frame.0099,ai_017_009,99,train,3,edge_paper_min,0.0013827024959027767,196608,3.4848314953705994e-06,4.596172402671073e-06,1.6668702301103622e-05,0.6851457357406616,0.9992777705192566,36864,0.1875,0.17932648956775665,0.9564079443613688,18432,0.09375,0.10364663600921631,1.1055641174316406,24788,0.12607828776041666,0.043892841786146164,0.34813957712968474,0.38008913397789,0.06061161682009697,0.3199549913406372
ai_017_009_cam_03_frame.0099,ai_017_009,99,train,3,combined_paper,0.05162627575919032,196608,7.021415058261482e-06,8.439271368843038e-06,2.975000643345993e-05,1.380466341972351,1.0,36864,0.1875,0.177833691239357,0.9484463532765707,18432,0.09375,0.09668637067079544,1.0313212871551514,24788,0.12607828776041666,0.12027355283498764,0.9539592817404088,0.38008913397789,0.06061161682009697,0.3199549913406372
ai_031_009_cam_00_frame.0000,ai_031_009,0,train,0,global,0.03150582313537598,196608,2.3425116069120122e-06,2.4397465949732577e-06,1.4638475477113388e-05,0.4605565071105957,1.0,36864,0.1875,0.19281713664531708,1.0283580621083577,18432,0.09375,0.09980171918869019,1.0645516713460286,28215,0.1435089111328125,0.1317150741815567,0.917818086290537,0.24775196611881256,0.02594459243118763,0.30161401629447937
