id,split,scene,frame,k0_point_rel,k0_depth_rel,k0_depth_delta_1.01,k0_depth_delta_1.25,k0_alignment_scale,k0_alignment_z_shift,k0_boundary_f1,k1_point_rel,k1_depth_rel,k1_depth_delta_1.01,k1_depth_delta_1.25,k1_alignment_scale,k1_alignment_z_shift,k1_boundary_f1,k3_point_rel,k3_depth_rel,k3_depth_delta_1.01,k3_depth_delta_1.25,k3_alignment_scale,k3_alignment_z_shift,k3_boundary_f1,k5_point_rel,k5_depth_rel,k5_depth_delta_1.01,k5_depth_delta_1.25,k5_alignment_scale,k5_alignment_z_shift,k5_boundary_f1,k0_crop_point_rel,k0_crop_depth_rel,k0_crop_depth_delta_1.01,k0_crop_depth_delta_1.25,k0_crop_boundary_f1,k0_structure_point_rel,k0_structure_depth_rel,k0_structure_depth_delta_1.01,k0_structure_depth_delta_1.25,k0_structure_boundary_f1,k1_crop_point_rel,k1_crop_depth_rel,k1_crop_depth_delta_1.01,k1_crop_depth_delta_1.25,k1_crop_boundary_f1,k1_structure_point_rel,k1_structure_depth_rel,k1_structure_depth_delta_1.01,k1_structure_depth_delta_1.25,k1_structure_boundary_f1,k3_crop_point_rel,k3_crop_depth_rel,k3_crop_depth_delta_1.01,k3_crop_depth_delta_1.25,k3_crop_boundary_f1,k3_structure_point_rel,k3_structure_depth_rel,k3_structure_depth_delta_1.01,k3_structure_depth_delta_1.25,k3_structure_boundary_f1,k5_crop_point_rel,k5_crop_depth_rel,k5_crop_depth_delta_1.01,k5_crop_depth_delta_1.25,k5_crop_boundary_f1,k5_structure_point_rel,k5_structure_depth_rel,k5_structure_depth_delta_1.01,k5_structure_depth_delta_1.25,k5_structure_boundary_f1
ai_001_001_cam_00_frame.0000,train,ai_001_001,0,0.01590844802558422,0.014167623594403267,0.49139404296875,0.9998728632926941,2.1857376098632812,0.0756382942199707,0.8471024036407471,0.015896467491984367,0.014151692390441895,0.4872334897518158,0.9998728632926941,2.1949596405029297,0.07638835906982422,0.8479523658752441,0.015895679593086243,0.014133840799331665,0.47430419921875,0.9998728632926941,2.213521718978882,0.0785984992980957,0.8484280705451965,0.015919217839837074,0.01413736678659916,0.4612782895565033,0.9998728632926941,2.2322728633880615,0.08069396018981934,0.84963059425354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0014,train,ai_001_001,14,0.008766187354922295,0.007172973360866308,0.792205810546875,0.9990285634994507,1.9346976280212402,0.021747589111328125,0.8680485486984253,0.008714001625776291,0.007110025733709335,0.7937164306640625,0.9990285634994507,1.9426038265228271,0.021625518798828125,0.8705540895462036,0.008625883609056473,0.007001682184636593,0.7976888418197632,0.9990386962890625,1.9583324193954468,0.021460890769958496,0.8745754361152649,0.0085702333599329,0.006928184535354376,0.802032470703125,0.9990336298942566,1.9741318225860596,0.021222710609436035,0.877227246761322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0028,train,ai_001_001,28,0.007587245665490627,0.006519419606775045,0.821990966796875,0.9998677968978882,2.084218978881836,0.08046889305114746,0.9184867143630981,0.007564603816717863,0.00650359271094203,0.8190460205078125,0.9998677968978882,2.092574119567871,0.08096146583557129,0.918304979801178,0.007547641173005104,0.006513392087072134,0.8138173818588257,0.9998677968978882,2.109595537185669,0.0814523696899414,0.9197463393211365,0.007581788115203381,0.00659875338897109,0.80657958984375,0.9998728632926941,2.1268508434295654,0.08158278465270996,0.9219027757644653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0043,train,ai_001_001,43,0.006778699811547995,0.00589218083769083,0.8776754140853882,0.9999237060546875,1.8105162382125854,0.051920175552368164,0.9010801911354065,0.006730883382260799,0.0058552175760269165,0.8759307861328125,0.9999237060546875,1.8175052404403687,0.0522150993347168,0.9004529714584351,0.006671672221273184,0.005817371886223555,0.8713277578353882,0.9999237060546875,1.8317170143127441,0.05274605751037598,0.9021619558334351,0.006667821668088436,0.005837082862854004,0.8687591552734375,0.9999186396598816,1.8461664915084839,0.053273916244506836,0.9021773934364319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0056,train,ai_001_001,56,0.007749199867248535,0.006885017268359661,0.7806803584098816,0.9998220205307007,1.5961416959762573,0.0574948787689209,0.8769267201423645,0.007724887691438198,0.006877110805362463,0.7802886962890625,0.9998220205307007,1.6028612852096558,0.05723738670349121,0.8772864937782288,0.0076976059935987,0.006880993954837322,0.7768148183822632,0.9998220205307007,1.616371512413025,0.05699777603149414,0.882568359375,0.007703402545303106,0.006912594195455313,0.7741292715072632,0.9998220205307007,1.629934310913086,0.05687427520751953,0.8909469246864319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0071,train,ai_001_001,71,0.013266710564494133,0.009809650480747223,0.63909912109375,0.999664306640625,1.5527313947677612,0.08208370208740234,0.8930031061172485,0.013032825663685799,0.009650584310293198,0.6481475830078125,0.999664306640625,1.559971809387207,0.08132696151733398,0.8918495178222656,0.01261410303413868,0.009406862780451775,0.6600748896598816,0.9996592402458191,1.5747178792953491,0.0797123908996582,0.8931139707565308,0.012279036454856396,0.009261570870876312,0.6694488525390625,0.9996592402458191,1.589837670326233,0.07821464538574219,0.895725667476654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0085,train,ai_001_001,85,0.011177554726600647,0.009989066049456596,0.7372894287109375,0.9995676875114441,2.017277717590332,0.06860971450805664,0.9063819646835327,0.011240340769290924,0.010052835568785667,0.7362315058708191,0.9995676875114441,2.0258827209472656,0.06851339340209961,0.9065328240394592,0.011385619640350342,0.010197239927947521,0.7330373525619507,0.99957275390625,2.0431573390960693,0.06825947761535645,0.9098435044288635,0.011565795168280602,0.010369911789894104,0.7261149287223816,0.9995778799057007,2.060425043106079,0.06757378578186035,0.9116442203521729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0099,train,ai_001_001,99,0.020096123218536377,0.014656098559498787,0.657501220703125,0.9940185546875,2.1087474822998047,-0.054708003997802734,0.9232801795005798,0.020172877237200737,0.014691149815917015,0.6533915400505066,0.9938812255859375,2.117515802383423,-0.055167198181152344,0.924414336681366,0.020339980721473694,0.014766695909202099,0.64459228515625,0.9935964345932007,2.1354427337646484,-0.05609607696533203,0.925054132938385,0.020562727004289627,0.014894669875502586,0.6354726552963257,0.9934183955192566,2.1533524990081787,-0.05704498291015625,0.9268794059753418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_018_003_cam_00_frame.0000,train,ai_018_003,0,0.02026071958243847,0.017963623628020287,0.4258626401424408,0.9952392578125,3.1591317653656006,0.07496976852416992,0.8926704525947571,0.02034539356827736,0.01803484931588173,0.4256947934627533,0.9952291250228882,3.1728389263153076,0.07474625110626221,0.8932417631149292,0.020552821457386017,0.018194716423749924,0.4201304316520691,0.9952138662338257,3.200261354446411,0.07344341278076172,0.8931033611297607,0.020756227895617485,0.01838795840740204,0.4091847836971283,0.9952239990234375,3.227571487426758,0.07359015941619873,0.8929615020751953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_018_003_cam_00_frame.0014,train,ai_018_003,14,0.018776733428239822,0.016303282231092453,0.5181121826171875,0.9960988759994507,3.1861166954040527,0.11127233505249023,0.831342875957489,0.01873118057847023,0.01630917191505432,0.5162404775619507,0.9960886836051941,3.199643135070801,0.11035728454589844,0.8301081657409668,0.018631495535373688,0.016357271000742912,0.5100962519645691,0.9960886836051941,3.2273895740509033,0.10722637176513672,0.8291847705841064,0.01854770816862583,0.016435284167528152,0.50091552734375,0.9960886836051941,3.255157470703125,0.10393953323364258,0.8282158374786377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
