step,loss,grad_norm,k1/global,k1/local,k1/edge,k2/global,k2/local,k2/edge,k3/global,k3/local,k3/edge
1,0.047936804592609406,0.587009847164154,0.007941924966871738,0.00697207311168313,0.0004934973549097776,0.007941924966871738,0.007992809638381004,0.0004934973549097776,0.007941924966871738,0.007665656041353941,0.0004934973549097776
2,0.07242770493030548,1.9371410608291626,0.012509290128946304,0.010579029098153114,0.0006516074063256383,0.01257927343249321,0.01048959419131279,0.0007446192903444171,0.01265234500169754,0.011386101134121418,0.0008358426857739687
3,0.06019215285778046,1.5413943529129028,0.012465791776776314,0.006433009169995785,0.000632667331956327,0.012466618791222572,0.006770389620214701,0.0007022282807156444,0.012468080967664719,0.007497865241020918,0.0007555055781267583
4,0.04120154678821564,1.5246511697769165,0.008836103603243828,0.00433366047218442,0.00046654517063871026,0.008823102340102196,0.004102109000086784,0.0005193052347749472,0.008810780942440033,0.00474809855222702,0.0005618422292172909
5,0.07456513494253159,0.6217888593673706,0.013377095572650433,0.010759221389889717,0.0009217690676450729,0.013361349701881409,0.01053591538220644,0.0009373652283102274,0.013346065767109394,0.010372281074523926,0.0009540703613311052
6,0.07220977544784546,0.7637613415718079,0.013370843604207039,0.010564884170889854,0.0006356746889650822,0.01331920176744461,0.010709207504987717,0.0006561737973242998,0.013268495909869671,0.009006616659462452,0.0006786811864003539
7,0.04819700866937637,1.5683321952819824,0.007943333126604557,0.0072121708653867245,0.000536368228495121,0.007946636527776718,0.007440921850502491,0.0005936846137046814,0.00795171968638897,0.007925374433398247,0.0006467971252277493
8,0.06703551113605499,1.5455394983291626,0.011170546524226665,0.010416487231850624,0.0005503281718119979,0.011187776923179626,0.010697664692997932,0.0006031416705809534,0.0112067349255085,0.010552361607551575,0.000650464731734246
9,0.02513670176267624,2.028978109359741,0.00460911076515913,0.0031699142418801785,0.00039795658085495234,0.0046705566346645355,0.0032821092754602432,0.00046682951506227255,0.004734807647764683,0.0032711834646761417,0.000534231832716614
10,0.07261597365140915,1.599429726600647,0.014735319651663303,0.009154414758086205,0.0005577359115704894,0.014786751940846443,0.007929909974336624,0.000604095752350986,0.014840967021882534,0.009359447285532951,0.0006473324028775096
11,0.09905728697776794,0.7605754733085632,0.018276870250701904,0.011338459327816963,0.0007172825280576944,0.018240589648485184,0.015072133392095566,0.0007374612032435834,0.018204625695943832,0.01571781560778618,0.0007520491490140557
12,0.06752577424049377,0.7532514333724976,0.012746503576636314,0.009156124666333199,0.0005763482768088579,0.012702101841568947,0.009167272597551346,0.0005966219468973577,0.012658461928367615,0.009316681884229183,0.0006056599086150527
13,0.06566821038722992,0.8215533494949341,0.011627988889813423,0.00927707925438881,0.0006101459730416536,0.011604995466768742,0.010285681113600731,0.0006273315520957112,0.011584591120481491,0.009415706619620323,0.0006346916197799146
14,0.10811750590801239,0.6337503790855408,0.01785583794116974,0.01669471710920334,0.0012852204963564873,0.01785958558320999,0.017606643959879875,0.0013013174757361412,0.01786467805504799,0.016337504610419273,0.0013119947398081422
15,0.12987548112869263,0.6583449840545654,0.021093273535370827,0.019828632473945618,0.0009230927680619061,0.021062243729829788,0.02199261449277401,0.0009361902484670281,0.021031329408288002,0.022061677649617195,0.0009464260074310005
16,0.07934905588626862,0.9490415453910828,0.01577329821884632,0.009830151684582233,0.0007122758543118834,0.015716582536697388,0.010390261188149452,0.0007284742314368486,0.01566069759428501,0.009797033853828907,0.0007402757764793932
17,0.08709019422531128,0.4981899857521057,0.01453027967363596,0.013201341964304447,0.0009950499515980482,0.014502614736557007,0.013164147734642029,0.0010064454982057214,0.014476628042757511,0.01419814582914114,0.0010155393974855542
18,0.20082896947860718,0.7806482315063477,0.040595777332782745,0.026157069951295853,0.0012715482152998447,0.0405060313642025,0.02162557654082775,0.001287712249904871,0.04041539132595062,0.027666855603456497,0.0013030215632170439
19,0.0949835553765297,0.5552401542663574,0.0187135748565197,0.011772483587265015,0.0008260763133876026,0.01861204206943512,0.012501017190515995,0.000849692733027041,0.018513908609747887,0.012320547364652157,0.0008742086356505752
20,0.0567786768078804,1.8418043851852417,0.012714476324617863,0.006067264825105667,0.0005781714571639895,0.012705658562481403,0.005056761205196381,0.0006299504893831909,0.012723265215754509,0.005626637488603592,0.0006764985155314207
21,0.09691573679447174,0.9274591207504272,0.01957540400326252,0.011219767853617668,0.000911031267605722,0.019528934732079506,0.011448325589299202,0.0009462893358431756,0.019488772377371788,0.012817972339689732,0.000979241100139916
22,0.09773524105548859,0.4566448926925659,0.01929311826825142,0.01200913917273283,0.0008864064002409577,0.01915677636861801,0.012113143689930439,0.0009158848552033305,0.019036706537008286,0.013378046452999115,0.0009460208239033818
23,0.06489159166812897,1.0390374660491943,0.013628378510475159,0.0077056316658854485,0.0005774900782853365,0.013555994257330894,0.007407037541270256,0.0006091783870942891,0.013502085581421852,0.007259129546582699,0.0006466682534664869
24,0.08062092959880829,0.5513458847999573,0.01421823725104332,0.012084896676242352,0.0008948592003434896,0.01414371095597744,0.010908124968409538,0.0009183898800984025,0.014077488332986832,0.012429503723978996,0.0009457169799134135
25,0.0844372883439064,0.9208436012268066,0.01681787706911564,0.01372656412422657,0.0006837652181275189,0.016760487109422684,0.00879711378365755,0.0007131288875825703,0.016705825924873352,0.009489505551755428,0.0007430228870362043
26,0.18160291016101837,1.7909059524536133,0.03730066865682602,0.026126693934202194,0.0009755776263773441,0.03723817318677902,0.020835986360907555,0.0009951479732990265,0.037179477512836456,0.019938284531235695,0.0010129105066880584
27,0.06117592006921768,0.8470373749732971,0.011842906475067139,0.007600788027048111,0.0005343530210666358,0.011732926592230797,0.008615507744252682,0.0005539371049962938,0.0116306496784091,0.008091622963547707,0.000573229044675827
28,0.06910574436187744,0.8755484819412231,0.014225650578737259,0.007883846759796143,0.0006180093623697758,0.014088474214076996,0.008923625573515892,0.0006376567762345076,0.01395372487604618,0.008115734905004501,0.0006590166594833136
29,0.06789477169513702,0.9418675303459167,0.012101182714104652,0.009485282003879547,0.00087675207760185,0.01209079846739769,0.009815225377678871,0.0008967564790509641,0.01208406314253807,0.009626025334000587,0.0009186858078464866
30,0.26477327942848206,1.4692939519882202,0.05038702115416527,0.04147861897945404,0.0014515751972794533,0.05030978098511696,0.034090008586645126,0.0014792504953220487,0.05023720860481262,0.03383832424879074,0.0015014675445854664
