id,split,scene,frame,k0_point_rel,k0_depth_rel,k0_depth_delta_1.01,k0_depth_delta_1.25,k0_boundary_f1,k1_point_rel,k1_depth_rel,k1_depth_delta_1.01,k1_depth_delta_1.25,k1_boundary_f1,k3_point_rel,k3_depth_rel,k3_depth_delta_1.01,k3_depth_delta_1.25,k3_boundary_f1,k5_point_rel,k5_depth_rel,k5_depth_delta_1.01,k5_depth_delta_1.25,k5_boundary_f1
ai_001_001_cam_00_frame.0000,train,ai_001_001,0,0.019033344462513924,0.01733360067009926,0.5545603632926941,0.9998931884765625,0.8451493382453918,0.016590718179941177,0.015144040808081627,0.5669657588005066,0.9999033808708191,0.8397605419158936,0.014259828254580498,0.012847315520048141,0.5303701162338257,0.9999237060546875,0.827732503414154,0.016056083142757416,0.014339853078126907,0.4998525083065033,0.9997965693473816,0.8048248291015625
ai_001_001_cam_00_frame.0006,train,ai_001_001,6,0.022681696340441704,0.018773343414068222,0.4241587519645691,0.9996083974838257,0.8874740600585938,0.022899776697158813,0.018782326951622963,0.4197998046875,0.9996083974838257,0.8868448138237,0.024792257696390152,0.020175889134407043,0.3504842221736908,0.9996185302734375,0.8690026998519897,0.027623888105154037,0.022576313465833664,0.3105061948299408,0.9996083974838257,0.8159562349319458
ai_001_001_cam_00_frame.0013,train,ai_001_001,13,0.010531919077038765,0.009407821111381054,0.69219970703125,0.9989980459213257,0.856866180896759,0.009862085804343224,0.008794460445642471,0.7166900634765625,0.9989980459213257,0.8439051508903503,0.010434123687446117,0.00933590903878212,0.7592620849609375,0.9989675283432007,0.7974858283996582,0.012045759707689285,0.010808191262185574,0.7509664297103882,0.9989268183708191,0.7578859329223633
ai_001_001_cam_00_frame.0019,train,ai_001_001,19,0.01250222697854042,0.011619525030255318,0.6942495107650757,0.9992574453353882,0.8980407118797302,0.012277400121092796,0.011357685551047325,0.6930898427963257,0.9993133544921875,0.8990867137908936,0.012860288843512535,0.01171960961073637,0.6368815302848816,0.9994100332260132,0.8991110324859619,0.01374963577836752,0.012339724227786064,0.5964609980583191,0.9994558095932007,0.8989421725273132
ai_001_001_cam_00_frame.0026,train,ai_001_001,26,0.013128489255905151,0.011580700986087322,0.6790924072265625,0.9925944209098816,0.899315595626831,0.011749394237995148,0.01039251871407032,0.7598317861557007,0.9981842041015625,0.900229275226593,0.009883986786007881,0.008840985596179962,0.8336334228515625,0.999542236328125,0.8979577422142029,0.010223468765616417,0.009291520342230797,0.7991129755973816,0.9996337890625,0.9005386829376221
ai_001_001_cam_00_frame.0032,train,ai_001_001,32,0.043592147529125214,0.03140924498438835,0.2020518034696579,0.9853414297103882,0.9159255623817444,0.04649932682514191,0.03238808363676071,0.1358693540096283,0.9853159785270691,0.9165236353874207,0.05472979694604874,0.037795089185237885,0.0606333427131176,0.9853566884994507,0.9174693822860718,0.061595603823661804,0.04114049673080444,0.0628814697265625,0.9861297607421875,0.9196041822433472
ai_001_001_cam_00_frame.0040,train,ai_001_001,40,0.024814099073410034,0.020638488233089447,0.4336954951286316,0.9977671504020691,0.7952151298522949,0.022427788004279137,0.015362923964858055,0.4513753354549408,0.99774169921875,0.8170760869979858,0.026722904294729233,0.01482045091688633,0.4417877197265625,0.9976806640625,0.832091748714447,0.038798727095127106,0.020358804613351822,0.3495280146598816,0.9976705312728882,0.8426562547683716
ai_001_001_cam_00_frame.0046,train,ai_001_001,46,0.01680442877113819,0.013806235045194626,0.6461029052734375,0.9971262812614441,0.8222308158874512,0.018172260373830795,0.014459768310189247,0.61590576171875,0.9968516230583191,0.8367242217063904,0.02368061989545822,0.018379591405391693,0.4789530634880066,0.9962158203125,0.8521535396575928,0.03030969761312008,0.023127008229494095,0.2593027949333191,0.9961192011833191,0.8544293642044067
ai_001_001_cam_00_frame.0053,train,ai_001_001,53,0.00888412818312645,0.007884174585342407,0.7574310302734375,0.9993947744369507,0.9059992432594299,0.008461682125926018,0.007490338291972876,0.7752787470817566,0.9993795156478882,0.9119781851768494,0.008784977719187737,0.007749791257083416,0.7802073359489441,0.9993388056755066,0.9169679284095764,0.010256174951791763,0.00903255119919777,0.6967010498046875,0.9993235468864441,0.9174669981002808
ai_001_001_cam_00_frame.0059,train,ai_001_001,59,0.015483522787690163,0.01252042781561613,0.583709716796875,0.9997609853744507,0.7671406269073486,0.015314662829041481,0.012398513965308666,0.567657470703125,0.999755859375,0.7769603133201599,0.015305625274777412,0.012494525872170925,0.5293935537338257,0.9997660517692566,0.7977851033210754,0.015502764843404293,0.012654319405555725,0.4859873652458191,0.9997762441635132,0.8027007579803467
ai_001_001_cam_00_frame.0067,train,ai_001_001,67,0.010961605235934258,0.009847636334598064,0.6380056142807007,1.0,0.8628117442131042,0.00974243227392435,0.008681876584887505,0.6699575185775757,1.0,0.8392952680587769,0.009058641269803047,0.008040321990847588,0.7232462763786316,1.0,0.8107547760009766,0.009915469214320183,0.008831406012177467,0.7204081416130066,1.0,0.7913634777069092
ai_001_001_cam_00_frame.0073,train,ai_001_001,73,0.020545732229948044,0.019696304574608803,0.3399607539176941,0.9995473623275757,0.843585193157196,0.015657832846045494,0.015073498710989952,0.42376708984375,0.9995066523551941,0.8379101157188416,0.011620546691119671,0.010195650160312653,0.620025634765625,0.9994863271713257,0.8244746923446655,0.015652509406208992,0.013102147728204727,0.4507344663143158,0.9994913935661316,0.7936183214187622
ai_001_001_cam_00_frame.0080,train,ai_001_001,80,0.006878545042127371,0.005801163613796234,0.8506927490234375,0.9992879629135132,0.9047551155090332,0.005866008810698986,0.004915639758110046,0.8739725947380066,0.9993082880973816,0.910146176815033,0.006463737692683935,0.005648896098136902,0.8619791865348816,0.9993438720703125,0.9070637226104736,0.009190758690237999,0.008241325616836548,0.7456156611442566,0.9993795156478882,0.9021907448768616
ai_001_001_cam_00_frame.0086,train,ai_001_001,86,0.009127134457230568,0.008047282695770264,0.88525390625,0.9989420771598816,0.8047142028808594,0.009045295417308807,0.007964575663208961,0.8949483633041382,0.9974263906478882,0.8165174126625061,0.009668976068496704,0.008571216836571693,0.8668365478515625,0.9944204092025757,0.8490979671478271,0.011565743945538998,0.01030214037746191,0.7603607177734375,0.9918619990348816,0.8679320216178894
ai_001_001_cam_00_frame.0093,train,ai_001_001,93,0.012035000137984753,0.010780148208141327,0.5559896230697632,0.9997915029525757,0.8334853649139404,0.01343692746013403,0.012141920626163483,0.4757588803768158,0.9997915029525757,0.836448073387146,0.01616932451725006,0.014740455895662308,0.3629302978515625,0.9997915029525757,0.8336359262466431,0.01898328587412834,0.017352990806102753,0.3295033872127533,0.9997813105583191,0.8308944702148438
ai_001_001_cam_00_frame.0099,train,ai_001_001,99,0.02054808847606182,0.013925053179264069,0.7536367177963257,0.9960429072380066,0.9147796630859375,0.01996825635433197,0.012905972078442574,0.7536367177963257,0.9960174560546875,0.9158613085746765,0.021215936169028282,0.013392247259616852,0.7117666006088257,0.9947153925895691,0.9224609732627869,0.024219339713454247,0.01555419247597456,0.6290842890739441,0.9929758906364441,0.9202694892883301
ai_003_001_cam_00_frame.0000,train,ai_003_001,0,0.18639355897903442,0.16978880763053894,0.0357666015625,0.67822265625,1.0,0.18820559978485107,0.17141124606132507,0.0348917655646801,0.6738840937614441,1.0,0.18879377841949463,0.17191481590270996,0.0344950370490551,0.6749064326286316,1.0,0.18833719193935394,0.171462744474411,0.0334879569709301,0.6803334951400757,1.0
ai_003_001_cam_00_frame.0007,train,ai_003_001,7,0.689443051815033,0.6247484683990479,0.012552897445857525,0.2216644287109375,0.0,0.6910942792892456,0.6261976957321167,0.01239013671875,0.2220865935087204,0.0,0.6928799152374268,0.6278547048568726,0.01215108297765255,0.2221221923828125,0.0,0.6922652721405029,0.6273295879364014,0.01247151754796505,0.2215016782283783,0.0
ai_003_001_cam_00_frame.0013,train,ai_003_001,13,0.45032331347465515,0.42331790924072266,0.014826457016170025,0.3052317500114441,0.0,0.4507564306259155,0.4236142039299011,0.0147705078125,0.3046875,0.0,0.45181259512901306,0.4244832694530487,0.01448567770421505,0.3036855161190033,0.0,0.4516119360923767,0.42429596185684204,0.0143280029296875,0.3030904233455658,0.0
ai_003_001_cam_00_frame.0020,train,ai_003_001,20,0.12611860036849976,0.1128983348608017,0.0539093017578125,0.862335205078125,1.0,0.12392860651016235,0.11078347265720367,0.0549519881606102,0.8679097890853882,1.0,0.12249976396560669,0.1094852089881897,0.0569559745490551,0.8669891357421875,1.0,0.12247803062200546,0.1095130667090416,0.0581614188849926,0.868438720703125,1.0
ai_003_001_cam_00_frame.0026,train,ai_003_001,26,0.3901267647743225,0.35621342062950134,0.015619914047420025,0.3463033139705658,0.0,0.3884732723236084,0.354608416557312,0.01580810546875,0.3486175537109375,0.0,0.38682374358177185,0.3529728353023529,0.0157725028693676,0.3516744077205658,0.0,0.3857150971889496,0.35202115774154663,0.01588948629796505,0.3523406982421875,0.0
ai_003_001_cam_00_frame.0033,train,ai_003_001,33,0.44542521238327026,0.41838788986206055,0.014689127914607525,0.3099009394645691,0.0,0.4454953670501709,0.41836318373680115,0.014612833969295025,0.309478759765625,0.0,0.4461916387081146,0.4189399480819702,0.014460246078670025,0.3081258237361908,0.0,0.4460766315460205,0.4188028573989868,0.014521281234920025,0.3082377314567566,0.0
ai_003_001_cam_00_frame.0040,train,ai_003_001,40,0.5100911259651184,0.4723002314567566,0.00955708883702755,0.2183888852596283,0.0,0.5092414617538452,0.4715668857097626,0.009674072265625,0.2198638916015625,0.0,0.5084384679794312,0.47080355882644653,0.00984700582921505,0.2219390869140625,0.0,0.5076156854629517,0.47008293867111206,0.00998433493077755,0.2242584228515625,0.0
ai_003_001_cam_00_frame.0046,train,ai_003_001,46,0.5501477122306824,0.5017615556716919,0.01283772848546505,0.246551513671875,0.0,0.5486525893211365,0.5006458759307861,0.01285298727452755,0.2466837614774704,0.0,0.546238362789154,0.4986284673213959,0.0128631591796875,0.2454071044921875,0.0,0.5440740585327148,0.497405469417572,0.01295979879796505,0.2458699643611908,0.0
ai_003_001_cam_00_frame.0053,train,ai_003_001,53,0.42853987216949463,0.40401625633239746,0.01453145407140255,0.3273366391658783,0.0,0.42829596996307373,0.4037712514400482,0.01446533203125,0.3269856870174408,0.0,0.42903587222099304,0.40428707003593445,0.01434834860265255,0.323394775390625,0.0,0.4288114011287689,0.4040623605251312,0.01445516012609005,0.3230234980583191,0.0
ai_003_001_cam_00_frame.0059,train,ai_003_001,59,0.4514123797416687,0.42412060499191284,0.014582316391170025,0.3001302182674408,0.0,0.45180249214172363,0.42447564005851746,0.014780680648982525,0.2992503046989441,0.0,0.4527355432510376,0.42539510130882263,0.01456197164952755,0.2966868281364441,0.0,0.4526570439338684,0.42522451281547546,0.014231364242732525,0.2962087094783783,0.0
ai_003_001_cam_00_frame.0066,train,ai_003_001,66,0.5681824088096619,0.5274473428726196,0.00830078125,0.1858367919921875,0.0,0.5671436190605164,0.5266286134719849,0.00836181640625,0.1871744841337204,0.0,0.5662195086479187,0.5257026553153992,0.00839742086827755,0.1886342465877533,0.0,0.5654476881027222,0.5249497890472412,0.0086517333984375,0.1898345947265625,0.0
ai_003_001_cam_00_frame.0073,train,ai_003_001,73,0.41571831703186035,0.3889385163784027,0.01425679586827755,0.3193410336971283,0.0,0.4161461293697357,0.38921064138412476,0.01379903219640255,0.3180643916130066,0.0,0.41701075434684753,0.38991039991378784,0.013885498046875,0.3160146176815033,0.0,0.4166030287742615,0.389605849981308,0.013946533203125,0.3164876401424408,0.0
ai_003_001_cam_00_frame.0079,train,ai_003_001,79,0.42702600359916687,0.39870867133140564,0.0135345458984375,0.2999471127986908,0.0,0.42725318670272827,0.3989262580871582,0.01370747946202755,0.2994893491268158,0.0,0.42818683385849,0.3997851014137268,0.013702392578125,0.2979736328125,0.0,0.42820292711257935,0.3997449278831482,0.0137481689453125,0.2977040708065033,0.0
ai_003_001_cam_00_frame.0086,train,ai_003_001,86,0.6520627737045288,0.6070306897163391,0.00653076171875,0.1491343230009079,0.0,0.6515076756477356,0.6065444946289062,0.0065155029296875,0.1498158872127533,0.0,0.6509881019592285,0.6060507893562317,0.0066274008713662624,0.1504160612821579,0.0,0.6505255699157715,0.6056166887283325,0.0067189536057412624,0.1508331298828125,0.0
ai_003_001_cam_00_frame.0092,train,ai_003_001,92,0.4396686255931854,0.41375571489334106,0.0145416259765625,0.307647705078125,0.0,0.4398699998855591,0.4138835370540619,0.014475504867732525,0.3068593442440033,0.0,0.44096362590789795,0.4147835671901703,0.014368693344295025,0.3045501708984375,0.0,0.441053569316864,0.41481369733810425,0.01433308981359005,0.3038991391658783,0.0
ai_003_001_cam_00_frame.0099,train,ai_003_001,99,0.4260460138320923,0.3896028995513916,0.013727824203670025,0.3030242919921875,1.0,0.4273563325405121,0.39066874980926514,0.013605753891170025,0.3016815185546875,1.0,0.42706960439682007,0.3903021514415741,0.0135955810546875,0.3040059506893158,1.0,0.42570823431015015,0.38919052481651306,0.013544718734920025,0.3052622675895691,1.0
ai_005_001_cam_00_frame.0000,train,ai_005_001,0,0.03677964210510254,0.032300807535648346,0.3370697498321533,0.982038676738739,0.8838261365890503,0.03659201040863991,0.03174785524606705,0.34533995389938354,0.9820539951324463,0.8872994184494019,0.03756266459822655,0.031973641365766525,0.3229214549064636,0.9819159507751465,0.887114942073822,0.039685413241386414,0.033323805779218674,0.30386626720428467,0.9817523956298828,0.8863831162452698
ai_005_001_cam_00_frame.0007,train,ai_005_001,7,0.044277776032686234,0.038808222860097885,0.24020496010780334,0.984637439250946,0.8711099028587341,0.043576620519161224,0.038258958607912064,0.22180885076522827,0.9846323132514954,0.8771441578865051,0.04261701554059982,0.037088505923748016,0.22775812447071075,0.9845093488693237,0.8808978796005249,0.04327702149748802,0.03730637952685356,0.2558595836162567,0.9842531085014343,0.8810142278671265
ai_005_001_cam_00_frame.0013,train,ai_005_001,13,0.05407322198152542,0.049725525081157684,0.16550667583942413,0.9846644401550293,0.8205577731132507,0.05159476399421692,0.047369640320539474,0.18644824624061584,0.9846438765525818,0.8250772953033447,0.04817485064268112,0.04412122815847397,0.22615671157836914,0.9845412969589233,0.8319624066352844,0.04711079224944115,0.04302418977022171,0.2306496948003769,0.9843618273735046,0.832249104976654
ai_005_001_cam_00_frame.0020,train,ai_005_001,20,0.03835096210241318,0.029332950711250305,0.39385437965393066,0.9893631339073181,0.8495364189147949,0.03638749197125435,0.0282609686255455,0.36438557505607605,0.9894604086875916,0.8479724526405334,0.03331184759736061,0.026673393324017525,0.3347887694835663,0.9895883798599243,0.842819094657898,0.031430814415216446,0.02590770646929741,0.3497407138347626,0.989578127861023,0.8407533168792725
ai_005_001_cam_00_frame.0026,train,ai_005_001,26,0.03680671378970146,0.034022293984889984,0.333963543176651,0.9749907851219177,0.8401290774345398,0.03517724201083183,0.03241479769349098,0.3471265733242035,0.9757542014122009,0.8392546772956848,0.0335974246263504,0.030759770423173904,0.4097188115119934,0.9765483736991882,0.8427949547767639,0.033723313361406326,0.030697926878929138,0.39426544308662415,0.9772247672080994,0.838533878326416
ai_005_001_cam_00_frame.0033,train,ai_005_001,33,0.03591657057404518,0.030719490721821785,0.31891587376594543,0.9872085452079773,0.828659176826477,0.034315019845962524,0.029638031497597694,0.3444833755493164,0.9873364567756653,0.8315355181694031,0.03235369175672531,0.02863478474318981,0.3868604898452759,0.9874593019485474,0.8330647349357605,0.03134247288107872,0.02844860404729843,0.42844417691230774,0.9877357482910156,0.8287774920463562
ai_005_001_cam_00_frame.0040,train,ai_005_001,40,0.033908117562532425,0.03040386736392975,0.26189282536506653,0.9853087067604065,0.8452280759811401,0.031648483127355576,0.02771766670048237,0.3226293921470642,0.9853445887565613,0.8399218916893005,0.029697399586439133,0.02510054036974907,0.4466525912284851,0.9855238199234009,0.8334673643112183,0.031085772439837456,0.02602916955947876,0.452234148979187,0.9855442643165588,0.8203085660934448
ai_005_001_cam_00_frame.0046,train,ai_005_001,46,0.043432243168354034,0.03689465671777725,0.270367294549942,0.9837746024131775,0.7986451983451843,0.04113123193383217,0.03451726958155632,0.30192437767982483,0.9837592840194702,0.7957625389099121,0.037848491221666336,0.030900070443749428,0.3829186260700226,0.9837899208068848,0.7951655387878418,0.03625993803143501,0.029165131971240044,0.48227307200431824,0.9837541580200195,0.790946900844574
ai_005_001_cam_00_frame.0053,train,ai_005_001,53,0.039096757769584656,0.036134157329797745,0.25181281566619873,0.9819025993347168,0.8248224258422852,0.03832874819636345,0.03525494411587715,0.26681724190711975,0.9820971488952637,0.820649266242981,0.037922170013189316,0.03417077288031578,0.33238086104393005,0.9826758503913879,0.8200296759605408,0.03882041946053505,0.03437141329050064,0.3482148349285126,0.9832801222801208,0.8137449622154236
ai_005_001_cam_00_frame.0059,train,ai_005_001,59,0.04013471677899361,0.0360647514462471,0.28825461864471436,0.9759382009506226,0.84208744764328,0.04008851945400238,0.035909730941057205,0.2605481743812561,0.9765533208847046,0.8446639776229858,0.04070951044559479,0.036077581346035004,0.25045493245124817,0.9772504568099976,0.8455337882041931,0.04223289713263512,0.037087637931108475,0.24857880175113678,0.9780296683311462,0.8424321413040161
ai_005_001_cam_00_frame.0066,train,ai_005_001,66,0.050238706171512604,0.028932372108101845,0.37594619393348694,0.9893913269042969,0.8514801263809204,0.04982466250658035,0.02764255180954933,0.3904796838760376,0.9894625544548035,0.8420368432998657,0.05153435841202736,0.029691440984606743,0.2883889973163605,0.9895796775817871,0.8304353952407837,0.05471953749656677,0.03308805450797081,0.2147085815668106,0.9896458387374878,0.8260366320610046
ai_005_001_cam_00_frame.0073,train,ai_005_001,73,0.026293259114027023,0.02329995110630989,0.3981051445007324,0.987611711025238,0.7827425003051758,0.023866022005677223,0.020630748942494392,0.5237805247306824,0.9877499938011169,0.7830067873001099,0.022280968725681305,0.018830416724085808,0.6124958395957947,0.9878626465797424,0.7695531249046326,0.024018339812755585,0.02043149806559086,0.5487363338470459,0.9879394769668579,0.7527092695236206
