step,stage,loss,base_loss,refined_loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/global,base/k1/local,base/k1/edge,refined/k1/global,refined/k1/local,refined/k1/edge,refined/k2/global,refined/k2/local,refined/k2/edge,refined/k3/global,refined/k3/local,refined/k3/edge
11,detached,0.3695283532142639,0.09446950256824493,0.2750588655471802,0.8316434025764465,2e-05,1e-05,0.0,0.03501468151807785,0.0585772842168808,0.0008775345631875098,0.035021085292100906,0.04896072298288345,0.0008817793568596244,0.03502916917204857,0.05945149064064026,0.0008866722346283495,0.035039037466049194,0.05889672785997391,0.0008921927656047046
12,detached,0.34110718965530396,0.08360886573791504,0.2574983239173889,0.5720434784889221,2e-05,1e-05,0.0,0.034316208213567734,0.048409465700387955,0.000883188215084374,0.034323547035455704,0.04614242911338806,0.0008871397003531456,0.03433242067694664,0.046597398817539215,0.0008922719862312078,0.03434223681688309,0.05908346176147461,0.0008974189404398203
13,detached,0.3460219204425812,0.09000451117753983,0.25601741671562195,0.7084501385688782,2e-05,1e-05,0.0,0.033724743872880936,0.05539095401763916,0.0008888170123100281,0.0337311215698719,0.04757209122180939,0.0008925703587010503,0.03373900055885315,0.04878029599785805,0.0008973198710009456,0.0337480753660202,0.055755097419023514,0.0009018586715683341
14,detached,0.35202470421791077,0.08864477276802063,0.26337993144989014,0.6867197155952454,2e-05,1e-05,0.0,0.03303876519203186,0.05470919609069824,0.0008968135807663202,0.03304459527134895,0.04728522151708603,0.0009002815932035446,0.03305128589272499,0.058158714324235916,0.0009043596219271421,0.03306218981742859,0.056064583361148834,0.0009086982463486493
15,detached,0.35020893812179565,0.08949441462755203,0.2607145309448242,0.6247555017471313,2e-05,1e-05,0.0,0.03239136561751366,0.05619638040661812,0.0009066686034202576,0.03239711746573448,0.04874297231435776,0.0009094845736399293,0.03240383416414261,0.05505472794175148,0.0009136672597378492,0.03241094946861267,0.05696402117609978,0.0009177608299069107
16,detached,0.34561291337013245,0.08488694578409195,0.2607259750366211,0.8786983489990234,2e-05,1e-05,0.0,0.031856101006269455,0.0521136112511158,0.0009172321297228336,0.03186158463358879,0.05603897571563721,0.0009197731269523501,0.03186802193522453,0.05099997669458389,0.0009233318851329386,0.031874943524599075,0.05531257763504982,0.0009267907007597387
17,detached,0.33514732122421265,0.08135946094989777,0.2537878751754761,0.9165788292884827,2e-05,1e-05,0.0,0.031437985599040985,0.04900001361966133,0.0009214596357196569,0.0314420647919178,0.04934760183095932,0.0009236205369234085,0.03144695609807968,0.0537266843020916,0.0009270441951230168,0.03145208954811096,0.05359135568141937,0.0009304408449679613
18,detached,0.33565226197242737,0.08288050442934036,0.2527717649936676,0.8896259069442749,2e-05,1e-05,0.0,0.031041940674185753,0.05091667175292969,0.00092188676353544,0.031042946502566338,0.05263625457882881,0.0009236903861165047,0.031044473871588707,0.05071480944752693,0.0009267232962884009,0.031046530231833458,0.05350630357861519,0.000930027337744832
19,detached,0.3359912931919098,0.08708948642015457,0.24890181422233582,0.5794006586074829,2e-05,1e-05,0.0,0.030748123303055763,0.05542077496647835,0.0009205887326970696,0.030744561925530434,0.05069253221154213,0.0009224064997397363,0.030741870403289795,0.05468518286943436,0.000925323402043432,0.030740175396203995,0.04852115735411644,0.0009286022977903485
20,detached,0.3328205645084381,0.08216100931167603,0.2506595551967621,0.6109240055084229,2e-05,1e-05,0.0,0.03048129938542843,0.050757862627506256,0.0009218460181728005,0.030475186184048653,0.053836122155189514,0.0009234994649887085,0.030470196157693863,0.05042409151792526,0.0009262150269933045,0.03046671859920025,0.052208270877599716,0.0009292479371652007
21,detached,0.3311203420162201,0.08036589622497559,0.2507544457912445,0.4675137400627136,2e-05,1e-05,0.0,0.030378904193639755,0.04906550049781799,0.0009214857709594071,0.030376937240362167,0.051974982023239136,0.000923389452509582,0.03036554716527462,0.05230556055903435,0.0009263329557143152,0.030361128970980644,0.05259100720286369,0.0009295815834775567
22,detached,0.33015385270118713,0.08024925738573074,0.249904602766037,0.4782077670097351,2e-05,1e-05,0.0,0.03039822354912758,0.048931606113910675,0.0009194245794788003,0.030391501262784004,0.05464979261159897,0.0009216506732627749,0.030386149883270264,0.048802975565195084,0.0009247523848898709,0.030382700264453888,0.05251709744334221,0.000927997927647084
23,detached,0.3188524544239044,0.07863444834947586,0.24021801352500916,0.6408702731132507,2e-05,1e-05,0.0,0.030476722866296768,0.047242287546396255,0.0009154361905530095,0.03047245740890503,0.051438406109809875,0.000917533878237009,0.0304698646068573,0.04887063801288605,0.0009204779053106904,0.030469344928860664,0.04573538154363632,0.0009239338687621057
24,detached,0.3189281225204468,0.07688723504543304,0.24204088747501373,0.6457878947257996,2e-05,1e-05,0.0,0.03055722825229168,0.04541965201497078,0.000910354545339942,0.030554767698049545,0.047244761139154434,0.0009126926306635141,0.03055429831147194,0.05223586782813072,0.0009157689637504518,0.030556119978427887,0.04814742133021355,0.0009191938443109393
25,detached,0.3200552463531494,0.08341812342405319,0.23663711547851562,0.8863993287086487,2e-05,1e-05,0.0,0.030595285817980766,0.05191870033740997,0.0009041381999850273,0.03059401735663414,0.05232750624418259,0.0009063289035111666,0.030594851821660995,0.04495244845747948,0.0009097083238884807,0.03059719316661358,0.04484165459871292,0.0009134093415923417
26,detached,0.3290098309516907,0.08465228974819183,0.24435752630233765,0.816358745098114,2e-05,1e-05,0.0,0.03029637224972248,0.05345623195171356,0.0008996878168545663,0.030302532017230988,0.051078613847494125,0.000902226660400629,0.030294915661215782,0.05366932600736618,0.0009049847722053528,0.03029686212539673,0.04599982127547264,0.0009082366013899446
27,detached,0.3185720443725586,0.08120489120483398,0.2373671680688858,0.6604429483413696,2e-05,1e-05,0.0,0.02975299023091793,0.0505533292889595,0.0008985712192952633,0.02974994294345379,0.04658917337656021,0.0009011800866574049,0.029748966917395592,0.051196079701185226,0.0009038298157975078,0.02974996343255043,0.04762072488665581,0.0009073003893718123
28,detached,0.3259339928627014,0.08164282143115997,0.24429115653038025,0.43969205021858215,2e-05,1e-05,0.0,0.029194818809628487,0.05154681205749512,0.0009011912625283003,0.02918974868953228,0.054038550704717636,0.0009039376163855195,0.029199864715337753,0.04702796787023544,0.000907193636521697,0.02918848767876625,0.05292491242289543,0.0009105147328227758
29,detached,0.31251975893974304,0.07807285338640213,0.2344469130039215,0.6786861419677734,2e-05,1e-05,0.0,0.028790917247533798,0.04837481677532196,0.000907114299479872,0.028784457594156265,0.047329649329185486,0.0009096091380342841,0.028780754655599594,0.05186419188976288,0.000912609975785017,0.028780486434698105,0.04616910591721535,0.0009160469053313136
30,detached,0.3188014626502991,0.07587842643260956,0.24292303621768951,0.7879688739776611,2e-05,1e-05,0.0,0.028556333854794502,0.04641203209757805,0.0009100574534386396,0.02854965440928936,0.0516434870660305,0.0009125993819907308,0.02854527346789837,0.050358280539512634,0.000915438577067107,0.028543690219521523,0.052536141127347946,0.0009184718364849687
31,detached,0.3124274015426636,0.07872729003429413,0.23370009660720825,0.49013423919677734,2e-05,1e-05,0.0,0.028361910954117775,0.04945660009980202,0.0009087766520678997,0.028354743495583534,0.04744888097047806,0.0009112317347899079,0.02834922820329666,0.05133572220802307,0.0009137551533058286,0.02834627963602543,0.047123633325099945,0.0009166215313598514
32,detached,0.3029043972492218,0.0751410648226738,0.2277633249759674,0.7713531255722046,2e-05,1e-05,0.0,0.028128763660788536,0.04610387980937958,0.0009084186749532819,0.028120670467615128,0.048777177929878235,0.0009109941311180592,0.02811395563185215,0.04581935331225395,0.0009136829758062959,0.028109589591622353,0.046081338077783585,0.0009165546507574618
33,detached,0.30701473355293274,0.07577008754014969,0.23124465346336365,0.5986783504486084,2e-05,1e-05,0.0,0.02796986699104309,0.046895381063222885,0.000904832617379725,0.02796081081032753,0.04802829027175903,0.0009077116847038269,0.027953948825597763,0.045883629471063614,0.0009104728233069181,0.027949372306466103,0.05073685199022293,0.0009135803557001054
34,detached,0.30968940258026123,0.08082257211208344,0.2288668155670166,0.5052967667579651,2e-05,1e-05,0.0,0.027974409982562065,0.05194863677024841,0.0008995268726721406,0.027966609224677086,0.04942769929766655,0.0009021454025059938,0.027960823848843575,0.04525453597307205,0.0009046936174854636,0.027957435697317123,0.04758523777127266,0.0009076542919501662
35,detached,0.30727359652519226,0.07906011492013931,0.22821347415447235,0.5758253335952759,2e-05,1e-05,0.0,0.027930395677685738,0.050232186913490295,0.000897535472176969,0.027936186641454697,0.05061586573719978,0.0009005171013996005,0.027920955792069435,0.04483526200056076,0.0009036862757056952,0.027920451015233994,0.046274177730083466,0.0009063798934221268
36,detached,0.3086584210395813,0.07951343059539795,0.22914499044418335,0.6248997449874878,2e-05,1e-05,0.0,0.027759816497564316,0.05085518956184387,0.0008984235464595258,0.02775627374649048,0.04947276785969734,0.0009017623960971832,0.02775503322482109,0.04778474196791649,0.0009048365755006671,0.027756139636039734,0.045905616134405136,0.0009078211151063442
37,detached,0.30293482542037964,0.07622047513723373,0.2267143428325653,0.6225773692131042,2e-05,1e-05,0.0,0.027473993599414825,0.047844529151916504,0.0009019499411806464,0.02746400609612465,0.049321532249450684,0.0009054978145286441,0.027464475482702255,0.04553232342004776,0.0009087780490517616,0.027467714622616768,0.04673856869339943,0.000911460374481976
38,detached,0.29994863271713257,0.07306365668773651,0.22688496112823486,0.5443850755691528,2e-05,1e-05,0.0,0.027138883247971535,0.04501809924840927,0.0009066758211702108,0.02713768370449543,0.04718555882573128,0.0009102810872718692,0.02713961713016033,0.04898141324520111,0.0009130975231528282,0.027144530788064003,0.04655683785676956,0.0009159398032352328
39,detached,0.29605603218078613,0.07450754195451736,0.22154848277568817,0.6838005185127258,2e-05,1e-05,0.0,0.026930147781968117,0.04666980728507042,0.0009075847337953746,0.026928840205073357,0.046118393540382385,0.00091118598356843,0.026930106803774834,0.04578027129173279,0.0009143292554654181,0.026934517547488213,0.046113964170217514,0.0009168795077130198
40,detached,0.3006601333618164,0.07563696801662445,0.22502315044403076,0.5849676132202148,2e-05,1e-05,0.0,0.026785820722579956,0.047945719212293625,0.0009054278489202261,0.026784632354974747,0.048643674701452255,0.0009093334665521979,0.026786046102643013,0.047879233956336975,0.0009125269716605544,0.02679024077951908,0.04540234059095383,0.0009151292033493519
41,detached,0.2954103350639343,0.07256099581718445,0.22284935414791107,0.6281610131263733,2e-05,1e-05,0.0,0.026724183931946754,0.04493555799126625,0.0009012551745399833,0.02672385796904564,0.04735225439071655,0.0009055357077158988,0.02672603353857994,0.0458754301071167,0.0009088562801480293,0.026731133460998535,0.04671478271484375,0.0009114587446674705
42,detached,0.29707539081573486,0.07282651215791702,0.22424888610839844,0.4335235059261322,2e-05,1e-05,0.0,0.02678431011736393,0.045145973563194275,0.0008962267311289907,0.026783032342791557,0.048312339931726456,0.0009007682092487812,0.026785435155034065,0.04771713539958,0.0009038822608999908,0.026792244985699654,0.04514722898602486,0.0009068090002983809
43,detached,0.29491400718688965,0.0710335224866867,0.22388049960136414,0.3997552990913391,2e-05,1e-05,0.0,0.026985881850123405,0.043157290667295456,0.0008903536363504827,0.026986898854374886,0.04357960820198059,0.0008949835319072008,0.026992181316018105,0.04843612015247345,0.0008984446758404374,0.02700105309486389,0.048189595341682434,0.0009016177500598133
44,detached,0.2970867156982422,0.07707132399082184,0.22001540660858154,0.6455486416816711,2e-05,1e-05,0.0,0.02727036364376545,0.04891769960522652,0.0008832577150315046,0.02727465145289898,0.048878952860832214,0.0008878933731466532,0.027282610535621643,0.042973123490810394,0.0008913897327147424,0.02729569561779499,0.04363687336444855,0.0008942087879404426
45,detached,0.29254350066185,0.07352178543806076,0.21902170777320862,0.4799673855304718,2e-05,1e-05,0.0,0.0272580124437809,0.04538474231958389,0.0008790269494056702,0.02726328745484352,0.041601549834012985,0.0008841827511787415,0.0272719394415617,0.05024237185716629,0.0008879511151462793,0.027336088940501213,0.04264361783862114,0.0008907140581868589
46,detached,0.2914956510066986,0.07119873911142349,0.2202969193458557,0.37265822291374207,2e-05,1e-05,0.0,0.027201754972338676,0.04312140867114067,0.0008755739545449615,0.027206942439079285,0.04419409856200218,0.0008801693329587579,0.027216048911213875,0.0426451675593853,0.000883106084074825,0.027228498831391335,0.04915686696767807,0.0008860175730660558
47,detached,0.29931768774986267,0.07594103366136551,0.22337666153907776,0.5094285607337952,2e-05,1e-05,0.0,0.027164164930582047,0.047903597354888916,0.0008732781279832125,0.027171827852725983,0.04853701591491699,0.0008775246096774936,0.02717840112745762,0.04293253272771835,0.0008804493118077517,0.027190672233700752,0.0477256253361702,0.0008826277917250991
48,detached,0.2927953600883484,0.07577954232692719,0.21701580286026,0.42346280813217163,2e-05,1e-05,0.0,0.026918696239590645,0.04798567667603493,0.0008751700515858829,0.026921845972537994,0.04779069870710373,0.0008797384798526764,0.026928314939141273,0.0427907332777977,0.0008823650423437357,0.026937488466501236,0.043000124394893646,0.0008845095289871097
49,detached,0.29700005054473877,0.07179450988769531,0.22520554065704346,0.5080759525299072,2e-05,1e-05,0.0,0.026562664657831192,0.044351447373628616,0.0008803957025520504,0.02656170167028904,0.04758519306778908,0.0008844275143928826,0.026564238592982292,0.049524445086717606,0.0008872528560459614,0.026569845154881477,0.04573885723948479,0.0008895938517525792
50,detached,0.29126349091529846,0.07432582229375839,0.21693766117095947,0.4350258708000183,2e-05,1e-05,0.0,0.02628491073846817,0.04715703800320625,0.0008838730864226818,0.026282723993062973,0.04762963578104973,0.0008879464585334063,0.02628341317176819,0.045475929975509644,0.0008904696442186832,0.02628771774470806,0.042307235300540924,0.0008925971342250705
51,detached,0.2859867215156555,0.07172569632530212,0.2142610400915146,0.5721747875213623,2e-05,1e-05,0.0,0.025955356657505035,0.04488084837794304,0.000889491755515337,0.02595241367816925,0.0468478761613369,0.0008934339857660234,0.025951508432626724,0.0443967841565609,0.0008959196275100112,0.02595462277531624,0.042470868676900864,0.0008976155077107251
52,detached,0.28709691762924194,0.07089132815599442,0.21620558202266693,0.4524801969528198,2e-05,1e-05,0.0,0.025737855583429337,0.04426173120737076,0.0008917397353798151,0.02573462948203087,0.04374443739652634,0.0008952764328569174,0.025733286514878273,0.04779616370797157,0.000897438614629209,0.025735460221767426,0.04476991295814514,0.000898978381883353
53,detached,0.28804299235343933,0.07280826568603516,0.21523472666740417,0.4124077558517456,2e-05,1e-05,0.0,0.025664690881967545,0.04625187814235687,0.0008917041122913361,0.02566082589328289,0.04581720754504204,0.0008952051866799593,0.025660688057541847,0.045389432460069656,0.0008979819249361753,0.02566421963274479,0.04434993863105774,0.0008992308285087347
54,detached,0.28037768602371216,0.07079284638166428,0.20958484709262848,0.4239615797996521,2e-05,1e-05,0.0,0.02553870715200901,0.04436006024479866,0.0008940791012719274,0.02551794797182083,0.04274076968431473,0.0008973581716418266,0.025515833869576454,0.04228240251541138,0.0009002014412544668,0.025517558678984642,0.0453115813434124,0.000901190098375082
55,detached,0.28078797459602356,0.07191305607557297,0.2088749259710312,0.5250500440597534,2e-05,1e-05,0.0,0.025446884334087372,0.04557216167449951,0.0008940097759477794,0.025441326200962067,0.04575776308774948,0.0008970105554908514,0.0254389476031065,0.042076144367456436,0.0008994291420094669,0.025441372767090797,0.04202194884419441,0.0009009804925881326
56,detached,0.28467637300491333,0.07189049571752548,0.21278586983680725,0.4001027047634125,2e-05,1e-05,0.0,0.025239432230591774,0.04575587809085846,0.0008951842901296914,0.025229619815945625,0.042282674461603165,0.0008982994477264583,0.025225205346941948,0.04528805986046791,0.0009010444628074765,0.025226065889000893,0.04683265835046768,0.0009022423764690757
57,detached,0.2794398069381714,0.07123521715402603,0.20820458233356476,0.4855286478996277,2e-05,1e-05,0.0,0.024981599301099777,0.04535572975873947,0.0008978889090940356,0.024966606870293617,0.042726729065179825,0.0009010522626340389,0.02495732344686985,0.044801369309425354,0.0009037469862960279,0.024954279884696007,0.04308854416012764,0.0009049277286976576
58,detached,0.28456011414527893,0.07010399550199509,0.21445611119270325,0.4809180498123169,2e-05,1e-05,0.0,0.024854177609086037,0.0443519651889801,0.0008978519472293556,0.024838102981448174,0.045323822647333145,0.00090190046466887,0.024827277287840843,0.04607485607266426,0.0009049013024196029,0.024822214618325233,0.04585755616426468,0.0009054889087565243
59,detached,0.2829730808734894,0.07263246923685074,0.21034061908721924,0.2693382501602173,2e-05,1e-05,0.0,0.024792836979031563,0.04694444686174393,0.0008951848139986396,0.024776624515652657,0.043549761176109314,0.0008987566689029336,0.02476729266345501,0.04475237429141998,0.0009015057003125548,0.02476450987160206,0.045026566833257675,0.0009032191010192037
60,detached,0.28362059593200684,0.0712428092956543,0.21237778663635254,0.26020586490631104,2e-05,1e-05,0.0,0.024685297161340714,0.04566245153546333,0.0008950610645115376,0.02466961182653904,0.043524935841560364,0.0008987215696834028,0.024660231545567513,0.047066155821084976,0.0009019706631079316,0.02465715818107128,0.04509540647268295,0.0009035940747708082
61,detached,0.27752962708473206,0.06899571418762207,0.20853391289710999,0.5584450960159302,2e-05,1e-05,0.0,0.02454463392496109,0.043554410338401794,0.0008966703899204731,0.024529196321964264,0.04520341753959656,0.000900710467249155,0.024521436542272568,0.044555820524692535,0.0009033961687237024,0.02451981045305729,0.042495112866163254,0.0009050053777173162
62,detached,0.2788597643375397,0.07191646099090576,0.2069433033466339,0.5625097751617432,2e-05,1e-05,0.0,0.02456774190068245,0.04645334184169769,0.0008953813230618834,0.024486280977725983,0.04427362605929375,0.0008993204683065414,0.024481425061821938,0.04420112073421478,0.0009021719451993704,0.024481961503624916,0.04231315851211548,0.0009042454184964299
63,detached,0.28127017617225647,0.07045841217041016,0.2108117640018463,0.3702496290206909,2e-05,1e-05,0.0,0.024355679750442505,0.045206326991319656,0.0008964093867689371,0.02434343844652176,0.044326018542051315,0.0009004751918837428,0.024337854236364365,0.04471845179796219,0.0009031912195496261,0.024339737370610237,0.04603791981935501,0.0009046861086972058
64,detached,0.27593904733657837,0.06798434257507324,0.20795470476150513,0.2630705237388611,2e-05,1e-05,0.0,0.024131206795573235,0.04295361042022705,0.0008995255921036005,0.024113738909363747,0.04316328838467598,0.0009035973343998194,0.024104993790388107,0.043697539716959,0.0009060273878276348,0.024103771895170212,0.04605342447757721,0.0009083145414479077
65,detached,0.2747742235660553,0.06784357875585556,0.20693063735961914,0.4927017092704773,2e-05,1e-05,0.0,0.023908201605081558,0.0430314801633358,0.0009038946591317654,0.02388763055205345,0.04432845860719681,0.0009085555211640894,0.023874226957559586,0.0443478599190712,0.000911518232896924,0.023868557065725327,0.043891020119190216,0.0009128148667514324
66,detached,0.27559083700180054,0.06842033565044403,0.2071704864501953,0.33281734585762024,2e-05,1e-05,0.0,0.023803595453500748,0.04371314123272896,0.000903600943274796,0.023783966898918152,0.04494330286979675,0.000908101792447269,0.023773444816470146,0.04522733762860298,0.0009106295183300972,0.023770634084939957,0.04294116422533989,0.000911896990146488
67,detached,0.2743503153324127,0.06883704662322998,0.20551326870918274,0.5549952387809753,2e-05,1e-05,0.0,0.023677779361605644,0.044254761189222336,0.0009045081096701324,0.023660117760300636,0.043110717087984085,0.0009092784021049738,0.023652050644159317,0.04507309943437576,0.0009117956506088376,0.023652756586670876,0.04363013803958893,0.0009133220883086324
68,detached,0.27409854531288147,0.06987890601158142,0.20421963930130005,0.4364489018917084,2e-05,1e-05,0.0,0.02365749701857567,0.045319605618715286,0.0009018004639074206,0.023646442219614983,0.04300159960985184,0.0009062886238098145,0.023645661771297455,0.04461207240819931,0.0009084504563361406,0.023652294650673866,0.04293711110949516,0.0009097237489186227
69,detached,0.2713506817817688,0.06702187657356262,0.20432880520820618,0.4251759350299835,2e-05,1e-05,0.0,0.02357100136578083,0.04254941642284393,0.0009014610550366342,0.023562008515000343,0.0434219092130661,0.0009047365747392178,0.023563623428344727,0.04318778216838837,0.0009068464860320091,0.023571785539388657,0.04430185630917549,0.0009082648903131485
70,detached,0.2710755169391632,0.06737804412841797,0.20369747281074524,0.35997065901756287,2e-05,1e-05,0.0,0.023594945669174194,0.04288496449589729,0.0008981380378827453,0.023590529337525368,0.04356362670660019,0.0009016874828375876,0.023595675826072693,0.04415467754006386,0.0009039916913025081,0.023607240989804268,0.042474932968616486,0.000905126566067338
71,detached,0.2747493386268616,0.0684739202260971,0.20627543330192566,0.36330312490463257,2e-05,1e-05,0.0,0.023710209876298904,0.0438704714179039,0.0008932377677410841,0.02371104806661606,0.04389611631631851,0.0008973948424682021,0.02371976710855961,0.044894590973854065,0.0008990113856270909,0.023733599111437798,0.0436236597597599,0.0009002446895465255
72,detached,0.2719634175300598,0.06627484411001205,0.20568856596946716,0.3426361382007599,2e-05,1e-05,0.0,0.02388959564268589,0.041497260332107544,0.0008879920933395624,0.02389327995479107,0.04412060230970383,0.0008911208715289831,0.023904575034976006,0.045181963592767715,0.0008919185493141413,0.023922599852085114,0.04198930785059929,0.0008931988850235939
73,detached,0.26822060346603394,0.06492229551076889,0.20329830050468445,0.2953745126724243,2e-05,1e-05,0.0,0.02409997768700123,0.039940156042575836,0.0008821637602522969,0.024104975163936615,0.04447699338197708,0.0008845598786137998,0.024116793647408485,0.04013970494270325,0.0008851704187691212,0.024135032668709755,0.04366864636540413,0.0008864164701662958
74,detached,0.26768144965171814,0.06741078943014145,0.2002706527709961,0.3792194426059723,2e-05,1e-05,0.0,0.024327047169208527,0.04220759868621826,0.0008761438075453043,0.024331139400601387,0.039951227605342865,0.000878233287949115,0.024342600256204605,0.04286324232816696,0.0008790521533228457,0.024359792470932007,0.04178638383746147,0.0008789650746621192
75,detached,0.26828867197036743,0.0657542273402214,0.20253443717956543,0.3261999785900116,2e-05,1e-05,0.0,0.02450672723352909,0.040376219898462296,0.0008712810813449323,0.024510735645890236,0.041040755808353424,0.000873916840646416,0.02452222816646099,0.04414045438170433,0.0008739989716559649,0.024540068581700325,0.0411575511097908,0.0008747259853407741
76,detached,0.27413076162338257,0.06689200550317764,0.20723874866962433,0.3699973225593567,2e-05,1e-05,0.0,0.024598311632871628,0.04142564907670021,0.0008680418250150979,0.024603376165032387,0.04500515013933182,0.0008703070343472064,0.024613693356513977,0.0450223870575428,0.0008703089552000165,0.024630380794405937,0.040752340108156204,0.0008708105306141078
77,detached,0.2789047658443451,0.07189259678125381,0.20701217651367188,0.5867226719856262,2e-05,1e-05,0.0,0.024595871567726135,0.04642980918288231,0.0008669126546010375,0.024618374183773994,0.04404792562127113,0.000869010342285037,0.024611102417111397,0.041687533259391785,0.00086943618953228,0.024627577513456345,0.04481014609336853,0.0008710632682777941
78,detached,0.2671564519405365,0.06702908128499985,0.20012737810611725,0.5236509442329407,2e-05,1e-05,0.0,0.024252282455563545,0.04190549626946449,0.0008713024435564876,0.024247441440820694,0.04421978443861008,0.0008730237605050206,0.024256885051727295,0.040898483246564865,0.0008733848808333278,0.024271627888083458,0.03961297497153282,0.0008737712632864714
79,detached,0.2678043246269226,0.06852414458990097,0.19928017258644104,0.5035390853881836,2e-05,1e-05,0.0,0.023932691663503647,0.043715160340070724,0.0008762898505665362,0.023935314267873764,0.043091826140880585,0.0008782142540439963,0.023943083360791206,0.041814837604761124,0.0008779641939327121,0.023981371894478798,0.039879150688648224,0.0008784148376435041
80,detached,0.2657085359096527,0.06635179370641708,0.19935673475265503,0.548554539680481,2e-05,1e-05,0.0,0.023520121350884438,0.04194672033190727,0.0008849535370245576,0.023519126698374748,0.04056844860315323,0.0008866407442837954,0.023522088304162025,0.0427219495177269,0.0008859476074576378,0.02353118173778057,0.04283518344163895,0.0008861598907969892
81,detached,0.26469850540161133,0.06627450883388519,0.19842398166656494,0.5874112248420715,2e-05,1e-05,0.0,0.023148752748966217,0.04223012924194336,0.0008956267265602946,0.02314193733036518,0.04251457005739212,0.0008970013586804271,0.023140456527471542,0.04118664562702179,0.000896430341526866,0.02314239926636219,0.04260822758078575,0.0008963147993199527
82,detached,0.2645722031593323,0.06748810410499573,0.19708411395549774,0.4774923622608185,2e-05,1e-05,0.0,0.022946858778595924,0.043639637529850006,0.0009016066323965788,0.022936368361115456,0.04101886972784996,0.0009029145585373044,0.022930322214961052,0.04276945814490318,0.0009020748548209667,0.022930288687348366,0.04179314523935318,0.0009006678010337055
