id,split,scene,frame,k0_point_rel,k0_depth_rel,k0_depth_delta_1.01,k0_depth_delta_1.25,k0_boundary_f1,k1_point_rel,k1_depth_rel,k1_depth_delta_1.01,k1_depth_delta_1.25,k1_boundary_f1,k3_point_rel,k3_depth_rel,k3_depth_delta_1.01,k3_depth_delta_1.25,k3_boundary_f1,k5_point_rel,k5_depth_rel,k5_depth_delta_1.01,k5_depth_delta_1.25,k5_boundary_f1
ai_018_003_cam_00_frame.0028,train,ai_018_003,28,0.01606512814760208,0.01376496534794569,0.80322265625,0.9977010488510132,0.7725142240524292,0.016062861308455467,0.013770079240202904,0.8059285879135132,0.9977061152458191,0.7738388180732727,0.016094285994768143,0.013798057101666927,0.8049418330192566,0.9977010488510132,0.7748411297798157,0.016176369041204453,0.013868982903659344,0.8026682734489441,0.9977061152458191,0.7746094465255737
ai_018_003_cam_00_frame.0042,train,ai_018_003,42,0.010382109321653843,0.009339207783341408,0.8413340449333191,0.9969686269760132,0.9260382652282715,0.0102529376745224,0.009224076755344868,0.8445231318473816,0.9969584345817566,0.9269446134567261,0.010122216306626797,0.009111758321523666,0.8514353632926941,0.9969482421875,0.9273547530174255,0.010055857710540295,0.009046847000718117,0.8552500605583191,0.9969482421875,0.9278862476348877
ai_018_003_cam_00_frame.0057,train,ai_018_003,57,0.009276256896555424,0.008505482226610184,0.8453623652458191,0.9967702627182007,0.9397420883178711,0.009246546775102615,0.008492948487401009,0.8465830683708191,0.9967702627182007,0.9399774074554443,0.009253408759832382,0.008526998572051525,0.84564208984375,0.9967600703239441,0.9400707483291626,0.009343060664832592,0.008630316704511642,0.8423818349838257,0.9967498779296875,0.9400219917297363
ai_018_003_cam_00_frame.0071,train,ai_018_003,71,0.006730782799422741,0.0057937162928283215,0.8970998525619507,0.9980367422103882,0.9486956000328064,0.006659224629402161,0.005719565786421299,0.8991903066635132,0.9980367422103882,0.9477292895317078,0.006625523790717125,0.005712219979614019,0.901031494140625,0.9980367422103882,0.9444870948791504,0.006736447103321552,0.005861980840563774,0.9020894765853882,0.9980367422103882,0.9425081014633179
ai_018_003_cam_00_frame.0085,train,ai_018_003,85,0.008853934705257416,0.007915213704109192,0.8382517695426941,0.996368408203125,0.8576080203056335,0.008853030391037464,0.00793028436601162,0.8365275263786316,0.9963735342025757,0.8574194312095642,0.008959666825830936,0.008056361228227615,0.8296763300895691,0.9963938593864441,0.8542072176933289,0.009181119501590729,0.008287494070827961,0.8139750361442566,0.9964091181755066,0.8526086807250977
ai_018_003_cam_00_frame.0099,train,ai_018_003,99,0.009294867515563965,0.007971486076712608,0.8303273916244507,0.99810791015625,0.9455848336219788,0.00918792374432087,0.007859922014176846,0.8330434560775757,0.9980977773666382,0.9455374479293823,0.009076079353690147,0.0077547067776322365,0.8369802236557007,0.9981028437614441,0.9462032914161682,0.009088580496609211,0.007779816165566444,0.8389486074447632,0.99810791015625,0.9455851316452026
ai_036_002_cam_00_frame.0000,train,ai_036_002,0,0.029803995043039322,0.024744611233472824,0.6308034658432007,0.9797770380973816,0.8947389721870422,0.02973102778196335,0.024693628773093224,0.6315104365348816,0.9797821044921875,0.8952168822288513,0.029672369360923767,0.0246956255286932,0.6325480341911316,0.9798024892807007,0.8958815932273865,0.029695896431803703,0.02477881871163845,0.6317037343978882,0.9798228144645691,0.8967851996421814
ai_036_002_cam_00_frame.0014,train,ai_036_002,14,0.028067057952284813,0.020652253180742264,0.6660665273666382,0.9848989248275757,0.8897721767425537,0.02801704779267311,0.020626449957489967,0.6670328974723816,0.9848989248275757,0.8901894688606262,0.027979642152786255,0.020652059465646744,0.6663309931755066,0.9849090576171875,0.8903376460075378,0.028017111122608185,0.020770162343978882,0.6645609736442566,0.9848734736442566,0.8907380700111389
ai_036_002_cam_00_frame.0028,train,ai_036_002,28,0.012042585760354996,0.010687746107578278,0.757080078125,0.994873046875,0.7459229230880737,0.012006057426333427,0.010645071044564247,0.7589010000228882,0.9948272705078125,0.7471941113471985,0.012040071189403534,0.010663555935025215,0.758026123046875,0.9948222041130066,0.750930905342102,0.012188252061605453,0.010790759697556496,0.750732421875,0.9948679804801941,0.7533119916915894
ai_036_002_cam_00_frame.0042,train,ai_036_002,42,0.011011222377419472,0.009058039635419846,0.7656453847885132,0.9980265498161316,0.8225449919700623,0.010941061191260815,0.00898602232336998,0.7689310908317566,0.9980418086051941,0.8247041702270508,0.010932992212474346,0.0089785847812891,0.7706298828125,0.9981638789176941,0.8295644521713257,0.011047485284507275,0.009084545075893402,0.7642619013786316,0.9982096552848816,0.8310658931732178
ai_036_002_cam_00_frame.0057,train,ai_036_002,57,0.010687008500099182,0.008038755506277084,0.7919515371322632,0.9991404414176941,0.8721262812614441,0.010582949966192245,0.00796101801097393,0.7967529296875,0.9991404414176941,0.8719127178192139,0.010532906278967857,0.008012458682060242,0.7980906367301941,0.9991455078125,0.8719489574432373,0.010702777653932571,0.008287305943667889,0.7901102900505066,0.9991506338119507,0.872682511806488
ai_036_002_cam_00_frame.0071,train,ai_036_002,71,0.014900163747370243,0.01262588519603014,0.743645966053009,0.9923960566520691,0.8183152079582214,0.014881087467074394,0.012615181505680084,0.7435493469238281,0.9924061894416809,0.8190518617630005,0.014924210496246815,0.01267456915229559,0.7392361760139465,0.9923960566520691,0.8221325874328613,0.01504979282617569,0.012808947823941708,0.7292823195457458,0.9923807978630066,0.8246510028839111
