id,split,scene,frame,k0_point_rel,k0_depth_rel,k0_depth_delta_1.01,k0_depth_delta_1.25,k0_boundary_f1,k1_point_rel,k1_depth_rel,k1_depth_delta_1.01,k1_depth_delta_1.25,k1_boundary_f1,k3_point_rel,k3_depth_rel,k3_depth_delta_1.01,k3_depth_delta_1.25,k3_boundary_f1,k5_point_rel,k5_depth_rel,k5_depth_delta_1.01,k5_depth_delta_1.25,k5_boundary_f1
ai_001_001_cam_00_frame.0000,train,ai_001_001,0,0.019033344462513924,0.01733360067009926,0.5545603632926941,0.9998931884765625,0.8451493382453918,0.015885015949606895,0.014471601694822311,0.490753173828125,0.9999237060546875,0.8360448479652405,0.02603578194975853,0.02327767387032509,0.2854207456111908,0.9995219111442566,0.788185179233551,0.038195110857486725,0.034134961664676666,0.2365315854549408,0.996002197265625,0.7578492164611816
ai_001_001_cam_00_frame.0006,train,ai_001_001,6,0.022681696340441704,0.018773343414068222,0.4241587519645691,0.9996083974838257,0.8874740600585938,0.02319902740418911,0.01914072223007679,0.4074554443359375,0.9995880126953125,0.8867220878601074,0.032664332538843155,0.02754412218928337,0.28662109375,0.9995321035385132,0.8624109029769897,0.044706642627716064,0.03817888721823692,0.1937459409236908,0.9994659423828125,0.8199314475059509
ai_001_001_cam_00_frame.0013,train,ai_001_001,13,0.010531919077038765,0.009407821111381054,0.69219970703125,0.9989980459213257,0.856866180896759,0.010706084780395031,0.00931278895586729,0.710723876953125,0.9989725947380066,0.8241339325904846,0.021739937365055084,0.018604297190904617,0.4214579463005066,0.9989166259765625,0.6819955110549927,0.03905048221349716,0.031658414751291275,0.1613871306180954,0.9988912343978882,0.6333326101303101
ai_001_001_cam_00_frame.0019,train,ai_001_001,19,0.01250222697854042,0.011619525030255318,0.6942495107650757,0.9992574453353882,0.8980407118797302,0.014351647347211838,0.013172568753361702,0.5543975830078125,0.9994405508041382,0.896388590335846,0.02384362183511257,0.02119586616754532,0.3035481870174408,0.9995371699333191,0.8943597674369812,0.03616662323474884,0.03231382369995117,0.2586771845817566,0.99957275390625,0.8796821236610413
ai_001_001_cam_00_frame.0026,train,ai_001_001,26,0.013128489255905151,0.011580700986087322,0.6790924072265625,0.9925944209098816,0.899315595626831,0.011302094906568527,0.01015915721654892,0.7824605703353882,0.999267578125,0.8958485126495361,0.015306971967220306,0.013853736221790314,0.5444082021713257,0.9997100830078125,0.8767670392990112,0.0206088125705719,0.018705349415540695,0.3597819209098816,0.9997609853744507,0.8595924973487854
ai_001_001_cam_00_frame.0032,train,ai_001_001,32,0.043592147529125214,0.03140924498438835,0.2020518034696579,0.9853414297103882,0.9159255623817444,0.04873120039701462,0.03252077102661133,0.1483510434627533,0.9865163564682007,0.9159777760505676,0.06363090127706528,0.03884926438331604,0.1766459196805954,0.9903157949447632,0.9075798392295837,0.08231382071971893,0.049596380442380905,0.1878662109375,0.9883524775505066,0.8642334342002869
ai_001_001_cam_00_frame.0040,train,ai_001_001,40,0.024814099073410034,0.020638488233089447,0.4336954951286316,0.9977671504020691,0.7952151298522949,0.02235693298280239,0.012469647452235222,0.5406494140625,0.9976806640625,0.8213419914245605,0.051783643662929535,0.027258366346359253,0.3186798095703125,0.9976298213005066,0.8238640427589417,0.1102561354637146,0.08226381242275238,0.101348876953125,0.887786865234375,0.1632653772830963
ai_001_001_cam_00_frame.0046,train,ai_001_001,46,0.01680442877113819,0.013806235045194626,0.6461029052734375,0.9971262812614441,0.8222308158874512,0.020875461399555206,0.016038255766034126,0.5496928095817566,0.9967753291130066,0.8482156991958618,0.03716829791665077,0.02858903259038925,0.1717631071805954,0.9961141347885132,0.8744316101074219,0.05496726557612419,0.04254480451345444,0.0811665877699852,0.9952647089958191,0.8703171610832214
ai_001_001_cam_00_frame.0053,train,ai_001_001,53,0.00888412818312645,0.007884174585342407,0.7574310302734375,0.9993947744369507,0.9059992432594299,0.00801640935242176,0.007064306177198887,0.7901153564453125,0.9993388056755066,0.9084511399269104,0.014776553027331829,0.013232032768428326,0.4581197202205658,0.9993184804916382,0.8957586884498596,0.02269439771771431,0.020658282563090324,0.2634786069393158,0.9992777705192566,0.8745602965354919
ai_001_001_cam_00_frame.0059,train,ai_001_001,59,0.015483522787690163,0.01252042781561613,0.583709716796875,0.9997609853744507,0.7671406269073486,0.015782726928591728,0.01277124509215355,0.52423095703125,0.9997609853744507,0.7884873151779175,0.022468289360404015,0.018112102523446083,0.3504130244255066,0.9997813105583191,0.7890011072158813,0.033464059233665466,0.027849389240145683,0.2085774838924408,0.9998372793197632,0.7869090437889099
