id,split,scene,frame,selection_mode,selection_score,crop_x0,crop_y0,crop_x1,crop_y1,fine_pixels,k0_point_rel,k3_point_rel,k0_depth_rel,k3_depth_rel,point_rel_reduction,depth_rel_reduction
ai_036_002_cam_00_frame.0040,train,ai_036_002,40,improvement,2.6933657145189875,224,0,416,192,33267,0.050185274332761765,0.03541840240359306,0.04799538850784302,0.03220964968204498,0.29424710984450364,0.32890115731052905
ai_048_001_cam_00_frame.0046,test,ai_048_001,46,structure,35036.0,256,128,448,320,35036,0.07648567110300064,0.07865848392248154,0.07375971227884293,0.07507695257663727,-0.02840810295767482,-0.017858533569309776
