step,loss,grad_norm,k1/global,k1/local,k1/edge,k2/global,k2/local,k2/edge,k3/global,k3/local,k3/edge
24,0.13490935415029526,0.7053655385971069,0.02354469057172537,0.020051607862114906,0.0006057927967049181,0.023544800467789173,0.018868918530642986,0.0006063499022275209,0.023544650059193373,0.018078004010021687,0.00060702720656991
25,0.1450754813849926,1.2240344285964966,0.027998744510114193,0.019003329798579216,0.0005193016258999705,0.027989468537271023,0.019222802948206663,0.00051978969713673,0.027980155311524868,0.01664320006966591,0.000520354398759082
26,0.08292004838585854,0.629149854183197,0.01604744652286172,0.010707070119678974,0.0003673333994811401,0.01604108139872551,0.010509339161217213,0.00036821106914430857,0.01603479078039527,0.009160831104964018,0.0003693272592499852
27,0.08896004781126976,0.9146307110786438,0.01591069996356964,0.012394286692142487,0.0004851721168961376,0.015916117001324892,0.011408216319978237,0.0004859566397499293,0.015921642538160086,0.011577127501368523,0.00048685958608984947
28,0.42147428542375565,0.8525775074958801,0.1016499144025147,0.05573432706296444,0.000945410443819128,0.10164081491529942,0.025105806533247232,0.000945898937061429,0.1016540820710361,0.024338499642908573,0.0009464082831982523
29,0.5727838780730963,0.6019937992095947,0.13410803629085422,0.07070186384953558,0.0009047998755704612,0.13408204773440957,0.026980973314493895,0.0009050213411683217,0.13408537302166224,0.06196525786072016,0.0009052489185705781
30,0.14045241475105286,0.3232564926147461,0.024617362767457962,0.020052611362189054,0.0005074572109151632,0.024614441208541393,0.01869816519320011,0.0005082294665044174,0.024611511267721653,0.021759504918009043,0.0005090172926429659
31,0.1231887936592102,0.8581088781356812,0.027244368568062782,0.012426140252500772,0.0003551074187271297,0.02723844302818179,0.011515988735482097,0.0003555900475475937,0.027232553344219923,0.01326396781951189,0.0003561358025763184
32,0.07751890644431114,0.3556777834892273,0.012508904561400414,0.011793802492320538,0.00045443439739756286,0.0125080281868577,0.01154738711193204,0.0004548673750832677,0.012507123406976461,0.011194839142262936,0.0004554040788207203
33,0.15146556496620178,0.6565370559692383,0.027162551879882812,0.020895692985504866,0.0006710562738589942,0.02716241031885147,0.020698510110378265,0.0006716251955367625,0.027162362821400166,0.020324590615928173,0.0006721800018567592
34,0.10497783869504929,0.7009798288345337,0.020594527013599873,0.01203002268448472,0.0005254235438769683,0.020596640184521675,0.012141820974647999,0.0005260182806523517,0.020591570995748043,0.012711060233414173,0.0005266076768748462
35,0.07577766105532646,1.0413974523544312,0.015580425038933754,0.008724788203835487,0.00030667675309814513,0.015572723932564259,0.009194636484608054,0.0003072541003348306,0.015565008390694857,0.007452766411006451,0.00030789803713560104
36,0.13363318145275116,0.5722061991691589,0.027796552050858736,0.013710428960621357,0.00042561074951663613,0.027797093149274588,0.013309463392943144,0.00042624305933713913,0.027797747869044542,0.018106927163898945,0.0004268891643732786
37,0.11388559266924858,0.8736627697944641,0.02063198108226061,0.014823848847299814,0.0005589970241999254,0.020635847002267838,0.01564866490662098,0.0005594877002295107,0.020639938302338123,0.014791010413318872,0.0005600898002739996
38,0.1138230711221695,0.47817742824554443,0.024890078231692314,0.010335487313568592,0.00048185104969888926,0.024888678453862667,0.010837257839739323,0.00048237445298582315,0.02488729264587164,0.012195723596960306,0.00048291170969605446
39,0.08741913735866547,0.5243957042694092,0.014788177330046892,0.01236000470817089,0.00043885334162041545,0.014781005214899778,0.0124095412902534,0.00043969828402623534,0.014773808419704437,0.013030121568590403,0.0004405683575896546
40,0.13120150566101074,0.677261233329773,0.022194557823240757,0.02057426213286817,0.00044857311877422035,0.022187703289091587,0.017708327155560255,0.0004492710722843185,0.02218088461086154,0.02096433495171368,0.000450015373644419
41,0.14156024158000946,0.9695408344268799,0.01730662491172552,0.027925495989620686,0.0005563086888287216,0.017313667573034763,0.027595678344368935,0.0005574272654484957,0.017321082763373852,0.027408629190176725,0.000558531261049211
42,0.07113512046635151,0.8746528029441833,0.012675119563937187,0.009355128044262528,0.00046887763892300427,0.012681087013334036,0.009042909136041999,0.00046992336865514517,0.012687092646956444,0.009054658468812704,0.00047098114737309515
43,0.08332350850105286,0.47878921031951904,0.01774609601125121,0.009268976515159011,0.00036177554284222424,0.017738008871674538,0.008203891571611166,0.00036253030702937394,0.01772997062653303,0.008286322001367807,0.0003632542211562395
44,0.07527866587042809,0.6749789118766785,0.013848000206053257,0.009269784670323133,0.00032571141491644084,0.01384113566018641,0.010371323674917221,0.0003261632809881121,0.013834219193086028,0.0102000180631876,0.0003266709536546841
45,0.4698910880833864,0.5763348937034607,0.10253785736858845,0.06866397894918919,0.0008743009530007839,0.10253259586170316,0.05988563457503915,0.0008750039269216359,0.10252729430794716,0.023243614938110113,0.0008757210744079202
46,0.045350223779678345,0.7335312366485596,0.007610911736264825,0.006422572536394,0.0003638969792518765,0.0076012390200048685,0.0061392392963171005,0.00036508387711364776,0.00759165221825242,0.005603809375315905,0.00036621923209168017
47,0.06407840736210346,1.0761886835098267,0.01262787845917046,0.007389637874439359,0.0002972764050355181,0.012631679186597466,0.007408232893794775,0.00029892609745729715,0.012635468738153577,0.00779836205765605,0.00030058501579333097
48,0.1402379795908928,0.6460762619972229,0.018609879538416862,0.027002384886145592,0.0006155039300210774,0.018611733801662922,0.023950296454131603,0.000616158897173591,0.018613798543810844,0.02605573646724224,0.0006168734980747104
49,0.06793911755084991,1.0833395719528198,0.01084183994680643,0.010210431180894375,0.00037530617555603385,0.010831521824002266,0.010868129786103964,0.0003761337138712406,0.0108214789070189,0.00985210994258523,0.0003769610484596342
50,0.04235522821545601,0.8457620143890381,0.0065973917953670025,0.006108446745201945,0.00033902449649758637,0.00659736362285912,0.006334375939331949,0.0003403002774575725,0.00659757643006742,0.006036975886672735,0.00034144980600103736
51,0.4496444836258888,0.8985459208488464,0.10607757745310664,0.026028151623904705,0.001003295968985185,0.10607855534180999,0.02637388976290822,0.0010040052147815004,0.10607965989038348,0.06695886515080929,0.0010046409879578277
52,0.11309559643268585,0.803279459476471,0.02159823663532734,0.015209672041237354,0.00047504043322987854,0.02159163076430559,0.013487142976373434,0.0004758631985168904,0.021584970876574516,0.013913465198129416,0.0004767163918586448
53,0.059551943093538284,1.0621130466461182,0.00917896069586277,0.010198771022260189,0.0003396982210688293,0.00918465107679367,0.010214228881523013,0.0003413478407310322,0.00919057335704565,0.007489799754694104,0.0003426941839279607
54,0.07745437324047089,0.7295721769332886,0.014772904105484486,0.009021986275911331,0.0003512678958941251,0.01476399414241314,0.008968960959464312,0.00035206454049330205,0.014755223412066698,0.010946719907224178,0.0003528138913679868
55,0.14340025559067726,1.1995302438735962,0.02750030718743801,0.017333718948066235,0.0005217654397711158,0.027485739439725876,0.018583344761282206,0.0005224780761636794,0.027472589164972305,0.018755163997411728,0.0005231051181908697
56,0.0442995298653841,0.991012692451477,0.0069291358813643456,0.006341833155602217,0.00035623821895569563,0.00692735961638391,0.00642375135794282,0.0003576487652026117,0.00692571559920907,0.006460574921220541,0.0003589028783608228
57,0.13915139995515347,0.7112470269203186,0.024185845162719488,0.021082879975438118,0.00045711123675573617,0.02417421666905284,0.01920649455860257,0.00045809026050847024,0.024162717163562775,0.020843936130404472,0.00045862715342082083
58,0.07460519671440125,0.5526925921440125,0.012392343254759908,0.01123154815286398,0.0004283071175450459,0.012384389992803335,0.010123803978785872,0.00042931470670737326,0.012376859551295638,0.010945233516395092,0.0004301323788240552
59,0.14878472685813904,0.37137508392333984,0.02954807411879301,0.017253852915018797,0.0005015871574869379,0.02953974436968565,0.01862799935042858,0.0005022656841902062,0.029531093314290047,0.01825697999447584,0.0005028923042118549
60,0.07119500450789928,1.3679089546203613,0.01262995833531022,0.009403840289451182,0.00039980807923711836,0.012619973393157125,0.00892578810453415,0.0004017511964775622,0.012610120931640267,0.010185235412791371,0.00040346174500882626
61,0.06712572649121284,0.9472655057907104,0.010138466255739331,0.011141804978251457,0.00036340809310786426,0.010146061889827251,0.010416415054351091,0.0003650730650406331,0.010153777664527297,0.010749089531600475,0.00036654672294389457
62,0.08209753409028053,0.7647231817245483,0.013189779594540596,0.011839887592941523,0.000458266309578903,0.013182715512812138,0.012649965938180685,0.0004598615050781518,0.013175805564969778,0.012542048934847116,0.00046120595652610064
63,0.07410788163542747,0.6804842352867126,0.014137104153633118,0.008397380588576198,0.00032199700945056975,0.014123732224106789,0.011429848847910762,0.0003236560878576711,0.01411023223772645,0.008027005940675735,0.00032499128428753465
64,0.5745153874158859,0.7447717189788818,0.14077059924602509,0.03526032157242298,0.0011816501209978014,0.14078013226389885,0.03655492514371872,0.0011821324005723,0.14076800644397736,0.06619570963084698,0.0011826432310044765
65,0.11998964101076126,0.531113862991333,0.018957626074552536,0.02271060785278678,0.0004086702683707699,0.018951705656945705,0.024329469073563814,0.00041064560355152935,0.018945786636322737,0.011167910415679216,0.00041231763316318393
66,0.16102983057498932,0.5180752277374268,0.02672208333387971,0.020474137272685766,0.0006149364053271711,0.026720911730080843,0.031669135205447674,0.0006161460769362748,0.026720032561570406,0.02133082551881671,0.0006170961132738739
67,0.10411595553159714,0.7262750864028931,0.019319219049066305,0.013480020221322775,0.0005511718045454472,0.019325434230268,0.012701018247753382,0.0005528167530428618,0.019332002382725477,0.013324563391506672,0.0005544354498852044
68,0.14145058393478394,0.7433446049690247,0.022621171548962593,0.020503719337284565,0.0007463754736818373,0.022612452507019043,0.021536825224757195,0.0007473984151147306,0.022603925317525864,0.022603284567594528,0.0007485259557142854
69,0.05963793955743313,0.4122369885444641,0.009988575940951705,0.008770475629717112,0.00032549715251661837,0.00997704896144569,0.00869161868467927,0.0003263788821641356,0.00996566261164844,0.008328469004482031,0.0003271458263043314
70,0.07443822920322418,1.167653203010559,0.014322719536721706,0.008822270669043064,0.0003690579906105995,0.014298188500106335,0.009244422893971205,0.00037085084477439523,0.01427379623055458,0.009027275955304503,0.0003724803391378373
71,0.07776100188493729,1.3230794668197632,0.014112652745097876,0.010638905223459005,0.00040063259075395763,0.014075760263949633,0.009517401456832886,0.00040207164420280606,0.014038946479558945,0.010553403990343213,0.0004032789001939818
72,0.13575658947229385,1.0269423723220825,0.025334682315587997,0.018145001027733088,0.0005210204690229148,0.025349301286041737,0.018604887649416924,0.0005234522977843881,0.025364301167428493,0.016678839921951294,0.0005254209681879729
73,0.07901118323206902,0.9578626155853271,0.017693422734737396,0.0070759502705186605,0.00035287055652588606,0.01767271338030696,0.007299739168956876,0.0003551978006726131,0.017652258276939392,0.00735488417558372,0.0003574836446205154
74,0.5599966999143362,0.7163240313529968,0.12128651374951005,0.06291345413774252,0.000828544856631197,0.12127667991444468,0.06037148484028876,0.0008306377567350864,0.12126786122098565,0.06291222758591175,0.0008329268894158304
75,0.07957428693771362,0.8139970302581787,0.015608181711286306,0.01248895563185215,0.0003612089203670621,0.01557095255702734,0.008009354583919048,0.0003646216500783339,0.015533765312284231,0.007988893426954746,0.0003677160129882395
76,0.13827595114707947,0.6341139078140259,0.021210696548223495,0.019789105281233788,0.0006419663550332189,0.02120147831737995,0.026340508833527565,0.0006444423925131559,0.021193070337176323,0.02080649696290493,0.0006472375534940511
77,0.19119559228420258,0.44683837890625,0.03997318632900715,0.020275864750146866,0.0006037368439137936,0.039956641383469105,0.019706116057932377,0.0006065070338081568,0.03994009830057621,0.024069630540907383,0.0006082709005568177
78,0.0687347799539566,0.9904623627662659,0.01107576652429998,0.009593323338776827,0.00037233438342809677,0.0110785155557096,0.013015327043831348,0.00037680985406041145,0.011082487180829048,0.008368480717763305,0.0003810752386925742
79,0.10517820343375206,1.001310110092163,0.018103147391229868,0.015156600624322891,0.0005160444998182356,0.018115658778697252,0.014719483442604542,0.0005182982713449746,0.018128130119293928,0.014736235607415438,0.0005203942419029772
80,0.12626886367797852,1.088204026222229,0.0280971834436059,0.012458255514502525,0.0005191521486267447,0.028044166043400764,0.012226007413119078,0.0005213927070144564,0.027994210831820965,0.01119236322119832,0.0005236236174823716
81,0.087525375187397,0.5771547555923462,0.015364521648734808,0.011317832861095667,0.0004789156373590231,0.015332617331296206,0.012935755774378777,0.0004821636393899098,0.01530120987445116,0.011489023454487324,0.00048502434219699353
82,0.07220528274774551,0.5407987833023071,0.011583926156163216,0.010661779902875423,0.0004301966546336189,0.011575313750654459,0.010757103096693754,0.00043231723248027265,0.011567627545446157,0.010871496982872486,0.00043449411168694496
83,0.13325714319944382,0.5083121061325073,0.023085928987711668,0.02319298731163144,0.0004318084102123976,0.02307210909202695,0.019359339959919453,0.0004338380240369588,0.02305836556479335,0.016283342614769936,0.0004356220888439566
84,0.07761329412460327,0.6189318299293518,0.013846001122146845,0.010971160838380456,0.00037876061105635017,0.01384352846071124,0.010099316481500864,0.00038132314512040466,0.013841275125741959,0.010435550007969141,0.0003840309946099296
85,0.09230328351259232,1.5415040254592896,0.018142192624509335,0.011802600231021643,0.00038344122003763914,0.018162683118134737,0.010924419621005654,0.0003880476579070091,0.0181833622045815,0.010434205643832684,0.0003919651499018073
86,0.07631753385066986,0.8457852005958557,0.017032120376825333,0.007224526489153504,0.0003203966625733301,0.01704239845275879,0.007238141726702452,0.0003228037239750847,0.017053030896931887,0.0068543474189937115,0.00032504078990314156
87,0.16753984615206718,0.576734185218811,0.03059830004349351,0.02223084680736065,0.0005755464953836054,0.03058829205110669,0.022912434302270412,0.0005767062539234757,0.03057865845039487,0.023711437825113535,0.0005777184560429305
88,0.05712072178721428,0.9982062578201294,0.008911269251257181,0.008418192621320486,0.0003997388994321227,0.008911226643249393,0.008759190794080496,0.0004028255643788725,0.008911605458706617,0.00837965402752161,0.00040483163320459425
89,0.13849323242902756,1.178758144378662,0.029773611575365067,0.014221510849893093,0.0005345820100046694,0.029734225012362003,0.014250688720494509,0.0005354484892450273,0.02969478629529476,0.014393065590411425,0.0005363064119592309
90,0.08448264189064503,0.6057079434394836,0.014846386853605509,0.011233494617044926,0.0004226557066431269,0.014843479730188847,0.01140807126648724,0.0004237359971739352,0.014841434545814991,0.012225763872265816,0.00042461129487492144
91,0.14452027529478073,0.9370064735412598,0.022923272103071213,0.022287068888545036,0.0007548048160970211,0.022891738452017307,0.021934288553893566,0.0007553616887889802,0.022860437631607056,0.022558650001883507,0.0007560388185083866
92,0.05218585208058357,1.2507482767105103,0.009291979484260082,0.0062875403091311455,0.00032065206323750317,0.009314607363194227,0.0074637108482420444,0.00032209903292823583,0.009337535360828042,0.0066259924788028,0.0003233705792808905
93,0.09258097410202026,1.0237621068954468,0.016075059305876493,0.012320275884121656,0.0004396215663291514,0.016036685090512037,0.012363042216748,0.0004406209773151204,0.015998279210180044,0.014501375146210194,0.00044131968752481043
94,0.06025739014148712,0.554080069065094,0.01081511052325368,0.007786072790622711,0.00030339079967234284,0.010806411039084196,0.00798718398436904,0.0003040191368199885,0.010797751601785421,0.008417208446189761,0.0003045035700779408
95,0.06083645112812519,0.6283094882965088,0.01033724844455719,0.008880603592842817,0.0004089238791493699,0.01033462630584836,0.008494929177686572,0.0004104172403458506,0.010331648401916027,0.007533359806984663,0.0004116674972465262
96,0.08790711499750614,1.214444875717163,0.020773190539330244,0.006553012412041426,0.0003886786143993959,0.020731716882437468,0.0065119636710733175,0.00039100633875932544,0.02069032099097967,0.00795902987010777,0.000392286034184508
97,0.16859885305166245,1.2633594274520874,0.0418406967073679,0.012475916184484959,0.00041266545304097235,0.041810473427176476,0.013313448522239923,0.00041400152986170724,0.04178018867969513,0.01240992289967835,0.0004153847985435277
98,0.06981181912124157,0.79012531042099,0.009398370399139822,0.012963041896000504,0.0005358094931580126,0.009358131675980985,0.011098778108134866,0.0005381244118325412,0.009320007753558457,0.011219605221413076,0.0005395360640250146
99,0.054410822689533234,0.6754753589630127,0.00854088319465518,0.008437263546511531,0.00034464383497834206,0.008514002431184053,0.007878508185967803,0.00034754228545352817,0.008487965213134885,0.008384704822674394,0.00034968843101523817
100,0.05141311511397362,1.059571623802185,0.00950578204356134,0.006504680495709181,0.0003344644792377949,0.009460947941988707,0.006066488102078438,0.00033826561411842704,0.009416424436494708,0.006404772400856018,0.00034077542659360915
101,0.07912273705005646,0.6928558945655823,0.014186151791363955,0.009652726352214813,0.0003947477089241147,0.014147698879241943,0.013010462280362844,0.00039748057315591723,0.014111257623881102,0.00924564665183425,0.0003999698528787121
102,0.11693629436194897,1.2155801057815552,0.01704513654112816,0.01967621361836791,0.0006203665107022971,0.01708910707384348,0.018926563672721386,0.0006219373608473688,0.01713796705007553,0.01959721907041967,0.0006237167399376631
103,0.13497386872768402,0.4068986475467682,0.029146027751266956,0.014775875955820084,0.0004093495663255453,0.029114448465406895,0.01379582891240716,0.0004133419133722782,0.02908321935683489,0.014098976738750935,0.000417180301155895
104,0.41475269943475723,1.5025966167449951,0.10281311254948378,0.024716776330024004,0.0010253345244564116,0.10286551993340254,0.04369777860119939,0.00102808146039024,0.10291849356144667,0.025406439322978258,0.0010302291193511337
105,0.06297209672629833,0.5958170294761658,0.009263845160603523,0.010366200469434261,0.00037503900239244103,0.009233539924025536,0.010168126318603754,0.0003773509670281783,0.009203033056110144,0.010212373454123735,0.0003788545436691493
106,0.10360422730445862,0.7099359035491943,0.016682198271155357,0.0156326862052083,0.0005055944493506104,0.016635562293231487,0.015854015946388245,0.0005091222701594234,0.01658924948424101,0.016102610155940056,0.0005122587317600846
107,0.0750243291258812,0.8466740846633911,0.013957913033664227,0.008767397841438651,0.0003935995191568509,0.013909582979977131,0.009915184462442994,0.00039791468589100987,0.01386175723746419,0.009841008577495813,0.00040135797462426126
108,0.5633093193173409,0.8066815733909607,0.13531017117202282,0.03343175631016493,0.001069108780939132,0.1353217950090766,0.07865312788635492,0.0010710112110245973,0.13465423602610826,0.03308717627078295,0.0010726444888859987
109,0.12298063933849335,1.1639997959136963,0.026111667975783348,0.0130341243930161,0.0005348881823010743,0.02603174466639757,0.013462306931614876,0.0005371615116018802,0.025952177122235298,0.011943107936531305,0.0005393257306423038
110,0.12949349731206894,0.5187626481056213,0.019799055997282267,0.022562291473150253,0.0005552687653107569,0.019752718042582273,0.018502430524677038,0.0005600960575975478,0.019708543084561825,0.022450977936387062,0.0005640045565087348
111,0.09735549613833427,0.49684154987335205,0.01845378614962101,0.01183664659038186,0.00043951638508588076,0.018411987461149693,0.01270107040181756,0.00044283681199885905,0.01837123930454254,0.012271469458937645,0.0004449714324437082
112,0.09285728633403778,0.7486311793327332,0.013693819753825665,0.016513042617589235,0.0005420631932793185,0.01369878789409995,0.014575778972357512,0.0005464666610350832,0.013705624733120203,0.014114773366600275,0.000550334807485342
113,0.06322500109672546,1.1154035329818726,0.012884646654129028,0.006803585682064295,0.0003282772522652522,0.0128887421451509,0.006347039248794317,0.00033497776894364506,0.012896068627014756,0.007386759156361222,0.0003412853111512959
114,0.08480191603302956,1.0594518184661865,0.016084644943475723,0.010786625556647778,0.00044742628233507276,0.01610708422958851,0.009498810861259699,0.00045191176468506455,0.016131725162267685,0.010772166308015585,0.00045587646309286356
115,0.09689521044492722,0.6723852157592773,0.020057490561157465,0.00580018968321383,0.00028640990785788745,0.020005746744573116,0.00525349285453558,0.00029110988543834537,0.019955170340836048,0.02233191695995629,0.0002952804061351344
116,0.07562047243118286,0.9640283584594727,0.01617757137864828,0.0073119779117405415,0.0003689958975883201,0.016132808988913894,0.007879538228735328,0.0003754836361622438,0.01608998514711857,0.007529905764386058,0.00038019189378246665
117,0.1083342432975769,1.8654862642288208,0.026229413226246834,0.008902880363166332,0.00038484891410917044,0.026093384250998497,0.00817222916521132,0.00038873097219038755,0.025957513600587845,0.00831615854986012,0.0003920872404705733
118,0.12284155562520027,0.8936090469360352,0.020125324837863445,0.019076249562203884,0.0005313327419571579,0.02005899278447032,0.01867573382332921,0.0005338424816727638,0.01999492198228836,0.01850486034527421,0.0005361927615012974
119,0.05650860071182251,0.7231531739234924,0.009285789914429188,0.007839747937396169,0.0003910167433787137,0.009253265801817179,0.008203273173421621,0.00039676722371950746,0.009222707245498896,0.007945411838591099,0.00040181673830375075
120,0.16216468065977097,1.5062949657440186,0.030547384172677994,0.021753704641014338,0.0006065431225579232,0.03044581413269043,0.01892601978033781,0.0006092547555454075,0.03034549206495285,0.022835344076156616,0.0006119334721006453
121,0.09600445255637169,0.9109267592430115,0.017902252729982138,0.011857353616505861,0.0004262432630639523,0.01786312274634838,0.01293119415640831,0.0004313069221097976,0.017827085219323635,0.012446039356291294,0.000436799309682101
122,0.11568068340420723,1.6872090101242065,0.016440563835203648,0.0182341649197042,0.000601202598772943,0.016535955015569925,0.02029695361852646,0.0006035728438291699,0.016637460328638554,0.020289927255362272,0.0006066390196792781
123,0.39556651562452316,0.645979106426239,0.10449236817657948,0.02325726207345724,0.0009907331259455532,0.10448515927419066,0.023252002196386456,0.0009930928936228156,0.10447842022404075,0.023686130065470934,0.0009949689556378871
124,0.09852195903658867,0.39628511667251587,0.015719774644821882,0.01570746209472418,0.0005485286237671971,0.01567475078627467,0.013878158992156386,0.0005527195462491363,0.015634659677743912,0.015274159144610167,0.000557000923436135
125,0.21453910320997238,0.5112884640693665,0.0332404263317585,0.026237275451421738,0.0007270912174135447,0.0332026369869709,0.03942128922790289,0.0007302001467905939,0.03316659387201071,0.04050719738006592,0.0007336306443903595
126,0.10953444615006447,0.8120840787887573,0.020109754987061024,0.01431239116936922,0.00047539532533846796,0.02007617149502039,0.014687966089695692,0.0004800152237294242,0.020044095814228058,0.014544299803674221,0.0004845303774345666
127,0.11986811831593513,0.37697285413742065,0.01997142913751304,0.018619060516357422,0.0005028564482927322,0.019964881474152207,0.01638785097748041,0.000504597497638315,0.01996100740507245,0.018910821061581373,0.0005058131355326623
128,0.06498943269252777,0.8744384050369263,0.011084494646638632,0.010946030728518963,0.0003868370404234156,0.011083997320383787,0.007927010534331203,0.0003938373120035976,0.011086776852607727,0.008139796322211623,0.00039965673931874335
129,0.07866441085934639,1.2315199375152588,0.013170136138796806,0.011879596393555403,0.00043062696931883693,0.013206833973526955,0.010409204056486487,0.00043678205111064017,0.013245679903775454,0.011511495802551508,0.00044295685074757785
130,0.14583250135183334,1.6951838731765747,0.02928602322936058,0.017699352465569973,0.0005137881089467555,0.029154540970921516,0.017718299757689238,0.0005173383688088506,0.029024796560406685,0.016741415485739708,0.0005208919465076178
131,0.37968357279896736,1.094770908355713,0.09428707673214376,0.03296859504189342,0.0008788286068011075,0.09430464939214289,0.019235093146562576,0.0008826410630717874,0.09432508680038154,0.03397492750082165,0.0008855685009621084
132,0.056439109146595,0.6983821988105774,0.011652057524770498,0.00565706891939044,0.0002642905164975673,0.011641708202660084,0.006482124095782638,0.0002673333074199036,0.011631158646196127,0.006166727980598807,0.0002704420985537581
133,0.13089286163449287,0.4014239013195038,0.023210488259792328,0.025175994262099266,0.0004930454888381064,0.02318474091589451,0.015092303976416588,0.0004962039238307625,0.023159177973866463,0.015113926958292723,0.0004998072108719498
