step,stage,loss,base_loss,refined_loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/global,base/k1/local,base/k1/edge,refined/k1/global,refined/k1/local,refined/k1/edge,refined/k2/global,refined/k2/local,refined/k2/edge,refined/k3/global,refined/k3/local,refined/k3/edge
33,detached,0.16322967410087585,0.03901369869709015,0.1242159828543663,0.4283032715320587,2e-05,1e-05,0.0,0.01982910931110382,0.018345963209867477,0.0008386280387639999,0.019807012751698494,0.01921890303492546,0.0008417392382398248,0.019793227314949036,0.01811133697628975,0.0008485858561471105,0.01978602446615696,0.024952447041869164,0.0008567068725824356
34,detached,0.16778598725795746,0.04549483582377434,0.12229114770889282,0.4930824041366577,2e-05,1e-05,0.0,0.019137945026159286,0.025519898161292076,0.0008369962451979518,0.019117873162031174,0.024804290384054184,0.0008400748483836651,0.019108029082417488,0.017901109531521797,0.0008462680270895362,0.019105130806565285,0.019713975489139557,0.0008543992880731821
35,detached,0.16333450376987457,0.043675824999809265,0.11965867877006531,0.5421299934387207,2e-05,1e-05,0.0,0.018851587548851967,0.02398882992565632,0.0008354063029401004,0.018839111551642418,0.024577105417847633,0.0008385613327845931,0.018834302201867104,0.017889216542243958,0.0008449911838397384,0.018834857270121574,0.018147138878703117,0.0008533882792107761
36,detached,0.16304707527160645,0.04489028826355934,0.1181567907333374,0.5440671443939209,2e-05,1e-05,0.0,0.018507983535528183,0.025549449026584625,0.0008328573312610388,0.018501708284020424,0.023872338235378265,0.0008363232482224703,0.01850045658648014,0.019906608387827873,0.0008429193403571844,0.01850360818207264,0.01634155586361885,0.0008512786007486284
37,detached,0.1561882197856903,0.04049599915742874,0.11569222062826157,0.5239338874816895,2e-05,1e-05,0.0,0.01799190789461136,0.021674420684576035,0.000829670112580061,0.017987994477152824,0.022716786712408066,0.0008329295087605715,0.017987990751862526,0.019836897030472755,0.0008391719311475754,0.017992287874221802,0.01665155030786991,0.000846617273055017
38,detached,0.1478884518146515,0.034322693943977356,0.11356576532125473,0.46524569392204285,2e-05,1e-05,0.0,0.017468294128775597,0.01602756977081299,0.0008268277742899954,0.01746358349919319,0.017749808728694916,0.0008300382760353386,0.0174618698656559,0.023532835766673088,0.0008354269666597247,0.017463678494095802,0.017386222258210182,0.0008423085091635585
39,detached,0.1362185776233673,0.03398760408163071,0.1022309735417366,0.41962680220603943,2e-05,1e-05,0.0,0.017130888998508453,0.016032500192523003,0.0008242112817242742,0.01711992733180523,0.015528536401689053,0.0008269570535048842,0.01711290515959263,0.01655239425599575,0.0008323442307300866,0.017109520733356476,0.016310211271047592,0.0008381807710975409
40,detached,0.14832888543605804,0.03478938713669777,0.11353950202465057,0.45025596022605896,2e-05,1e-05,0.0,0.01692974381148815,0.017037099227309227,0.0008225451456382871,0.016912030056118965,0.021373989060521126,0.0008245557546615601,0.016898635774850845,0.022526348009705544,0.0008289414690807462,0.016887996345758438,0.01645222306251526,0.0008347800467163324
41,detached,0.13394346833229065,0.032026536762714386,0.10191692411899567,0.5536269545555115,2e-05,1e-05,0.0,0.016565049067139626,0.014639146625995636,0.0008223404875025153,0.01654556579887867,0.017988547682762146,0.0008235752466134727,0.01652989163994789,0.016161523759365082,0.0008274773717857897,0.016516324132680893,0.01569221541285515,0.0008318013278767467
42,detached,0.1410331279039383,0.032145366072654724,0.10888776183128357,0.5187559723854065,2e-05,1e-05,0.0,0.015988733619451523,0.015333705581724644,0.0008229290833696723,0.01597140170633793,0.021783657371997833,0.000823889160528779,0.015958009287714958,0.020903469994664192,0.0008268097299151123,0.015946153551340103,0.015844004228711128,0.0008303670329041779
43,detached,0.13636362552642822,0.030597247183322906,0.10576638579368591,0.546577513217926,2e-05,1e-05,0.0,0.015377826057374477,0.014395414851605892,0.0008240056340582669,0.015364137478172779,0.015762142837047577,0.000824709190055728,0.015353177674114704,0.021167505532503128,0.0008274288848042488,0.015344249084591866,0.02029239572584629,0.000830636010505259
44,detached,0.13596300780773163,0.03621227666735649,0.09975073486566544,0.4773596227169037,2e-05,1e-05,0.0,0.014927299693226814,0.02046096883714199,0.0008240064489655197,0.014917973428964615,0.02137434110045433,0.0008247553487308323,0.014910591766238213,0.0156572088599205,0.000827134121209383,0.014904771000146866,0.0155031718313694,0.0008307864773087204
45,detached,0.1293044090270996,0.031107641756534576,0.09819677472114563,0.44441601634025574,2e-05,1e-05,0.0,0.014621097594499588,0.01566227152943611,0.0008242735639214516,0.014614520594477654,0.01507648080587387,0.0008251167600974441,0.014610194601118565,0.022125637158751488,0.0008269842946901917,0.014607684686779976,0.014680035412311554,0.0008301165653392673
46,detached,0.12577210366725922,0.02956327423453331,0.09620882570743561,0.4705977439880371,2e-05,1e-05,0.0,0.01431294996291399,0.014427796006202698,0.0008225296041928232,0.014312250539660454,0.015824979171156883,0.000823444570414722,0.014314323663711548,0.014673617668449879,0.0008259822498075664,0.01431837398558855,0.020286809653043747,0.0008290439727716148
47,detached,0.13578353822231293,0.03468378260731697,0.10109975188970566,0.5722265243530273,2e-05,1e-05,0.0,0.014044069685041904,0.019819410517811775,0.0008203003089874983,0.014044038020074368,0.021514680236577988,0.0008208408253267407,0.014046051539480686,0.014221962541341782,0.0008228806545957923,0.014050249010324478,0.020753484219312668,0.0008255618158727884
48,detached,0.12931902706623077,0.035433053970336914,0.09388597309589386,0.5402974486351013,2e-05,1e-05,0.0,0.013776148669421673,0.02083706296980381,0.0008198425639420748,0.013774368911981583,0.021045256406068802,0.000820248736999929,0.013774414546787739,0.014097096398472786,0.0008220135932788253,0.013775999657809734,0.014951895922422409,0.000824672169983387
49,detached,0.12974150478839874,0.029562031850218773,0.10017947852611542,0.5743942856788635,2e-05,1e-05,0.0,0.013477731496095657,0.01526290737092495,0.0008213932160288095,0.013473459519445896,0.02043437585234642,0.0008214397821575403,0.01347174122929573,0.021156776696443558,0.0008228724473156035,0.013471545651555061,0.015702197328209877,0.0008250699611380696
50,detached,0.1254042237997055,0.03465643152594566,0.09074779599905014,0.46277639269828796,2e-05,1e-05,0.0,0.013140716589987278,0.020693395286798477,0.000822321220766753,0.013133914209902287,0.01962822489440441,0.0008222471224144101,0.013129431754350662,0.014933379366993904,0.000823786947876215,0.01312597282230854,0.014325190335512161,0.0008256490109488368
51,detached,0.11811993271112442,0.028177490457892418,0.08994244039058685,0.4064455032348633,2e-05,1e-05,0.0,0.012725645676255226,0.014627483673393726,0.0008243609336204827,0.012718304991722107,0.0206253994256258,0.0008239431772381067,0.012712135910987854,0.014531411230564117,0.0008251469116657972,0.01270843856036663,0.014170827344059944,0.0008268362144008279
52,detached,0.1183931976556778,0.027942748740315437,0.09045045077800751,0.42189037799835205,2e-05,1e-05,0.0,0.012382805347442627,0.01473564375191927,0.0008242998737841845,0.01237665768712759,0.015413322485983372,0.0008238567970693111,0.012372282333672047,0.021270332857966423,0.0008242891635745764,0.01236982923001051,0.014174339361488819,0.0008255410939455032
53,detached,0.1238003820180893,0.03238251432776451,0.09141786396503448,0.5264529585838318,2e-05,1e-05,0.0,0.012119506485760212,0.01944049447774887,0.0008225149940699339,0.012114550918340683,0.019392285495996475,0.000822021160274744,0.012111380696296692,0.018684765323996544,0.0008227650541812181,0.012108991853892803,0.01453673467040062,0.0008243649499490857
54,detached,0.11145453155040741,0.02688639983534813,0.08456812798976898,0.4514141380786896,2e-05,1e-05,0.0,0.01177742425352335,0.014286981895565987,0.0008219932205975056,0.011771510355174541,0.01366923563182354,0.0008214048575609922,0.011767590418457985,0.014887399971485138,0.0008222949109040201,0.011765005998313427,0.018239591270685196,0.0008240984170697629
55,detached,0.11583171784877777,0.032040491700172424,0.08379122614860535,0.3997417986392975,2e-05,1e-05,0.0,0.011448829434812069,0.01977168209850788,0.0008199817966669798,0.011441928334534168,0.019370466470718384,0.0008194118272513151,0.01143654901534319,0.013687707483768463,0.0008203184697777033,0.011432954110205173,0.013960122130811214,0.0008217729046009481
56,detached,0.11836239695549011,0.030630219727754593,0.08773218095302582,0.33807316422462463,2e-05,1e-05,0.0,0.011064284481108189,0.01874655671417713,0.0008193766698241234,0.011057176627218723,0.013954809866845608,0.0008188238134607673,0.011052661575376987,0.01864859275519848,0.0008198112482205033,0.01104770414531231,0.019511012360453606,0.0008215833222493529
57,detached,0.10651987791061401,0.02549755573272705,0.08102232217788696,0.352751761674881,2e-05,1e-05,0.0,0.010645369067788124,0.014032137580215931,0.0008200490265153348,0.010639135725796223,0.013463839888572693,0.0008191766683012247,0.010635003447532654,0.019052447751164436,0.0008199618314392865,0.010632501915097237,0.01413862407207489,0.0008216367568820715
58,detached,0.1099592074751854,0.024801993742585182,0.08515721559524536,0.42850804328918457,2e-05,1e-05,0.0,0.010241450741887093,0.013740789145231247,0.0008197538554668427,0.010236899368464947,0.013759327121078968,0.0008190867956727743,0.010234302841126919,0.018571525812149048,0.0008201324380934238,0.010233204811811447,0.019660567864775658,0.0008221719181165099
59,detached,0.11311408877372742,0.03007199428975582,0.08304209262132645,0.449705570936203,2e-05,1e-05,0.0,0.009858294390141964,0.019395390525460243,0.0008183108875527978,0.009853011928498745,0.013336035422980785,0.0008178949356079102,0.009849031455814838,0.019010504707694054,0.0008190819644369185,0.009847350418567657,0.01868780516088009,0.0008213764522224665
60,detached,0.1111181303858757,0.0286621805280447,0.08245594799518585,0.2912917733192444,2e-05,1e-05,0.0,0.009485668502748013,0.01835852488875389,0.0008179863216355443,0.009480223059654236,0.013480201363563538,0.0008172354428097606,0.009476817212998867,0.019120603799819946,0.0008188866777345538,0.009475459344685078,0.018965475261211395,0.000821042456664145
61,detached,0.09629814326763153,0.02370634861290455,0.07259179651737213,0.6021556258201599,2e-05,1e-05,0.0,0.009279218502342701,0.013609695248305798,0.0008174349786713719,0.009277019649744034,0.014499202370643616,0.0008171359077095985,0.009277055971324444,0.014265360310673714,0.0008187835337594151,0.009279538877308369,0.013536522164940834,0.000821176334284246
62,detached,0.10379202663898468,0.028764931485056877,0.07502709329128265,0.3967304527759552,2e-05,1e-05,0.0,0.009044037200510502,0.01890762336552143,0.0008132705697789788,0.009038720279932022,0.013624684885144234,0.0008130177156999707,0.009036150760948658,0.018705056980252266,0.0008144089370034635,0.00903592724353075,0.013142429292201996,0.0008167027845047414
63,detached,0.11172056198120117,0.02819509617984295,0.08352546393871307,0.5280942320823669,2e-05,1e-05,0.0,0.008947432041168213,0.018437471240758896,0.0008101933635771275,0.008941826410591602,0.017988622188568115,0.0008099598344415426,0.008939087390899658,0.017825685441493988,0.0008114438969641924,0.008938559330999851,0.01845601201057434,0.0008142709266394377
64,detached,0.1044737845659256,0.02722051553428173,0.07725326716899872,0.5211437344551086,2e-05,1e-05,0.0,0.008703530766069889,0.01770779676735401,0.0008091868949122727,0.008700335398316383,0.012893143109977245,0.0008082623826339841,0.00870015099644661,0.01754261553287506,0.0008098681573756039,0.008701933547854424,0.018284818157553673,0.0008121394203044474
65,detached,0.09908054769039154,0.022240178659558296,0.0768403708934784,0.6966344714164734,2e-05,1e-05,0.0,0.00860752072185278,0.012823941186070442,0.0008087168680503964,0.008608042262494564,0.01752881146967411,0.0008079529507085681,0.00861108023673296,0.018137214705348015,0.0008090120973065495,0.00861580204218626,0.012911446392536163,0.0008110055350698531
66,detached,0.09746045619249344,0.026274606585502625,0.07118584960699081,0.29818686842918396,2e-05,1e-05,0.0,0.008444408886134624,0.01702527329325676,0.0008049227762967348,0.008438748307526112,0.013359785079956055,0.0008039601380005479,0.008435473777353764,0.01760232262313366,0.0008050213800743222,0.008434195071458817,0.01249965000897646,0.0008066921145655215
67,detached,0.09196079522371292,0.022020988166332245,0.06993980705738068,0.3679351806640625,2e-05,1e-05,0.0,0.008454770781099796,0.012764106504619122,0.0008021116955205798,0.008447036147117615,0.01705547235906124,0.0008010973106138408,0.008441603742539883,0.012949089519679546,0.000802083988673985,0.008437869139015675,0.012201227247714996,0.0008043299894779921
68,detached,0.10214449465274811,0.026923393830657005,0.07522109895944595,0.42042890191078186,2e-05,1e-05,0.0,0.008377724327147007,0.017746150493621826,0.0007995198247954249,0.008371079340577126,0.012703427113592625,0.000798730063252151,0.008366146124899387,0.017447877675294876,0.0007995142368599772,0.008362916298210621,0.01756984367966652,0.0008015644270926714
69,detached,0.09687342494726181,0.022067656740546227,0.07480576634407043,0.49977225065231323,2e-05,1e-05,0.0,0.008272879756987095,0.012995314784348011,0.0007994621992111206,0.00826964806765318,0.01767246052622795,0.0007981506641954184,0.008268413133919239,0.01717713102698326,0.0007987974095158279,0.008268781937658787,0.012751671485602856,0.0008007079595699906
70,detached,0.09583917260169983,0.02169978991150856,0.07413938641548157,0.3487628698348999,2e-05,1e-05,0.0,0.008169827051460743,0.012731850147247314,0.0007981127128005028,0.008166147395968437,0.012765172868967056,0.000796762527897954,0.008165146224200726,0.01773088425397873,0.0007974883774295449,0.008166351355612278,0.016752365976572037,0.0007990672020241618
71,detached,0.09531192481517792,0.021294666454195976,0.07401725649833679,0.49725720286369324,2e-05,1e-05,0.0,0.008219658397138119,0.012279205955564976,0.0007958020432852209,0.008212956599891186,0.01271238923072815,0.0007945227553136647,0.008208674378693104,0.017179561778903008,0.0007950954604893923,0.00820557028055191,0.01711173728108406,0.0007967486744746566
72,detached,0.09496964514255524,0.02109614945948124,0.07387349754571915,0.3790106177330017,2e-05,1e-05,0.0,0.008111698552966118,0.012190056033432484,0.000794394058175385,0.008102516643702984,0.017210524529218674,0.0007929961429908872,0.008096126839518547,0.0176532045006752,0.000793413957580924,0.008091908879578114,0.01233813539147377,0.0007946693804115057
73,detached,0.09197364002466202,0.020426876842975616,0.0715467631816864,0.491305410861969,2e-05,1e-05,0.0,0.007945016026496887,0.01168816164135933,0.0007936995243653655,0.007935687899589539,0.01630929671227932,0.000792037055362016,0.007929419167339802,0.012188350781798363,0.0007926797843538225,0.007925579324364662,0.016879573464393616,0.0007941367221064866
74,detached,0.08375488966703415,0.021160578355193138,0.06259430944919586,0.3646130859851837,2e-05,1e-05,0.0,0.007878445088863373,0.012490491382777691,0.000791640835814178,0.007871248759329319,0.012054817751049995,0.0007898189360275865,0.00786721333861351,0.012355510145425797,0.0007902763900347054,0.007865728810429573,0.012207800522446632,0.0007918996270745993
75,detached,0.08740073442459106,0.0203733928501606,0.06702734529972076,0.5646331310272217,2e-05,1e-05,0.0,0.00794641487300396,0.011638197116553783,0.000788781326264143,0.007939008995890617,0.011891188099980354,0.0007874786388128996,0.00793438870459795,0.01665625534951687,0.000788425444625318,0.00793161429464817,0.0123084532096982,0.0007905320962890983
76,detached,0.09118644893169403,0.020687855780124664,0.07049859315156937,0.42910176515579224,2e-05,1e-05,0.0,0.00783979706466198,0.012060839682817459,0.0007872183341532946,0.007831462658941746,0.016614718362689018,0.0007857281598262489,0.00782682839781046,0.016444211825728416,0.0007869970286265016,0.007824365980923176,0.011595334857702255,0.0007889440166763961
77,detached,0.09667173773050308,0.025596460327506065,0.07107527554035187,0.41047748923301697,2e-05,1e-05,0.0,0.0077398852445185184,0.017069730907678604,0.0007868448155932128,0.0077310288324952126,0.016223618760704994,0.0007851706468500197,0.007725873030722141,0.012504158541560173,0.0007858822355046868,0.007724309805780649,0.016807328909635544,0.0007879069889895618
78,detached,0.08511752635240555,0.020434431731700897,0.06468309462070465,0.5662305355072021,2e-05,1e-05,0.0,0.007682155352085829,0.011965414509177208,0.0007868604734539986,0.007674508728086948,0.016556493937969208,0.0007851679110899568,0.007670867722481489,0.011060072109103203,0.0007860100595280528,0.007670321501791477,0.011691699735820293,0.0007879554759711027
79,detached,0.08937644213438034,0.024621060118079185,0.064755380153656,0.5896479487419128,2e-05,1e-05,0.0,0.0077092708088457584,0.016126474365592003,0.0007853151182644069,0.007699360605329275,0.015815405175089836,0.0007836804143153131,0.007693307474255562,0.0119186881929636,0.0007845910731703043,0.007689506746828556,0.011584347113966942,0.0007864875951781869
80,detached,0.08483809977769852,0.024610258638858795,0.06022784113883972,0.4879077672958374,2e-05,1e-05,0.0,0.007593641523271799,0.016231348738074303,0.0007852682610973716,0.0075856763869524,0.011413163505494595,0.0007840418838895857,0.007581207435578108,0.012084856629371643,0.0007849389221519232,0.007579153869301081,0.011627774685621262,0.0007870265981182456
81,detached,0.08908875286579132,0.0202544666826725,0.06883428245782852,0.7131195068359375,2e-05,1e-05,0.0,0.007584499195218086,0.011883729137480259,0.0007862370694056153,0.007583023980259895,0.016230521723628044,0.0007843914208933711,0.007585537154227495,0.011338306590914726,0.0007854797295294702,0.007591727655380964,0.016147824004292488,0.0007874686270952225
82,detached,0.08386439830064774,0.020311934873461723,0.06355246156454086,0.36524805426597595,2e-05,1e-05,0.0,0.007422157563269138,0.01210559718310833,0.000784178962931037,0.007415010128170252,0.010921855457127094,0.0007825589273124933,0.007411783095449209,0.01168554462492466,0.0007838623132556677,0.007411994971334934,0.016353648155927658,0.0007862040074542165
