snapshot,step,stage,k0/full/point_rel,k0/full/depth_rel,k0/full/depth_delta_1.01,k0/full/depth_delta_1.25,k0/full/boundary_f1,k0/crop/point_rel,k0/crop/depth_rel,k0/crop/depth_delta_1.01,k0/crop/depth_delta_1.25,k0/crop/boundary_f1,k0/structure/point_rel,k0/structure/depth_rel,k0/structure/depth_delta_1.01,k0/structure/depth_delta_1.25,k0/structure/boundary_f1,k1/full/point_rel,k1/full/depth_rel,k1/full/depth_delta_1.01,k1/full/depth_delta_1.25,k1/full/boundary_f1,k1/crop/point_rel,k1/crop/depth_rel,k1/crop/depth_delta_1.01,k1/crop/depth_delta_1.25,k1/crop/boundary_f1,k1/structure/point_rel,k1/structure/depth_rel,k1/structure/depth_delta_1.01,k1/structure/depth_delta_1.25,k1/structure/boundary_f1,k3/full/point_rel,k3/full/depth_rel,k3/full/depth_delta_1.01,k3/full/depth_delta_1.25,k3/full/boundary_f1,k3/crop/point_rel,k3/crop/depth_rel,k3/crop/depth_delta_1.01,k3/crop/depth_delta_1.25,k3/crop/boundary_f1,k3/structure/point_rel,k3/structure/depth_rel,k3/structure/depth_delta_1.01,k3/structure/depth_delta_1.25,k3/structure/boundary_f1,k5/full/point_rel,k5/full/depth_rel,k5/full/depth_delta_1.01,k5/full/depth_delta_1.25,k5/full/boundary_f1,k5/crop/point_rel,k5/crop/depth_rel,k5/crop/depth_delta_1.01,k5/crop/depth_delta_1.25,k5/crop/boundary_f1,k5/structure/point_rel,k5/structure/depth_rel,k5/structure/depth_delta_1.01,k5/structure/depth_delta_1.25,k5/structure/boundary_f1
periodic,0,initial,0.08209394663572311,0.07726428657770157,0.26069217920303345,0.8848801255226135,0.47751644253730774,0.07926885783672333,0.0761057510972023,0.17985065281391144,0.9282009601593018,0.7443040609359741,0.06855541467666626,0.064018115401268,0.2093629390001297,0.9745288491249084,0.4126317501068115,0.08209394663572311,0.07726428657770157,0.26069217920303345,0.8848801255226135,0.47751644253730774,0.07926885783672333,0.0761057510972023,0.17985065281391144,0.9282009601593018,0.7443040609359741,0.06855541467666626,0.064018115401268,0.2093629390001297,0.9745288491249084,0.4126317501068115,0.08209394663572311,0.07726428657770157,0.26069217920303345,0.8848801255226135,0.47751644253730774,0.07926885783672333,0.0761057510972023,0.17985065281391144,0.9282009601593018,0.7443040609359741,0.06855541467666626,0.064018115401268,0.2093629390001297,0.9745288491249084,0.4126317501068115,0.08209394663572311,0.07726428657770157,0.26069217920303345,0.8848801255226135,0.47751644253730774,0.07926885783672333,0.0761057510972023,0.17985065281391144,0.9282009601593018,0.7443040609359741,0.06855541467666626,0.064018115401268,0.2093629390001297,0.9745288491249084,0.4126317501068115
periodic,100,detached,0.01589087024331093,0.015041511505842209,0.7916914820671082,0.9873479604721069,0.7309014797210693,0.024745862931013107,0.02391829900443554,0.711093008518219,0.9691513776779175,0.9018028974533081,0.011948422528803349,0.011113968677818775,0.7834681868553162,0.9963069558143616,0.6762868762016296,0.015871213749051094,0.015024691820144653,0.7921340465545654,0.9873530864715576,0.7313469052314758,0.024727316573262215,0.023901423439383507,0.7117447257041931,0.9691513776779175,0.9021050930023193,0.011933810077607632,0.011099044233560562,0.7841742038726807,0.9963069558143616,0.6769338250160217,0.01585344970226288,0.015008022077381611,0.7929124236106873,0.9873581528663635,0.7322248220443726,0.02470507100224495,0.023882225155830383,0.7131296992301941,0.9691785573959351,0.9029013514518738,0.011913842521607876,0.011081875301897526,0.7851517796516418,0.9963069558143616,0.6791175603866577,0.01585177332162857,0.015007304958999157,0.7930752038955688,0.9873581528663635,0.7325547933578491,0.024693069979548454,0.02387353964149952,0.7141344547271729,0.9692057371139526,0.903822124004364,0.011903172358870506,0.011075137183070183,0.786129355430603,0.9963069558143616,0.6829478144645691
periodic,200,detached,0.012494700960814953,0.01170453429222107,0.8463695049285889,0.9913211464881897,0.7675895690917969,0.015631364658474922,0.014782640151679516,0.7995655536651611,0.9866123795509338,0.918901264667511,0.008939343504607677,0.008087634108960629,0.8643892407417297,0.9974474310874939,0.6962200999259949,0.012426688335835934,0.011634962633252144,0.8483942151069641,0.991316020488739,0.7687026262283325,0.01550992764532566,0.014654304832220078,0.8038017749786377,0.9866123795509338,0.9209656119346619,0.008817427791655064,0.007961797527968884,0.8684625029563904,0.9974474310874939,0.7052610516548157,0.012371411547064781,0.011578049510717392,0.8507598042488098,0.9913262128829956,0.7711143493652344,0.01535275299102068,0.014489791356027126,0.809613049030304,0.9866123795509338,0.9281554222106934,0.008667892776429653,0.007810462731868029,0.8748166561126709,0.9974474310874939,0.7283320426940918,0.012388793751597404,0.011593783274292946,0.8518027067184448,0.9913262128829956,0.7740681171417236,0.015310637652873993,0.014445779845118523,0.8127630949020386,0.9866123795509338,0.9351653456687927,0.008649011142551899,0.0077961403876543045,0.8775321841239929,0.9974474310874939,0.7477678060531616
periodic,300,detached,0.01164869125932455,0.010849647223949432,0.8615092039108276,0.9919418096542358,0.789227306842804,0.013392194174230099,0.012556859292089939,0.8273455500602722,0.9889477491378784,0.9277520775794983,0.007911604829132557,0.00705379992723465,0.8833432793617249,0.9977189898490906,0.726492166519165,0.011418640613555908,0.010615273378789425,0.8717091679573059,0.9919570684432983,0.7973189949989319,0.012963772751390934,0.012103253975510597,0.8473863005638123,0.9890020489692688,0.9481798410415649,0.007480247411876917,0.006594573147594929,0.9050670266151428,0.9977189898490906,0.7914629578590393,0.011306751519441605,0.010505794547498226,0.8796300888061523,0.9919672012329102,0.8117551207542419,0.012708085589110851,0.01183423213660717,0.8622403144836426,0.9890292286872864,0.9706755876541138,0.0072306422516703606,0.006333759054541588,0.9182642698287964,0.9978275895118713,0.8438097834587097,0.011354271322488785,0.010561859235167503,0.8811410069465637,0.9919723272323608,0.8212174773216248,0.012699101120233536,0.011824235320091248,0.8661778569221497,0.9890292286872864,0.9737721681594849,0.007275228388607502,0.006387983914464712,0.9226633310317993,0.9978275895118713,0.8573415279388428
periodic,400,detached,0.010814283043146133,0.010065671987831593,0.874329149723053,0.9923233389854431,0.799639880657196,0.0119424844160676,0.011141595430672169,0.8509708046913147,0.9902783632278442,0.9376779794692993,0.00698193721473217,0.006224252749234438,0.8982240557670593,0.9979905486106873,0.7587423920631409,0.010421930812299252,0.009664163924753666,0.8903184533119202,0.992328405380249,0.8147404193878174,0.011248670518398285,0.010401931591331959,0.8830414414405823,0.9902240633964539,0.9650859236717224,0.006405150517821312,0.005604749545454979,0.9226633310317993,0.9979905486106873,0.8408256769180298,0.010201694443821907,0.00944371148943901,0.9012001156806946,0.9923385977745056,0.8360588550567627,0.010873968712985516,0.009997320361435413,0.9009369015693665,0.9902511835098267,0.9807448983192444,0.006107692141085863,0.005280499812215567,0.9366751313209534,0.9979905486106873,0.8711726665496826,0.01021326519548893,0.009458671323955059,0.9046187400817871,0.9923487901687622,0.8508712649345398,0.010848968289792538,0.009969514794647694,0.9059606194496155,0.9902511835098267,0.9816556572914124,0.0061105345375835896,0.005290552508085966,0.9401509761810303,0.9979905486106873,0.8701585531234741
periodic,500,detached,0.010585850104689598,0.009874737821519375,0.8807950615882874,0.9925573468208313,0.8132362961769104,0.011168846860527992,0.010403738357126713,0.8645756840705872,0.9914188981056213,0.9483115673065186,0.006453558336943388,0.005748485215008259,0.9078911542892456,0.9986422657966614,0.7873030304908752,0.009914670139551163,0.009188731200993061,0.9044610261917114,0.9925726056098938,0.8448837995529175,0.0101553900167346,0.00932436715811491,0.9059063196182251,0.9914188981056213,0.9775468707084656,0.005736654158681631,0.004982633516192436,0.9391734004020691,0.9986422657966614,0.876850962638855,0.009622419252991676,0.008891651406884193,0.9156275987625122,0.9925827980041504,0.880355954170227,0.009682153351604939,0.008803197182714939,0.9232586622238159,0.991364598274231,0.9853975176811218,0.005432960577309132,0.004646793007850647,0.950795590877533,0.9985336065292358,0.8896914124488831,0.009787863120436668,0.009069551713764668,0.9142743945121765,0.9925776720046997,0.8935215473175049,0.00977739505469799,0.008917540311813354,0.9246435761451721,0.991283118724823,0.9827466011047363,0.005543479695916176,0.0047748880460858345,0.9528050422668457,0.9985336065292358,0.8959236741065979
periodic,600,detached,0.010579584166407585,0.009834199212491512,0.8841526508331299,0.9927201271057129,0.820024311542511,0.010841269046068192,0.010054831393063068,0.8686490058898926,0.9920434355735779,0.9548622369766235,0.006632467731833458,0.005786621477454901,0.9099549055099487,0.9985879063606262,0.8049225211143494,0.00980592891573906,0.009050477296113968,0.9109625816345215,0.992745578289032,0.8574901223182678,0.009518641978502274,0.008660221472382545,0.9182892441749573,0.9919891357421875,0.9790154099464417,0.00559920584782958,0.004680776037275791,0.9466137886047363,0.9984793066978455,0.8877860903739929,0.009225213900208473,0.008494970388710499,0.9259242415428162,0.9927862882614136,0.898959755897522,0.008644863031804562,0.007741591427475214,0.939932107925415,0.9922063946723938,0.9862032532691956,0.004875934217125177,0.00393849378451705,0.9631781578063965,0.9984793066978455,0.9131234884262085,0.009214002639055252,0.008515194989740849,0.9269518852233887,0.992806613445282,0.9109449982643127,0.008554595522582531,0.00768348528072238,0.940828263759613,0.9922878742218018,0.9858273267745972,0.00476478599011898,0.0038819152396172285,0.9644272923469543,0.9984793066978455,0.9190683364868164
periodic,700,detached,0.0101857278496027,0.00950043834745884,0.8868082165718079,0.9927862882614136,0.8267967104911804,0.010310342535376549,0.009631515480577946,0.8752749562263489,0.9921792149543762,0.9585402011871338,0.005977680906653404,0.005360348615795374,0.9149513840675354,0.9985879063606262,0.8151668906211853,0.009122596122324467,0.008434886112809181,0.9160397052764893,0.9929032921791077,0.8680081367492676,0.008412135764956474,0.0076689585112035275,0.9286354780197144,0.9925865530967712,0.9808762669563293,0.004471348598599434,0.0038042617961764336,0.954434335231781,0.9987508654594421,0.902052104473114,0.008550422266125679,0.00786691065877676,0.9302331805229187,0.9929846525192261,0.9019065499305725,0.007496428210288286,0.0067115952260792255,0.9496809244155884,0.9929395914077759,0.9839583039283752,0.00374036468565464,0.003030571388080716,0.9728452563285828,0.9987508654594421,0.935737133026123,0.008601367473602295,0.00792283471673727,0.929002046585083,0.9929999113082886,0.9112382531166077,0.007365142460912466,0.006580638233572245,0.9505499005317688,0.9930481910705566,0.9819197654724121,0.0036860851105302572,0.002984091639518738,0.9734426736831665,0.9987508654594421,0.9481042623519897
periodic,800,detached,0.010776211507618427,0.009941758587956429,0.8841018080711365,0.9928422570228577,0.8313455581665039,0.010495305992662907,0.009693477302789688,0.8763883113861084,0.9925051331520081,0.9561957716941833,0.006487998180091381,0.005585074424743652,0.915494441986084,0.9986965656280518,0.8124518990516663,0.009450571611523628,0.008625920861959457,0.9150171279907227,0.9931983351707458,0.8723741173744202,0.007858505472540855,0.0070147220976650715,0.9324372410774231,0.9937813878059387,0.9773553609848022,0.004530526697635651,0.003593142144382,0.9567696452140808,0.99918532371521,0.9137581586837769,0.008661945350468159,0.007891925051808357,0.9282796382904053,0.9934832453727722,0.9105678796768188,0.006496199406683445,0.005649943370372057,0.9600271582603455,0.9943516850471497,0.9859257936477661,0.0035980415996164083,0.0026873801834881306,0.9768641591072083,0.9994025826454163,0.9639797806739807,0.008635559119284153,0.007918699644505978,0.9216000437736511,0.9935747981071472,0.9204550981521606,0.006426954176276922,0.005648488644510508,0.9540801048278809,0.994568943977356,0.9844645261764526,0.0037088298704475164,0.002906908979639411,0.9704556465148926,0.9994025826454163,0.9678283333778381
periodic,900,detached,0.010934890247881413,0.010174484923481941,0.8845291137695312,0.9929338097572327,0.8358243107795715,0.010526877827942371,0.009820161387324333,0.8709300756454468,0.9928581118583679,0.9621148705482483,0.00629047118127346,0.005591666791588068,0.9175038933753967,0.9988051652908325,0.8234412670135498,0.00950158666819334,0.008768224157392979,0.9112322330474854,0.9935951232910156,0.8706523776054382,0.007567179389297962,0.006852271500974894,0.9210318922996521,0.9951934814453125,0.9773104786872864,0.004295757506042719,0.003606518730521202,0.9504697322845459,0.9996197819709778,0.9041997790336609,0.008427059277892113,0.0076993010006845,0.9346285462379456,0.9939512610435486,0.9077603220939636,0.00574756134301424,0.004962283186614513,0.9631229043006897,0.9962254166603088,0.9848241209983826,0.0031749452464282513,0.0024271111469715834,0.9820778369903564,0.9998370409011841,0.9795080423355103,0.007929609157145023,0.0072137112729251385,0.937268853187561,0.9940173625946045,0.9217069745063782,0.005449533462524414,0.004658237099647522,0.9663815498352051,0.9964154958724976,0.9853557348251343,0.003121382789686322,0.00237210001796484,0.9832726716995239,0.9998370409011841,0.9858866333961487
