snapshot,step,stage,k0/full/point_rel,k0/full/depth_rel,k0/full/depth_delta_1.01,k0/full/depth_delta_1.25,k0/full/boundary_f1,k0/crop/point_rel,k0/crop/depth_rel,k0/crop/depth_delta_1.01,k0/crop/depth_delta_1.25,k0/crop/boundary_f1,k0/structure/point_rel,k0/structure/depth_rel,k0/structure/depth_delta_1.01,k0/structure/depth_delta_1.25,k0/structure/boundary_f1,k1/full/point_rel,k1/full/depth_rel,k1/full/depth_delta_1.01,k1/full/depth_delta_1.25,k1/full/boundary_f1,k1/crop/point_rel,k1/crop/depth_rel,k1/crop/depth_delta_1.01,k1/crop/depth_delta_1.25,k1/crop/boundary_f1,k1/structure/point_rel,k1/structure/depth_rel,k1/structure/depth_delta_1.01,k1/structure/depth_delta_1.25,k1/structure/boundary_f1,k3/full/point_rel,k3/full/depth_rel,k3/full/depth_delta_1.01,k3/full/depth_delta_1.25,k3/full/boundary_f1,k3/crop/point_rel,k3/crop/depth_rel,k3/crop/depth_delta_1.01,k3/crop/depth_delta_1.25,k3/crop/boundary_f1,k3/structure/point_rel,k3/structure/depth_rel,k3/structure/depth_delta_1.01,k3/structure/depth_delta_1.25,k3/structure/boundary_f1,k5/full/point_rel,k5/full/depth_rel,k5/full/depth_delta_1.01,k5/full/depth_delta_1.25,k5/full/boundary_f1,k5/crop/point_rel,k5/crop/depth_rel,k5/crop/depth_delta_1.01,k5/crop/depth_delta_1.25,k5/crop/boundary_f1,k5/structure/point_rel,k5/structure/depth_rel,k5/structure/depth_delta_1.01,k5/structure/depth_delta_1.25,k5/structure/boundary_f1
periodic,1000,detached,0.013008992187678814,0.012301217764616013,0.9090220332145691,0.9795379638671875,0.8998215794563293,0.03909589722752571,0.03825561702251434,0.7631293535232544,0.9239094853401184,0.8793689012527466,0.013968557119369507,0.013641913421452045,0.8253580927848816,0.9886610507965088,0.7789438366889954,0.010229908861219883,0.009577672928571701,0.9414113759994507,0.9828033447265625,0.9376751184463501,0.030905263498425484,0.030175931751728058,0.8385959267616272,0.935899555683136,0.9334010481834412,0.009855427779257298,0.009537597186863422,0.912109375,0.9904513955116272,0.8817564845085144,0.007597941905260086,0.006951087154448032,0.9586436152458191,0.9896952509880066,0.9661865234375,0.0199264083057642,0.01933414116501808,0.887071430683136,0.9650065302848816,0.970689594745636,0.007955195382237434,0.007577266078442335,0.9552951455116272,0.9917534589767456,0.8995766639709473,0.007603301666676998,0.006932323798537254,0.9610646963119507,0.9905192255973816,0.9723811149597168,0.019357644021511078,0.018777871504426003,0.8949110507965088,0.968505859375,0.978739857673645,0.011280791833996773,0.010835555382072926,0.9606662392616272,0.9852430820465088,0.8836772441864014
periodic,1100,detached,0.012518586590886116,0.011941833421587944,0.9111735224723816,0.9797617793083191,0.9036235809326172,0.03843283653259277,0.03758753463625908,0.76806640625,0.9245334267616272,0.8851305246353149,0.013244903646409512,0.012896592728793621,0.8312717080116272,0.9889865517616272,0.7792640924453735,0.009845279157161713,0.00933520495891571,0.9393514394760132,0.9832611083984375,0.9369018077850342,0.030287083238363266,0.029542572796344757,0.835313618183136,0.9379069209098816,0.9366336464881897,0.009905423037707806,0.009562741965055466,0.9066298007965088,0.9909396767616272,0.868648111820221,0.007371924817562103,0.006879794877022505,0.9561411738395691,0.9895070791244507,0.9657955765724182,0.020488768815994263,0.01979672536253929,0.8825954794883728,0.9638129472732544,0.9706090092658997,0.010677939280867577,0.01022445410490036,0.9371744990348816,0.9875217080116272,0.8894820213317871,0.007443870417773724,0.006942824460566044,0.9604594111442566,0.9899393916130066,0.9708420634269714,0.02061593532562256,0.019885268062353134,0.8989529013633728,0.9657931923866272,0.974955677986145,0.015421549789607525,0.014883104711771011,0.94677734375,0.9787326455116272,0.8777706623077393
periodic,1200,detached,0.012955104932188988,0.012271260842680931,0.9094594717025757,0.9799143671989441,0.9073636531829834,0.03863087669014931,0.037791986018419266,0.7641330361366272,0.9246419072151184,0.8878679275512695,0.012508693151175976,0.012156610377132893,0.8346354365348816,0.9900715947151184,0.7825829386711121,0.01013297587633133,0.009511362761259079,0.9397125244140625,0.9836375117301941,0.9461592435836792,0.030120976269245148,0.02937917970120907,0.8372938632965088,0.938720703125,0.9486669898033142,0.009043763391673565,0.008682319894433022,0.9158528447151184,0.991807758808136,0.8835856318473816,0.007213789038360119,0.0066195884719491005,0.95770263671875,0.9911041259765625,0.9710389971733093,0.0187887791544199,0.018116150051355362,0.8850640058517456,0.9689127802848816,0.9756894707679749,0.009239996783435345,0.008777689188718796,0.9459635615348816,0.9889323115348816,0.8938431739807129,0.007048567291349173,0.0064640711061656475,0.96160888671875,0.9919790029525757,0.9773688912391663,0.018543297424912453,0.017832282930612564,0.8994683027267456,0.9716796875,0.9809789061546326,0.013458645902574062,0.012929840944707394,0.9537760615348816,0.9814995527267456,0.8953502774238586
periodic,1300,detached,0.012308582663536072,0.011722992174327374,0.9111277461051941,0.9803416132926941,0.9115564823150635,0.0377129465341568,0.03687058761715889,0.7646213173866272,0.9260796308517456,0.8926459550857544,0.012905102223157883,0.012546132318675518,0.8229709267616272,0.9903971552848816,0.7843967080116272,0.008989112451672554,0.008472061716020107,0.9414520263671875,0.9852854609489441,0.9643623232841492,0.027203166857361794,0.026479436084628105,0.835557758808136,0.9449598789215088,0.9747307300567627,0.00941130705177784,0.009037485346198082,0.9022895097732544,0.9921875,0.8689920902252197,0.00536264106631279,0.004888588096946478,0.9621073603630066,0.9948171377182007,0.9822199940681458,0.013343381695449352,0.012733333744108677,0.9007975459098816,0.9821234941482544,0.9888169765472412,0.008347001858055592,0.007882492616772652,0.95703125,0.990831196308136,0.8969217538833618,0.005314572714269161,0.004835230764001608,0.9662221670150757,0.9952494502067566,0.981246292591095,0.01287840772420168,0.012245076708495617,0.9145779013633728,0.9840223789215088,0.9875452518463135,0.010134147480130196,0.009636582806706429,0.9616970419883728,0.9870876669883728,0.908775806427002
periodic,1400,detached,0.012319987639784813,0.011726334691047668,0.9127655029296875,0.980499267578125,0.912442147731781,0.037262625992298126,0.036417994648218155,0.773301899433136,0.9265950322151184,0.8922295570373535,0.012172484770417213,0.011833068914711475,0.837890625,0.990831196308136,0.7875760197639465,0.008628635667264462,0.008113251999020576,0.9422760009765625,0.9863179922103882,0.9779175519943237,0.025521298870444298,0.024822691455483437,0.8415798544883728,0.9474555253982544,0.984986424446106,0.008691628463566303,0.008349648676812649,0.9082573652267456,0.9923502802848816,0.8752390146255493,0.004884651862084866,0.004398364573717117,0.9659780263900757,0.9961293935775757,0.9843994379043579,0.010980144143104553,0.010354972444474697,0.9117838740348816,0.9872504472732544,0.989996612071991,0.006723616272211075,0.006306248717010021,0.9656575322151184,0.9922417402267456,0.9196552634239197,0.004959059879183769,0.004457096103578806,0.9702352285385132,0.9961293935775757,0.9841264486312866,0.011035752482712269,0.010352836921811104,0.9238010048866272,0.9870063066482544,0.989699125289917,0.00840041320770979,0.007968760095536709,0.96630859375,0.9896918535232544,0.923076868057251
periodic,1500,detached,0.012893068604171276,0.012021617963910103,0.9084371328353882,0.9806874990463257,0.9140121936798096,0.0379035659134388,0.03709637001156807,0.760986328125,0.927001953125,0.8936347961425781,0.013011223636567593,0.012689583003520966,0.8234049677848816,0.990831196308136,0.7870557904243469,0.008920686319470406,0.008096287027001381,0.9362589716911316,0.9880880117416382,0.9783228635787964,0.024710552766919136,0.024079088121652603,0.8215060830116272,0.9538845419883728,0.9881806969642639,0.010445973835885525,0.010099462233483791,0.8815104365348816,0.9924587607383728,0.8542605042457581,0.0055954549461603165,0.004791531711816788,0.9604746699333191,0.9964803457260132,0.984988808631897,0.012293287552893162,0.011835921555757523,0.890489399433136,0.9878743290901184,0.990628182888031,0.008546561002731323,0.008146265521645546,0.95947265625,0.990831196308136,0.9092427492141724,0.005785441026091576,0.004983430728316307,0.9639689326286316,0.9962565302848816,0.9837414622306824,0.012693731114268303,0.012225313112139702,0.898681640625,0.9871147871017456,0.9889367818832397,0.010073901154100895,0.009634408168494701,0.9720594882965088,0.9880099892616272,0.9214740991592407
periodic,1600,detached,0.012478454038500786,0.01181282103061676,0.911468505859375,0.980743408203125,0.9157212376594543,0.03731198236346245,0.03638039156794548,0.7667643427848816,0.92724609375,0.8956819772720337,0.012788365595042706,0.012326858937740326,0.8246527910232544,0.9909939169883728,0.7820761799812317,0.008914765901863575,0.008326796814799309,0.934112548828125,0.9875386953353882,0.9774029850959778,0.025497576221823692,0.024723367765545845,0.8180881142616272,0.9514431357383728,0.9865885376930237,0.011134164407849312,0.010663890279829502,0.8728298544883728,0.992296040058136,0.8427524566650391,0.0056085712276399136,0.005046376027166843,0.9596151113510132,0.9959157705307007,0.9838793873786926,0.012941204942762852,0.012217044830322266,0.8940700888633728,0.985704243183136,0.9887455105781555,0.01119602844119072,0.010665499605238438,0.9391276240348816,0.9874674677848816,0.8829960227012634,0.0058622807264328,0.0052917348220944405,0.9649251699447632,0.9956309199333191,0.9835648536682129,0.013636622577905655,0.01289618480950594,0.9071723222732544,0.9849989414215088,0.9877263903617859,0.013605445623397827,0.013055520132184029,0.9525282382965088,0.9837239384651184,0.8923743963241577
periodic,1700,detached,0.012424941174685955,0.011635525152087212,0.9114634394645691,0.9809316396713257,0.9171509742736816,0.03705741465091705,0.036233652383089066,0.763427734375,0.9277886152267456,0.8965460658073425,0.01296225842088461,0.012620525434613228,0.8138020634651184,0.9911566972732544,0.7921898365020752,0.00833742506802082,0.00761654507368803,0.9354248046875,0.9895528554916382,0.9775913953781128,0.023348532617092133,0.022708037868142128,0.8183322548866272,0.9593641757965088,0.9855674505233765,0.011027243919670582,0.010663141496479511,0.86669921875,0.9919162392616272,0.8510265350341797,0.0051722414791584015,0.00446696113795042,0.9610799551010132,0.9969482421875,0.9841733574867249,0.011443997733294964,0.010908558964729309,0.8920084834098816,0.9893934726715088,0.9901900887489319,0.0096444608643651,0.009254955686628819,0.9456923007965088,0.990234375,0.9116793870925903,0.005334933754056692,0.004638749174773693,0.9647420644760132,0.9968414306640625,0.984046220779419,0.011810287833213806,0.011254302226006985,0.903428852558136,0.9888237714767456,0.9886484146118164,0.01071096956729889,0.010295864194631577,0.9600151777267456,0.987901508808136,0.9157560467720032
periodic,1800,detached,0.011912621557712555,0.0113118477165699,0.9134368896484375,0.9809824824333191,0.9185042381286621,0.03630616143345833,0.035469911992549896,0.7718098759651184,0.9280598759651184,0.8995401263237,0.012016168795526028,0.011650009080767632,0.8270399570465088,0.9912651777267456,0.7934483885765076,0.00780322914943099,0.007278199307620525,0.9316965937614441,0.9903106689453125,0.979494035243988,0.022441301494836807,0.021778689697384834,0.8079426884651184,0.9619683027267456,0.9884225726127625,0.011406688950955868,0.01099834032356739,0.8508029580116272,0.9920790195465088,0.8405129313468933,0.005369169171899557,0.004858916159719229,0.9515025019645691,0.9963633418083191,0.9845289587974548,0.012951533310115337,0.012339224107563496,0.867296040058136,0.987548828125,0.9893457293510437,0.01349814236164093,0.013049778528511524,0.8859049677848816,0.9841579794883728,0.8708995580673218,0.005823346786201,0.005310706794261932,0.9539846181869507,0.9957682490348816,0.9835302233695984,0.014223211444914341,0.013605662621557713,0.8727213740348816,0.9861111044883728,0.9864635467529297,0.01611470803618431,0.015636632218956947,0.8895399570465088,0.9807942509651184,0.8786118030548096
periodic,1900,detached,0.012253331020474434,0.01153312623500824,0.9134725332260132,0.9810994863510132,0.9200829863548279,0.03652180731296539,0.03569530323147774,0.77294921875,0.9286024570465088,0.9004577994346619,0.012357575818896294,0.011981342919170856,0.8289387822151184,0.9915364384651184,0.7967862486839294,0.007914384827017784,0.0072709182277321815,0.9358673095703125,0.9913381338119507,0.9814419150352478,0.021785689517855644,0.021138692274689674,0.8234320878982544,0.966172993183136,0.9898351430892944,0.010150092653930187,0.00973137654364109,0.8792860507965088,0.9929470419883728,0.8609495162963867,0.004618708975613117,0.0039782170206308365,0.969085693359375,0.9973806142807007,0.9846029877662659,0.009469290263950825,0.008816150017082691,0.921495258808136,0.9914279580116272,0.9913254380226135,0.006419564131647348,0.005983761977404356,0.965440571308136,0.9945746660232544,0.9322955012321472,0.004725014790892601,0.004083534702658653,0.9733175039291382,0.9973195791244507,0.9847204089164734,0.009485332295298576,0.00881495326757431,0.9356825351715088,0.9914008378982544,0.989826500415802,0.006811740342527628,0.006354472599923611,0.9759657382965088,0.99365234375,0.9404299259185791
periodic,2000,detached,0.012417936697602272,0.011626627296209335,0.9157003164291382,0.9812062978744507,0.9208142757415771,0.03640371561050415,0.03550441190600395,0.7789713740348816,0.9289821982383728,0.8998862504959106,0.011837554164230824,0.011407731100916862,0.8373481035232544,0.9917534589767456,0.791915237903595,0.00808180682361126,0.007366534322500229,0.9350230097770691,0.991851806640625,0.9822758436203003,0.021885620430111885,0.02116343192756176,0.817491352558136,0.967041015625,0.9899958372116089,0.01044733077287674,0.00999283604323864,0.8640950322151184,0.993272602558136,0.8570163249969482,0.005257155280560255,0.004524098243564367,0.9668528437614441,0.9970906972885132,0.9852179288864136,0.010709688998758793,0.009943624958395958,0.917344868183136,0.9906684160232544,0.9915561676025391,0.00915803574025631,0.00867957342416048,0.9513888955116272,0.9901258945465088,0.9128381013870239,0.005392937920987606,0.004672533832490444,0.9719035029411316,0.9969431757926941,0.9843754172325134,0.01098870299756527,0.010181006975471973,0.9344889521598816,0.9902072548866272,0.9899805188179016,0.010044033639132977,0.009548491798341274,0.9659830927848816,0.9889865517616272,0.9160563945770264
periodic,2100,detached,0.012407849542796612,0.011520715430378914,0.91546630859375,0.9813283681869507,0.9237944483757019,0.03624674305319786,0.035436127334833145,0.7759602665901184,0.9293619990348816,0.9047869443893433,0.01208876445889473,0.011727260425686836,0.8322482705116272,0.99169921875,0.7970239520072937,0.008385631255805492,0.0075794607400894165,0.9395751953125,0.989959716796875,0.9815353751182556,0.02252482809126377,0.021864725276827812,0.834228515625,0.9615885615348816,0.9890511631965637,0.009271387942135334,0.008884322829544544,0.8928493857383728,0.99365234375,0.8675858974456787,0.005227465182542801,0.004428648855537176,0.9666799306869507,0.9967803955078125,0.9845096468925476,0.010580294765532017,0.009836293756961823,0.9132487177848816,0.9892035722732544,0.9896439909934998,0.0059959664940834045,0.005561322905123234,0.97412109375,0.995225727558136,0.9407980442047119,0.005317016504704952,0.004539820831269026,0.9706014394760132,0.9967803955078125,0.9838376045227051,0.010290454141795635,0.00952446460723877,0.9221462607383728,0.9899631142616272,0.9873475432395935,0.006377538200467825,0.0059289708733558655,0.9812825322151184,0.9951171875,0.9486433267593384
