step,stage,loss,base_loss,refined_loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/global,base/k1/local,base/k1/edge,refined/k1/global,refined/k1/local,refined/k1/edge,refined/k2/global,refined/k2/local,refined/k2/edge,refined/k3/global,refined/k3/local,refined/k3/edge
56,detached,0.10547485202550888,0.027342960238456726,0.07813189178705215,0.47481492161750793,2e-05,1e-05,0.0,0.008476438000798225,0.018261447548866272,0.0006050756201148033,0.00847050454467535,0.013966347090899944,0.0006055706180632114,0.008466232568025589,0.018181180581450462,0.000606038433033973,0.008463705889880657,0.018767042085528374,0.0006052693352103233
57,detached,0.09841873496770859,0.02468501776456833,0.07373371720314026,0.3770647943019867,2e-05,1e-05,0.0,0.008393673226237297,0.01568615436553955,0.0006051906384527683,0.008388183079659939,0.014269378036260605,0.0006056990241631866,0.008384643122553825,0.01810593716800213,0.0006058327853679657,0.008382737636566162,0.014386431314051151,0.0006048750947229564
58,detached,0.10414329171180725,0.02402619644999504,0.08011709153652191,0.517261803150177,2e-05,1e-05,0.0,0.008379627950489521,0.01504189521074295,0.0006046745111234486,0.00837783981114626,0.01568634808063507,0.0006050325464457273,0.00837789662182331,0.018838517367839813,0.0006053007673472166,0.008379586040973663,0.018642188981175423,0.0006043779430910945
59,detached,0.10572798550128937,0.027877602726221085,0.07785038650035858,0.41096144914627075,2e-05,1e-05,0.0,0.008337467908859253,0.018936339765787125,0.0006037953426130116,0.008333563804626465,0.014558927156031132,0.0006041377782821655,0.008331512100994587,0.018217286095023155,0.0006040437729097903,0.008331035263836384,0.018266700208187103,0.0006031779339537024
60,detached,0.10603124648332596,0.027356823906302452,0.07867442071437836,0.5406314730644226,2e-05,1e-05,0.0,0.008295122534036636,0.018458258360624313,0.0006034424295648932,0.00828738883137703,0.014746601693332195,0.0006036051199771464,0.008281194604933262,0.01890459656715393,0.0006034690304659307,0.00827617384493351,0.018368910998106003,0.0006024789763614535
61,detached,0.09545913338661194,0.023987963795661926,0.07147116959095001,0.44655829668045044,2e-05,1e-05,0.0,0.008226330392062664,0.01515837013721466,0.0006032630917616189,0.008219482377171516,0.015164504759013653,0.0006037509301677346,0.00821418222039938,0.015434829518198967,0.0006037803832441568,0.00821019895374775,0.014417584985494614,0.0006028544157743454
62,detached,0.10085038840770721,0.027703525498509407,0.07314686477184296,0.7171264886856079,2e-05,1e-05,0.0,0.008264307864010334,0.0188369732350111,0.0006022442830726504,0.00826076976954937,0.01482970081269741,0.0006028178613632917,0.008257750421762466,0.018213145434856415,0.0006030170479789376,0.008256367407739162,0.013521569781005383,0.0006017254199832678
63,detached,0.10783571749925613,0.02722133882343769,0.08061438053846359,0.4380301237106323,2e-05,1e-05,0.0,0.008166572079062462,0.01845298521220684,0.000601781764999032,0.008159248158335686,0.017781374976038933,0.0006024999311193824,0.008153432980179787,0.017994675785303116,0.0006022660527378321,0.00814914982765913,0.018570581451058388,0.000601151492446661
64,detached,0.10299309343099594,0.026340529322624207,0.07665256410837173,0.7656100392341614,2e-05,1e-05,0.0,0.008146923966705799,0.017592035233974457,0.0006015717517584562,0.008138652890920639,0.014034007675945759,0.0006022541201673448,0.008132044225931168,0.017829256132245064,0.0006018118001520634,0.008144740015268326,0.01856914535164833,0.0006006509065628052
65,detached,0.09963304549455643,0.022486096248030663,0.07714694738388062,0.5042102932929993,2e-05,1e-05,0.0,0.008088439702987671,0.013796336017549038,0.0006013188394717872,0.008082334883511066,0.01809753105044365,0.0006018431740812957,0.008078319951891899,0.018250631168484688,0.0006016369443386793,0.008076189085841179,0.014757802709937096,0.0006006615003570914
66,detached,0.1001618355512619,0.0264568068087101,0.0737050250172615,0.6953614950180054,2e-05,1e-05,0.0,0.008076605387032032,0.01777985319495201,0.0006003493908792734,0.00807286985218525,0.015245835296809673,0.0006009134231135249,0.00807096529752016,0.0183331947773695,0.0006008913624100387,0.008070957846939564,0.014109513722360134,0.0005998809356242418
67,detached,0.09648415446281433,0.024021858349442482,0.072462297976017,0.8226311802864075,2e-05,1e-05,0.0,0.008026431314647198,0.015395522117614746,0.0005999045679345727,0.008016775362193584,0.01756911166012287,0.0006002758163958788,0.00800962932407856,0.015175184234976768,0.0006002880982123315,0.008003798313438892,0.013887928798794746,0.0005993039812892675
68,detached,0.10350333899259567,0.026998212561011314,0.07650512456893921,0.6077129244804382,2e-05,1e-05,0.0,0.007981817238032818,0.018417537212371826,0.0005988574703224003,0.007974851876497269,0.014869255013763905,0.0005995334358885884,0.007970002479851246,0.018131891265511513,0.0005991992657072842,0.007967324927449226,0.01779508963227272,0.0005979819688946009
69,detached,0.09822744131088257,0.02227877452969551,0.07594866305589676,0.4511492848396301,2e-05,1e-05,0.0,0.007942844182252884,0.013737574219703674,0.0005983555456623435,0.007936119101941586,0.017909158021211624,0.0005990464705973864,0.007932071574032307,0.017574893310666084,0.0005990111967548728,0.007930194027721882,0.014870796352624893,0.000597371777985245
70,detached,0.0974053293466568,0.02201922982931137,0.07538609951734543,0.6570334434509277,2e-05,1e-05,0.0,0.007940711453557014,0.01348115038126707,0.0005973681109026074,0.007932771928608418,0.014409765601158142,0.0005982663715258241,0.007927430793642998,0.018085595220327377,0.0005982992588542402,0.007923808880150318,0.01731364242732525,0.0005965215968899429
71,detached,0.09988436102867126,0.023453880101442337,0.07643047720193863,0.34276995062828064,2e-05,1e-05,0.0,0.00792775209993124,0.01492996048182249,0.000596168334595859,0.007920671254396439,0.015100432559847832,0.0005971754435449839,0.007916133850812912,0.018047772347927094,0.0005971648497506976,0.007913170382380486,0.017742209136486053,0.0005957515095360577
72,detached,0.09800151735544205,0.022026024758815765,0.07597549259662628,0.5381582975387573,2e-05,1e-05,0.0,0.007919374853372574,0.013511509634554386,0.0005951409693807364,0.007912405766546726,0.018068470060825348,0.0005955399828962982,0.00790803600102663,0.018160568550229073,0.0005952612264081836,0.007905286736786366,0.014235906302928925,0.0005940160481259227
73,detached,0.09512913227081299,0.021451598033308983,0.07367753237485886,0.3929334580898285,2e-05,1e-05,0.0,0.007881698198616505,0.012975466437637806,0.0005944331642240286,0.007871700450778008,0.017625484615564346,0.0005942194256931543,0.007864393293857574,0.013030940666794777,0.0005937869427725673,0.007859169505536556,0.017644962295889854,0.0005928741884417832
74,detached,0.08951536566019058,0.022362932562828064,0.06715243309736252,0.33525028824806213,2e-05,1e-05,0.0,0.007851672358810902,0.013917283155024052,0.0005939773400314152,0.007842457853257656,0.012837677262723446,0.0005942024290561676,0.007835984230041504,0.014627729542553425,0.0005938347894698381,0.00783152598887682,0.014396642334759235,0.0005923782591708004
75,detached,0.09202836453914642,0.02213398925960064,0.06989437341690063,0.4700799286365509,2e-05,1e-05,0.0,0.007828645408153534,0.013711467385292053,0.0005938768154010177,0.007819987833499908,0.013226689770817757,0.0005941416602581739,0.007814248092472553,0.017326559871435165,0.0005936715751886368,0.007810842711478472,0.014116203412413597,0.0005920249968767166
76,detached,0.0959157943725586,0.022223694249987602,0.07369209825992584,0.5080164670944214,2e-05,1e-05,0.0,0.007801213301718235,0.013828665018081665,0.000593816046603024,0.007792091462761164,0.017566226422786713,0.0005945258308202028,0.0077860355377197266,0.017810935154557228,0.0005936333909630775,0.007782259024679661,0.013174191117286682,0.0005921995616517961
77,detached,0.10139819234609604,0.026648232713341713,0.07474996149539948,0.5030732750892639,2e-05,1e-05,0.0,0.007792544085532427,0.018262144178152084,0.0005935446824878454,0.007782575208693743,0.01747085526585579,0.0005934282671660185,0.0077758729457855225,0.014443476684391499,0.0005925479345023632,0.007771255914121866,0.017729124054312706,0.0005908284801989794
78,detached,0.09101200103759766,0.022874124348163605,0.06813787668943405,0.4247862696647644,2e-05,1e-05,0.0,0.007735131774097681,0.014544883742928505,0.0005941098788753152,0.007725144270807505,0.017544079571962357,0.0005935523076914251,0.007718303240835667,0.013090504333376884,0.0005927192396484315,0.007713820319622755,0.012568719685077667,0.0005910295294597745
79,detached,0.09431304782629013,0.025628531351685524,0.06868451833724976,0.48608651757240295,2e-05,1e-05,0.0,0.007711723446846008,0.017322754487395287,0.0005940529517829418,0.007702272851020098,0.017243346199393272,0.000594049459323287,0.007695863489061594,0.013514070771634579,0.0005926989251747727,0.007692350540310144,0.013058928772807121,0.000590937677770853
80,detached,0.09077924489974976,0.02539568394422531,0.06538356095552444,0.4743594229221344,2e-05,1e-05,0.0,0.007675404194742441,0.017126047983765602,0.0005942322895862162,0.007663848344236612,0.01238933950662613,0.0005938138347119093,0.00765549810603261,0.013954213820397854,0.0005928442697040737,0.007649669423699379,0.014293628744781017,0.0005907064187340438
81,detached,0.09465792030096054,0.022222280502319336,0.0724356397986412,0.24709652364253998,2e-05,1e-05,0.0,0.0076331025920808315,0.013994723558425903,0.0005944536533206701,0.007622396107763052,0.017272889614105225,0.0005944238509982824,0.007615131791681051,0.012900332920253277,0.0005929503822699189,0.0076102144084870815,0.017636841163039207,0.0005904602003283799
82,detached,0.09060415625572205,0.022271450608968735,0.06833270192146301,0.6223190426826477,2e-05,1e-05,0.0,0.007632042746990919,0.01404581218957901,0.000593594741076231,0.007623857818543911,0.01264692097902298,0.0005934620276093483,0.007618844509124756,0.013338819146156311,0.0005918105598539114,0.007617118302732706,0.017712406814098358,0.0005894650821574032
