step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/edge,base/k1/global,base/k1/local,refined/k1/edge,refined/k1/global,refined/k1/local,refined/k2/edge,refined/k2/global,refined/k2/local,refined/k3/edge,refined/k3/global,refined/k3/local,ssr_max_abs_log_depth_residual,ssr_max_abs_raw_log_depth_residual,ssr_max_bound_saturation_fraction,ssr_max_depth_span
801,joint,0.021370126865804195,1.9749490022659302,2e-06,5e-07,0.0,0.00032567334710620344,0.00264245574362576,0.0025516757741570473,0.0004599607491400093,0.0022560444194823503,0.002632956369780004,0.0005603106110356748,0.0015917812706902623,0.002238860819488764,0.0006771461048629135,0.0022821747697889805,0.0031510875560343266,0.09675241261720657,0.20520170032978058,5.086263172415784e-06,99.0
802,joint,0.02858712524175644,1.80044686794281,2e-06,5e-07,0.0,0.00038333826523739845,0.003368923324160278,0.0035304800840094686,0.0005274434806779027,0.0030566538916900754,0.003640397684648633,0.0006306270079221576,0.0026226575719192624,0.0034739174880087376,0.000732520769815892,0.0028457168955355883,0.003774448297917843,0.09949203580617905,0.29865577816963196,0.0020243327599018812,283.0
803,joint,0.02598924282938242,1.5897448062896729,2e-06,5e-07,0.0,0.0003819687699433416,0.0033436091616749763,0.0034202863462269306,0.0005233497067820281,0.002504843520000577,0.003169424133375287,0.0006551131373271346,0.002011263044551015,0.0033520766301080585,0.0007474355516023934,0.0022059247130528092,0.0036739492788910866,0.09961706399917603,0.31281453371047974,0.0022125244140625,201.0
804,joint,0.027952028438448906,1.3201109170913696,2e-06,5e-07,0.0,0.00038336412399075925,0.003309231484308839,0.003493852913379669,0.0005269050016067922,0.002989637781865895,0.0036916944663971663,0.0006301210378296673,0.0024500905419699848,0.003444685018621385,0.0007210898329503834,0.0025910460390150547,0.003720309934578836,0.09966962039470673,0.3202081322669983,0.0024210612755268812,283.0
