step,loss,grad_norm,k1/global,k1/local,k1/edge,k2/global,k2/local,k2/edge,k3/global,k3/local,k3/edge
14,0.22170764952898026,0.47170206904411316,0.04465925320982933,0.03205440565943718,0.0005812066083308309,0.04461577907204628,0.02611291315406561,0.0005907407030463219,0.04457246698439121,0.02792005054652691,0.0006008229102008045
15,0.2915130630135536,0.6250744462013245,0.05869024805724621,0.034668032079935074,0.0008874438935890794,0.05863567255437374,0.04196154512465,0.0008964682929217815,0.05858157016336918,0.03628632239997387,0.0009057617862708867
16,0.24296587705612183,0.6266420483589172,0.04692835547029972,0.032779231667518616,0.0007358681759797037,0.0468797292560339,0.034443171694874763,0.0007438255124725401,0.0468311682343483,0.03287206310778856,0.0007524716493207961
17,0.21948246657848358,0.35881438851356506,0.04084513336420059,0.03072415105998516,0.0007703261217102408,0.04082189314067364,0.0336333392187953,0.0007796380377840251,0.04079865477979183,0.030319534242153168,0.0007897931791376323
18,0.13296861946582794,0.7714076638221741,0.020237864926457405,0.024053240194916725,0.0007379620219580829,0.02024888154119253,0.021577212028205395,0.0007497365004383028,0.02026195637881756,0.024340081959962845,0.0007616811781190336
19,0.21596338599920273,0.5807473063468933,0.04646545089781284,0.019187167286872864,0.0006799523252993822,0.04648464731872082,0.021734108217060566,0.0006900293519720435,0.046503717079758644,0.03351764474064112,0.0007006619707681239
20,0.1486581303179264,0.4593923091888428,0.030647396109998226,0.018757155165076256,0.0006838000263087451,0.030619990080595016,0.017444776371121407,0.0006948707159608603,0.030593584291636944,0.018511058762669563,0.0007054960879031569
21,0.14116833359003067,0.5550944805145264,0.02220370713621378,0.024852591566741467,0.0007826373912394047,0.02214754279702902,0.025179384276270866,0.0007931114814709872,0.022093646228313446,0.02231176383793354,0.0008039478561840951
22,0.1565476804971695,0.5387107729911804,0.023666887544095516,0.027608992531895638,0.0006566766533069313,0.023601976223289967,0.02724489662796259,0.0006671341543551534,0.023539289832115173,0.028884459286928177,0.0006773656350560486
23,0.1306465119123459,0.3226069211959839,0.01700938120484352,0.02648538164794445,0.0007059490017127246,0.016971740871667862,0.02580245304852724,0.0007213709759525955,0.016925929114222527,0.025287477299571037,0.0007368255755864084
24,0.2561791464686394,0.5827182531356812,0.04000352509319782,0.04423466417938471,0.0009008260967675596,0.039923518896102905,0.046293891966342926,0.0009123113704845309,0.03984556533396244,0.043141587637364864,0.0009232611046172678
25,0.396634116768837,1.2285101413726807,0.06533045507967472,0.08719140104949474,0.0007971762970555574,0.06542359292507172,0.023413699585944414,0.0008084635774139315,0.06550344452261925,0.08734669722616673,0.000819201726699248
26,0.08577757515013218,0.9231127500534058,0.01463967002928257,0.012336372397840023,0.0004994379123672843,0.014601966831833124,0.014677592553198338,0.000516393716679886,0.014564845710992813,0.013407955411821604,0.0005333375302143395
27,0.24179649725556374,0.7070302963256836,0.04743082541972399,0.030566779896616936,0.0007362739415839314,0.04733305796980858,0.03745467681437731,0.0007478834595531225,0.0472370870411396,0.029530526138842106,0.0007593696063850075
28,0.05128775164484978,1.6725165843963623,0.008702135644853115,0.007870418950915337,0.00036165944766253233,0.008714980445802212,0.008148475550115108,0.0003819571575149894,0.008729553781449795,0.007975956425070763,0.00040261290268972516
29,0.12258032709360123,0.343680202960968,0.016724050976336002,0.023832406848669052,0.000675458402838558,0.016676267609000206,0.02473085094243288,0.0006922936881892383,0.016636602580547333,0.0219041146337986,0.0007082876400090754
30,0.3772354945540428,0.347596138715744,0.040925255976617336,0.08064056001603603,0.0009560843463987112,0.04093578550964594,0.08562220260500908,0.0009656792681198567,0.04093936365097761,0.08527507446706295,0.0009754934289958328
31,0.15792127326130867,0.6206293702125549,0.02478400571271777,0.026540391612797976,0.0006249451253097504,0.02474228711798787,0.02592346863821149,0.0006386767781805247,0.024702042806893587,0.029312622034922242,0.0006528195517603308
32,0.13096071034669876,0.7501376867294312,0.02183531131595373,0.022227387875318527,0.0007426007941830903,0.021850486285984516,0.01995627675205469,0.0007548511493951082,0.021868446841835976,0.020958724431693554,0.0007666324090678245
33,0.262961246073246,0.3151111602783203,0.04671486280858517,0.03914683125913143,0.0007700907881371677,0.04664524178951979,0.04093318060040474,0.0007851856935303658,0.046581558883190155,0.040584429167211056,0.0007998631335794926
34,0.19691021740436554,0.5668918490409851,0.038162028416991234,0.023116394877433777,0.0007387066434603184,0.038076864555478096,0.034169403836131096,0.0007539533835370094,0.03799435868859291,0.02312886342406273,0.0007696564716752619
35,0.19811832159757614,0.515207827091217,0.03008739184588194,0.03846137970685959,0.0007722479931544513,0.030047886073589325,0.03975159302353859,0.000786113494541496,0.030013712123036385,0.027397417463362217,0.0008005760028026998
36,0.1381577104330063,0.6853452324867249,0.02202207501977682,0.02286711987107992,0.000713820627424866,0.021932853385806084,0.02366611547768116,0.0007269115885719657,0.02184693980962038,0.023641892708837986,0.0007399880269076675
37,0.11732908338308334,0.3629540503025055,0.017961464822292328,0.02073746919631958,0.0006423925515264273,0.01789732836186886,0.020393576472997665,0.00065764514147304,0.017841891385614872,0.020525668747723103,0.0006716432108078152
38,0.2105361670255661,0.6388594508171082,0.028771771118044853,0.04199453443288803,0.0007450919947586954,0.028676494024693966,0.03917733859270811,0.0007570130110252649,0.02858593687415123,0.04105982184410095,0.0007681603892706335
39,0.16460898891091347,0.44656938314437866,0.02833655569702387,0.028738243505358696,0.0007814608397893608,0.028266986832022667,0.02842782437801361,0.0007943811942823231,0.028201266191899776,0.020255273208022118,0.0008069980540312827
40,0.11323456838726997,0.3719528019428253,0.017951439134776592,0.018739967606961727,0.0006443841266445816,0.017879766412079334,0.019815875217318535,0.0006605474336538464,0.017818428575992584,0.01904897578060627,0.0006751797918695956
41,0.24272295087575912,0.3442542850971222,0.04607413336634636,0.03764585871249437,0.0008005626150406897,0.046046992763876915,0.03826289810240269,0.0008145922038238496,0.0460232961922884,0.02622781042009592,0.0008267954108305275
42,0.12988466024398804,0.5730085968971252,0.02035880833864212,0.022687875665724277,0.0006725474377162755,0.020362267270684242,0.022164981812238693,0.0006862409645691514,0.02037201914936304,0.02188087161630392,0.0006990451656747609
43,0.22652379423379898,0.5005812644958496,0.029048241674900055,0.04638685751706362,0.0009232229785993695,0.02893933840095997,0.0448917206376791,0.0009382419229950756,0.028838966973125935,0.04560546483844519,0.0009517390572000295
44,0.13022861629724503,0.502663791179657,0.01769687421619892,0.025339679792523384,0.0008223845507018268,0.017593184486031532,0.025330222211778164,0.0008395656186621636,0.017503786832094193,0.02424717228859663,0.0008557450782973319
45,0.2061089128255844,0.50702965259552,0.03202706761658192,0.03609616868197918,0.0008323483052663505,0.03204131778329611,0.035441404208540916,0.0008454160415567458,0.032058569602668285,0.035909056663513184,0.0008575719257351011
46,0.28671039640903473,0.9555111527442932,0.04040539264678955,0.05360441841185093,0.000907616748008877,0.04028814844787121,0.05750652216374874,0.000920560909435153,0.04017559066414833,0.05197036452591419,0.0009317849762737751
47,0.24001481384038925,0.41590625047683716,0.038077462464571,0.022710145451128483,0.0009444056777283549,0.03803010191768408,0.022689411882311106,0.0009597434545867145,0.03799803648144007,0.0776306064799428,0.0009749026212375611
48,0.12952394038438797,0.7022806406021118,0.023293728940188885,0.01911651063710451,0.00069081672700122,0.02316222246736288,0.020095281302928925,0.0007087300764396787,0.02303418144583702,0.018696503713726997,0.0007259649864863604
49,0.12358798086643219,0.41412413120269775,0.018344000913202763,0.02227504551410675,0.0007542591774836183,0.01824160013347864,0.022058393340557814,0.0007739302527625114,0.018152588047087193,0.02219568518921733,0.0007924762321636081
50,0.11724814400076866,0.6117148399353027,0.020452707074582577,0.017470206134021282,0.0006880290457047522,0.02028763387352228,0.0180558105930686,0.0007083835662342608,0.020125682465732098,0.01873221155256033,0.0007274805102497339
51,0.2339107096195221,0.8331584334373474,0.04034527577459812,0.037628465332090855,0.000900758255738765,0.040170153602957726,0.0356725063174963,0.0009192777797579765,0.039998432621359825,0.03734147548675537,0.0009343661949969828
52,0.16984831541776657,0.40409719944000244,0.026940591633319855,0.022099618799984455,0.0008216611749958247,0.026802897453308105,0.03296506404876709,0.0008409498841501772,0.02668892126530409,0.03183003142476082,0.0008585694013163447
53,0.17311649024486542,0.6702725291252136,0.031553469598293304,0.025276409462094307,0.0008453120535705239,0.03152821585536003,0.02550364937633276,0.0008674272976350039,0.03152161557227373,0.025131763890385628,0.0008886292926035821
54,0.1544542983174324,0.43577203154563904,0.02920127473771572,0.02259156107902527,0.0007500774809159338,0.02903714682906866,0.021121005062013865,0.0007762432796880603,0.028887162916362286,0.02128854487091303,0.000801283516921103
55,0.21856152266263962,1.6537340879440308,0.04450472164899111,0.02909888606518507,0.000658466829918325,0.04471364337950945,0.026613134890794754,0.0006878114945720881,0.044955031014978886,0.026615731418132782,0.0007140873931348324
56,0.08522810786962509,0.6928239464759827,0.012908263597637415,0.015409541316330433,0.0005582044832408428,0.012808416038751602,0.01457959832623601,0.0005879460950382054,0.012742622289806604,0.015014503616839647,0.0006190153362695128
57,0.20781928300857544,0.4370761811733246,0.03499453514814377,0.037383440881967545,0.0007586815918330103,0.034969854168593884,0.03856361843645573,0.0007817609293852001,0.0349611509591341,0.024604210630059242,0.0008020316599868238
58,0.156401626765728,0.20343171060085297,0.020481803454458714,0.035216329619288445,0.0008497955859638751,0.020389392971992493,0.029439364559948444,0.0008723048376850784,0.02033488918095827,0.02792384009808302,0.0008939073013607413
59,0.18081440590322018,1.199414849281311,0.030453196726739407,0.028594414703547955,0.0005523509898921475,0.030511160846799612,0.029575755819678307,0.0005798655329272151,0.030587193090468645,0.02935028448700905,0.0006101874751038849
60,0.11588191613554955,0.5879251956939697,0.019474679604172707,0.01958325318992138,0.0006216028414200991,0.019291240721940994,0.016646158881485462,0.0006460965378209949,0.01912231743335724,0.01982785202562809,0.0006687170243822038
61,0.2838404178619385,1.2795556783676147,0.05845179222524166,0.03444983996450901,0.0009131134138442576,0.0581654217094183,0.03581919986754656,0.000935002084588632,0.05788017436861992,0.0362698333337903,0.0009560456383042037
62,0.08690518513321877,0.7992507219314575,0.014493144117295742,0.012524788035079837,0.0005182384775253013,0.014318583998829126,0.014738812111318111,0.0005461735418066382,0.014168358873575926,0.015021986328065395,0.0005750966811319813
63,0.219262957572937,0.6106783151626587,0.030115867033600807,0.04335605539381504,0.0008337597246281803,0.029916804283857346,0.04251850675791502,0.0008590929792262614,0.029735692776739597,0.041045231744647026,0.0008819460636004806
64,0.2649221271276474,0.8942877650260925,0.047541736625134945,0.041215226985514164,0.0009286202257499099,0.04727629665285349,0.03763769380748272,0.0009528929949738085,0.04702899605035782,0.04136294964700937,0.0009777146042324603
65,0.19109168648719788,0.2941046953201294,0.029944499023258686,0.027768192812800407,0.0009126541845034808,0.029882509261369705,0.032085761427879333,0.0009346713777631521,0.029867423698306084,0.038740161806344986,0.0009558193560224026
66,0.21344508230686188,1.3171870708465576,0.03776971343904734,0.022894227877259254,0.0007546762353740633,0.03796149604022503,0.03718413133174181,0.0007795860583428293,0.03817103896290064,0.03712756931781769,0.0008026518917176872
67,0.11893646791577339,0.7131897807121277,0.022337061818689108,0.013058676850050688,0.000505459844134748,0.022150459233671427,0.024752181954681873,0.0005440369714051485,0.022023151628673077,0.012985410168766975,0.0005800321960123256
68,0.24662791192531586,1.1252171993255615,0.05270005390048027,0.03195313923060894,0.0006112183909863234,0.052414774894714355,0.027018818072974682,0.0006329291500151157,0.052133236080408096,0.02851281128823757,0.0006509418308269233
69,0.11333052068948746,0.5957338213920593,0.017457084730267525,0.01854185201227665,0.0005943964060861617,0.017288826406002045,0.02075876295566559,0.0006216165202204138,0.01714779995381832,0.020273043774068356,0.000647137698251754
70,0.1629483327269554,0.7206666469573975,0.028243000619113445,0.030516567640006542,0.0006453069509007037,0.027957390993833542,0.029144604690372944,0.0006796130328439176,0.02768599335104227,0.017366759479045868,0.0007090938161127269
71,0.21339675039052963,1.0358465909957886,0.04620770178735256,0.024811839684844017,0.0007655536755919456,0.04588707163929939,0.02472366113215685,0.0007931553409434855,0.045573003590106964,0.02381750661879778,0.000817250635009259
72,0.14896466583013535,0.49578073620796204,0.030509482137858868,0.018809672445058823,0.0007155370549298823,0.030356205068528652,0.018891116604208946,0.000751523970393464,0.030210510827600956,0.01793616358190775,0.0007844537030905485
73,0.16061139106750488,0.3214734196662903,0.026844900101423264,0.022838711738586426,0.0008326460665557534,0.026643178425729275,0.02204070333391428,0.00086186223779805,0.026509903371334076,0.03315161820501089,0.0008878669468685985
74,0.1329803764820099,0.44683513045310974,0.01778623554855585,0.02639032993465662,0.0008766510291025043,0.017528798431158066,0.02507524937391281,0.0009096712456084788,0.017333083786070347,0.026140371337532997,0.0009399840491823852
75,0.26915332674980164,1.072696566581726,0.04620301350951195,0.046759000048041344,0.0007774706173222512,0.04589334316551685,0.041339028626680374,0.0008019581728149205,0.045610684901475906,0.04094649385660887,0.0008223362674470991
76,0.19139505922794342,0.6533895134925842,0.02894697431474924,0.03190354257822037,0.0008277563902083784,0.0287689296528697,0.035704465582966805,0.000858457206049934,0.0286425668746233,0.0348550695925951,0.000887297821464017
77,0.1947655826807022,0.6498952507972717,0.028459569439291954,0.0339428074657917,0.0007942603842820972,0.02841172367334366,0.03510438185185194,0.0008305310038849711,0.02840030286461115,0.03795928694307804,0.0008627269708085805
78,0.14190120995044708,0.821707010269165,0.020619098097085953,0.024493430741131306,0.0008741893980186433,0.020647247321903706,0.026739753782749176,0.0009098185109905899,0.020747005939483643,0.025929391384124756,0.0009412693907506764
79,0.16928475350141525,0.34398338198661804,0.02724385354667902,0.029013916850090027,0.0006245173281058669,0.026997487992048264,0.0288295466452837,0.000672446854878217,0.026791594922542572,0.02839746419340372,0.0007139284862205386
80,0.23442837595939636,0.9252909421920776,0.04711335618048906,0.029809570871293545,0.0007681110291741788,0.046724564395844936,0.03081120364367962,0.0008003585389815271,0.04638894274830818,0.031183000653982162,0.0008292771817650646
81,0.0498889796435833,1.4944672584533691,0.008298520930111408,0.007816178957000375,0.0004007975658169016,0.00804274994879961,0.008074257057160139,0.00045281872735358775,0.008101253770291805,0.008200856391340494,0.000501545233419165
82,0.19155047088861465,0.585878849029541,0.038341715931892395,0.028018292970955372,0.0007801928441040218,0.038237523287534714,0.018441571854054928,0.0008156928524840623,0.0381905734539032,0.027877651154994965,0.0008472474873997271
83,0.20976123958826065,0.3277653455734253,0.028551964089274406,0.04205283708870411,0.0007759191212244332,0.02829605992883444,0.04085146356374025,0.0008087086025625467,0.028133601881563663,0.03945304546505213,0.0008376285259146243
84,0.23498286306858063,0.7613784670829773,0.04016749933362007,0.03779268637299538,0.000923166808206588,0.03982511907815933,0.038603778928518295,0.0009629978449083865,0.03949589468538761,0.03621556703001261,0.0009961490868590772
85,0.2597534656524658,0.4608783721923828,0.04709368385374546,0.016522818244993687,0.0008149989298544824,0.04703022725880146,0.07126350328326225,0.0008627604693174362,0.04698240011930466,0.028280464000999928,0.0009025995968841016
86,0.37456566095352173,1.0331045389175415,0.040981083177030087,0.08086738362908363,0.0009815095691010356,0.041114249266684055,0.08597217500209808,0.001014856854453683,0.04129401221871376,0.08129622973501682,0.0010441632475703955
87,0.2791627421975136,1.2101764678955078,0.053172784857451916,0.03689223527908325,0.0008513517968822271,0.05274377670139074,0.04039464890956879,0.000883578322827816,0.052325012162327766,0.040987929329276085,0.0009114298736676574
88,0.21146878600120544,0.7592645287513733,0.03514578100293875,0.039628501050174236,0.0008477994124405086,0.035162086598575115,0.0237872377038002,0.0008892717014532536,0.03523660637438297,0.039846040308475494,0.0009254598990082741
89,0.15850192680954933,0.4735186696052551,0.02666570618748665,0.02117474190890789,0.0007378207228612155,0.026472723111510277,0.02743023168295622,0.0007725347822997719,0.026399297639727592,0.028044930659234524,0.0008039409876801074
90,0.19317634403705597,1.0711119174957275,0.03041474148631096,0.03312001749873161,0.0007928121776785702,0.030016695149242878,0.03442384209483862,0.0008267674711532891,0.02962871827185154,0.03309775236994028,0.0008550065103918314
91,0.14390775561332703,0.328214555978775,0.029004575684666634,0.019013733603060246,0.0006485094490926713,0.028841698542237282,0.016952015459537506,0.0006872238591313362,0.028750382363796234,0.019289650954306126,0.0007199626415967941
92,0.25432444363832474,1.3729275465011597,0.04957966972142458,0.03406921587884426,0.0006771203479729593,0.04983089677989483,0.034462117590010166,0.0007188122835941613,0.0501455245539546,0.034087507985532284,0.0007535751210525632
93,0.32298803329467773,0.44607675075531006,0.0488397553563118,0.07515149842947721,0.0009546757210046053,0.04865382798016071,0.0768990758806467,0.0009962035110220313,0.04850032366812229,0.021961629390716553,0.0010310402140021324
94,0.15062099695205688,0.9811492562294006,0.028417459689080715,0.019880459643900394,0.0006826427415944636,0.02844224125146866,0.02172182872891426,0.0007244514708872885,0.028514547273516655,0.021477583795785904,0.0007597859366796911
95,0.21868153288960457,0.7872733473777771,0.042607714887708426,0.02570149558596313,0.0006615044840145856,0.0422314889729023,0.031491749454289675,0.0007034357258817181,0.04199922364205122,0.03254287131130695,0.0007420482870656997
96,0.20530835539102554,0.5410749912261963,0.028519400395452976,0.041002742014825344,0.0007710529607720673,0.028232648968696594,0.037609285674989223,0.0008036685758270323,0.02804263774305582,0.03949492610991001,0.000831989455036819
97,0.1220002993941307,0.28328999876976013,0.01816176436841488,0.023513881489634514,0.0007785859925206751,0.017940592020750046,0.02213145699352026,0.0008197819115594029,0.01779502723366022,0.020002747885882854,0.0008564677264075726
98,0.1969715729355812,0.6489816308021545,0.029249168001115322,0.035311282612383366,0.0009309927700087428,0.028941228054463863,0.03512254636734724,0.0009667392587289214,0.02868273202329874,0.03676889557391405,0.0009979883907362819
99,0.20896409451961517,0.5892237424850464,0.029901144094765186,0.04284910671412945,0.0009200363710988313,0.02984965220093727,0.040530554950237274,0.0009491154924035072,0.029905124567449093,0.03308323211967945,0.0009761235560290515
100,0.20229031145572662,0.5616461038589478,0.037946950644254684,0.028061523102223873,0.0007055610185489058,0.037894392386078835,0.029525505378842354,0.0007333511603064835,0.037879087030887604,0.02878710627555847,0.0007568507571704686
101,0.18845971673727036,0.5570523142814636,0.0322451563552022,0.031165054067969322,0.0008296061132568866,0.03223312087357044,0.02683473937213421,0.0008599704597145319,0.03227474354207516,0.03112976811826229,0.0008875534986145794
102,0.1656278371810913,0.6264457702636719,0.02643626183271408,0.026383917778730392,0.0007793840486556292,0.026461019180715084,0.02671800833195448,0.0008089035982266068,0.026525065302848816,0.03067992627620697,0.0008353583398275077
103,0.20817089825868607,0.8651518821716309,0.03541896678507328,0.03449145797640085,0.0006663198582828045,0.035476917400956154,0.031895038671791553,0.0007011284760665148,0.03556656092405319,0.03322252072393894,0.000731991371139884
104,0.1574788261204958,0.6832101941108704,0.024512012023478746,0.029030270874500275,0.0006488663784693927,0.024253325071185827,0.028327106963843107,0.0006874186801724136,0.02411671169102192,0.025180425960570574,0.000722693424904719
105,0.2495432049036026,0.4201314449310303,0.03176945634186268,0.048773398622870445,0.0009531195973977447,0.03164099622517824,0.04830090142786503,0.0009788644965738058,0.03158511780202389,0.05453936196863651,0.0010019907495006919
106,0.24610823392868042,0.6631386876106262,0.04424495995044708,0.04474143125116825,0.0006801577983424067,0.04424731433391571,0.046496227383613586,0.0007190772448666394,0.044267576187849045,0.019957534037530422,0.0007539616490248591
107,0.17712312936782837,0.31143471598625183,0.034372962079942226,0.02165746223181486,0.0006411619833670557,0.034220123663544655,0.020892605185508728,0.0006724187405779958,0.034102436155080795,0.029865039512515068,0.0006989227549638599
108,0.12446948140859604,0.2716904282569885,0.018192043527960777,0.023984476923942566,0.0006657532067038119,0.018018304370343685,0.02210028748959303,0.0007011049601715058,0.017878537997603416,0.022198738530278206,0.0007302277663256973
109,0.2519601657986641,1.3771833181381226,0.047247414477169514,0.040594506077468395,0.0008605403418187052,0.046841809526085854,0.03488901536911726,0.0008854085754137486,0.04646970611065626,0.033264690078794956,0.0009070720989257097
110,0.2722853273153305,0.9727915525436401,0.05877775885164738,0.036019730381667614,0.000798244378529489,0.05846991203725338,0.029194911010563374,0.0008232134860008955,0.05817295424640179,0.029183484613895416,0.0008451166213490069
111,0.18181180208921432,0.781901478767395,0.034828013740479946,0.021586625836789608,0.0006747378793079406,0.034522419795393944,0.027290205471217632,0.0007009077235125005,0.03426585532724857,0.027219155803322792,0.0007238832768052816
112,0.12343558669090271,0.8415932655334473,0.020861288532614708,0.01901222299784422,0.0006914308178238571,0.020897711627185345,0.020366567187011242,0.0007191486947704107,0.020990712568163872,0.019151786342263222,0.0007447207754012197
113,0.19856853783130646,0.7012090086936951,0.03919054847210646,0.021676491014659405,0.0006989650137256831,0.03919860813766718,0.03489027917385101,0.0007271914801094681,0.039235769771039486,0.022197624668478966,0.0007530613511335105
114,0.25602518767118454,0.8336174488067627,0.04695010278373957,0.038272284902632236,0.0008287339587695897,0.0465564988553524,0.03775310330092907,0.0008558854460716248,0.046220844611525536,0.037708026356995106,0.0008797196787782013
115,0.34095579385757446,0.43766286969184875,0.06460434757173061,0.05261865258216858,0.0008233293192461133,0.06445210799574852,0.046272795647382736,0.0008493433124385774,0.06431135348975658,0.04615117609500885,0.0008726934320293367
116,0.25949131697416306,0.8182491064071655,0.037889763712882996,0.05150295980274677,0.0007827664376236498,0.037577588111162186,0.04022723715752363,0.0008183900499716401,0.03731203265488148,0.05253148823976517,0.0008490976470056921
117,0.12280230224132538,0.348591685295105,0.02218969166278839,0.0177422808483243,0.0006356697122100741,0.021942537277936935,0.01902728248387575,0.0006664243119303137,0.02175415586680174,0.018149694427847862,0.0006945672212168574
118,0.20375174283981323,0.44409582018852234,0.03195795230567455,0.036581527441740036,0.0008469672757200897,0.03192515578120947,0.035584842786192894,0.000872621574671939,0.031933967024087906,0.03315356373786926,0.0008951649651862681
119,0.32229484617710114,0.9134208559989929,0.055197698995471,0.08730361424386501,0.0008509514736942947,0.05535869300365448,0.03297907579690218,0.0008800833602435887,0.055537356063723564,0.03328061103820801,0.0009067632490769029
120,0.2854599207639694,0.7982401251792908,0.05518203601241112,0.020391485653817654,0.0008507593302056193,0.05532809719443321,0.07581867463886738,0.0008797452901490033,0.0555077251046896,0.020594950765371323,0.0009064457844942808
121,0.16278476268053055,0.4529145061969757,0.028102346695959568,0.028173322789371014,0.0008087085734587163,0.027855388820171356,0.019950286485254765,0.0008445922867394984,0.027674292214214802,0.028498340398073196,0.0008774880552664399
122,0.3156913071870804,1.5990148782730103,0.0646625030785799,0.039327895268797874,0.000767498800996691,0.06412781216204166,0.038214391097426414,0.0007926202088128775,0.06360078789293766,0.04338404722511768,0.0008137357071973383
123,0.1555909663438797,0.29895278811454773,0.02037820965051651,0.033431025221943855,0.0008587581105530262,0.020252098329365253,0.029635190963745117,0.0008898866653908044,0.020259595476090908,0.02896774187684059,0.0009184537047985941
124,0.19057320058345795,0.42262357473373413,0.02837569173425436,0.03497291076928377,0.0007896300230640918,0.028248603455722332,0.03313848003745079,0.00082559505244717,0.028174524195492268,0.035191114991903305,0.0008566440083086491
125,0.12309372425079346,0.32539668679237366,0.022132573649287224,0.017738037277013063,0.000638409546809271,0.021843460388481617,0.018807625398039818,0.0006724169652443379,0.021623716689646244,0.018934641033411026,0.0007028426334727556
126,0.21129023283720016,0.5260744094848633,0.028506512753665447,0.04294658079743385,0.0007698622648604214,0.028215519152581692,0.04121669102460146,0.000804323295596987,0.02801840379834175,0.0399786289781332,0.0008337087056133896
127,0.34523117542266846,0.3885060250759125,0.06455371156334877,0.045701468363404274,0.0008248921658378094,0.06433388404548168,0.05081445723772049,0.000854532525409013,0.06414218619465828,0.053124699741601944,0.0008813343592919409
128,0.14798741787672043,0.6391613483428955,0.023448673076927662,0.027406138367950916,0.0006854264938738197,0.02320355549454689,0.02614942006766796,0.0007195132784545422,0.023025733418762684,0.02259850688278675,0.0007504528330173343
129,0.20694900676608086,0.6152969002723694,0.0289981821551919,0.03959585865959525,0.0007699711713939905,0.028694902546703815,0.039363130927085876,0.0008043884008657187,0.0284771416336298,0.03941099625080824,0.0008344511734321713
130,0.15213985368609428,0.6976552605628967,0.028930800035595894,0.020769550930708647,0.0007655748340766877,0.028532748110592365,0.02162964828312397,0.0008098577964119613,0.028175072744488716,0.021677352488040924,0.000849246047437191
131,0.1802370548248291,0.3489249646663666,0.03432883135974407,0.022595753893256187,0.0006447993218898773,0.03414794057607651,0.029446687549352646,0.0006806335004512221,0.034031955525279045,0.02364917378872633,0.0007112763123586774
132,0.22447464615106583,0.3954288065433502,0.028691465966403484,0.04530594311654568,0.0009472664096392691,0.02832645643502474,0.044731706380844116,0.0009849956259131432,0.02810538560152054,0.04636474698781967,0.0010166769498027861
133,0.14061865210533142,0.34834980964660645,0.029457916505634785,0.016486278735101223,0.0006456060218624771,0.029245086014270782,0.017291885800659657,0.0006856441032141447,0.029073674231767654,0.017010015435516834,0.000722549157217145
134,0.26481081545352936,1.484663724899292,0.05692098289728165,0.025347142480313778,0.0006770862964913249,0.057276301085948944,0.03199763875454664,0.000720130541594699,0.057675646618008614,0.03343940433114767,0.0007564849511254579
