id,split,scene,frame,k0_point_rel,k0_depth_rel,k0_depth_delta_1.01,k0_depth_delta_1.25,k0_boundary_f1,k1_point_rel,k1_depth_rel,k1_depth_delta_1.01,k1_depth_delta_1.25,k1_boundary_f1,k3_point_rel,k3_depth_rel,k3_depth_delta_1.01,k3_depth_delta_1.25,k3_boundary_f1,k5_point_rel,k5_depth_rel,k5_depth_delta_1.01,k5_depth_delta_1.25,k5_boundary_f1
ai_019_007_cam_00_frame.0000,train,ai_019_007,0,0.1782035529613495,0.16605591773986816,0.01732381246984005,0.766754150390625,0.8290154337882996,0.1782035529613495,0.16605591773986816,0.01732381246984005,0.766754150390625,0.8290154337882996,0.1782035529613495,0.16605591773986816,0.01732381246984005,0.766754150390625,0.8290154337882996,0.1782035529613495,0.16605591773986816,0.01732381246984005,0.766754150390625,0.8290154337882996
ai_024_008_cam_00_frame.0099,train,ai_024_008,99,0.1223091334104538,0.11654289811849594,0.0541229248046875,0.8710073232650757,0.7697357535362244,0.1223091334104538,0.11654289811849594,0.0541229248046875,0.8710073232650757,0.7697357535362244,0.1223091334104538,0.11654289811849594,0.0541229248046875,0.8710073232650757,0.7697357535362244,0.1223091334104538,0.11654289811849594,0.0541229248046875,0.8710073232650757,0.7697357535362244
ai_019_004_cam_00_frame.0000,train,ai_019_004,0,0.09134417772293091,0.08463296294212341,0.1260528564453125,0.9296875,0.9144802093505859,0.09134417772293091,0.08463296294212341,0.1260528564453125,0.9296875,0.9144802093505859,0.09134417772293091,0.08463296294212341,0.1260528564453125,0.9296875,0.9144802093505859,0.09134417772293091,0.08463296294212341,0.1260528564453125,0.9296875,0.9144802093505859
ai_019_004_cam_00_frame.0099,train,ai_019_004,99,0.08773259818553925,0.0801716074347496,0.2479248046875,0.9224650263786316,0.850685179233551,0.08773259818553925,0.0801716074347496,0.2479248046875,0.9224650263786316,0.850685179233551,0.08773259818553925,0.0801716074347496,0.2479248046875,0.9224650263786316,0.850685179233551,0.08773259818553925,0.0801716074347496,0.2479248046875,0.9224650263786316,0.850685179233551
ai_052_008_cam_01_frame.0099,train,ai_052_008,99,0.04146933555603027,0.036163341253995895,0.16907012462615967,0.980958878993988,0.868050217628479,0.04146933555603027,0.036163341253995895,0.16907012462615967,0.980958878993988,0.868050217628479,0.04146933555603027,0.036163341253995895,0.16907012462615967,0.980958878993988,0.868050217628479,0.04146933555603027,0.036163341253995895,0.16907012462615967,0.980958878993988,0.868050217628479
ai_026_013_cam_00_frame.0000,train,ai_026_013,0,0.08513408154249191,0.06377902626991272,0.0892333984375,0.9706319570541382,0.8502807021141052,0.08513408154249191,0.06377902626991272,0.0892333984375,0.9706319570541382,0.8502807021141052,0.08513408154249191,0.06377902626991272,0.0892333984375,0.9706319570541382,0.8502807021141052,0.08513408154249191,0.06377902626991272,0.0892333984375,0.9706319570541382,0.8502807021141052
ai_055_006_cam_00_frame.0000,train,ai_055_006,0,0.06566571444272995,0.05740097910165787,0.1463674008846283,0.954986572265625,0.8099838495254517,0.06566571444272995,0.05740097910165787,0.1463674008846283,0.954986572265625,0.8099838495254517,0.06566571444272995,0.05740097910165787,0.1463674008846283,0.954986572265625,0.8099838495254517,0.06566571444272995,0.05740097910165787,0.1463674008846283,0.954986572265625,0.8099838495254517
ai_054_008_cam_00_frame.0000,train,ai_054_008,0,0.08211592584848404,0.07725948095321655,0.26045817136764526,0.8849310278892517,0.47744497656822205,0.08211592584848404,0.07725948095321655,0.26045817136764526,0.8849310278892517,0.47744497656822205,0.08211592584848404,0.07725948095321655,0.26045817136764526,0.8849310278892517,0.47744497656822205,0.08211592584848404,0.07725948095321655,0.26045817136764526,0.8849310278892517,0.47744497656822205
ai_044_009_cam_00_frame.0000,train,ai_044_009,0,0.13024839758872986,0.11989133805036545,0.2576701045036316,0.8556162714958191,0.3591594696044922,0.13024839758872986,0.11989133805036545,0.2576701045036316,0.8556162714958191,0.3591594696044922,0.13024839758872986,0.11989133805036545,0.2576701045036316,0.8556162714958191,0.3591594696044922,0.13024839758872986,0.11989133805036545,0.2576701045036316,0.8556162714958191,0.3591594696044922
ai_052_010_cam_00_frame.0000,train,ai_052_010,0,0.04993278533220291,0.04415431618690491,0.19696044921875,0.9786631464958191,0.8333660960197449,0.04993278533220291,0.04415431618690491,0.19696044921875,0.9786631464958191,0.8333660960197449,0.04993278533220291,0.04415431618690491,0.19696044921875,0.9786631464958191,0.8333660960197449,0.04993278533220291,0.04415431618690491,0.19696044921875,0.9786631464958191,0.8333660960197449
ai_052_004_cam_00_frame.0000,train,ai_052_004,0,0.05239959806203842,0.04843289777636528,0.3561553955078125,0.9535268545150757,0.7648985981941223,0.05239959806203842,0.04843289777636528,0.3561553955078125,0.9535268545150757,0.7648985981941223,0.05239959806203842,0.04843289777636528,0.3561553955078125,0.9535268545150757,0.7648985981941223,0.05239959806203842,0.04843289777636528,0.3561553955078125,0.9535268545150757,0.7648985981941223
ai_053_018_cam_00_frame.0000,train,ai_053_018,0,0.1458720862865448,0.1220165267586708,0.31090402603149414,0.8376604914665222,0.9484147429466248,0.1458720862865448,0.1220165267586708,0.31090402603149414,0.8376604914665222,0.9484147429466248,0.1458720862865448,0.1220165267586708,0.31090402603149414,0.8376604914665222,0.9484147429466248,0.1458720862865448,0.1220165267586708,0.31090402603149414,0.8376604914665222,0.9484147429466248
ai_054_006_cam_00_frame.0000,train,ai_054_006,0,0.038329966366291046,0.03430807590484619,0.353515625,0.9697774648666382,0.8099909424781799,0.038329966366291046,0.03430807590484619,0.353515625,0.9697774648666382,0.8099909424781799,0.038329966366291046,0.03430807590484619,0.353515625,0.9697774648666382,0.8099909424781799,0.038329966366291046,0.03430807590484619,0.353515625,0.9697774648666382,0.8099909424781799
ai_008_004_cam_00_frame.0000,train,ai_008_004,0,0.018955834209918976,0.017489735037088394,0.4987640380859375,0.9936167597770691,0.888484537601471,0.018955834209918976,0.017489735037088394,0.4987640380859375,0.9936167597770691,0.888484537601471,0.018955834209918976,0.017489735037088394,0.4987640380859375,0.9936167597770691,0.888484537601471,0.018955834209918976,0.017489735037088394,0.4987640380859375,0.9936167597770691,0.888484537601471
ai_027_009_cam_02_frame.0099,train,ai_027_009,99,0.04414664953947067,0.03631856292486191,0.3397471308708191,0.9782155752182007,0.9044190645217896,0.04414664953947067,0.03631856292486191,0.3397471308708191,0.9782155752182007,0.9044190645217896,0.04414664953947067,0.03631856292486191,0.3397471308708191,0.9782155752182007,0.9044190645217896,0.04414664953947067,0.03631856292486191,0.3397471308708191,0.9782155752182007,0.9044190645217896
ai_048_007_cam_00_frame.0001,train,ai_048_007,1,0.04044734314084053,0.036575477570295334,0.2934163510799408,0.9789378046989441,0.9091053605079651,0.04044734314084053,0.036575477570295334,0.2934163510799408,0.9789378046989441,0.9091053605079651,0.04044734314084053,0.036575477570295334,0.2934163510799408,0.9789378046989441,0.9091053605079651,0.04044734314084053,0.036575477570295334,0.2934163510799408,0.9789378046989441,0.9091053605079651
ai_002_003_cam_00_frame.0000,train,ai_002_003,0,0.03734477609395981,0.03453045338392258,0.4974365234375,0.9668426513671875,0.8581137657165527,0.03734477609395981,0.03453045338392258,0.4974365234375,0.9668426513671875,0.8581137657165527,0.03734477609395981,0.03453045338392258,0.4974365234375,0.9668426513671875,0.8581137657165527,0.03734477609395981,0.03453045338392258,0.4974365234375,0.9668426513671875,0.8581137657165527
ai_044_006_cam_01_frame.0099,train,ai_044_006,99,0.05832714959979057,0.052888765931129456,0.13175174593925476,0.9639719128608704,0.741995632648468,0.05832714959979057,0.052888765931129456,0.13175174593925476,0.9639719128608704,0.741995632648468,0.05832714959979057,0.052888765931129456,0.13175174593925476,0.9639719128608704,0.741995632648468,0.05832714959979057,0.052888765931129456,0.13175174593925476,0.9639719128608704,0.741995632648468
ai_027_005_cam_00_frame.0000,train,ai_027_005,0,0.08344201743602753,0.07718031108379364,0.1440785825252533,0.9281005859375,0.8387930989265442,0.08344201743602753,0.07718031108379364,0.1440785825252533,0.9281005859375,0.8387930989265442,0.08344201743602753,0.07718031108379364,0.1440785825252533,0.9281005859375,0.8387930989265442,0.08344201743602753,0.07718031108379364,0.1440785825252533,0.9281005859375,0.8387930989265442
