step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/edge,base/k1/global,base/k1/local,refined/k1/edge,refined/k1/global,refined/k1/local,refined/k2/edge,refined/k2/global,refined/k2/local,refined/k3/edge,refined/k3/global,refined/k3/local
149,detached_warmup,0.24954965338110924,1.6134487390518188,2e-05,1e-06,0.0,0.00047976552741602063,0.043033720925450325,0.016930392012000084,0.0005013489426346496,0.0429581175558269,0.018369268625974655,0.0005182626919122413,0.04289603000506759,0.023589298594743013,0.0005374538013711572,0.042878720443695784,0.016857268754392862
150,detached_warmup,0.3246832489967346,0.8687784671783447,2e-05,1e-06,0.0,0.0007718351553194225,0.04502906650304794,0.04517716355621815,0.0007823409105185419,0.04506564885377884,0.03071923926472664,0.0007934791501611471,0.045102665200829506,0.03355272114276886,0.0008043850539252162,0.045142071321606636,0.031742630526423454
151,detached_warmup,0.2575703486800194,0.9113492369651794,2e-05,1e-06,0.0,0.0007222615531645715,0.02621934562921524,0.038450307212769985,0.0007372565451078117,0.026230141520500183,0.03753939550369978,0.0007474576705135405,0.02625169698148966,0.03675209125503898,0.0007591972243972123,0.026280893944203854,0.036880290135741234
152,detached_warmup,0.21985148638486862,0.6550471186637878,2e-05,1e-06,0.0,0.0006181315839057788,0.02281995862722397,0.03084219922311604,0.0006323274574242532,0.022807725239545107,0.033556260634213686,0.0006449928041547537,0.022811895236372948,0.031926327385008335,0.0006579964247066528,0.02283531753346324,0.029698368161916733
153,detached_warmup,0.20489901304244995,0.6303715705871582,2e-05,1e-06,0.0,0.0008820455404929817,0.024582505226135254,0.02510159183293581,0.0008990089409053326,0.0245136059820652,0.026528220623731613,0.0009130451362580061,0.024451454170048237,0.02544616535305977,0.0009266594715882093,0.024399072863161564,0.026255635544657707
154,detached_warmup,0.17970846593379974,0.70514976978302,2e-05,1e-06,0.0,0.0006015131657477468,0.028040303848683834,0.01598173286765814,0.0006169700354803354,0.028016620315611362,0.0161259938031435,0.0006290836608968675,0.027997709810733795,0.01709386706352234,0.0006413875089492649,0.027984117157757282,0.01597916427999735
155,detached_warmup,0.26853321492671967,0.5034196376800537,2e-05,1e-06,0.0,0.0007074884488247335,0.04026536736637354,0.026412437669932842,0.0007159293745644391,0.04023468215018511,0.027518264949321747,0.0007243274594657123,0.040205227211117744,0.02536937966942787,0.0007333334360737354,0.040179237723350525,0.025467533618211746
156,detached_warmup,0.20780877768993378,0.7862791419029236,2e-05,1e-06,0.0,0.0005623561155516654,0.03053984045982361,0.023719923570752144,0.0005755656457040459,0.030442328192293644,0.023153182119131088,0.000585092871915549,0.030346511863172054,0.019122228026390076,0.0005956226086709648,0.03025186713784933,0.017914258874952793
157,detached_warmup,0.49998100101947784,1.2588074207305908,2e-05,1e-06,0.0,0.0008144864405039698,0.05486740730702877,0.08594567514955997,0.0008219949086196721,0.05488513968884945,0.019661889411509037,0.0008292741549666971,0.05490548349916935,0.08643018454313278,0.000837136380141601,0.05492942966520786,0.08505289815366268
158,detached_warmup,0.25354640930891037,0.48406726121902466,2e-05,1e-06,0.0,0.000780305708758533,0.031196427531540394,0.03912979178130627,0.00078701923484914,0.031138966791331768,0.024694642052054405,0.0007942508673295379,0.031083094887435436,0.03923221863806248,0.0008023361151572317,0.03103350382298231,0.022873854264616966
159,detached_warmup,0.1786728911101818,0.6332510113716125,2e-05,1e-06,0.0,0.0007082787633407861,0.023863058537244797,0.019460057374089956,0.000721920165233314,0.023788543418049812,0.019250262528657913,0.000732048210920766,0.023720179218798876,0.02103283442556858,0.0007428801618516445,0.023657815996557474,0.020995017141103745
160,detached_warmup,0.42024967074394226,1.486796498298645,2e-05,1e-06,0.0,0.0007790708623360842,0.06578883528709412,0.026113429106771946,0.0007900935015641153,0.06571260467171669,0.02534642443060875,0.0008008666918613017,0.06560947373509407,0.026655653957277536,0.0008106179884634912,0.06554121896624565,0.07630138844251633
161,detached_warmup,0.15116889029741287,0.5599847435951233,2e-05,1e-06,0.0,0.0005396892811404541,0.01839230302721262,0.017821036744862795,0.0005521107523236424,0.01831139111891389,0.02235051803290844,0.0005631212698062882,0.01824106276035309,0.018129737116396427,0.0005761459906352684,0.018183601088821888,0.01750817452557385
162,detached_warmup,0.3181047812104225,1.6600842475891113,2e-05,1e-06,0.0,0.0006821603165008128,0.05003920663148165,0.030391791835427284,0.0006952644616831094,0.04991421941667795,0.024826676584780216,0.0007064416713546962,0.04980674106627703,0.03052939660847187,0.0007172827317845076,0.049711477011442184,0.03008411079645157
163,detached_warmup,0.22793911397457123,0.7759522199630737,2e-05,1e-06,0.0,0.0007095854380168021,0.026290656998753548,0.031237117014825344,0.0007201452099252492,0.02624614629894495,0.03076883777976036,0.0007293552334886044,0.026205452159047127,0.029837102629244328,0.0007400050235446543,0.026167970150709152,0.028286736458539963
164,detached_warmup,0.23237840831279755,0.7847890257835388,2e-05,1e-06,0.0,0.0007518445199821144,0.036465100944042206,0.02064116671681404,0.0007672350038774312,0.03645429387688637,0.0197591301985085,0.000778563495259732,0.036446338519454,0.020569494925439358,0.0007895806047599763,0.03644300438463688,0.02251266408711672
165,detached_warmup,0.46364258229732513,1.1392312049865723,2e-05,1e-06,0.0,0.0008486012811772525,0.040772126987576485,0.07485228590667248,0.0008577624103054404,0.040747310034930706,0.07391718681901693,0.0008654534467495978,0.04074238706380129,0.07458065170794725,0.0008743176003918052,0.04071258474141359,0.07387190498411655
166,detached_warmup,0.25227463990449905,1.527144193649292,2e-05,1e-06,0.0,0.0004802985640708357,0.041861376725137234,0.01764989923685789,0.0004991790337953717,0.04168490041047335,0.022607461782172322,0.0005143847956787795,0.04152816953137517,0.021699424367398024,0.0005302595673128963,0.041398553643375635,0.021820737048983574
167,detached_warmup,0.2136833593249321,0.5775574445724487,2e-05,1e-06,0.0,0.0007260524434968829,0.028950261883437634,0.0191695224493742,0.0007354129920713603,0.028918663039803505,0.018087626434862614,0.0007442334026563913,0.02889082580804825,0.02956060040742159,0.0007540978549513966,0.028868037275969982,0.028278018347918987
168,detached_warmup,0.34671516716480255,1.4640103578567505,2e-05,1e-06,0.0,0.0007213155331555754,0.05446982756257057,0.034023137763142586,0.0007341692689806223,0.054302534088492393,0.031063026748597622,0.0007469179690815508,0.05414518900215626,0.033892556093633175,0.0007595968199893832,0.05400590971112251,0.027850984595716
169,detached_warmup,0.2956508994102478,1.0556869506835938,2e-05,1e-06,0.0,0.0007591561006847769,0.044952056370675564,0.03177788481116295,0.0007758532301522791,0.04475642740726471,0.03178074490278959,0.0007922535587567836,0.04457895923405886,0.025501723401248455,0.0008090047631412745,0.04442109167575836,0.02474574465304613
170,detached_warmup,0.306886725127697,0.8164325952529907,2e-05,1e-06,0.0,0.0008106206660158932,0.03146272711455822,0.04098141007125378,0.0008204104378819466,0.03138939198106527,0.0397702194750309,0.0008285325602628291,0.03132190555334091,0.04922908917069435,0.0008373210730496794,0.031258946284651756,0.04817613586783409
171,detached_warmup,0.2049821987748146,0.7096458673477173,2e-05,1e-06,0.0,0.0009216352482326329,0.01988750882446766,0.031250792555511,0.0009349025785923004,0.01986042782664299,0.030379643663764,0.0009470584627706558,0.01984461024403572,0.030345913022756577,0.0009606896783225238,0.019843394868075848,0.029805625788867474
172,detached_warmup,0.18992169201374054,0.6508241891860962,2e-05,1e-06,0.0,0.0007160202076192945,0.02111378125846386,0.02473978605121374,0.0007282749575097114,0.021043829154223204,0.025277435779571533,0.0007391882827505469,0.020981896203011274,0.027416634373366833,0.000750321545638144,0.020923634991049767,0.02549089305102825
173,detached_warmup,0.2129201665520668,0.8063454627990723,2e-05,1e-06,0.0,0.0006347418820951134,0.030215212609618902,0.02626507170498371,0.0006500442395918071,0.03014456620439887,0.019563306123018265,0.0006627357215620577,0.030077438335865736,0.024189396761357784,0.0006746320868842304,0.030012157279998064,0.019830873236060143
174,detached_warmup,0.23617195338010788,0.8777446150779724,2e-05,1e-06,0.0,0.0006208194827195257,0.03330739261582494,0.03258983790874481,0.0006360167171806097,0.033231903333216906,0.0172866340726614,0.0006499236915260553,0.03316587256267667,0.03238748945295811,0.0006645302346441895,0.03310732310637832,0.01852421462535858
175,detached_warmup,0.19998976588249207,0.9253586530685425,2e-05,1e-06,0.0,0.0007755975238978863,0.019686425104737282,0.028587903827428818,0.0007928604609332979,0.019701553508639336,0.027200235053896904,0.0008076356898527592,0.01974028628319502,0.02667377609759569,0.0008227453508879989,0.019794696010649204,0.03540605306625366
176,detached_warmup,0.16365234553813934,0.6765325665473938,2e-05,1e-06,0.0,0.0006917649589013308,0.019713991321623325,0.02033024001866579,0.0007100810762494802,0.01964280940592289,0.01991118583828211,0.000724421493941918,0.019583885557949543,0.02169199287891388,0.0007387770747300237,0.019542704336345196,0.020370500162243843
177,detached_warmup,0.1684749573469162,0.7413529753684998,2e-05,1e-06,0.0,0.0007259322446770966,0.01975506218150258,0.021444608457386494,0.000739808427169919,0.019698149990290403,0.021964785642921925,0.0007498350169043988,0.019645697437226772,0.022129490971565247,0.0007615041104145348,0.019602013286203146,0.021258079446852207
178,detached_warmup,0.2673802897334099,0.9946354031562805,2e-05,1e-06,0.0,0.0006081984320189804,0.04267148859798908,0.02283656969666481,0.0006246297270990908,0.04260989651083946,0.023994561284780502,0.0006381614948622882,0.04255320876836777,0.024037424474954605,0.0006517043802887201,0.04250233806669712,0.02365212421864271
179,detached_warmup,0.15642216056585312,0.9293414950370789,2e-05,1e-06,0.0,0.0006551767000928521,0.019643534906208515,0.018642607145011425,0.0006708380824420601,0.01952725648880005,0.01998010277748108,0.0006828182667959481,0.019421827048063278,0.019003279972821474,0.0006963472696952522,0.01932773506268859,0.01817064033821225
180,detached_warmup,0.19186587631702423,1.5981497764587402,2e-05,1e-06,0.0,0.0007517537451349199,0.0246083103120327,0.022441654466092587,0.0007651594933122396,0.02451340388506651,0.023394746705889702,0.0007741424778942019,0.02442474104464054,0.022726833820343018,0.0007855168078094721,0.024341339245438576,0.022338267415761948
181,detached_warmup,0.30514585971832275,0.9363961815834045,2e-05,1e-06,0.0,0.0008725820807740092,0.03459148481488228,0.03906089812517166,0.0008886322320904583,0.034554094076156616,0.043703396804630756,0.0008994475356303155,0.034523483365774155,0.037787157110869884,0.0009115559805650264,0.03450063429772854,0.0428524985909462
182,detached_warmup,0.27556902915239334,1.4989731311798096,2e-05,1e-06,0.0,0.0006569167599081993,0.04371858946979046,0.023767024278640747,0.0006762060220353305,0.04348789434880018,0.023588710464537144,0.0006910382944624871,0.04329725168645382,0.02878958359360695,0.0007050125277601182,0.04313727607950568,0.023053533397614956
183,detached_warmup,0.22556764632463455,0.9987434148788452,2e-05,1e-06,0.0,0.0006654199387412518,0.03111651074141264,0.02948053367435932,0.0006833401566836983,0.03097318671643734,0.026942655444145203,0.0006971005641389638,0.03084449004381895,0.021380212157964706,0.0007091409643180668,0.030733900144696236,0.021341148763895035
184,detached_warmup,0.16807708889245987,0.7828927040100098,2e-05,1e-06,0.0,0.0007636342779733241,0.019503841176629066,0.022906804457306862,0.0007818909361958504,0.019395893439650536,0.021258707158267498,0.0007981984817888588,0.019301965832710266,0.02198360115289688,0.0008146923501044512,0.0192220788449049,0.021345783956348896
185,detached_warmup,0.20171524584293365,0.39117786288261414,2e-05,1e-06,0.0,0.000765005184803158,0.024786680936813354,0.02888429816812277,0.0007780292362440377,0.024711156263947487,0.03065819852054119,0.0007902206561993808,0.02464944077655673,0.02022244967520237,0.0008020994137041271,0.024597953539341688,0.02006970252841711
186,detached_warmup,0.4496420994400978,0.46923136711120605,2e-05,1e-06,0.0,0.0008532626088708639,0.036110871471464634,0.07622080296278,0.000869703886564821,0.03600494563579559,0.07520283479243517,0.0008850187005009502,0.03592308051884174,0.07457855716347694,0.0009005143656395376,0.035872939974069595,0.07621957454830408
187,detached_warmup,0.14548078179359436,0.8205726742744446,2e-05,1e-06,0.0,0.0006288688164204359,0.017496712505817413,0.018049910198897123,0.0006539211899507791,0.0174506320618093,0.01817045360803604,0.0006743791163899004,0.01742113521322608,0.018399976193904877,0.0006923925539012998,0.01740312622860074,0.018439273349940777
188,detached_warmup,0.20362748205661774,1.6530734300613403,2e-05,1e-06,0.0,0.000597259437199682,0.03127650171518326,0.019080137833952904,0.0006219680071808398,0.031075825914740562,0.019271099008619785,0.0006382140854839236,0.030876606702804565,0.019380184821784496,0.0006522369221784174,0.030686394311487675,0.0194710623472929
189,detached_warmup,0.3194744437932968,0.6035217642784119,2e-05,1e-06,0.0,0.0009419106645509601,0.03955000266432762,0.024797755759209394,0.0009548005473334342,0.039498512633144855,0.025004866532981396,0.0009672293090261519,0.03948651347309351,0.08387488685548306,0.000980344251729548,0.03946060873568058,0.023957011755555868
190,detached_warmup,0.24998250603675842,0.826460063457489,2e-05,1e-06,0.0,0.0006237368797883391,0.04254554212093353,0.018490764778107405,0.0006504437187686563,0.04254203848540783,0.019787732511758804,0.0006719667580910027,0.04254682548344135,0.018698847852647305,0.0006929532391950488,0.04255654104053974,0.02017512172460556
191,detached_warmup,0.13605237007141113,1.1679294109344482,2e-05,1e-06,0.0,0.0004569106095004827,0.021343234460800886,0.011985399993136525,0.0004918452468700707,0.021330897696316242,0.011856964323669672,0.0005208673246670514,0.021349544636905193,0.012065955437719822,0.000548823707504198,0.021401213016360998,0.012700715567916632
192,detached_warmup,0.15197188407182693,0.7107821106910706,2e-05,1e-06,0.0,0.0006028693460393697,0.021352748852223158,0.015654253074899316,0.0006299067899817601,0.021281872410327196,0.01679556630551815,0.0006537737499456853,0.021237061358988285,0.015710147563368082,0.0006771476182620972,0.02121659042313695,0.016159941907972097
193,detached_warmup,0.20650625973939896,0.7840815186500549,2e-05,1e-06,0.0,0.0005934301007073373,0.027987133711576462,0.01668634731322527,0.0006193141452968121,0.027909512631595135,0.029252867214381695,0.000640280923107639,0.027844741940498352,0.02974826656281948,0.0006612696743104607,0.027795296162366867,0.016767799854278564
194,detached_warmup,0.2777535021305084,0.7063848376274109,2e-05,1e-06,0.0,0.0007537449710071087,0.03436185605823994,0.03589004185050726,0.0007690966303925961,0.03423485532402992,0.036742460913956165,0.000781552167609334,0.03411505278199911,0.038624489679932594,0.0007925319368951023,0.034006805159151554,0.026681027375161648
195,detached_warmup,0.21597222983837128,0.7036900520324707,2e-05,1e-06,0.0,0.0005917602393310517,0.03048290964215994,0.027449380606412888,0.0006145477236714214,0.030390038155019283,0.018180002458393574,0.0006353135395329446,0.030320492573082447,0.026715854182839394,0.0006530226673930883,0.030271164141595364,0.01966773346066475
196,detached_warmup,0.15136714279651642,1.0014948844909668,2e-05,1e-06,0.0,0.0006570237455889583,0.015266073867678642,0.021393156610429287,0.000676520838169381,0.015264826826751232,0.02152266539633274,0.0006938528676982969,0.015290141571313143,0.021585251204669476,0.0007105247932486236,0.015347904525697231,0.022959201596677303
197,detached_warmup,0.15899858623743057,0.4619944095611572,2e-05,1e-06,0.0,0.0008030064054764807,0.015390990301966667,0.022562522441148758,0.0008175503753591329,0.015285395551472902,0.023095613345503807,0.0008300546905957162,0.01519352849572897,0.024312904104590416,0.0008429622394032776,0.015125160105526447,0.024738903157413006
198,detached_warmup,0.28455473482608795,1.0116475820541382,2e-05,1e-06,0.0,0.0006565719959326088,0.04615735728293657,0.02349817380309105,0.0006767986051272601,0.04604159388691187,0.02395543549209833,0.0006950890528969467,0.04595721606165171,0.026729442179203033,0.0007137773209251463,0.045893519185483456,0.023579755797982216
199,detached_warmup,0.38088876008987427,0.6452624797821045,2e-05,1e-06,0.0,0.0008876273059286177,0.04510806314647198,0.08088188618421555,0.000895651028258726,0.045057034119963646,0.01830590981990099,0.000905027671251446,0.04502064175903797,0.016683158464729786,0.0009147725650109351,0.04500131495296955,0.08122767880558968
200,detached_warmup,0.1654261127114296,0.9013144373893738,2e-05,1e-06,0.0,0.0006882507295813411,0.02067666035145521,0.020904514007270336,0.0007020236225798726,0.020521282218396664,0.01921062171459198,0.000712999957613647,0.020375657826662064,0.021477429196238518,0.000725350808352232,0.020236882381141186,0.01919444091618061
201,detached_warmup,0.16239772737026215,0.5702522397041321,2e-05,1e-06,0.0,0.0006873993843328208,0.01620482001453638,0.022107820957899094,0.0007044043159112334,0.01615085918456316,0.025844560004770756,0.0007177618681453168,0.016124607995152473,0.025925259105861187,0.00073051149956882,0.016128751449286938,0.021070966497063637
202,detached_warmup,0.2064320147037506,0.49212968349456787,2e-05,1e-06,0.0,0.0006734517228323966,0.02163224946707487,0.031046855263412,0.0006864429160486907,0.021566808223724365,0.023933960124850273,0.0006985909421928227,0.02150721848011017,0.03154045529663563,0.0007105055847205222,0.02146370057016611,0.030971772968769073
203,detached_warmup,0.26966527104377747,1.384892463684082,2e-05,1e-06,0.0,0.0006510113016702235,0.03603465389460325,0.023734417743980885,0.0006617057952098548,0.03587115462869406,0.031952145509421825,0.0006708277796860784,0.035705999471247196,0.0336994668468833,0.0006791651539970189,0.035544552840292454,0.03446018137037754
204,detached_warmup,0.28019362688064575,0.8656479716300964,2e-05,1e-06,0.0,0.0008588293858338147,0.03483733534812927,0.0341553445905447,0.0008693748095538467,0.03481630980968475,0.03439347259700298,0.000877111335285008,0.034807391464710236,0.03396037593483925,0.0008858170767780393,0.03478605858981609,0.03494621627032757
205,detached_warmup,0.3474560081958771,1.379722237586975,2e-05,1e-06,0.0,0.0005921131814830005,0.05890304036438465,0.027871365658938885,0.0006064728368073702,0.05868878401815891,0.027968947775661945,0.0006189173145685345,0.0584923941642046,0.028769416734576225,0.000631298404186964,0.058321038261055946,0.025992220267653465
206,detached_warmup,0.22357328236103058,0.6675125360488892,2e-05,1e-06,0.0,0.0007100565708242357,0.025634567253291607,0.030336687341332436,0.0007205268484540284,0.02558225067332387,0.028760666027665138,0.0007299978169612586,0.02554023126140237,0.029489624314010143,0.0007404276984743774,0.025508621241897345,0.029819617979228497
207,detached_warmup,0.3181048408150673,0.8103256821632385,2e-05,1e-06,0.0,0.000752343243220821,0.035507881082594395,0.07007180713117123,0.0007633481291122735,0.03542882017791271,0.017241237685084343,0.0007730914221610874,0.03537583211436868,0.016570797190070152,0.0007821135513950139,0.03529563872143626,0.06954195257276297
208,detached_warmup,0.1398748829960823,0.7459515333175659,2e-05,1e-06,0.0,0.0006291476893238723,0.016760363709181547,0.01822253130376339,0.000646180211333558,0.016618477180600166,0.017446404322981834,0.0006619151390623301,0.016488229390233755,0.017886719666421413,0.0006773106288164854,0.016375732608139515,0.017461867071688175
209,detached_warmup,0.23159634321928024,0.8129715919494629,2e-05,1e-06,0.0,0.0007513977470807731,0.036249829456210136,0.020105227828025818,0.0007669311598874629,0.03619120083749294,0.021835563704371452,0.0007792306423652917,0.036138566210865974,0.02072533778846264,0.0007917805342003703,0.03609214164316654,0.02116913441568613
210,detached_warmup,0.1485803872346878,0.7176204323768616,2e-05,1e-06,0.0,0.0005902576085645705,0.01908148732036352,0.01643780991435051,0.000603647727984935,0.01896887505427003,0.017598130740225315,0.0006144954240880907,0.018867405131459236,0.01835103053599596,0.000624370644800365,0.01877822121605277,0.01806466281414032
211,detached_warmup,0.20224815607070923,0.377267450094223,2e-05,1e-06,0.0,0.0007654897635802627,0.024651736486703157,0.020883290097117424,0.0007746484479866922,0.024576698429882526,0.030116925947368145,0.0007834416173864156,0.024513815063983202,0.01961107086390257,0.0007922988443169743,0.024462262634187937,0.030316484160721302
212,detached_warmup,0.13942141830921173,0.563626229763031,2e-05,1e-06,0.0,0.0006287660798989236,0.017245116643607616,0.01699442369863391,0.0006479229778051376,0.017127441242337227,0.017193972133100033,0.0006648895214311779,0.017025955952703953,0.016839370131492615,0.0006801059062127024,0.016943625640124083,0.01742982631549239
213,detached_warmup,0.3349819481372833,1.2820937633514404,2e-05,1e-06,0.0,0.0006308780866675079,0.05660725571215153,0.026606486178934574,0.0006489248480647802,0.05644293501973152,0.025851543061435223,0.0006657807971350849,0.05632403492927551,0.027401200495660305,0.0006809452024754137,0.056248435750603676,0.026873529888689518
214,detached_warmup,0.2024049609899521,0.6045740842819214,2e-05,1e-06,0.0,0.0008185202605091035,0.02124531101435423,0.02549801394343376,0.0008339652267750353,0.021187898702919483,0.02560835424810648,0.0008493536151945591,0.02115421835333109,0.03159220702946186,0.0008644380432087928,0.021130582317709923,0.03162209317088127
215,detached_warmup,0.19036663323640823,0.9063040018081665,2e-05,1e-06,0.0,0.0006311613251455128,0.02778036054223776,0.019439639523625374,0.0006499288138002157,0.027765640057623386,0.01875298097729683,0.0006658921774942428,0.027773777022957802,0.01809994038194418,0.0006821986753493547,0.027804874815046787,0.02032024785876274
216,detached_warmup,0.2847839444875717,0.7688028812408447,2e-05,1e-06,0.0,0.0008194356632884592,0.030265592969954014,0.04060161113739014,0.000830578850582242,0.030201837420463562,0.04010334797203541,0.0008403425454162061,0.03015672881156206,0.042624449357390404,0.0008498722163494676,0.03013460710644722,0.037355550564825535
217,detached_warmup,0.23180216550827026,0.84089595079422,2e-05,1e-06,0.0,0.000665291678160429,0.03025395330041647,0.028062766417860985,0.0006828786863479763,0.03007508534938097,0.02913595922291279,0.0006988501118030399,0.029917394742369652,0.024533987045288086,0.000713338959030807,0.02978673856705427,0.027275913394987583
218,detached_warmup,0.2808896154165268,0.6895827054977417,2e-05,1e-06,0.0,0.0008199863077607006,0.030235950835049152,0.03708701115101576,0.0008313636644743383,0.030163458548486233,0.041720190085470676,0.0008413193572778255,0.030109803192317486,0.04152614623308182,0.0008515773224644363,0.030078865587711334,0.036623938009142876
219,detached_warmup,0.1418784148991108,0.5703237652778625,2e-05,1e-06,0.0,0.0006602757493965328,0.015484059229493141,0.02094481186941266,0.0006776077789254487,0.015322706196457148,0.01792094251140952,0.0006952824769541621,0.01519199414178729,0.020827210508286953,0.000714283378329128,0.015103516634553671,0.01833572704344988
220,detached_warmup,0.3043690547347069,0.6287024021148682,2e-05,1e-06,0.0,0.0007695358945056796,0.042367659509181976,0.03674585558474064,0.0007866238593123853,0.04229695536196232,0.023245432414114475,0.000801451358711347,0.042228592559695244,0.036186814308166504,0.000815484905615449,0.04216416925191879,0.03596047405153513
221,detached_warmup,0.2260943502187729,0.8674560785293579,2e-05,1e-06,0.0,0.0006586347590200603,0.028861927799880505,0.03100289311259985,0.0006842702277936041,0.028724869713187218,0.029715904965996742,0.0007050851709209383,0.02860799990594387,0.029947414062917233,0.0007242294959723949,0.028511518612504005,0.017949596513062716
222,detached_warmup,0.3720202371478081,0.5924981236457825,2e-05,1e-06,0.0,0.00084003119263798,0.04118326958268881,0.020979573484510183,0.0008502514392603189,0.04105391539633274,0.08039883151650429,0.0008633188554085791,0.04094853810966015,0.08167070336639881,0.000875782105140388,0.04082940053194761,0.021526613272726536
223,detached_warmup,0.24454791098833084,1.3467116355895996,2e-05,1e-06,0.0,0.0006515685527119786,0.03556731063872576,0.022305495105683804,0.0006680333171971142,0.035346887074410915,0.02238351386040449,0.000683678372297436,0.03512984327971935,0.033148569986224174,0.000696687784511596,0.03491964656859636,0.02304667327553034
224,detached_warmup,0.14507286250591278,1.2552528381347656,2e-05,1e-06,0.0,0.0006627991097047925,0.01754604373127222,0.01834667194634676,0.0006892424426041543,0.017305240035057068,0.01861515734344721,0.0007136363419704139,0.0170813025906682,0.018331164494156837,0.0007368099177256227,0.01688419096171856,0.018160603940486908
225,detached_warmup,0.30854886770248413,0.8916701674461365,2e-05,1e-06,0.0,0.0007724970928393304,0.044228293001651764,0.03350960463285446,0.0007847680535633117,0.04426022805273533,0.03259706683456898,0.0007987144053913653,0.04429485648870468,0.031170043163001537,0.0008133484807331115,0.044334014877676964,0.030985419638454914
226,detached_warmup,0.22476976364850998,0.8349571824073792,2e-05,1e-06,0.0,0.0006652476731687784,0.0301399827003479,0.026682727970182896,0.0006894931429997087,0.029895096085965633,0.028884216211736202,0.0007134103216230869,0.0296911196783185,0.019519831985235214,0.0007351488166023046,0.029529527761042118,0.02762394119054079
227,detached_warmup,0.18571719527244568,0.6258421540260315,2e-05,1e-06,0.0,0.0007175120408646762,0.020813873037695885,0.024261328391730785,0.0007352821412496269,0.02063329005613923,0.02352697029709816,0.0007524054381065071,0.020468334201723337,0.028695158660411835,0.000768258876632899,0.020326065830886364,0.02401872258633375
228,detached_warmup,0.25399476289749146,0.5410053133964539,2e-05,1e-06,0.0,0.0008061318076215684,0.03060484118759632,0.03159498795866966,0.0008227105136029422,0.030500074848532677,0.03274900559335947,0.0008390304865315557,0.0304139768704772,0.03135455399751663,0.00085736985784024,0.030343259684741497,0.03310882393270731
229,detached_warmup,0.15634910762310028,0.3811018466949463,2e-05,1e-06,0.0,0.0008048986492212862,0.015269286464899778,0.023371567018330097,0.0008294192375615239,0.015087361447513103,0.02375664096325636,0.0008532192441634834,0.014941764064133167,0.023881820030510426,0.0008751117857173085,0.01483139954507351,0.021846617572009563
230,detached_warmup,0.3778713047504425,1.677459478378296,2e-05,1e-06,0.0,0.0006489111692644656,0.06284731067717075,0.029080004431307316,0.0006755909998901188,0.0625850111246109,0.035697794519364834,0.0007001161866355687,0.062389710918068886,0.03077277634292841,0.0007228183385450393,0.06230166554450989,0.029449591413140297
231,detached_warmup,0.11245542019605637,1.550431728363037,2e-05,1e-06,0.0,0.00048274653090629727,0.012771723326295614,0.014066077768802643,0.0005240299797151238,0.01274923700839281,0.013984118588268757,0.0005628091021208093,0.012806805782020092,0.01696652453392744,0.000599494407651946,0.01291233953088522,0.014029519399628043
232,detached_warmup,0.11893903091549873,0.9871935248374939,2e-05,1e-06,0.0,0.000628546389634721,0.012806254904717207,0.016773228533565998,0.0006654263270320371,0.012684651650488377,0.016982933040708303,0.0007007136300671846,0.01263395743444562,0.015489800367504358,0.0007345795747824013,0.012635848484933376,0.016203092876821756
233,detached_warmup,0.2738869786262512,0.921152651309967,2e-05,1e-06,0.0,0.0007545736734755337,0.029008700512349606,0.034832713194191456,0.0007768289360683411,0.028937261551618576,0.04166478291153908,0.0007965269323904067,0.028937775641679764,0.03945373557507992,0.0008145067258737981,0.028968751430511475,0.03894080966711044
234,detached_warmup,0.1910771057009697,0.6556262373924255,2e-05,1e-06,0.0,0.0007483823283109814,0.01963299559429288,0.030438387766480446,0.0007720801513642073,0.019485171418637037,0.02699280809611082,0.0007942095398902893,0.019377754535526037,0.026565514504909515,0.0008143380982801318,0.019304495304822922,0.026150970719754696
235,detached_warmup,0.37727873027324677,1.2706613540649414,2e-05,1e-06,0.0,0.0008721233461983502,0.05068174563348293,0.04361161217093468,0.0008894397178664804,0.05061758682131767,0.03968355618417263,0.0009091453975997865,0.050565205514431,0.041944243013858795,0.0009269847068935633,0.05051732808351517,0.04605976678431034
236,detached_warmup,0.2814842611551285,0.9553722143173218,2e-05,1e-06,0.0,0.000711845641490072,0.03449147753417492,0.030739515088498592,0.0007394645945169032,0.034407466650009155,0.041140541434288025,0.0007648210739716887,0.034348489716649055,0.028932721354067326,0.0007873514259699732,0.03430118411779404,0.04011937975883484
237,detached_warmup,0.3701014816761017,0.7830307483673096,2e-05,1e-06,0.0,0.0008394565375056118,0.04106584098190069,0.08082101866602898,0.0008527083555236459,0.04085843916982412,0.020943318959325552,0.000868573144543916,0.04067277908325195,0.020697725005447865,0.0008843280375003815,0.04050602111965418,0.08109127730131149
238,detached_warmup,0.17955760657787323,0.8186328411102295,2e-05,1e-06,0.0,0.0007552349125035107,0.02068707626312971,0.023912174627184868,0.0007754797406960279,0.02056734636425972,0.022214649245142937,0.0007949902210384607,0.020487714558839798,0.022620296105742455,0.0008135302923619747,0.020458703860640526,0.025470415130257607
239,detached_warmup,0.31817349791526794,0.9667261242866516,2e-05,1e-06,0.0,0.0008173403330147266,0.04490810725837946,0.03942827973514795,0.0008328662370331585,0.04472220502793789,0.028934484347701073,0.0008498202660121024,0.044552601873874664,0.028825992718338966,0.0008654162229504436,0.044399578124284744,0.03903680667281151
