step,train/point_rel,train/depth_rel,train/depth_delta_1.01,train/depth_delta_1.25,train/boundary_f1,val/point_rel,val/depth_rel,val/depth_delta_1.01,val/depth_delta_1.25,val/boundary_f1
0,0.06090342369861901,0.05411726098100189,0.34023498857277445,0.942622453905642,0.8085876451805234,0.06414470527670346,0.05565687808848452,0.3344591731438413,0.945982662960887,0.8234827499836683
250,0.06046902954403777,0.0537038556067273,0.3444134772871621,0.9427394857630134,0.8085705516859889,0.06430872068449389,0.05584726470260648,0.3320484164869413,0.9460019543766975,0.8236285001039505
500,0.06039326067548245,0.05363277732976712,0.34700557801988907,0.9427136853337288,0.8084010677412152,0.06424380792304873,0.05578712819260545,0.33055712963687256,0.9462179252877831,0.8235263722017407
750,0.0599723140912829,0.05318743370298762,0.35243726770568173,0.9433814575895667,0.8080871608108282,0.06447546527488157,0.055953024719201494,0.328410129994154,0.9460197295993567,0.8228878220543265
1000,0.05987627123249695,0.053083165985299274,0.3519499698013533,0.9430432124063373,0.8064950909465551,0.06462311297946144,0.056092020589858294,0.32264032651437446,0.945939764380455,0.8194965040311217
1250,0.05974551623512525,0.05286722337768879,0.3537066487915581,0.9436459804419428,0.8093355232849717,0.06496291936491616,0.05636454113118816,0.3209287060890347,0.9453349253162742,0.8244209997355938
1500,0.059451490684296004,0.052574020985048264,0.3508347772876732,0.943085317267105,0.8001733757555485,0.06510447390610352,0.05648024601396173,0.31153822009218857,0.9458367014303803,0.8178256005048752
1750,0.05945132000488229,0.05265242180030327,0.35480953731166665,0.9431550414301455,0.8063546558842063,0.06515309707901906,0.056649064950761385,0.31584058789303526,0.946547825820744,0.8171921530738473
2000,0.05876117122534197,0.05182548728771508,0.3591761748684803,0.9440533965826035,0.8045066762715578,0.06581440985610243,0.05731666712381411,0.28450083240750246,0.9463290441781282,0.8177945399656892
