step,loss,grad_norm,k1/global,k1/local,k1/edge
53,0.02083451021462679,0.17688025534152985,0.009180626831948757,0.01029340666718781,0.00034011906245723367
54,0.026747912168502808,0.12492930889129639,0.014769712928682566,0.010571760591119528,0.000351609691279009
55,0.04746510647237301,0.2129443883895874,0.027495406568050385,0.017881532665342093,0.000522042129887268
56,0.015064704231917858,0.1522759199142456,0.006926733069121838,0.0067110450472682714,0.00035673141246661544
57,0.04579753987491131,0.11930235475301743,0.024183800909668207,0.019783282186836004,0.0004576136125251651
58,0.025631628930568695,0.09574645012617111,0.012391210766509175,0.011525800917297602,0.00042865428258664906
59,0.05032706633210182,0.0703326016664505,0.0295468270778656,0.018772936426103115,0.0005018257215851918
60,0.02404425200074911,0.2334069013595581,0.01262743677943945,0.009814971243031323,0.00040046099456958473
61,0.0214324495755136,0.15905776619911194,0.010139548685401678,0.009838094701990485,0.00036370162706589326
62,0.02776105422526598,0.12442375719547272,0.01319017494097352,0.012736694421619177,0.00045854625932406634
63,0.02637002058327198,0.09360607713460922,0.014134273398667574,0.010946356691420078,0.0003223477542633191
64,0.2082262597978115,0.1280505210161209,0.14076925441622734,0.06273027416318655,0.001181683095637709
65,0.043188891373574734,0.09876257181167603,0.018956106156110764,0.022596645634621382,0.0004090347938472405
66,0.0599218150600791,0.09572495520114899,0.026721409056335688,0.03073951695114374,0.0006152225832920521
67,0.03480576444417238,0.12097977101802826,0.019319326616823673,0.013280668761581182,0.0005514425283763558
68,0.0470634400844574,0.12159029394388199,0.022619422525167465,0.021457739174365997,0.0007465697999577969
69,0.020098675042390823,0.06914980709552765,0.009986544726416469,0.008809562306851149,0.00032564201683271676
70,0.024655445478856564,0.2104225605726242,0.014319246634840965,0.008859310299158096,0.0003692221362143755
71,0.02685810625553131,0.23495253920555115,0.014109464827924967,0.011145468801259995,0.0004007932002423331
72,0.04602102003991604,0.17712849378585815,0.02533635124564171,0.018599682487547398,0.0005212460819166154
73,0.027427030727267265,0.16619910299777985,0.017689525615423918,0.008324814727529883,0.00035317300353199244
74,0.14636499295011163,0.1313473880290985,0.1212871391326189,0.021762961754575372,0.0008287231612484902
75,0.028739742003381252,0.15576060116291046,0.015603139530867338,0.011689317878335714,0.00036182084295433015
76,0.04474386014044285,0.09771282225847244,0.0212092325091362,0.020964722149074078,0.0006424763123504817
77,0.06313575431704521,0.0824967697262764,0.03996987547725439,0.02074828092008829,0.0006043996545486152
78,0.02099619898945093,0.1597038060426712,0.011076491558924317,0.008427203632891178,0.00037312592030502856
79,0.03427587077021599,0.16387954354286194,0.018105732742697,0.01410373067483306,0.0005166015180293471
80,0.042408471927046776,0.19362708926200867,0.028085452504456043,0.012243671342730522,0.000519836728926748
81,0.028149866499006748,0.0974065288901329,0.015357956755906343,0.01087178848683834,0.0004800303286174312
82,0.022542977705597878,0.09055038541555405,0.011580134276300669,0.009238410042598844,0.00043110825936309993
83,0.04309971444308758,0.10764852911233902,0.02308143535628915,0.01828699465841055,0.0004328208597144112
84,0.02564393077045679,0.10069479793310165,0.013845487963408232,0.010280374204739928,0.0003795172233367339
85,0.03162806946784258,0.24776391685009003,0.018146796617656946,0.011941161705181003,0.00038502790266647935
86,0.02550472691655159,0.1494893580675125,0.017036159057170153,0.007183543872088194,0.0003212561132386327
87,0.053163524717092514,0.10506314039230347,0.030597229953855276,0.020262083038687706,0.0005760531348641962
88,0.018816502764821053,0.1906147301197052,0.00891389069147408,0.008299520937725902,0.00040077269659377635
89,0.04658139683306217,0.20040751993656158,0.029764648526906967,0.014677419792860746,0.000534832215635106
90,0.02803598716855049,0.11110973358154297,0.014844771474599838,0.011499225394800305,0.0004229977639624849
91,0.0463164746761322,0.1518564075231552,0.022915205918252468,0.020381084643304348,0.0007550461450591683
92,0.017175785265862942,0.20631414651870728,0.009293681243434548,0.006597430678084493,0.00032116816146299243
93,0.029233950190246105,0.1748172789812088,0.01606946624815464,0.01140424469485879,0.00044006004463881254
94,0.020738037303090096,0.09592287242412567,0.010816144291311502,0.008707838598638773,0.000303513603284955
95,0.022296697832643986,0.11573859304189682,0.010335533414036036,0.010324569419026375,0.0004091487789992243
96,0.030175719410181046,0.22102095186710358,0.020765220280736685,0.007854737108573318,0.00038894053432159126
97,0.05565561540424824,0.2125166952610016,0.041837926022708416,0.012166545959189534,0.00041278596472693607
98,0.025128798093646765,0.16871537268161774,0.009395841392688453,0.01358957914635539,0.0005358443158911541
99,0.017750977538526058,0.12050755321979523,0.008540374459698796,0.007830608636140823,0.00034499862522352487
100,0.016774326097220182,0.18883606791496277,0.009505243506282568,0.0059301580768078566,0.00033473127405159175
101,0.02776926476508379,0.12384218722581863,0.01418194081634283,0.012007291428744793,0.0003950080572394654
102,0.039514598436653614,0.17138978838920593,0.017048371490091085,0.019983813166618347,0.0006206030084285885
103,0.04395913891494274,0.07518833875656128,0.029146849177777767,0.013173342682421207,0.0004097367782378569
104,0.13094652444124222,0.25391119718551636,0.10281715262681246,0.024027780629694462,0.0010253979125991464
105,0.02085017506033182,0.11570487171411514,0.00926195364445448,0.01008720276877284,0.0003752547345357016
106,0.03428874537348747,0.14573568105697632,0.01667769066989422,0.015587721019983292,0.0005058331589680165
107,0.024601771496236324,0.1627311259508133,0.013954584952443838,0.009070623898878694,0.00039414023922290653
108,0.21764695271849632,0.17601750791072845,0.1353127732872963,0.07805672660470009,0.001069364370778203
109,0.040678007528185844,0.22613653540611267,0.02610766887664795,0.012430374044924974,0.0005349910352379084
110,0.04630747064948082,0.10093685239553452,0.019795809872448444,0.024289708584547043,0.0005554886010941118
111,0.03188114892691374,0.08419612795114517,0.018450525123625994,0.011672445572912693,0.00043954438297078013
112,0.029714731499552727,0.12438269704580307,0.013694436755031347,0.01385115273296833,0.0005422855610959232
113,0.021458919160068035,0.19826963543891907,0.01288730651140213,0.007257172372192144,0.0003286100836703554
114,0.02915083896368742,0.17294956743717194,0.016083471477031708,0.011276112403720617,0.0004478140181163326
115,0.04146691784262657,0.1389922946691513,0.02005372615531087,0.02026612253393978,0.0002867674775188789
116,0.025315731298178434,0.1437358409166336,0.016169552225619555,0.007667688885703683,0.00036962260492146015
117,0.0368666909635067,0.340158611536026,0.026216859929263592,0.009109711507335305,0.0003850297798635438
118,0.037275598384439945,0.16866761445999146,0.0201148041523993,0.015033918432891369,0.0005317189352354035
119,0.01860116235911846,0.11328896880149841,0.009280715603381395,0.007752662757411599,0.00039194608689285815
120,0.05425131693482399,0.25454211235046387,0.03053587768226862,0.02128606615588069,0.0006073434196878225
121,0.035918327048420906,0.1537427008152008,0.01789585268124938,0.016312456224113703,0.00042750466673169285
122,0.03691352857276797,0.2997836768627167,0.01645841682329774,0.018047034740447998,0.000602019383222796
123,0.1820611311122775,0.13542507588863373,0.10449731582775712,0.07359744817949831,0.0009915901173371822
124,0.03261295147240162,0.08327332884073257,0.01571060623973608,0.014701467007398605,0.0005502199346665293
125,0.06437119655311108,0.11761754006147385,0.0332345487549901,0.02822435088455677,0.0007280737918335944
126,0.035714452154934406,0.13874809443950653,0.02010791003704071,0.01369920326396823,0.00047683462616987526
127,0.04138286039233208,0.07230952382087708,0.019966663792729378,0.019402279518544674,0.0005034795176470652
128,0.022729212418198586,0.17561165988445282,0.011085925158113241,0.010086653754115105,0.00038915839104447514
129,0.02501270454376936,0.20111475884914398,0.013176833745092154,0.010107128880918026,0.00043218553764745593
130,0.047813842073082924,0.2965216338634491,0.029254832305014133,0.016499670688062906,0.0005148347845533863
131,0.13260498829185963,0.20106901228427887,0.09428722993470728,0.03479716647416353,0.0008801470685284585
132,0.01931691635400057,0.12451068311929703,0.011656278278678656,0.0065990483853966,0.0002653973060660064
133,0.04978330619633198,0.06840498000383377,0.02320609986782074,0.024601275101304054,0.000493982617626898
134,0.02517650742083788,0.2263539582490921,0.011847759131342173,0.011599780526012182,0.00043224198452662677
135,0.02702185045927763,0.15343837440013885,0.01521061034873128,0.010274562984704971,0.00038416916504502296
136,0.02371063455939293,0.1963283270597458,0.012615536339581013,0.0095465537160635,0.0003871360677294433
137,0.022862586192786694,0.13515447080135345,0.010829720180481672,0.010212344583123922,0.0004551303863991052
138,0.028005695901811123,0.19112546741962433,0.015063971281051636,0.011242569424211979,0.0004247889737598598
139,0.025644958950579166,0.09930374473333359,0.012951738201081753,0.0108727659098804,0.0004551138845272362
140,0.03223565313965082,0.11391423642635345,0.016102539841085672,0.014273801352828741,0.0004648278991226107
141,0.023045716807246208,0.126945361495018,0.013367194682359695,0.0080243987031281,0.00041353065171279013
142,0.1635121861472726,0.16054667532444,0.1062097898684442,0.053500649286434054,0.0009504353074589744
143,0.01945810206234455,0.11504878103733063,0.009364262223243713,0.008716235868632793,0.00034440099261701107
144,0.02240645606070757,0.1920790672302246,0.010658734943717718,0.010263435076922178,0.0003710713790496811
145,0.03797157574445009,0.10542488098144531,0.01875708717852831,0.01674478780478239,0.0006174251029733568
146,0.04028281010687351,0.18897810578346252,0.0181833328679204,0.01932587567716837,0.0006934009143151343
147,0.047762101516127586,0.06184747442603111,0.019433457404375076,0.025616880506277084,0.000677940872265026
148,0.026751962956041098,0.16616390645503998,0.018284908961504698,0.007196231046691537,0.0003177056787535548
149,0.045241315849125385,0.14906716346740723,0.021341779734939337,0.022134140832349658,0.000441349737229757
150,0.01241131778806448,0.2893923223018646,0.00575796386692673,0.005350788123905659,0.00032564134744461626
151,0.05743168294429779,0.2197839915752411,0.03808823972940445,0.017470136284828186,0.0004683270235545933
152,0.037461798172444105,0.2750799357891083,0.02466602739877999,0.011405529920011759,0.0003475600096862763
153,0.05236755684018135,0.0868973433971405,0.03004769142717123,0.02051098272204399,0.0004522200906649232
154,0.1442120000720024,0.17172488570213318,0.11402553599327803,0.025693755596876144,0.0011231771786697209
155,0.05910043232142925,0.09563746303319931,0.026202281937003136,0.030144226737320423,0.0006884812319185585
156,0.06718799471855164,0.09100675582885742,0.03436121717095375,0.030510885175317526,0.0005789735150756314
157,0.027982606552541256,0.19380509853363037,0.017289396841078997,0.009210156742483377,0.00037076303851790726
158,0.043384937569499016,0.16995273530483246,0.02256784401834011,0.01877872785553336,0.0005095912056276575
159,0.028516827151179314,0.18056648969650269,0.015093394555151463,0.012008963152766228,0.00035361730260774493
160,0.15436529740691185,0.11734004318714142,0.0979999527335167,0.05278459982946515,0.0008951862982939929
161,0.1630751914344728,0.07804186642169952,0.09937073243781924,0.059990583918988705,0.0009284676925744861
162,0.03892577439546585,0.13701923191547394,0.017442826181650162,0.018972046673297882,0.0006277256179600954
163,0.029051655903458595,0.23332351446151733,0.0152870521415025,0.011802314780652523,0.0004905722162220627
164,0.05407756567001343,0.241844043135643,0.028263181447982788,0.023546668235212564,0.0005669286474585533
165,0.19849984720349312,0.09922360628843307,0.16147685796022415,0.03243568725883961,0.0011468252050690353
166,0.022588690742850304,0.22009646892547607,0.010440817102789879,0.010699124075472355,0.00036218721652403474
167,0.04687584098428488,0.34230250120162964,0.02602828503586352,0.019117615185678005,0.0004324851179262623
168,0.01727191125974059,0.13769905269145966,0.008313360624015331,0.007511318661272526,0.00036180792085360736
169,0.05366077646613121,0.14001022279262543,0.03645861567929387,0.015104031190276146,0.0005245328065939248
170,0.034920671954751015,0.15214182436466217,0.013346793595701456,0.019101603887975216,0.0006180685013532639
171,0.03025740757584572,0.24969638884067535,0.01405436359345913,0.014190546004101634,0.0005031246109865606
172,0.13393275160342455,0.15065450966358185,0.1057629818096757,0.0239678961224854,0.0010504675738047808
173,0.02732672728598118,0.13902051746845245,0.015172998420894146,0.010594371240586042,0.00038983963895589113
174,0.04297641944140196,0.13035514950752258,0.018795523792505264,0.022671762853860855,0.0003772833297261968
175,0.042426567524671555,0.13781823217868805,0.025652844458818436,0.015076432609930634,0.0004243228759150952
176,0.02459585200995207,0.1415797919034958,0.01412036013789475,0.008756153285503387,0.00042983447201550007
177,0.036067753098905087,0.2186887562274933,0.017123382538557053,0.01660997048020363,0.0005835998454131186
178,0.01785083720460534,0.1161862164735794,0.008574540726840496,0.007688435958698392,0.00039696524618193507
179,0.01357243862003088,0.39193132519721985,0.007084379671141505,0.005031706532463431,0.00036408804589882493
180,0.04109574481844902,0.2680201530456543,0.022291166707873344,0.01632558275014162,0.0006197482871357352
181,0.02302916906774044,0.18947382271289825,0.0131504712626338,0.008480881340801716,0.0003494542179396376
182,0.1321726543828845,0.24315331876277924,0.1048297118395567,0.023689220659434795,0.000913430325454101
183,0.04535331577062607,0.1038934737443924,0.021407019812613726,0.021285196766257286,0.000665274215862155
184,0.022380786016583443,0.16704361140727997,0.011782467365264893,0.009036564501002431,0.00039043823198881
185,0.030629632994532585,0.08602999895811081,0.019566643051803112,0.009452585130929947,0.000402601232053712
186,0.024072247557342052,0.31370285153388977,0.01129657868295908,0.011005145497620106,0.00044263084419071674
187,0.023540211841464043,0.2356703281402588,0.012501272838562727,0.00947784073650837,0.000390274595702067
188,0.019316806457936764,0.10953065007925034,0.008857957553118467,0.009036137722432613,0.0003556778538040817
189,0.027981115505099297,0.1389770656824112,0.015216654166579247,0.011138000059872866,0.0004066149267600849
190,0.03359880577772856,0.07248694449663162,0.015566579066216946,0.016107719857245684,0.00048112671356648207
191,0.022933936677873135,0.12953966856002808,0.012982405722141266,0.008593739476054907,0.00033944807364605367
192,0.03334288392215967,0.23919101059436798,0.02050774870440364,0.011376451700925827,0.00036467070458456874
193,0.07729348726570606,0.305796355009079,0.05283824494108558,0.022375383181497455,0.0005199629813432693
194,0.17057798523455858,0.28670546412467957,0.10179249430075288,0.06502005306538194,0.0009413598163519055
195,0.05997052602469921,0.1615748256444931,0.0289401663467288,0.028183167800307274,0.0007117983186617494
196,0.03581760264933109,0.22149954736232758,0.015696255955845118,0.01749948225915432,0.0006554662104463205
197,0.012169874040409923,0.43850094079971313,0.0066552062053233385,0.004464363679289818,0.0002625760535011068
198,0.05702801235020161,0.23749540746212006,0.029216545168310404,0.025593112222850323,0.0005545894091483206
199,0.010994244832545519,0.5984039902687073,0.004793191095814109,0.004995918599888682,0.0003012837696587667
200,0.04111013747751713,0.35155367851257324,0.025454817339777946,0.013844350818544626,0.0004527419514488429
201,0.01912900898605585,0.39723074436187744,0.010097095044329762,0.00750681955832988,0.0003812737122643739
202,0.06417666468769312,0.21958120167255402,0.04800647543743253,0.013728799531236291,0.0006103477207943797
203,0.03931789891794324,0.2697383165359497,0.01903380360454321,0.01827685022726655,0.0005018113442929462
204,0.027768935076892376,0.21640129387378693,0.011920730350539088,0.014091358985751867,0.00043921134783886373
205,0.03212943114340305,0.18135955929756165,0.014826355036348104,0.015049287118017673,0.0005634474800899625
206,0.014367566909641027,0.3225749731063843,0.007555124815553427,0.0056100531946867704,0.00030059706477914006
207,0.019201551098376513,0.21246084570884705,0.010106946574524045,0.0075686509953811765,0.0003814885130850598
208,0.028949941508471966,0.20392373204231262,0.01486061024479568,0.012352658435702324,0.0004341683379607275
209,0.01933203637599945,0.21575434505939484,0.009272978641092777,0.008657817728817463,0.00035031001607421786
210,0.027795758098363876,0.145687997341156,0.015373249538242817,0.010402167215943336,0.0005050851468695328
211,0.053584324195981026,0.30648037791252136,0.02457320922985673,0.02693057944998145,0.0005201340245548636
212,0.03257505223155022,0.29438379406929016,0.016030543018132448,0.01424100762233138,0.0005758752231486142
213,0.025181238539516926,0.19696716964244843,0.012097530532628298,0.011325125582516193,0.0004396453296067193
214,0.015374560374766588,0.3974418640136719,0.009051267756149173,0.0051793730817735195,0.0002859796368284151
215,0.049370800610631704,0.1193542629480362,0.028999028261750937,0.018300932832062244,0.0005177095590624958
216,0.02556111291050911,0.1797455996274948,0.014142998494207859,0.009777163388207555,0.0004102378152310848
217,0.03160274960100651,0.4067538380622864,0.020087242126464844,0.009781213011592627,0.000433573717600666
218,0.039372085593640804,0.10235954821109772,0.022330773528665304,0.014792706817388535,0.0005621510790660977
219,0.03866727277636528,0.07180212438106537,0.01665372122079134,0.019343802705407143,0.0006674369215033948
220,0.037307893857359886,0.1082550510764122,0.02487790398299694,0.010750216897577047,0.00041994330240413547
221,0.035956840962171555,0.11158447712659836,0.02232447313144803,0.011839361861348152,0.0004482511867536232
222,0.031017454341053963,0.12585382163524628,0.018183090724051,0.011061124736443162,0.0004433096037246287
223,0.024368292652070522,0.21706333756446838,0.012042570859193802,0.010638785781338811,0.00042173363908659667
224,0.08797222562134266,0.15288665890693665,0.03845387510955334,0.04682654142379761,0.0006729529704898596
225,0.029683404602110386,0.085129015147686,0.01803236547857523,0.009993549436330795,0.0004143720434512943
226,0.029355082660913467,0.17664167284965515,0.017714119981974363,0.009966603247448802,0.0004185896832495928
227,0.1784365400671959,0.45604267716407776,0.11036702338606119,0.06407865742221475,0.0009977132140193135
228,0.040230125188827515,0.1722053438425064,0.01772115658968687,0.019724917598068714,0.0006960132159292698
229,0.02521476987749338,0.21029552817344666,0.017971298191696405,0.005831040674820542,0.00035310797102283686
230,0.046888502314686775,0.1063639372587204,0.022898055613040924,0.021823886316269636,0.0005416396306827664
231,0.038073938339948654,0.06672770529985428,0.0211627627722919,0.015100911725312471,0.0004525658441707492
232,0.027156179770827293,0.17958728969097137,0.014535019639879465,0.010907635558396578,0.0004283814341761172
233,0.030715604312717915,0.1552884578704834,0.019053667318075895,0.010045167058706284,0.0004041924839839339
234,0.037336718291044235,0.33652108907699585,0.024694113060832024,0.01078458409756422,0.00046450537047348917
235,0.026326610706746578,0.2510053813457489,0.016889308113604784,0.008008330594748259,0.0003572429559426382
236,0.038455394096672535,0.1585494726896286,0.02154320338740945,0.015217862091958523,0.0004235824308125302
237,0.04440590180456638,0.416795551776886,0.02760644257068634,0.014692358672618866,0.0005267748929327354
238,0.032874152995646,0.5144017338752747,0.019169217441231012,0.011864876840263605,0.00046001470764167607
239,0.029262349009513855,0.2983843684196472,0.016944221686571836,0.010722664650529623,0.0003988659009337425
240,0.024825093802064657,0.231314554810524,0.016762811690568924,0.006800981238484383,0.00031532542197965086
241,0.027658073231577873,0.16488341987133026,0.015751023776829243,0.010304089402779937,0.00040074007119983435
242,0.03312915749847889,0.3707921802997589,0.020063089206814766,0.011446576099842787,0.00040487360092811286
243,0.032151101157069206,0.4094829857349396,0.021253390703350306,0.009282797109335661,0.000403728277888149
244,0.03826000727713108,0.0946735218167305,0.018040111754089594,0.017908308655023575,0.0005778966296929866
245,0.018987026065587997,0.07103002071380615,0.007747150957584381,0.009725578129291534,0.0003785743028856814
246,0.01394044142216444,0.36840376257896423,0.0062322840094566345,0.006438450305722654,0.0003174268058501184
247,0.025458105839788914,0.09239852428436279,0.011352438014000654,0.012247082777321339,0.0004646466695703566
248,0.02466247510164976,0.5332952737808228,0.013122155331075191,0.009582594269886613,0.0004894315497949719
249,0.030212930403649807,0.1609649509191513,0.02019695658236742,0.008433681912720203,0.00039557283162139356
250,0.03865418862551451,0.19644267857074738,0.01811742875725031,0.01873299037106335,0.0004509423451963812
251,0.04146558977663517,0.1522045135498047,0.023419505450874567,0.015726467361673713,0.0005799044156447053
252,0.043240366503596306,0.12833289802074432,0.0271482327952981,0.013985312543809414,0.0005267048836685717
253,0.19687939900904894,0.14533473551273346,0.1286279633641243,0.06464000977575779,0.0009028550266521052
254,0.02494859043508768,0.0843416303396225,0.012515509966760874,0.01051626866683364,0.00047920295037329197
255,0.06804756447672844,0.1498442441225052,0.030044388491660357,0.03574152057990432,0.0005654137639794499
256,0.0260546812787652,0.5921707153320312,0.013595201075077057,0.010503941215574741,0.0004888847470283508
257,0.1513475375249982,0.22978822886943817,0.12382362713105977,0.024025654885917902,0.0008745615486986935
258,0.038646125234663486,0.3991886079311371,0.018706559669226408,0.01743541145697236,0.0006260386435315013
259,0.018733981996774673,0.34857845306396484,0.011546555440872908,0.005966943223029375,0.0003051207750104368
260,0.03456766065210104,0.2921835482120514,0.01635123696178198,0.01575640495866537,0.0006150051049189642
261,0.021569843403995037,0.14412900805473328,0.013176335720345378,0.007012750720605254,0.00034518929896876216
262,0.18294580653309822,0.25807344913482666,0.14388905093073845,0.033642116002738476,0.001353658823063597
263,0.028432749211788177,0.13009144365787506,0.013629477936774492,0.012815389316529036,0.0004969702567905188
264,0.023639795370399952,0.10298970341682434,0.013919803779572248,0.008096633944660425,0.00040583949885331094
265,0.02940432820469141,0.2806435823440552,0.013783443719148636,0.01367138884961605,0.00048737405450083315
266,0.022721005603671074,0.1391226202249527,0.012530650477856398,0.008520374074578285,0.00041749520460143685
267,0.02231765817850828,0.23546598851680756,0.012816003058105707,0.007771778851747513,0.0004324690962675959
268,0.01948219444602728,0.3564898669719696,0.010880008339881897,0.0073056695982813835,0.0003241291124140844
269,0.019896254874765873,0.39201492071151733,0.012086210306733847,0.0065022921189665794,0.000326937937643379
270,0.038116298615932465,0.5213805437088013,0.02220358792692423,0.013819754123687744,0.0005232392286416143
271,0.034316069446504116,0.23502005636692047,0.022457494866102934,0.010076851584017277,0.0004454311856534332
272,0.02329543884843588,0.2150668352842331,0.013655525166541338,0.00828062859363854,0.00033982101012952626
273,0.03497993480414152,0.16585461795330048,0.014566499274224043,0.018126864917576313,0.000571642245631665
274,0.031102577224373817,0.11159827560186386,0.021025544498115778,0.008438797201961279,0.00040955857548397034
275,0.04045593738555908,0.10071374475955963,0.021446458995342255,0.016791027039289474,0.000554612634005025
276,0.18516547046601772,0.1811661571264267,0.15341441566124558,0.027611786033958197,0.0010348137002438307
277,0.054437318816781044,0.398987740278244,0.02919095568358898,0.022739744279533625,0.0006266555865295231
278,0.19031426683068275,0.20063118636608124,0.1274010562337935,0.0594534738920629,0.0008649341325508431
279,0.032183012925088406,0.4315902590751648,0.016180044040083885,0.01411570142954588,0.0004718171985587105
280,0.031332952901721,0.23832976818084717,0.020751525182276964,0.009164700983092189,0.0003541813784977421
281,0.046958464197814465,0.1787714660167694,0.024479512125253677,0.020602023229002953,0.00046923168702051044
282,0.022105981595814228,0.3557532727718353,0.01243245741352439,0.00825462257489562,0.0003547249943949282
283,0.12682759203016758,0.11963217705488205,0.1000413941219449,0.023119066609069705,0.0009167822427116334
284,0.03858979884535074,0.13934041559696198,0.02519700350239873,0.01200156775303185,0.000347807101206854
285,0.04597064945846796,0.13343292474746704,0.022806381341069937,0.021036688471212983,0.0005318945914041251
286,0.02726810099557042,0.1666276603937149,0.019398057833313942,0.006367303314618766,0.00037568465631920844
287,0.041487572714686394,0.36016348004341125,0.027757674921303988,0.012249469757080078,0.00037010681990068406
288,0.048263534903526306,0.20892693102359772,0.02675492037087679,0.019298444502055645,0.0005525425658561289
289,0.031655190512537956,0.09282250702381134,0.014957727864384651,0.014636778738349676,0.0005151714140083641
290,0.05518888682126999,0.09905494004487991,0.03351159021258354,0.019966784631833434,0.00042762768862303346
291,0.18880783207714558,0.28804898262023926,0.10913525987416506,0.07532211858779192,0.0010876146261580288
