mode,repeat,id,split,scene,frame,iteration,highlighted,max_abs_residual,max_signed_residual,max_row,max_col,p99_abs_residual,p999_abs_residual,mean_abs_residual,pixels_exceeding_threshold,cumulative_max_abs_residual,depth_span,active_voxels
eval,0,ai_001_001_cam_00_frame.0000,train,ai_001_001,0,1,False,0.005605464801192284,-0.005605464801192284,309,335,0.0049222735688090324,0.0051118857227265835,0.0038521401584148407,0,0.005605464801192284,194.0,196608
eval,0,ai_001_001_cam_00_frame.0000,train,ai_001_001,0,2,False,0.005544762127101421,-0.005544762127101421,310,336,0.00491692591458559,0.005100129637867212,0.0038545108400285244,0,0.01090329885482788,194.0,196608
eval,0,ai_001_001_cam_00_frame.0000,train,ai_001_001,0,3,False,0.00549838412553072,-0.00549838412553072,313,337,0.004914387594908476,0.005101687274873257,0.0038580659311264753,0,0.016028854995965958,193.0,196608
eval,0,ai_001_001_cam_00_frame.0014,train,ai_001_001,14,1,False,0.005601824261248112,-0.005601824261248112,245,386,0.005032858345657587,0.005275082774460316,0.0035813837312161922,0,0.005601824261248112,290.0,196608
eval,0,ai_001_001_cam_00_frame.0014,train,ai_001_001,14,2,False,0.005566787905991077,-0.005566787905991077,247,376,0.005032469984143972,0.0052866460755467415,0.0035815376322716475,0,0.010775858536362648,289.0,196608
eval,0,ai_001_001_cam_00_frame.0014,train,ai_001_001,14,3,False,0.005453517660498619,-0.005453517660498619,247,343,0.005002426449209452,0.005235924385488033,0.003577455412596464,0,0.01615823060274124,289.0,196608
eval,0,ai_001_001_cam_00_frame.0028,train,ai_001_001,28,1,False,0.005604382138699293,-0.005604382138699293,256,439,0.00484876986593008,0.005095439963042736,0.003467034315690398,0,0.005604382138699293,205.0,196608
eval,0,ai_001_001_cam_00_frame.0028,train,ai_001_001,28,2,False,0.005600788164883852,-0.005600788164883852,255,506,0.004847366828471422,0.00509375287219882,0.003475533565506339,0,0.010927341878414154,204.0,196608
eval,0,ai_001_001_cam_00_frame.0028,train,ai_001_001,28,3,False,0.005638907663524151,-0.005638907663524151,256,462,0.004837279208004475,0.005092377308756113,0.003466543508693576,0,0.016082558780908585,203.0,196608
eval,0,ai_001_001_cam_00_frame.0043,train,ai_001_001,43,1,False,0.006153432186692953,-0.006153432186692953,371,501,0.0055898819118738174,0.005878265015780926,0.003867985215038061,0,0.006153432186692953,101.0,196608
eval,0,ai_001_001_cam_00_frame.0043,train,ai_001_001,43,2,False,0.006188863888382912,-0.006188863888382912,359,500,0.005565240513533354,0.0058161416091024876,0.003866869490593672,0,0.01208857074379921,101.0,196608
eval,0,ai_001_001_cam_00_frame.0043,train,ai_001_001,43,3,False,0.006126563064754009,-0.006126563064754009,367,436,0.005485048517584801,0.005772504489868879,0.003854571608826518,0,0.017554903402924538,100.0,196608
eval,0,ai_001_001_cam_00_frame.0056,train,ai_001_001,56,1,False,0.005916840396821499,-0.005916840396821499,334,346,0.0053434837609529495,0.005699062254279852,0.003991320263594389,0,0.005916840396821499,126.0,196608
eval,0,ai_001_001_cam_00_frame.0056,train,ai_001_001,56,2,False,0.005843197926878929,-0.005843197926878929,332,344,0.005330866202712059,0.005633461754769087,0.003991597332060337,0,0.01172010600566864,126.0,196608
eval,0,ai_001_001_cam_00_frame.0056,train,ai_001_001,56,3,False,0.005926290526986122,-0.005926290526986122,347,388,0.005259385332465172,0.005638821516185999,0.003989061340689659,0,0.017037445679306984,125.0,196608
eval,0,ai_001_001_cam_00_frame.0071,train,ai_001_001,71,1,False,0.00578889437019825,-0.00578889437019825,317,338,0.005052155815064907,0.005506932735443115,0.0036687045358121395,0,0.00578889437019825,260.0,196608
eval,0,ai_001_001_cam_00_frame.0071,train,ai_001_001,71,2,False,0.005800290964543819,-0.005800290964543819,310,364,0.00503251887857914,0.005555842071771622,0.0036706633400171995,0,0.011244624853134155,260.0,196608
eval,0,ai_001_001_cam_00_frame.0071,train,ai_001_001,71,3,False,0.005865141749382019,-0.005865141749382019,313,362,0.00501986825838685,0.005513307638466358,0.0036720093339681625,0,0.01699058711528778,260.0,196608
eval,0,ai_001_001_cam_00_frame.0085,train,ai_001_001,85,1,False,0.005642957054078579,-0.005642957054078579,251,276,0.005036522168666124,0.005292763467878103,0.003699271008372307,0,0.005642957054078579,182.0,196608
eval,0,ai_001_001_cam_00_frame.0085,train,ai_001_001,85,2,False,0.005536395590752363,-0.005536395590752363,241,342,0.005032938439399004,0.005273351911455393,0.0036986747290939093,0,0.01086035929620266,181.0,196608
eval,0,ai_001_001_cam_00_frame.0085,train,ai_001_001,85,3,False,0.005628429818898439,-0.005628429818898439,239,348,0.0050335898995399475,0.005271967500448227,0.0036983375903218985,0,0.016198165714740753,181.0,196608
eval,0,ai_001_001_cam_00_frame.0099,train,ai_001_001,99,1,False,0.005507998634129763,-0.005507998634129763,201,336,0.004977833479642868,0.005328810308128595,0.0036885745357722044,0,0.005507998634129763,318.0,196608
eval,0,ai_001_001_cam_00_frame.0099,train,ai_001_001,99,2,False,0.005871270317584276,-0.005871270317584276,273,330,0.0049837310798466206,0.005549116991460323,0.003700335044413805,0,0.011245494708418846,317.0,196608
eval,0,ai_001_001_cam_00_frame.0099,train,ai_001_001,99,3,False,0.005822270177304745,-0.005822270177304745,273,330,0.004980405326932669,0.0054908930324018,0.0036879549734294415,0,0.017027974128723145,318.0,196608
eval,0,ai_018_003_cam_00_frame.0000,train,ai_018_003,0,1,False,0.00521614495664835,-0.00521614495664835,364,454,0.0043163420632481575,0.004626220557838678,0.0035332448314875364,0,0.00521614495664835,382.0,196608
eval,0,ai_018_003_cam_00_frame.0000,train,ai_018_003,0,2,False,0.005155650433152914,-0.005155650433152914,360,454,0.004330383613705635,0.004610300529748201,0.003531600348651409,0,0.010090082883834839,382.0,196608
eval,0,ai_018_003_cam_00_frame.0000,train,ai_018_003,0,3,False,0.005128771997988224,-0.005128771997988224,365,442,0.00430747214704752,0.004605286289006472,0.0035334606654942036,0,0.014768720604479313,381.0,196608
eval,0,ai_018_003_cam_00_frame.0014,train,ai_018_003,14,1,False,0.00480835884809494,-0.00480835884809494,244,469,0.004371426068246365,0.004570229444652796,0.003494798904284835,0,0.00480835884809494,478.0,196608
eval,0,ai_018_003_cam_00_frame.0014,train,ai_018_003,14,2,False,0.004844416864216328,-0.004844416864216328,243,267,0.00437165517359972,0.004562007263302803,0.0034936803858727217,0,0.00952041894197464,477.0,196608
eval,0,ai_018_003_cam_00_frame.0014,train,ai_018_003,14,3,False,0.0048894421197474,-0.0048894421197474,246,264,0.004377820063382387,0.004580684006214142,0.003494081785902381,0,0.014221461489796638,477.0,196608
eval,0,ai_018_003_cam_00_frame.0028,train,ai_018_003,28,1,False,0.005841328762471676,-0.005841328762471676,224,505,0.0051601058803498745,0.005522183608263731,0.003480861894786358,0,0.005841328762471676,391.0,196608
eval,0,ai_018_003_cam_00_frame.0028,train,ai_018_003,28,2,False,0.005743524990975857,-0.005743524990975857,227,356,0.005148532800376415,0.005512298550456762,0.0034725647419691086,0,0.011214030906558037,390.0,196608
eval,0,ai_018_003_cam_00_frame.0028,train,ai_018_003,28,3,False,0.0057646227069199085,-0.0057646227069199085,219,472,0.005118295084685087,0.005429824348539114,0.0034801773726940155,0,0.016829513013362885,390.0,196608
eval,0,ai_018_003_cam_00_frame.0042,train,ai_018_003,42,1,False,0.005382946226745844,-0.005382946226745844,310,474,0.004736809059977531,0.004980848636478186,0.0037039704620838165,0,0.005382946226745844,413.0,196608
eval,0,ai_018_003_cam_00_frame.0042,train,ai_018_003,42,2,False,0.005258440505713224,-0.005258440505713224,306,372,0.004729565232992172,0.004967644810676575,0.0037058275192976,0,0.010536124929785728,412.0,196608
eval,0,ai_018_003_cam_00_frame.0042,train,ai_018_003,42,3,False,0.00524227786809206,-0.00524227786809206,310,466,0.00473052728921175,0.004951813258230686,0.0037038640584796667,0,0.015336932614445686,413.0,196608
eval,0,ai_018_003_cam_00_frame.0057,train,ai_018_003,57,1,False,0.005571021232753992,-0.005571021232753992,230,406,0.0047954656183719635,0.005180034786462784,0.0036043538711965084,0,0.005571021232753992,297.0,196608
eval,0,ai_018_003_cam_00_frame.0057,train,ai_018_003,57,2,False,0.005551280453801155,-0.005551280453801155,242,404,0.0047940537333488464,0.00514721404761076,0.0036083522718399763,0,0.010930154472589493,297.0,196608
eval,0,ai_018_003_cam_00_frame.0057,train,ai_018_003,57,3,False,0.005555299576371908,-0.005555299576371908,230,408,0.004808942321687937,0.005137465428560972,0.0036070863716304302,0,0.016257736831903458,297.0,196608
eval,0,ai_018_003_cam_00_frame.0071,train,ai_018_003,71,1,False,0.005324413999915123,-0.005324413999915123,243,424,0.004722888115793467,0.00498578418046236,0.0037251932080835104,0,0.005324413999915123,422.0,196608
eval,0,ai_018_003_cam_00_frame.0071,train,ai_018_003,71,2,False,0.0054850224405527115,-0.0054850224405527115,243,426,0.0047828624956309795,0.005043065641075373,0.00373504008166492,0,0.010773117654025555,422.0,196608
eval,0,ai_018_003_cam_00_frame.0071,train,ai_018_003,71,3,False,0.0053542801178991795,-0.0053542801178991795,207,472,0.004797148518264294,0.005053164903074503,0.0037501207552850246,0,0.016025817021727562,423.0,196608
eval,0,ai_018_003_cam_00_frame.0085,train,ai_018_003,85,1,False,0.006103592459112406,-0.006103592459112406,283,464,0.005199470091611147,0.005601190961897373,0.0036705569364130497,0,0.006103592459112406,414.0,196608
eval,0,ai_018_003_cam_00_frame.0085,train,ai_018_003,85,2,False,0.0059367292560637,-0.0059367292560637,269,440,0.005214663688093424,0.00559632433578372,0.0036738617345690727,0,0.011676829308271408,413.0,196608
eval,0,ai_018_003_cam_00_frame.0085,train,ai_018_003,85,3,False,0.005823586136102676,-0.005823586136102676,259,435,0.00516935158520937,0.005495638120919466,0.0036713536828756332,0,0.017275013029575348,413.0,196608
