step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/edge,base/k1/global,base/k1/local,refined/k1/edge,refined/k1/global,refined/k1/local,refined/k2/edge,refined/k2/global,refined/k2/local,refined/k3/edge,refined/k3/global,refined/k3/local,ssr_max_abs_log_depth_residual,ssr_max_depth_span
701,joint,0.2362662274390459,1.616743564605713,2e-06,1e-06,0.0,0.0005656806733895792,0.03260550694540143,0.037687912641558796,0.0007275458847288974,0.02605748438509181,0.014780792931560427,0.0008254281055997126,0.025178234121995047,0.03573312272783369,0.0008993881710921414,0.024968421959783882,0.03623671631794423,0.27119654417037964,750.0
702,joint,0.15553918643854558,1.6361074447631836,2e-06,1e-06,0.0,0.0005437842592073139,0.02307071868563071,0.017751958017470315,0.0007048643019516021,0.017801607173169032,0.01801607833476737,0.000816589075839147,0.016308105579810217,0.022219690057681873,0.0008833120882627554,0.016314344422426075,0.02110812981845811,0.2739330530166626,520.0
703,joint,0.2736052358523011,1.3585765361785889,2e-06,1e-06,0.0,0.0007067145561450161,0.038566056289710104,0.03243120026309043,0.0008309479453600943,0.03365155268693343,0.030761346220970154,0.0009090187377296388,0.032371572975534946,0.033123680390417576,0.0009682341551524587,0.031978509621694684,0.037306396290659904,0.3142467439174652,908.0
704,joint,0.21099608903750777,1.5866715908050537,2e-06,1e-06,0.0,0.0005921865049458575,0.032467932091094553,0.02797446772456169,0.0007281691396201495,0.025317656283732504,0.026137400651350617,0.00080882685870165,0.022583459911402315,0.025045508984476328,0.0008669162562000565,0.021819178014993668,0.026654388522729278,0.26618099212646484,814.0
705,joint,0.17040605656802654,0.9145268201828003,2e-06,1e-06,0.0,0.0006240862639970146,0.020745952730067074,0.0265880391234532,0.000745479941542726,0.016659339831676334,0.025423069717362523,0.0008245764038292691,0.015869489696342498,0.02401634433772415,0.0008886666037142277,0.015792392601724714,0.022228617686778307,0.3235665559768677,557.0
706,joint,0.1362300692126155,0.8690637350082397,2e-06,1e-06,0.0,0.0005160232285561506,0.020185834204312414,0.017364789149723947,0.0006592061145056505,0.01638349879067391,0.015992928645573556,0.0007552802198915742,0.015044474333990365,0.016290640516672283,0.0008272713093901984,0.015046224172692746,0.01716390112414956,0.17112891376018524,696.0
707,joint,0.15602843463420868,1.4176253080368042,2e-06,1e-06,0.0,0.000547985800949391,0.02324638538993895,0.017492083075921983,0.00067013443185715,0.019640980346594006,0.015456638939213008,0.0007523767853854224,0.019570466654840857,0.0192738909390755,0.0008195194095605984,0.020050031947903335,0.01850794581696391,0.27875450253486633,481.0
708,joint,0.11718170111998916,1.6143298149108887,2e-06,1e-06,0.0,0.0004955377808073536,0.019100858364254236,0.013827616174239665,0.0006671554983768146,0.013196870568208396,0.01284707774175331,0.000762767369451467,0.012489633169025183,0.014907301752828062,0.0008334587037097663,0.012956320773810148,0.01509710232494399,0.33044156432151794,599.0
709,joint,0.15943860076367855,0.9503551125526428,2e-06,1e-06,0.0,0.0005857194337295368,0.024636131071019918,0.02039943268755451,0.0007236775127239525,0.0203120531514287,0.01873290177900344,0.0008111269125947729,0.018969743279740214,0.017078877135645598,0.0008754497248446569,0.01880971947684884,0.01750377198914066,0.3325088620185852,694.0
710,joint,0.1400779550895095,1.2186182737350464,2e-06,1e-06,0.0,0.0005878846386622172,0.01843498577363789,0.02043630217667669,0.0007144327828427777,0.0144869961659424,0.017020296538248658,0.0007941780786495656,0.013772710517514497,0.018619193171616644,0.0008551669088774361,0.013988240389153361,0.02036756824236363,0.31332021951675415,505.0
