step,train/k0_point_rel,train/k0_depth_rel,train/k0_depth_delta_1.01,train/k0_depth_delta_1.25,train/k0_boundary_f1,val/k0_point_rel,val/k0_depth_rel,val/k0_depth_delta_1.01,val/k0_depth_delta_1.25,val/k0_boundary_f1,train/k3_point_rel,train/k3_depth_rel,train/k3_depth_delta_1.01,train/k3_depth_delta_1.25,train/k3_boundary_f1,val/k3_point_rel,val/k3_depth_rel,val/k3_depth_delta_1.01,val/k3_depth_delta_1.25,val/k3_boundary_f1
0,0.012859626673161983,0.01163498917594552,0.6119067072868347,0.9996109157800674,0.8857196420431137,0.022347492864355445,0.02038333984091878,0.4258996658027172,0.9927900433540344,0.8452016860246658,0.012859626673161983,0.01163498917594552,0.6119067072868347,0.9996109157800674,0.8857196420431137,0.022347492864355445,0.02038333984091878,0.4258996658027172,0.9927900433540344,0.8452016860246658
4,0.011839788872748613,0.010528712067753077,0.6608149409294128,0.999623641371727,0.8831679821014404,0.02201453852467239,0.02008054545149207,0.43927716463804245,0.9928116500377655,0.8447865843772888,0.01179474825039506,0.010468482039868832,0.6627362668514252,0.999623641371727,0.8831929415464401,0.022070592269301414,0.020133114652708173,0.4358120933175087,0.992812916636467,0.8445609509944916
