id,split,scene,frame,selection_mode,selection_score,crop_x0,crop_y0,crop_x1,crop_y1,fine_pixels,k0_point_rel,k3_point_rel,k0_depth_rel,k3_depth_rel,point_rel_reduction,depth_rel_reduction
ai_036_002_cam_00_frame.0040,train,ai_036_002,40,improvement,0.008949166187418875,0,48,128,176,5749,0.02543821930885315,0.02532019093632698,0.02325664460659027,0.02310810796916485,0.004639804818613702,0.006386847283349373
ai_048_001_cam_00_frame.0046,test,ai_048_001,46,structure,16380.0,256,144,384,272,16380,0.07022366672754288,0.07025511562824249,0.06887928396463394,0.0689101368188858,-0.0004478390571889257,-0.00044792646607216824
