step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/edge,base/k1/global,base/k1/local,refined/k1/edge,refined/k1/global,refined/k1/local,refined/k2/edge,refined/k2/global,refined/k2/local,refined/k3/edge,refined/k3/global,refined/k3/local,ssr_max_abs_log_depth_residual,ssr_max_depth_span
1,refiner_only,0.12479066848754883,0.6199098825454712,1e-05,0.0,0.0,0.0006325665726762963,0.018368317978456616,0.022080963710322976,0.0006325665726762963,0.018368317978456616,0.02321601432049647,0.0006325665726762963,0.018368317978456616,0.02206858992576599,0.0006325665726762963,0.018368317978456616,0.02250341192120686,0.0,564.0
2,refiner_only,0.15771755762398243,0.2721313238143921,1e-05,0.0,0.0,0.0005233390584180597,0.02564439771231264,0.0316912813577801,0.0005235558419371955,0.025642852851888165,0.0300107118091546,0.0005241865692369174,0.025641389220254496,0.030143228970700875,0.0005251865386526333,0.025640010368078947,0.019066434440901503,0.0002719593758229166,564.0
3,refiner_only,0.2087318217381835,0.24716949462890625,1e-05,0.0,0.0,0.0006078175647417083,0.03549303533509374,0.016764185740612447,0.0006081875471863896,0.0354924303246662,0.041698926710523665,0.0006092079747759271,0.035492766299284995,0.041403050418011844,0.0006107335648266599,0.03549326863139868,0.017323251347988844,0.0003591455169953406,501.0
4,refiner_only,0.20602217968553305,0.5877485275268555,1e-05,0.0,0.0,0.0007222991916933097,0.035428044851869345,0.03421820024959743,0.0007228481044876389,0.03542079473845661,0.03316022118087858,0.000724312754755374,0.03541501495055854,0.03184778138529509,0.0007264097002916969,0.035406504990532994,0.03259829164016992,0.0006356302765198052,455.0
5,refiner_only,0.14727966068312526,0.35765036940574646,1e-05,0.0,0.0,0.0005336773174349219,0.029653559671714902,0.01835676038172096,0.0005343493467080407,0.029646889306604862,0.01965687284246087,0.0005360524301067926,0.029640412307344377,0.01771589310374111,0.0005385277618188411,0.029633646947331727,0.019377014134079218,0.0008275901200249791,634.0
6,refiner_only,0.15930118784308434,0.4341371953487396,1e-05,0.0,0.0,0.0006088053924031556,0.02553686103783548,0.027818642556667328,0.0006096683500800282,0.025526612997055054,0.02821265917737037,0.0006117226294009015,0.025516349938698113,0.026417760411277413,0.0006146634041215293,0.025506161036901176,0.026285586529411376,0.0008347516995854676,481.0
7,refiner_only,0.221218666061759,0.4284026026725769,1e-05,0.0,0.0,0.0007041740100248717,0.04022211558185518,0.0279999531339854,0.0007054811576381326,0.040226254845038056,0.026724393595941365,0.0007084740063874051,0.04023023834452033,0.02912965591531247,0.0007123989926185459,0.04023458086885512,0.04254718834999949,0.001225916319526732,815.0
8,refiner_only,0.10064644925296307,0.23003821074962616,1e-05,0.0,0.0,0.0004846218362217769,0.017291044758167118,0.015546277747489512,0.0004871007076872047,0.017281017324421555,0.016857321141287684,0.0004925988796458114,0.017270961892791092,0.0152597691048868,0.0004998702388547827,0.017261284810956568,0.015236524632200599,0.0009051932138390839,557.0
9,refiner_only,0.1457409248687327,0.349327027797699,1e-05,0.0,0.0,0.0005466852999234106,0.028711303137242794,0.018277988536283374,0.0005484658540808596,0.028708553407341242,0.019507700693793595,0.0005522047213162296,0.02870601660106331,0.01975628570653498,0.0005571743531618267,0.02870363148394972,0.01870089309522882,0.001173450262285769,502.0
10,refiner_only,0.20084297098219395,0.317814439535141,1e-05,0.0,0.0,0.0006980853904678952,0.03702392126433551,0.030965816345997155,0.0007006798914517276,0.037014382891356945,0.0252705184975639,0.0007055228124954738,0.0370048435870558,0.028083606623113155,0.0007114094332791865,0.03699566563591361,0.0343563393689692,0.001603391021490097,792.0
