step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/edge,base/k1/global,base/k1/local,refined/k1/edge,refined/k1/global,refined/k1/local,refined/k2/edge,refined/k2/global,refined/k2/local,refined/k3/edge,refined/k3/global,refined/k3/local,ssr_max_abs_log_depth_residual,ssr_max_depth_span
3001,joint,0.09791997785214335,3.3070552349090576,4.999997224174332e-07,1.999998889669733e-07,9.999994448348666e-09,0.0005382017225201707,0.009434176958166063,0.015589665723382495,0.0005387831242842367,0.009400412352988496,0.014497526732156985,0.0005393186693254393,0.00937799917301163,0.014162087245495059,0.0005433560072560795,0.009368271988932975,0.013930177883594297,0.008775698021054268,486.0
3002,joint,0.09396913147065789,2.421769380569458,4.999988896704181e-07,1.9999955586816723e-07,9.999977793408363e-09,0.0005650648145092418,0.009172373975161463,0.013446542594465427,0.0005668628200510284,0.009136864362517372,0.012748359018587507,0.0005680803042196203,0.009113257241551764,0.014051451347768307,0.0005727496991312364,0.009104190561629366,0.014923334558261558,0.013374139554798603,960.0
3003,joint,0.1546450707828626,1.6306012868881226,4.99997501761009e-07,1.9999900070440363e-07,9.999950035220182e-09,0.0006391080696630524,0.018553579560830258,0.018993176534422673,0.0006388241599779576,0.01853306461998727,0.01997452724026516,0.0006387150879163528,0.0185234792297706,0.01966428227024153,0.0006420410536520649,0.018524607512517832,0.01931966849952005,0.009668594226241112,595.0
3004,joint,0.15829320868942887,2.464308261871338,4.999955586926309e-07,1.9999822347705232e-07,9.999911173852617e-09,0.0006706121712340973,0.01648964121704921,0.023421204125043005,0.0006727646668878151,0.016467038920382038,0.01904722335166298,0.000674206399708055,0.016452875453978777,0.023459454139810987,0.0006786037265555933,0.016449893548269756,0.023809692880604416,0.012143543921411037,992.0
3005,joint,0.15133158955723047,2.6442322731018066,4.999930604700777e-07,1.9999722418803108e-07,9.999861209401553e-09,0.0006149548717075959,0.014371611767273862,0.02400871177087538,0.0006171206987346523,0.014344617702590767,0.023843662595027126,0.000618640271568438,0.014330912454170175,0.02054823214712087,0.0006233419462660095,0.014327713673992548,0.023082070314558223,0.01101440005004406,782.0
3006,joint,0.21623412414919585,1.866078495979309,4.999900070995137e-07,1.9999600283980547e-07,9.999800141990275e-09,0.0006175475173222367,0.018372224207269028,0.03485253815597389,0.0006182642082421808,0.018344461161177605,0.03529117806465365,0.0006191116735863034,0.018324646414839663,0.03503324548364617,0.0006230168219190091,0.01831491793564055,0.03522296815935988,0.008360099978744984,516.0
3007,joint,0.16227475029882044,2.5202105045318604,4.999863985884728e-07,1.9999455943538912e-07,9.999727971769457e-09,0.0006558068598678801,0.01624771191563923,0.017950381501577795,0.0006566520023625344,0.01621855644043535,0.02892697167408187,0.0006574633953277953,0.016200581027078442,0.02802523536956869,0.0006618296229135012,0.01619483249669429,0.019878732680808753,0.009845608845353127,594.0
3008,joint,0.13844976294785738,1.3375648260116577,4.999822349458586e-07,1.9999289397834345e-07,9.999644698917174e-09,0.0006109974383434746,0.012907718715723604,0.02353476126154419,0.0006111138845881214,0.01287945409421809,0.015989452338544652,0.0006117439152149018,0.012861084745964035,0.022466379508841783,0.0006157774296298157,0.012852041516453028,0.022509241665829904,0.011941662058234215,640.0
3009,joint,0.10912835714407265,2.1401844024658203,4.999775161819445e-07,1.999910064727778e-07,9.99955032363889e-09,0.0005581271907431073,0.012062783440342173,0.014168125489959493,0.0005580074976023752,0.012035418127197772,0.015482995571801439,0.0005586106017290149,0.012019777903333306,0.013928764732554555,0.0005625564244837733,0.012016188877169043,0.01517700363183394,0.009542563930153847,636.0
3010,joint,0.1375564788468182,1.750698447227478,4.999722423083735e-07,1.9998889692334945e-07,9.999444846167473e-09,0.0006395568871084834,0.013411664695013314,0.0232319501665188,0.0006403229926945642,0.013383288373006508,0.02358991418441292,0.0006410523728845874,0.013366554660024121,0.017171401632367633,0.0006450245091400575,0.01336492363770958,0.017470823921030387,0.010997379198670387,634.0
3011,joint,0.10039319726638496,1.65824556350708,4.999664133381586e-07,1.9998656533526346e-07,9.999328266763173e-09,0.000591170062762103,0.009984571566747036,0.014016938541317359,0.000593462824326707,0.009955744062608574,0.015301547071430832,0.0005949353835603688,0.009938932707882486,0.013926815387094393,0.0006001736292091664,0.00993405758345034,0.014954848506022245,0.010388346388936043,635.0
