batch_id,split,pair_index,sample_ids,objective,parameter_group,parameter_numel,active_parameter_numel,active_parameter_tensors,gradient_l2,gradient_rms,gradient_l1,gradient_abs_max,gradient_nonzero_fraction
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,global,bottleneck,28708864,28708864,13,0.07761115847075514,1.4484922038013176e-05,289.94200062923835,0.0002356266777496785,1.0
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,global,decoder,10970880,10970880,56,0.09187377732765606,2.7737725125766848e-05,151.19789667205805,0.001615188317373395,0.9992532959981333
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,global,encoder,10796800,10796800,52,0.12592092217888134,3.8322194193391426e-05,256.54638002408126,0.0017425102414563298,0.9992412566686426
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,global,input_fusion,262496,262496,3,0.019382775295502856,3.783159189145072e-05,6.636308781764015,0.0017422684468328953,1.0
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,global,output,33,33,2,2.1258168577500527,0.37005721558823634,9.970497283153236,0.74770587682724,1.0
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,local,bottleneck,28708864,28708864,13,0.049917342017491456,9.316299636741758e-06,184.8659512191653,0.0001269693166250363,1.0
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,local,decoder,10970880,10970880,56,0.062396799001032,1.8838294339916682e-05,101.3718135895053,0.001576361944898963,0.9992532959981333
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,local,encoder,10796800,10796800,52,0.06268067533358197,1.907594838683056e-05,148.16449935564265,0.00048820860683918,0.9992412566686426
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,local,input_fusion,262496,262496,3,0.008300802005628254,1.6201630007108673e-05,3.053987014666127,0.00024848428438417614,1.0
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,local,output,33,33,2,1.911041551224695,0.33266963367113556,9.160977465100586,0.6918566823005676,1.0
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,edge_paper,bottleneck,28708864,28708864,13,0.002685495619673404,5.012062112054783e-07,9.54918359210103,9.9462122307159e-06,1.0
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,edge_paper,decoder,10970880,10970880,56,0.006167655152289441,1.862084353782483e-06,6.317932324717857,0.00017430473235435784,0.9992532959981333
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,edge_paper,encoder,10796800,10796800,52,0.004983883579132042,1.5167722015681443e-06,8.811743969132108,8.579996938351542e-05,0.9992412566686426
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,edge_paper,input_fusion,262496,262496,3,0.0004150513677308031,8.101034923323562e-07,0.1360779415074369,4.099964280612767e-05,1.0
