id,split,scene,frame,k0_point_rel,k0_depth_rel,k0_depth_delta_1.01,k0_depth_delta_1.25,k0_boundary_f1,k1_point_rel,k1_depth_rel,k1_depth_delta_1.01,k1_depth_delta_1.25,k1_boundary_f1,k3_point_rel,k3_depth_rel,k3_depth_delta_1.01,k3_depth_delta_1.25,k3_boundary_f1,k5_point_rel,k5_depth_rel,k5_depth_delta_1.01,k5_depth_delta_1.25,k5_boundary_f1
ai_001_001_cam_00_frame.0000,train,ai_001_001,0,0.00589018315076828,0.005065736826509237,0.9007161855697632,0.9998728632926941,0.852912962436676,0.005658590700477362,0.0048245880752801895,0.9031473994255066,0.9998728632926941,0.8557648062705994,0.005665201228111982,0.004813862033188343,0.9041748046875,0.9998830556869507,0.853681743144989,0.006065468303859234,0.005208360031247139,0.8945516347885132,0.9998728632926941,0.8507059812545776
ai_001_001_cam_00_frame.0014,train,ai_001_001,14,0.005063505843281746,0.004171326290816069,0.9388377070426941,0.99920654296875,0.9122351408004761,0.005008569918572903,0.004113724455237389,0.9388580322265625,0.9992014765739441,0.9129052758216858,0.005317674484103918,0.004415388219058514,0.9313456416130066,0.9991912841796875,0.9149175882339478,0.00597151555120945,0.005048190243542194,0.9140828847885132,0.9991862177848816,0.9144914150238037
ai_001_001_cam_00_frame.0028,train,ai_001_001,28,0.0049392664805054665,0.004409167915582657,0.9334462881088257,0.9998372793197632,0.8956958651542664,0.004720132797956467,0.004187753424048424,0.9377187490463257,0.999847412109375,0.8966983556747437,0.004706541076302528,0.0041443780064582825,0.9388224482536316,0.9998321533203125,0.8995785117149353,0.005143855232745409,0.004531399346888065,0.9296213984489441,0.9998576045036316,0.8948341608047485
ai_001_001_cam_00_frame.0043,train,ai_001_001,43,0.0038751966785639524,0.0032166983000934124,0.960601806640625,0.9999135732650757,0.9138122200965881,0.00369979627430439,0.003060359274968505,0.9635772705078125,0.9999135732650757,0.9118794798851013,0.0036433308850973845,0.003057467518374324,0.9616851806640625,0.9999186396598816,0.9076606035232544,0.004002782981842756,0.0034434651024639606,0.94732666015625,0.9999186396598816,0.9067085981369019
ai_001_001_cam_00_frame.0056,train,ai_001_001,56,0.003868488594889641,0.003084368770942092,0.9701029658317566,0.9999847412109375,0.9164310693740845,0.0037231966853141785,0.0029522820841521025,0.9718984365463257,0.9999847412109375,0.9162005186080933,0.00375153380446136,0.0030033490620553493,0.9687296748161316,0.9999847412109375,0.9138389825820923,0.004114815033972263,0.0033810629975050688,0.9602864980697632,0.9999847412109375,0.9178523421287537
ai_001_001_cam_00_frame.0071,train,ai_001_001,71,0.005350555758923292,0.004592477809637785,0.9205831289291382,0.9996541738510132,0.8886363506317139,0.0052262768149375916,0.004463100805878639,0.9247945547103882,0.9996541738510132,0.8904081583023071,0.005405121948570013,0.004597223363816738,0.9122111201286316,0.9996541738510132,0.8873280882835388,0.006073807366192341,0.005199468228965998,0.8829244375228882,0.9996541738510132,0.8862789869308472
ai_001_001_cam_00_frame.0085,train,ai_001_001,85,0.005556427873671055,0.0049829427152872086,0.8983256220817566,0.9993438720703125,0.9561470746994019,0.005392526742070913,0.0048078205436468124,0.9026641845703125,0.9993438720703125,0.9557086825370789,0.005398539360612631,0.004788070917129517,0.9025828242301941,0.9993693232536316,0.9570124745368958,0.005681820213794708,0.005042265169322491,0.8920186758041382,0.9993693232536316,0.9547685980796814
ai_001_001_cam_00_frame.0099,train,ai_001_001,99,0.008592965081334114,0.007737105246633291,0.8537343740463257,0.9970550537109375,0.9460513591766357,0.008333309553563595,0.007506399415433407,0.8630828857421875,0.9970550537109375,0.9457277059555054,0.008032096549868584,0.007250591646879911,0.8806254267692566,0.9970245361328125,0.9480440616607666,0.00802546925842762,0.0072613731026649475,0.8796234130859375,0.9970144033432007,0.9483422040939331
ai_018_003_cam_00_frame.0000,train,ai_018_003,0,0.009584061801433563,0.008606857620179653,0.8560384511947632,0.9955902099609375,0.9142807126045227,0.00939995888620615,0.008426008746027946,0.8637644648551941,0.99560546875,0.915199875831604,0.009404456242918968,0.008438581600785255,0.8607534170150757,0.9955902099609375,0.9159094095230103,0.009796765632927418,0.008847161196172237,0.8473562002182007,0.9956004023551941,0.9152549505233765
ai_018_003_cam_00_frame.0014,train,ai_018_003,14,0.008182921446859837,0.007317749317735434,0.8890635371208191,0.996673583984375,0.851071298122406,0.008027348667383194,0.007170726545155048,0.8914083242416382,0.996673583984375,0.8519054055213928,0.007858525030314922,0.007027053739875555,0.8912760615348816,0.9967041015625,0.8514209985733032,0.007944546639919281,0.007156470324844122,0.8887786865234375,0.9966990351676941,0.8511983752250671
ai_018_003_cam_00_frame.0028,train,ai_018_003,28,0.01579642854630947,0.01354661863297224,0.8091837763786316,0.9977163076400757,0.7817382216453552,0.015781089663505554,0.013519376516342163,0.8113200068473816,0.9977163076400757,0.7819468379020691,0.01580941677093506,0.013558278791606426,0.8050639033317566,0.9977061152458191,0.7810866236686707,0.01601489447057247,0.013794636353850365,0.7872976064682007,0.997711181640625,0.7782092094421387
ai_018_003_cam_00_frame.0042,train,ai_018_003,42,0.009996511042118073,0.00889630801975727,0.8543497920036316,0.9969279170036316,0.9237672686576843,0.009802881628274918,0.008723109029233456,0.8567556142807007,0.996917724609375,0.9238758683204651,0.009637719951570034,0.008592995814979076,0.8636118769645691,0.9969381093978882,0.9255608916282654,0.009648500941693783,0.008638648316264153,0.8657786250114441,0.9969686269760132,0.9270468354225159
ai_018_003_cam_00_frame.0057,train,ai_018_003,57,0.009149487130343914,0.008390625938773155,0.8510233759880066,0.9967702627182007,0.9387616515159607,0.00907900370657444,0.008361170068383217,0.8535868525505066,0.9967803955078125,0.939715564250946,0.009135494008660316,0.008477806113660336,0.8552602529525757,0.99676513671875,0.9403316378593445,0.00945589505136013,0.008832259103655815,0.8526611328125,0.9967600703239441,0.9405782222747803
ai_018_003_cam_00_frame.0071,train,ai_018_003,71,0.006539385765790939,0.005602566059678793,0.9065093994140625,0.9980570673942566,0.9479690790176392,0.006405806168913841,0.005478937178850174,0.9104055166244507,0.9980570673942566,0.9471234679222107,0.006318272091448307,0.005445626564323902,0.910919189453125,0.9980570673942566,0.9445667862892151,0.0064564174972474575,0.005640037357807159,0.9086405634880066,0.9980621337890625,0.9398684501647949
ai_018_003_cam_00_frame.0085,train,ai_018_003,85,0.00852020364254713,0.0076230778358876705,0.8408915400505066,0.9964396357536316,0.863480269908905,0.008437927812337875,0.007565776817500591,0.8438364863395691,0.9964599609375,0.8600516319274902,0.008534780703485012,0.00767726544290781,0.8454641103744507,0.9964650869369507,0.8563516139984131,0.008922642096877098,0.008012115024030209,0.838226318359375,0.9965159296989441,0.8529261350631714
ai_018_003_cam_00_frame.0099,train,ai_018_003,99,0.009051826782524586,0.00785382091999054,0.8434906005859375,0.9981130361557007,0.9469905495643616,0.008917647413909435,0.007709788158535957,0.8479461669921875,0.9981130361557007,0.9470730423927307,0.00885083433240652,0.007663428783416748,0.8520864248275757,0.9981130361557007,0.94651859998703,0.008979018777608871,0.007804286666214466,0.8481292724609375,0.9981028437614441,0.9460883140563965
ai_036_002_cam_00_frame.0000,train,ai_036_002,0,0.029391273856163025,0.02446591481566429,0.6439158320426941,0.9798431396484375,0.8964641094207764,0.029261944815516472,0.024363595992326736,0.646484375,0.9798431396484375,0.897465705871582,0.029144233092665672,0.024292146787047386,0.6484375,0.9798991084098816,0.8975372910499573,0.02916700765490532,0.02437146008014679,0.6482798457145691,0.9799041748046875,0.8984835147857666
ai_036_002_cam_00_frame.0014,train,ai_036_002,14,0.028102679178118706,0.020581072196364403,0.6655019521713257,0.9848887324333191,0.8914558291435242,0.0280283372849226,0.02052687108516693,0.6676483154296875,0.984893798828125,0.8914999961853027,0.02800339087843895,0.020550739020109177,0.669158935546875,0.9848734736442566,0.8922887444496155,0.02807747945189476,0.020676791667938232,0.6659444570541382,0.9848836660385132,0.8918549418449402
ai_036_002_cam_00_frame.0028,train,ai_036_002,28,0.012053507380187511,0.010737648233771324,0.7550710439682007,0.9948832392692566,0.7474702596664429,0.011932721361517906,0.010612624697387218,0.7604726552963257,0.9948577880859375,0.7481110692024231,0.011892630718648434,0.010550322942435741,0.7624664306640625,0.9948323965072632,0.7499831914901733,0.012050214223563671,0.01068243570625782,0.7548726797103882,0.9948527216911316,0.7513078451156616
ai_036_002_cam_00_frame.0042,train,ai_036_002,42,0.010954534634947777,0.009062503464519978,0.7638702392578125,0.9979604482650757,0.8209061026573181,0.010823174379765987,0.008924984373152256,0.7705790400505066,0.9979960322380066,0.8237739205360413,0.010740956291556358,0.008825935423374176,0.7748820185661316,0.9981282949447632,0.8260339498519897,0.01086953841149807,0.008939504623413086,0.7708282470703125,0.998199462890625,0.8266526460647583
ai_036_002_cam_00_frame.0057,train,ai_036_002,57,0.010579576715826988,0.007994214072823524,0.7919260859489441,0.9991251826286316,0.8714214563369751,0.010400107130408287,0.007827500812709332,0.800140380859375,0.9991302490234375,0.8712621927261353,0.010276119224727154,0.007793893106281757,0.8004812002182007,0.9991353750228882,0.8714366555213928,0.010435170494019985,0.008060336112976074,0.7920074462890625,0.9991353750228882,0.873153805732727
ai_036_002_cam_00_frame.0071,train,ai_036_002,71,0.01487790234386921,0.012710700742900372,0.7327206134796143,0.9924367070198059,0.8204469084739685,0.014798465184867382,0.01264293771237135,0.738549530506134,0.9924214482307434,0.8211846947669983,0.014780418016016483,0.012623940594494343,0.7378577589988708,0.9924113154411316,0.8230212926864624,0.0148980263620615,0.012720626778900623,0.7305233478546143,0.9923960566520691,0.8230528831481934
