step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/edge,base/k1/global,base/k1/local,refined/k1/edge,refined/k1/global,refined/k1/local,refined/k2/edge,refined/k2/global,refined/k2/local,refined/k3/edge,refined/k3/global,refined/k3/local,ssr_max_abs_log_depth_residual,ssr_max_depth_span
66,detached_warmup,0.24333330988883972,0.4362027943134308,2e-05,1e-06,0.0,0.0006395534473995212,0.03152847068849951,0.025818690424785018,0.0006407868677342776,0.03153188619762659,0.026411849888972938,0.0006415624375222251,0.03153487097006291,0.03051718568895012,0.0006414858216885477,0.031538259936496615,0.03188870567828417,0.0017324000364169478,868.0
67,detached_warmup,0.19977818033657968,0.5608661770820618,2e-05,1e-06,0.0,0.0005380898674047785,0.02697286126203835,0.02555696858325973,0.0005398403864091961,0.02696822548750788,0.022031238593626767,0.0005410308440332301,0.026963876211084425,0.020922496623825282,0.0005416067651822232,0.02695967527688481,0.0212422632612288,0.0017603090964257717,871.0
68,detached_warmup,0.15759069006890059,0.57608962059021,2e-05,1e-06,0.0,0.0005289293185342103,0.022315059206448495,0.015874914271989837,0.0005300927623466123,0.022313394758384675,0.017020900384522974,0.000530906949279597,0.022311829903628677,0.015538363921223208,0.0005309771659085527,0.02231043385108933,0.01778488705167547,0.0017500725807622075,471.0
69,detached_warmup,0.28937202598899603,0.34515896439552307,2e-05,1e-06,0.0,0.0005510787086677738,0.034498595690820366,0.010999793070368469,0.0005524019034055527,0.0344979427754879,0.0457985526882112,0.0005534537267521955,0.03449588979128748,0.04584694100776687,0.0005539529338420834,0.03449510270729661,0.04652831450221129,0.0017656066920608282,423.0
70,detached_warmup,0.1755906897597015,0.42304933071136475,2e-05,1e-06,0.0,0.0005939535112702288,0.025585563387721777,0.017185318807605654,0.0005954620864940807,0.025580548448488116,0.015397169103380293,0.0005965211166767403,0.02557588811032474,0.01597049762494862,0.0005969332050881349,0.025571686681360006,0.02234114782186225,0.0018362265545874834,618.0
71,detached_warmup,0.2184312785975635,0.563174843788147,2e-05,1e-06,0.0,0.0005873736918147188,0.027504699188284576,0.016364611394237727,0.0005885164973733481,0.02749826875515282,0.02983013488119468,0.0005893682064197492,0.027491838089190423,0.029753434704616666,0.0005898677190998569,0.027485658298246562,0.030147517507430166,0.0019163370598107576,594.0
72,detached_warmup,0.15814454876817763,0.3114900588989258,2e-05,1e-06,0.0,0.0005157325140316971,0.024336024362128228,0.014982414082624018,0.0005176896083867177,0.02433165631373413,0.014676228049211204,0.0005190895099076442,0.024327510851435363,0.014266271668020636,0.0005198685685172677,0.024323539895704016,0.014828523941105232,0.001902316464111209,618.0
73,detached_warmup,0.18533866037614644,0.3541427552700043,2e-05,1e-06,0.0,0.0005939801412750967,0.023667206871323287,0.014848588296445087,0.000595172696193913,0.023666998808039352,0.029259757371619344,0.0005958556284895167,0.02366289944620803,0.015028345951577649,0.0005958785768598318,0.023663256113650277,0.02916072148946114,0.0019479187903925776,486.0
74,detached_warmup,0.1709860423579812,0.22354203462600708,2e-05,1e-06,0.0,0.0006589345102838706,0.019515281310305,0.02331628859974444,0.0006600432316190563,0.019511856604367495,0.02288733539171517,0.000660767313092947,0.019508876837790012,0.022484620800241828,0.0006609089759876952,0.01950632536318153,0.021614808356389403,0.0020709733944386244,544.0
75,detached_warmup,0.21114113740622997,0.47290220856666565,2e-05,1e-06,0.0,0.0006629293529840652,0.02990851877257228,0.022266172571107745,0.000664557701384183,0.029898264328949153,0.02087094180751592,0.0006657820449618157,0.02988826564978808,0.02342178876278922,0.000666296538838651,0.02987844089511782,0.022349179547745734,0.002099439036101103,531.0
76,detached_warmup,0.3099366156384349,0.4712705910205841,2e-05,1e-06,0.0,0.0007751789526082575,0.042359246872365475,0.029266356606967747,0.0007767317802063189,0.04235643951687962,0.04020260972902179,0.0007776874481351115,0.04235424438957125,0.02872138418024406,0.000777923603891395,0.04235224728472531,0.03921657137107104,0.0022665506694465876,781.0
77,detached_warmup,0.23426778800785542,0.5257235169410706,2e-05,1e-06,0.0,0.0006640776846325025,0.033268439816311,0.022129927354399115,0.000665410298097413,0.03326687647495419,0.024019617470912635,0.0006662899031653069,0.03326660126913339,0.027482353965751827,0.0006668122005066834,0.033266652724705637,0.024904732301365584,0.0022563356906175613,511.0
78,detached_warmup,0.21943451510742307,0.49307382106781006,2e-05,1e-06,0.0,0.0007340812771872152,0.029844054661225528,0.0264929601107724,0.0007362431642832235,0.029852022940758616,0.021696517680538818,0.0007376687353826128,0.029860655369702727,0.0257003849837929,0.0007384214659396093,0.02986956143286079,0.023171947279479355,0.0023048894945532084,553.0
79,detached_warmup,0.12485362961888313,0.3858076333999634,2e-05,1e-06,0.0,0.0005253674935374875,0.01686586660798639,0.013782342546619475,0.0005283985810820013,0.01686729834182188,0.013699508795980364,0.0005302164936438203,0.016869022510945797,0.012992726406082511,0.000531189056346193,0.016871083236765116,0.014790607907343656,0.002420034259557724,723.0
80,detached_warmup,0.20488027995452285,0.45223480463027954,2e-05,1e-06,0.0,0.0005598213538178243,0.029467829677741975,0.018031479441560805,0.0005626224483421538,0.029459020763169974,0.024261957907583565,0.0005647540529025719,0.029450474539771676,0.02401038899552077,0.0005661413415509742,0.029442344035487622,0.01850344822742045,0.0025374041870236397,617.0
81,detached_warmup,0.27379107289016247,0.34790217876434326,2e-05,1e-06,0.0,0.0006612331708311103,0.032491086050868034,0.0470848991535604,0.0006633894518017769,0.032477931992616504,0.024183145258575678,0.0006643103770329617,0.032467496406752616,0.045701874885708094,0.0006644231762038544,0.03245763055747375,0.024273649265524,0.0024868559557944536,799.0
82,detached_warmup,0.2764633607584983,0.5886262655258179,2e-05,1e-06,0.0,0.0005951407547399867,0.04132935294182971,0.025942869135178626,0.0005973741426714696,0.04132476894301362,0.028439120389521122,0.0005989599012536928,0.04132022746489383,0.028969431237783283,0.0006000129869789816,0.04131636122474447,0.025429741421248764,0.002512490376830101,799.0
