id,split,scene,frame,k0_point_rel,k0_depth_rel,k0_depth_delta_1.01,k0_depth_delta_1.25,k0_alignment_scale,k0_alignment_z_shift,k0_boundary_f1,k1_point_rel,k1_depth_rel,k1_depth_delta_1.01,k1_depth_delta_1.25,k1_alignment_scale,k1_alignment_z_shift,k1_boundary_f1,k3_point_rel,k3_depth_rel,k3_depth_delta_1.01,k3_depth_delta_1.25,k3_alignment_scale,k3_alignment_z_shift,k3_boundary_f1,k5_point_rel,k5_depth_rel,k5_depth_delta_1.01,k5_depth_delta_1.25,k5_alignment_scale,k5_alignment_z_shift,k5_boundary_f1,k0_crop_point_rel,k0_crop_depth_rel,k0_crop_depth_delta_1.01,k0_crop_depth_delta_1.25,k0_crop_boundary_f1,k0_structure_point_rel,k0_structure_depth_rel,k0_structure_depth_delta_1.01,k0_structure_depth_delta_1.25,k0_structure_boundary_f1,k1_crop_point_rel,k1_crop_depth_rel,k1_crop_depth_delta_1.01,k1_crop_depth_delta_1.25,k1_crop_boundary_f1,k1_structure_point_rel,k1_structure_depth_rel,k1_structure_depth_delta_1.01,k1_structure_depth_delta_1.25,k1_structure_boundary_f1,k3_crop_point_rel,k3_crop_depth_rel,k3_crop_depth_delta_1.01,k3_crop_depth_delta_1.25,k3_crop_boundary_f1,k3_structure_point_rel,k3_structure_depth_rel,k3_structure_depth_delta_1.01,k3_structure_depth_delta_1.25,k3_structure_boundary_f1,k5_crop_point_rel,k5_crop_depth_rel,k5_crop_depth_delta_1.01,k5_crop_depth_delta_1.25,k5_crop_boundary_f1,k5_structure_point_rel,k5_structure_depth_rel,k5_structure_depth_delta_1.01,k5_structure_depth_delta_1.25,k5_structure_boundary_f1
ai_001_001_cam_00_frame.0000,train,ai_001_001,0,0.017059743404388428,0.01520056277513504,0.5033671259880066,0.9998525381088257,2.2193527221679688,0.04882955551147461,0.8607812523841858,0.011715027503669262,0.010387137532234192,0.680450439453125,0.9998423457145691,2.266449213027954,0.04841017723083496,0.851935863494873,0.008559570647776127,0.0074257925152778625,0.7832387685775757,0.9997304677963257,2.357177972793579,0.04605722427368164,0.8376221060752869,0.012623722665011883,0.011014081537723541,0.6002451777458191,0.9996897578239441,2.444772958755493,0.04918217658996582,0.80068439245224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0014,train,ai_001_001,14,0.009294389747083187,0.008236175402998924,0.7128397822380066,0.9991048574447632,1.9617946147918701,0.008674979209899902,0.9046698212623596,0.011089733801782131,0.0095794927328825,0.7319183349609375,0.9991302490234375,1.9913098812103271,0.00566411018371582,0.885829746723175,0.02080760896205902,0.01779770664870739,0.3953806757926941,0.9989827871322632,2.0518569946289062,0.02245807647705078,0.7844763398170471,0.031329669058322906,0.026935961097478867,0.2891947627067566,0.9989166259765625,2.1158552169799805,0.035707712173461914,0.6772105693817139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0028,train,ai_001_001,28,0.007966328412294388,0.00695491349324584,0.7901458740234375,0.9998525381088257,2.1108553409576416,0.05850815773010254,0.9241392016410828,0.005550806410610676,0.0049177552573382854,0.9168701171875,0.9999186396598816,2.1463418006896973,0.05268597602844238,0.9043282866477966,0.011569654569029808,0.010342409834265709,0.6805877685546875,0.9998931884765625,2.207439422607422,0.05573129653930664,0.8417580723762512,0.01941976137459278,0.017440473660826683,0.4570261836051941,0.9998931884765625,2.2677001953125,0.0547490119934082,0.8251209855079651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0043,train,ai_001_001,43,0.006628558039665222,0.005759178660809994,0.8800048828125,0.9999491572380066,1.8389416933059692,0.03176403045654297,0.9050314426422119,0.006348572205752134,0.00553333293646574,0.8749746084213257,0.9999593496322632,1.855553388595581,0.031142473220825195,0.9296795129776001,0.010492049157619476,0.009456345811486244,0.6833750605583191,0.9999440908432007,1.892745852470398,0.033045291900634766,0.9103431701660156,0.017413251101970673,0.01590467058122158,0.4278157651424408,0.9999440908432007,1.9440637826919556,0.03151988983154297,0.9080868363380432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0056,train,ai_001_001,56,0.007164218928664923,0.006417752709239721,0.8101247549057007,0.9998626708984375,1.6216304302215576,0.03955233097076416,0.8930015563964844,0.00569906085729599,0.004995027557015419,0.8953857421875,0.9999135732650757,1.6468576192855835,0.038800597190856934,0.8910045027732849,0.010107265785336494,0.009008068591356277,0.6557821035385132,0.9999338984489441,1.694839596748352,0.04233396053314209,0.8645355105400085,0.016173042356967926,0.014597835950553417,0.5034281611442566,0.9999338984489441,1.7428442239761353,0.04026174545288086,0.8468531370162964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0071,train,ai_001_001,71,0.01734018698334694,0.013041293248534203,0.4699198603630066,0.9996592402458191,1.5725643634796143,0.07562625408172607,0.906225323677063,0.009815325029194355,0.007478650193661451,0.7536417841911316,0.9996439814567566,1.6029646396636963,0.052394866943359375,0.8913700580596924,0.010636716149747372,0.009588734246790409,0.6494293212890625,0.9996541738510132,1.6553257703781128,0.027022361755371094,0.8627637624740601,0.020509973168373108,0.01802094280719757,0.2994181513786316,0.9996185302734375,1.7018669843673706,0.006970763206481934,0.8394395112991333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0085,train,ai_001_001,85,0.011035403236746788,0.009858125820755959,0.728057861328125,0.9995778799057007,2.0466718673706055,0.0442657470703125,0.9133549928665161,0.0073164477944374084,0.006528303027153015,0.83685302734375,0.9994659423828125,2.0744736194610596,0.04567074775695801,0.9165025949478149,0.009077481925487518,0.00808263011276722,0.7779948115348816,0.9992218017578125,2.1317248344421387,0.04634451866149902,0.9006494879722595,0.013525000773370266,0.012088438495993614,0.6454417109489441,0.9991251826286316,2.1850051879882812,0.04794740676879883,0.8822404742240906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_001_001_cam_00_frame.0099,train,ai_001_001,99,0.01925865188241005,0.013112807646393776,0.7656351923942566,0.9964854121208191,2.140594005584717,-0.07895088195800781,0.930290937423706,0.015144407749176025,0.010923443362116814,0.8059489130973816,0.9964396357536316,2.1575701236724854,-0.05069530010223389,0.9352659583091736,0.017131932079792023,0.014819279313087463,0.4956716001033783,0.9963633418083191,2.2021470069885254,-0.01188516616821289,0.9425778985023499,0.02220042422413826,0.019792795181274414,0.3479156494140625,0.9962565302848816,2.2642033100128174,-0.00014698505401611328,0.9353544116020203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_018_003_cam_00_frame.0000,train,ai_018_003,0,0.018575996160507202,0.016771741211414337,0.4473927915096283,0.9953104853630066,3.2084412574768066,0.05598640441894531,0.89738929271698,0.015391355380415916,0.013644691556692123,0.5738729238510132,0.9952901601791382,3.240729808807373,0.05020296573638916,0.8961328864097595,0.015480647794902325,0.013251528143882751,0.583160400390625,0.9952341914176941,3.3250606060028076,0.04940366744995117,0.8850481510162354,0.018451645970344543,0.016275105997920036,0.5623423457145691,0.9951833486557007,3.3889267444610596,0.07497549057006836,0.8773025274276733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_018_003_cam_00_frame.0014,train,ai_018_003,14,0.02087409794330597,0.017159737646579742,0.5004984736442566,0.9960378408432007,3.2269911766052246,0.11002993583679199,0.8504712581634521,0.017535019665956497,0.01484194677323103,0.5213877558708191,0.9962209463119507,3.260288953781128,0.09196901321411133,0.8476755619049072,0.016033172607421875,0.014212362468242645,0.5201619863510132,0.9962819814682007,3.3339180946350098,0.06231045722961426,0.8249918222427368,0.017796531319618225,0.016253307461738586,0.4432729184627533,0.9961395263671875,3.4113171100616455,0.039133548736572266,0.7857083082199097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
